date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-12-14,34.94,-104316958.4456,-1304527.887,17.2888,24.6907,-0.54,50.0,35.0,-15.0,29.3636,34.2895,39.2154,0.0743,36.4572,-4.1938,33.7053,6.0468,34.3362,16.0724,78.9873,0.1047,1.9276,0.9816,0.8292,34.2824,1.0,35.5722,-0.8382,0.4703,-0.3679,-0.1512,-0.54,-0.3888,64.4932,60.4295,48.1373,35.755,36.155,20.7026,14.5798,-0.06,10.078,184514850.0,23.3675,16.4565,-1.5885,-0.1714,0.9983,47.9031,41.2866,34.2895,75.0568,61.256,61.256,48.8696,19.7111,53.9605,31.4433,35.3129,2.12,33.824,-0.6293,47.7585,-59.5745,34.1506
2000-12-15,35.88,-101865125.1123,-1268639.4596,16.661,24.1424,-0.4572,45.0,30.0,-15.0,29.4847,34.427,39.3693,0.5022,40.9437,-1.6463,34.0455,4.7325,34.4832,15.7248,102.0499,1.46,3.9193,0.978,0.5439,34.3006,1.0,35.5758,-0.714,0.4968,-0.2172,-0.2382,-0.4572,-0.219,64.4716,60.184,51.8949,35.755,36.155,20.5641,14.2208,2.75,9.6368,191870350.0,22.6072,15.6337,-1.3431,8.3006,1.083,49.1768,41.1718,34.427,63.319,52.0091,52.0091,51.5738,53.2056,43.9381,31.6219,35.6746,2.25,33.7372,-0.5848,51.8834,-52.1671,34.3021
2000-12-18,36.0,-105713464.7349,-2363098.6683,16.2063,23.4755,-0.2146,40.0,25.0,-15.0,29.5617,34.5395,39.5173,-0.1792,59.5075,-1.3135,34.3623,7.5679,34.6277,15.3822,143.9154,3.759,1.8362,0.589,-0.155,34.096,1.0,35.5802,-0.5886,0.5015,-0.0871,-0.2861,-0.2146,0.0715,64.449,59.9422,56.2717,35.755,36.155,19.9212,13.5098,2.25,9.4189,201141350.0,23.1833,15.722,-0.6278,6.6667,1.0667,49.3433,41.0582,34.5395,55.2606,52.5167,52.5167,57.1066,97.0973,56.6714,31.8114,35.9923,2.12,33.714,-0.5394,52.664,-51.2214,34.4519
2000-12-19,34.75,-109539253.776,-3813301.3424,15.5304,22.72,-0.0747,35.0,20.0,-15.0,29.5424,34.502,39.4616,-0.1142,12.8826,-4.7342,34.4098,2.6868,34.6393,15.1011,170.9975,3.4565,-2.2274,0.1565,-0.5877,33.9772,1.0,35.5752,-0.4876,0.4038,-0.0839,-0.3051,-0.0747,0.2304,64.4252,59.6902,50.6809,35.755,36.155,21.2479,14.1543,-0.75,9.5849,190797550.0,22.4212,14.9359,-0.2176,-2.1127,0.9789,47.6329,40.9457,34.502,49.8805,45.1157,45.1157,26.6667,21.8927,57.3986,32.0071,35.9169,2.19,33.7288,-0.4969,46.3589,-61.0717,34.472
2000-12-20,29.81,-117123062.9131,-6472932.4943,15.4141,22.1439,-0.0909,100.0,15.0,-85.0,28.9027,34.2675,39.6323,-0.6827,-124.2356,-16.7398,33.5556,13.205,34.1794,14.8928,202.7924,1.4488,-3.4917,-0.3874,-0.9258,33.779,1.0,35.4712,-0.485,0.0106,-0.4745,-0.2984,-0.0909,0.2075,64.4,59.3914,45.1963,35.345,35.75,26.8078,18.5066,-4.69,11.5791,177918150.0,20.5537,14.1891,-0.2654,-13.5942,0.8641,41.6301,40.8344,34.2675,42.9111,31.1009,31.1009,9.5294,0.0,39.6634,32.1862,34.5625,5.75,33.7453,-0.4689,35.0775,-94.0,34.0251
2000-12-21,30.94,-121545237.2077,-8379570.4689,15.2692,21.3927,-0.1796,95.0,10.0,-85.0,28.5234,34.0175,39.5116,0.2947,-88.9178,-13.3017,33.0273,12.5168,33.8709,14.7068,231.5808,0.0076,-2.1695,-0.7835,-0.9934,33.6394,1.0,35.3829,-0.525,-0.1599,-0.6849,-0.3074,-0.1796,0.1279,64.3736,59.1069,45.1584,35.345,35.75,25.5161,17.5812,-5.0,11.1349,189772550.0,19.8391,13.6696,-0.5256,-13.9121,0.8609,43.3491,40.5977,34.0175,31.9633,19.6732,19.6732,22.8235,22.2869,14.7266,32.3387,33.7395,3.32,33.7873,-0.4495,35.2368,-85.6296,33.7082
2000-12-22,34.94,-117282065.9086,-7041316.0025,14.7255,20.5896,0.0678,90.0,5.0,-85.0,29.1835,33.7205,38.2575,0.7372,8.0025,-2.0979,33.3016,4.394,33.9727,14.5403,254.4253,-0.1466,-1.0806,-0.9633,-0.871,33.6832,1.0,35.3721,-0.5246,0.0016,-0.5229,-0.294,0.0678,0.3617,64.346,58.8652,43.5435,33.655,35.75,23.8748,16.7022,-5.94,10.0111,195881250.0,21.8649,15.2962,0.1984,-14.5303,0.8547,48.9511,40.3657,33.7205,28.2842,34.0784,34.0784,69.8824,94.9152,39.0674,32.4739,34.102,4.5,33.8798,-0.4271,44.4676,-56.0,33.796
2000-12-26,36.0,-113899539.9418,-4777470.3675,14.0947,19.7365,0.4049,85.0,0.0,-85.0,29.2725,33.664,38.0555,0.3094,63.296,0.6428,33.7333,2.1099,34.1658,14.4032,289.5004,-0.1278,-1.1284,-0.9426,-0.4305,33.8824,0.0,35.3765,-0.4808,0.1753,-0.3055,-0.1981,0.4049,0.603,64.3175,58.6366,48.6251,33.655,33.72,23.2418,15.8671,-1.13,9.4819,199780850.0,22.2813,15.2113,1.1815,-3.0434,0.9696,50.3214,40.1384,33.664,38.9458,63.0859,63.0859,96.5517,100.0,72.4007,32.6025,34.6733,1.81,34.015,-0.4,48.2011,-25.8475,34.0131
2000-12-27,37.31,-109354598.8162,-1970918.5798,13.5124,18.9525,0.4863,80.0,0.0,-80.0,29.1861,33.8545,38.5229,0.5931,100.6418,3.9953,34.3449,2.4497,34.4652,14.2675,-36.5504,-0.5499,-2.4211,-0.5955,0.1469,34.2011,1.0,35.41,-0.39,0.3629,-0.0272,-0.0665,0.4863,0.5527,64.288,58.4233,53.3624,33.655,33.44,22.4424,15.0737,3.81,9.0011,205220650.0,23.5696,15.8308,1.4134,11.3731,1.1137,51.9977,39.9157,33.8545,61.7435,88.0663,88.0663,97.7647,100.0,98.3051,32.7365,35.4778,2.31,34.1565,-0.3668,50.8176,-6.4189,34.3604
2000-12-28,35.94,-113130288.7571,-1844965.2315,12.9593,18.4103,0.3394,75.0,40.0,-35.0,29.1825,33.936,38.6895,-0.6272,78.7968,0.2708,34.6239,2.4497,34.6057,14.1191,19.4313,-2.6881,-2.3011,0.3327,0.9021,34.5716,1.0,35.4146,-0.2956,0.3776,0.0819,0.0313,0.3394,0.3081,64.2576,58.1985,53.8933,33.655,33.44,21.8434,14.32,1.63,9.1205,198359450.0,22.9404,15.0392,0.9859,4.7508,1.0475,50.1354,39.6973,33.936,80.7931,91.2272,91.2272,79.3651,78.4672,92.8224,32.878,35.7742,1.75,34.2871,-0.3325,50.6537,-21.8468,34.559
2000-12-29,35.5,-113593029.5214,-1772950.4475,12.323,17.7345,0.2384,70.0,35.0,-35.0,29.4736,34.136,38.7984,-0.3185,50.5656,-0.9288,34.7844,0.233,34.6909,13.9713,65.0092,-3.4403,2.6191,0.9064,0.9396,34.8236,1.0,35.4162,-0.2102,0.3416,0.1314,0.1085,0.2384,0.1299,64.2261,57.9715,56.6015,33.655,33.44,22.4809,14.354,4.0,8.9929,194535750.0,22.3763,14.2873,0.6918,12.6984,1.127,49.5356,39.4834,34.136,86.4185,79.9619,79.9619,62.7561,19.187,65.8847,33.0259,35.8933,1.57,34.4222,-0.2992,50.1624,-26.8018,34.708
2001-01-02,35.38,-115258639.3575,-2112279.3067,11.7963,17.1398,0.3433,65.0,30.0,-35.0,29.9074,34.358,38.8086,-0.5615,47.384,-1.2678,34.9005,1.7883,34.7565,13.8262,93.3729,-0.3746,5.5078,0.9983,0.6643,34.8941,1.0,35.4154,-0.1364,0.2954,0.159,0.1705,0.3433,0.1727,64.1937,57.7456,56.2754,33.655,33.44,21.6115,13.6363,4.44,8.9171,188559150.0,22.3986,14.1329,0.9967,14.3504,1.1435,49.3661,39.2737,34.358,76.5812,58.5545,58.5545,33.5423,0.0,32.5514,33.1784,35.9495,2.44,34.5215,-0.2675,54.2131,-28.1532,34.8264
2001-01-03,42.0,-103313346.9835,1741704.5796,12.1354,16.8165,0.8885,60.0,100.0,40.0,29.5776,34.8985,40.2194,0.845,184.8266,15.5222,36.2008,18.5783,35.4463,13.6823,118.783,2.1373,3.8243,0.8764,0.2793,35.0625,1.0,35.7776,0.0323,0.6747,0.707,0.2776,0.8885,0.611,64.1607,57.5881,62.4861,35.905,35.69,19.0304,12.9545,10.81,8.1039,201736250.0,27.7149,18.8663,2.5768,34.6585,1.3466,57.7611,29.0,34.8985,67.4637,63.8748,63.8748,95.326,100.0,39.729,33.3586,37.7022,8.13,34.6304,-0.2214,66.9758,-2.8401,35.5542
2001-01-04,39.38,-111420429.6502,580471.2683,12.4575,16.5807,1.0937,55.0,95.0,40.0,29.6153,35.211,40.8067,-0.8533,186.6427,8.0584,36.8425,18.5783,35.821,13.5712,138.7948,3.2699,0.9404,0.6588,-0.0662,35.3041,1.0,35.871,0.2097,0.7096,0.9192,0.4092,1.0937,0.6845,64.1269,57.4061,63.5047,35.905,35.69,18.1868,12.3068,6.25,8.5918,190878550.0,26.4862,17.923,3.1637,18.8651,1.1887,54.0292,29.1338,35.211,62.1395,63.9893,63.9893,63.0996,55.5464,51.8488,33.5699,38.4426,3.0,34.7376,-0.1718,60.0711,-22.4215,35.981
2001-01-05,36.5,-118273464.794,-2127860.0201,12.2558,16.1736,1.0199,50.0,90.0,40.0,30.0157,35.436,40.8563,-0.7604,80.4861,0.542,36.8684,8.4225,35.8857,13.4779,166.9269,2.5776,-1.6138,0.2262,-0.5288,35.5184,1.0,35.8818,0.3368,0.5085,0.8453,0.5425,1.0199,0.4775,64.0923,57.197,62.7979,35.905,35.69,21.3326,14.3814,4.5,9.235,183078550.0,25.2565,17.0268,2.9406,14.0625,1.1406,50.271,29.2663,35.436,63.2992,62.0336,62.0336,27.6753,10.7796,55.442,33.8014,38.281,3.13,34.891,-0.1279,52.8205,-43.9462,36.1038
2001-01-08,36.94,-115785963.4868,-2250894.2204,11.8162,15.5569,1.1013,45.0,85.0,40.0,30.7701,35.7515,40.7329,0.0621,41.2334,1.6423,36.9661,3.4639,35.9861,13.3235,187.8781,1.0232,-1.9197,-0.1371,-0.7974,35.69,1.0,35.9089,0.432,0.3808,0.8129,0.6573,1.1013,0.444,64.0568,56.9944,62.0521,35.905,35.69,22.4908,15.0924,6.31,9.0829,190259450.0,24.1048,16.1755,3.1659,20.6007,1.206,50.8212,29.3974,35.7515,55.7701,41.2874,41.2874,33.0873,17.3326,27.8862,34.0461,38.2417,3.06,35.1188,-0.0881,52.182,-40.6577,36.247
2001-01-09,36.75,-122037828.0438,-4085829.2776,11.5649,15.2276,1.4777,40.0,80.0,40.0,30.8799,35.8545,40.8291,-0.6878,72.9266,1.1338,37.0113,6.7901,36.0588,13.1419,210.579,0.2491,0.6148,-0.5087,-0.9685,35.829,1.0,35.9172,0.4982,0.2648,0.763,0.7765,1.4777,0.7012,64.0205,56.792,61.3536,35.905,35.69,21.6846,14.3378,2.06,8.9958,183303150.0,24.844,16.4267,4.2235,5.9383,1.0594,50.5669,29.5272,35.8545,44.6084,30.5043,30.5043,30.7503,3.95,10.6874,34.2971,38.1405,2.37,35.3603,-0.0527,50.5398,-42.0777,36.3421
2001-01-10,38.0,-120597235.7786,-4006675.2369,11.1925,14.8479,1.7945,35.0,75.0,40.0,30.8672,35.8795,40.8918,0.2238,81.43,4.4446,37.2727,4.1182,36.2437,13.0577,225.4449,2.2122,1.9907,-0.7126,-1.0,36.1517,1.0,35.9284,0.5616,0.2534,0.815,0.9218,1.7945,0.8726,63.9834,56.6041,61.2256,35.905,35.69,21.632,14.3709,0.5,8.7413,191714350.0,23.4902,15.6054,5.0895,1.3333,1.0133,52.2223,29.6558,35.8795,35.8926,35.886,35.886,43.8202,51.9211,24.4012,34.5536,38.3637,3.62,35.6176,-0.0185,51.8709,-32.7354,36.5465
2001-01-11,41.0,-108285623.166,307280.4508,11.1164,14.4984,1.9222,30.0,70.0,40.0,30.6294,36.117,41.6046,0.732,141.3537,11.8982,38.0376,9.6693,36.6967,13.0507,228.7377,3.1148,-1.9141,-0.7517,-0.9979,36.6882,1.0,36.0331,0.6664,0.4193,1.0857,1.0977,1.9222,0.8245,63.9457,56.448,66.9715,35.905,35.69,20.2101,13.6523,4.75,8.238,205588350.0,24.5368,16.5751,5.3939,13.1034,1.131,55.9491,29.783,36.117,41.0907,56.882,56.882,96.0754,100.0,51.957,34.8253,39.3067,4.44,35.9222,0.0214,59.497,-10.3139,37.0341
2001-01-12,41.44,-101942384.166,4062449.2366,11.1213,14.2051,2.0559,25.0,65.0,40.0,30.5811,36.47,42.3589,0.22,162.746,12.9466,38.7703,11.2152,37.1484,13.0909,217.9867,0.3557,-3.5028,-0.6155,-0.9925,37.2618,1.0,36.2224,0.7972,0.5233,1.3206,1.2997,2.0559,0.7562,63.9075,56.2979,72.1868,35.905,35.69,19.5993,12.9697,7.06,7.9843,214781450.0,24.5508,16.2463,5.7179,20.5352,1.2054,56.4733,29.909,36.47,57.0763,78.4611,78.4611,95.4876,100.0,83.9737,35.1186,40.1729,2.0,36.2671,0.0654,54.475,-7.0254,37.5411
2001-01-16,38.94,-104754801.5101,4334481.0179,10.7522,13.7066,1.9248,20.0,60.0,40.0,30.7311,36.67,42.6089,-0.6775,93.9669,5.4425,38.9409,3.7398,37.319,13.2871,197.3285,-0.7941,-1.293,-0.2978,-0.8856,37.72,1.0,36.2685,0.8958,0.3943,1.2901,1.4754,1.9248,0.4494,63.8686,56.1244,67.6196,35.905,35.69,21.5177,14.3212,4.0,8.5459,206859450.0,23.1897,15.434,5.3138,11.4482,1.1145,52.7212,30.0337,36.67,72.1913,81.2308,81.2308,52.1295,36.4748,78.8249,35.4262,40.2098,3.69,36.6291,0.1052,54.0909,-25.71,37.7763
2001-01-17,39.25,-111167229.6251,2011404.9812,10.4853,13.3458,1.8691,15.0,55.0,40.0,30.8083,36.8385,42.8687,-0.3195,100.6723,6.2554,39.1367,5.4129,37.5029,13.6684,193.4272,-1.051,0.4145,-0.2322,-0.852,37.9986,1.0,36.3121,0.9719,0.3043,1.2762,1.5843,1.8691,0.2848,63.829,55.9556,68.107,35.905,35.69,20.5027,13.6052,3.37,8.4532,215779850.0,22.8494,15.1623,5.1132,9.3924,1.0939,53.1277,30.1571,36.8385,75.8115,67.7426,67.7426,55.6106,21.2986,52.5911,35.743,40.2955,3.13,37.0212,0.1414,53.2072,-23.3931,38.022
2001-01-18,44.44,-99192825.0537,4688238.5133,10.7767,13.1535,2.2391,10.0,100.0,90.0,30.3999,37.2605,44.1211,0.6343,158.2783,18.5902,40.2395,16.3142,38.1636,14.2191,178.4628,-0.3007,2.9411,0.0268,-0.6879,38.3225,1.0,36.6003,1.1105,0.5544,1.6648,1.7116,2.2391,0.5275,63.789,55.8405,70.0079,37.125,37.25,18.4536,12.9249,8.44,7.8803,232956250.0,25.6485,17.9642,6.0632,23.4444,1.2344,59.2951,30.2794,37.2605,71.3847,65.1807,65.1807,87.8021,100.0,52.5911,36.0835,41.688,7.0,37.44,0.1866,58.2912,-6.4242,38.746
2001-01-19,46.44,-98522565.0537,5570367.8207,11.3821,13.3981,2.8169,5.0,100.0,95.0,30.016,37.845,45.674,-0.0185,211.0943,22.7152,41.5432,22.884,38.9518,14.9541,167.9615,1.8512,3.3649,0.2086,-0.5441,38.7216,1.0,37.1339,1.3104,0.7995,2.1099,1.9113,2.8169,0.9056,63.7488,55.7465,76.8559,38.125,38.5,17.5164,12.2787,11.69,7.5471,249712750.0,27.9124,19.566,7.5575,33.6403,1.3364,61.3576,30.5838,37.845,69.6625,76.0644,76.0644,84.7805,100.0,73.7662,36.4625,43.3201,3.56,37.8685,0.2418,61.133,-8.2105,39.6202
2001-01-22,44.5,-101052998.387,4619703.9476,11.7606,13.5149,2.7079,0.0,95.0,95.0,31.1579,38.5795,46.0011,-0.36,150.7955,16.6787,42.3029,18.952,39.4802,15.7779,164.1159,2.9063,0.5369,0.2737,-0.4866,39.1198,1.0,37.7638,1.5042,0.7755,2.2798,2.0898,2.7079,0.6182,63.7083,55.634,77.4463,38.69,38.97,18.2797,12.6647,14.69,7.7846,242121450.0,26.8287,18.5877,7.2038,49.2788,1.4928,58.3394,31.1063,38.5795,73.5746,79.4787,79.4787,65.8537,65.052,88.3507,36.8794,44.1198,2.69,38.3275,0.2978,58.8043,-19.3798,40.254
2001-01-23,43.25,-101052998.387,3810822.9133,11.7998,13.2627,2.6893,0.0,90.0,90.0,32.3939,39.195,45.9961,-0.4454,105.1751,12.9116,42.7179,12.5457,39.8393,16.6544,165.4523,1.7869,-1.4643,0.2512,-0.5068,39.4614,1.0,38.1204,1.6608,0.6263,2.2872,2.2244,2.6893,0.4649,63.6673,55.5102,72.198,40.69,40.065,20.1021,13.7215,12.31,7.8912,233572850.0,25.8696,17.6583,7.0899,39.7867,1.3979,56.4558,31.6131,39.195,74.1404,66.878,66.878,50.0,40.4392,68.4971,37.3258,44.4125,2.44,38.7832,0.3496,54.5893,-29.9307,40.6989
2001-01-24,44.88,-95422885.015,4924878.2983,12.0212,13.0579,3.0053,0.0,85.0,85.0,32.7558,39.692,46.6282,0.5291,119.523,16.6073,43.3582,16.227,40.3193,17.1973,167.9143,0.6674,1.2091,0.2094,-0.5434,39.8556,1.0,38.4725,1.808,0.5889,2.3969,2.359,3.0053,0.6464,63.626,55.4038,73.3183,40.91,41.125,19.0895,13.0354,9.94,7.6076,244965550.0,26.4848,18.0854,7.844,28.4488,1.2845,58.3037,32.1047,39.692,69.1202,61.0039,61.0039,67.1579,37.6976,47.7296,37.7992,45.0363,3.44,39.2582,0.4003,53.4907,-22.6909,41.2403
2001-01-25,43.75,-97288928.215,4339171.0014,12.2315,12.872,3.2701,25.0,80.0,55.0,33.1457,40.0795,47.0133,-0.652,99.5977,13.1048,43.6911,16.227,40.6461,17.3913,172.7937,2.4817,4.4208,0.1254,-0.6128,40.2844,1.0,38.6668,1.9195,0.4459,2.3655,2.5087,3.2701,0.7614,63.5843,55.2873,70.1773,40.91,41.125,18.3811,12.3836,7.75,7.6996,238827250.0,25.502,17.1811,8.4682,21.5278,1.2153,56.5524,32.5815,40.0795,58.8061,48.5364,48.5364,28.4512,1.9702,26.7023,38.2911,45.215,2.5,39.769,0.4458,54.7989,-30.9091,41.6268
2001-01-26,43.94,-91873128.215,5428302.4708,12.2801,12.6197,3.5639,20.0,75.0,55.0,33.405,40.411,47.417,0.6243,73.8711,13.5643,43.9986,13.2041,40.9598,17.639,178.7561,4.8929,1.6261,0.0217,-0.6916,40.6279,1.0,38.8319,2.0014,0.3276,2.329,2.6763,3.5639,0.8876,63.5422,55.1738,67.1942,40.91,41.125,19.0152,12.5145,6.63,7.489,244243050.0,24.8007,16.3221,9.1566,17.77,1.1777,56.7821,33.0441,40.411,52.4384,47.7749,47.7749,47.7157,17.3254,18.9977,38.7939,45.3718,1.81,40.2884,0.486,61.607,-29.5273,41.9944
2001-01-29,45.3,-90423825.2299,5841516.0698,12.7288,12.5259,3.7665,15.0,70.0,55.0,33.8797,40.879,47.8783,0.3383,98.8106,16.8763,44.4966,21.2528,41.3731,18.1253,182.7339,4.2215,-3.7717,-0.0477,-0.74,41.0511,1.0,39.1544,2.0776,0.3048,2.3824,2.8809,3.7665,0.8856,63.4999,55.0751,70.4283,40.91,41.125,17.8664,11.8887,9.36,7.3446,249353750.0,27.5102,18.306,9.5772,26.0434,1.2604,58.4382,33.4928,40.879,48.2591,48.4659,48.4659,69.2308,100.0,39.7652,39.3055,45.8155,4.02,40.8093,0.5239,57.5832,-19.6364,42.46
2001-01-30,46.85,-88363494.2194,6135070.9482,13.3067,12.5515,3.5986,10.0,65.0,55.0,34.4432,41.4465,48.4498,0.23,122.1368,20.5296,45.1926,24.2882,41.8947,18.85,185.3146,1.5954,-4.9186,-0.0926,-0.7696,41.4133,1.0,39.64,2.1663,0.3545,2.5207,3.0731,3.5986,0.5255,63.4573,54.9928,73.0083,41.115,41.125,17.0905,11.2943,11.35,7.0529,256838750.0,28.0557,18.5407,9.0003,31.9718,1.3197,60.2648,33.928,41.4465,54.1793,66.297,66.297,81.9444,100.0,72.4418,39.8284,46.5438,2.87,41.3521,0.5623,59.2188,-8.3636,43.0287
2001-01-31,45.77,-97406071.9221,2820244.0432,13.9559,13.0456,3.389,5.0,100.0,95.0,35.3068,41.966,48.6252,-0.3649,112.6025,16.7657,45.5815,26.2906,42.2638,19.5983,187.3566,0.3741,-2.9241,-0.128,-0.7918,41.706,1.0,39.9672,2.2358,0.2784,2.5142,3.2008,3.389,0.1882,63.4146,54.9006,73.7921,41.675,41.455,16.321,10.7296,10.39,7.1817,247347250.0,27.9637,18.3836,8.357,29.3669,1.2937,58.3828,34.3502,41.966,61.2452,68.9726,68.9726,55.7427,49.3065,83.1022,40.3577,46.822,2.96,41.9229,0.5966,55.6589,-20.0555,43.4405
2001-02-01,42.18,-104846020.1039,-1159463.5707,13.689,13.0733,3.3806,0.0,95.0,95.0,35.3152,41.975,48.6348,-0.7705,23.9481,5.2638,45.2504,8.618,42.2558,20.2431,195.1263,-0.1863,-1.38,-0.2609,-0.8671,41.8813,1.0,39.9773,2.2275,-0.0334,2.1941,3.2635,3.3806,0.1171,63.3713,54.7734,66.7603,41.675,41.77,21.9222,14.6931,0.18,7.945,233930950.0,26.057,17.4645,8.2792,0.4286,1.0043,52.6319,34.9225,41.975,61.8481,50.2746,50.2746,13.1367,0.0,49.7688,40.8747,46.0802,4.57,42.438,0.618,50.2421,-47.0247,43.4609
2001-02-02,41.2,-108136930.9473,-3729227.9928,13.265,12.7604,3.3431,10.0,90.0,80.0,35.5014,42.066,48.6306,-0.4669,-9.7976,2.3663,44.7736,5.2086,42.1553,20.8928,201.0844,-0.354,1.243,-0.3597,-0.9141,41.9375,1.0,39.989,2.15,-0.3099,1.8401,3.334,3.3431,0.009,63.3277,54.6377,62.057,41.675,41.77,22.3135,14.9485,1.82,8.1302,225777350.0,24.7657,16.5912,8.1475,4.6216,1.0462,51.1832,35.472,42.066,48.7041,26.8651,26.8651,11.716,0.0,16.4355,41.3621,45.1841,3.32,42.8833,0.6265,45.4569,-54.1364,43.387
2001-02-05,38.28,-116159069.3753,-6993973.1205,12.7027,12.2594,2.7924,5.0,85.0,80.0,35.8516,42.155,48.4584,-0.7948,-81.4943,-5.7688,43.8213,2.0184,41.7862,21.5846,209.6337,0.8518,2.2875,-0.4945,-0.9643,41.8818,1.0,39.9729,1.9818,-0.6729,1.3089,3.3455,2.7924,-0.5531,63.2834,54.4741,61.1225,41.8,41.77,24.5516,16.411,1.78,8.7308,215158450.0,23.5801,15.7617,6.7993,4.8767,1.0488,47.1156,35.9996,42.155,28.7665,9.1598,9.1598,2.6266,0.0,0.0,41.7977,43.6649,3.2,43.2078,0.6179,42.3714,-75.3266,43.0265
2001-02-06,39.72,-113247817.5504,-6767427.5357,12.0977,11.8313,2.0871,0.0,80.0,80.0,36.3441,42.294,48.2439,0.635,-74.1134,-1.5783,43.2526,0.603,41.5894,22.0736,224.6013,1.8334,-0.3251,-0.7022,-1.0,41.8316,1.0,39.9697,1.784,-0.7914,0.9926,3.2435,2.0871,-1.1564,63.2386,54.3266,65.1067,41.8,42.27,23.536,15.5905,2.78,8.3385,225937950.0,23.2539,15.4036,5.0639,7.5257,1.0753,49.2108,36.506,42.294,15.4122,10.2116,10.2116,16.2921,18.596,6.1987,42.1731,42.7747,2.74,43.4275,0.6001,42.1909,-69.9531,42.7946
2001-02-07,38.82,-116588006.9269,-7122316.6402,11.6247,11.4086,1.486,5.0,75.0,70.0,36.7739,42.3975,48.0211,-0.0647,-84.6374,-4.0786,42.5918,2.6375,41.3257,22.3087,239.9273,1.3623,-6.2862,-0.8654,-0.9663,41.8414,1.0,39.9581,1.5595,-0.8978,0.6617,3.0452,1.486,-1.5592,63.1933,54.1715,60.9034,42.425,42.27,22.0208,14.811,2.07,8.6629,215823950.0,23.2139,15.6134,3.5944,5.6327,1.0563,47.9607,36.9921,42.3975,10.5168,12.1791,12.1791,17.6185,15.3207,11.3055,42.4813,41.8002,4.33,43.5348,0.5733,36.9464,-76.9953,42.4637
2001-02-08,39.97,-118367299.784,-7186153.8521,11.1753,11.1458,1.0362,0.0,70.0,70.0,37.1204,42.496,47.8716,0.2202,-69.7002,-0.6399,42.2253,2.6375,41.1966,22.9362,248.2997,-1.9638,-9.2848,-0.9291,-0.9184,41.8261,1.0,39.9582,1.3449,-0.8583,0.4867,2.7644,1.0362,-1.7282,63.1475,54.0295,61.065,42.565,42.735,21.3007,14.0704,1.97,8.2632,224615750.0,22.4548,14.8327,2.4956,5.1842,1.0518,49.6801,37.37,42.496,15.9212,25.3728,25.3728,42.2078,63.0467,32.3211,42.7242,41.2943,2.16,43.5338,0.5428,35.7313,-73.3333,42.2325
2001-02-09,38.76,-123443431.363,-8174115.1364,10.6823,10.9018,0.6508,0.0,65.0,65.0,36.7991,42.384,47.9689,-0.1421,-82.1242,-4.1474,41.6853,1.3159,40.9645,24.1556,255.7505,-4.7407,-7.1254,-0.9692,-0.8594,41.7728,1.0,39.9448,1.1254,-0.878,0.2474,2.4182,0.6508,-1.7674,63.1011,53.8768,56.26,42.565,43.015,21.7373,14.4669,-2.24,8.5853,217418250.0,21.1727,14.0911,1.5721,-5.4634,0.9454,47.9263,37.37,42.384,22.5004,29.9493,29.9493,30.0216,31.6136,36.6603,42.9009,40.5644,3.8,43.4335,0.5074,35.708,-87.6882,41.8767
2001-02-12,39.42,-123463870.6612,-7841683.1534,10.2501,10.5012,0.2884,85.0,60.0,-25.0,36.562,42.283,48.004,0.1123,-83.4357,-2.0784,41.3365,2.038,40.8174,24.3926,270.1289,-6.3698,-1.7644,-1.0,-0.7055,41.7699,1.0,39.9394,0.9223,-0.8125,0.1098,2.0504,0.2884,-1.762,63.0543,53.7322,52.5582,42.565,43.015,21.1024,13.9435,-2.02,8.381,223243450.0,20.2595,13.3865,0.6967,-4.8745,0.9513,48.9608,37.8216,42.283,31.3858,38.8353,38.8353,44.2765,58.9871,51.2158,43.0158,40.1398,2.85,43.2529,0.4703,38.2208,-81.8423,41.5944
2001-02-13,41.5,-121550531.1875,-6384018.1321,9.9284,10.2068,-0.1072,80.0,55.0,-25.0,36.8837,42.411,47.9383,0.3289,-33.3628,4.2329,41.4109,3.8152,40.8824,25.3722,276.6619,-5.4648,4.8492,-0.9932,-0.6203,41.7626,1.0,39.9589,0.7712,-0.6045,0.1667,1.6619,-0.1072,-1.7692,63.0071,53.6099,57.1213,42.565,43.015,20.1368,13.2464,2.56,7.9255,233630150.0,21.7343,14.2972,-0.2579,6.5742,1.0657,52.1164,38.0,42.411,40.2525,51.9729,51.9729,81.6206,100.0,63.5336,43.0824,40.3367,3.01,42.9886,0.4373,40.6239,-63.419,41.5199
