date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-01-18,7.065,1191512.3817,-1078067.9055,50.4742,45.0651,-1.7797,100.0,40.0,-60.0,19.099,24.2291,13.9689,-0.6042,-154.9352,-53.555,14.3795,68.4875,19.1563,22.6402,-35.6709,-3.9165,1.6254,0.1621,-0.5831,19.6553,1.0,18.4208,0.0492,-3.4532,-3.5024,-1.7797,-0.836,-0.9437,34.5035,36.7866,10.8038,18.065,17.905,42.5087,13.7037,-5.93,11.4074,234100.0,7.9505,2.563,-9.1138,-29.5613,0.7044,23.2225,21.1733,19.099,11.3758,11.0361,16.2857,11.3758,0.0,23.3072,17.2172,14.7719,1.44,19.695,-1.8354,28.7352,-93.4407,17.9015
2000-01-19,6.655,641274.6572,-1234851.1384,51.4166,46.0708,-2.2219,100.0,35.0,-65.0,18.7615,24.4518,13.0712,-0.7126,-140.895,-55.5683,13.7738,69.3213,18.5995,22.4404,-28.6213,-2.7558,2.2579,0.282,-0.479,19.2877,1.0,17.6816,-0.0063,-3.5103,-3.504,-2.2219,-1.1788,-1.0431,34.5137,36.5518,10.7077,17.655,17.695,41.6111,13.4385,-6.75,12.132,-456800.0,7.5394,2.4349,-11.5196,-33.6491,0.6635,22.2159,20.2597,18.7615,7.3995,9.4754,4.8711,7.3995,0.0,-0.0,16.7902,14.0847,1.67,19.2527,-1.8579,27.9469,-98.1339,17.3501
2000-01-20,6.655,248339.8746,-1311755.2429,52.3118,46.8198,-2.5724,95.0,30.0,-65.0,18.424,24.5502,12.2978,-0.6377,-127.1004,-55.5683,13.2739,69.3213,18.0957,22.1947,-21.8829,-2.2043,2.0418,0.3926,-0.3727,18.929,1.0,17.0492,-0.0088,-3.515,-3.5062,-2.5724,-1.2858,-1.2867,34.5228,36.3194,10.3188,17.655,17.695,40.6959,12.7666,-6.75,11.7846,-456800.0,7.3735,2.3131,-13.5707,-33.6491,0.6635,22.2159,19.3342,18.424,8.6759,9.1504,4.8711,8.6759,0.0,-0.0,16.3655,13.5586,0.69,18.7502,-1.882,26.2516,-98.1339,16.831
2000-01-21,6.78,50073.2079,-1287050.3847,53.0572,47.4789,-2.8129,90.0,25.0,-65.0,18.0455,24.3878,11.7032,-0.5067,-108.2033,-53.3231,12.9103,67.2202,17.6637,22.0035,-14.5037,-1.343,0.6288,0.5075,-0.2504,18.5939,1.0,16.3651,0.038,-3.4587,-3.4967,-2.8129,-1.2565,-1.5564,34.5306,36.0918,11.3995,17.655,17.695,39.6968,12.1283,-7.57,11.2656,138000.0,7.7817,2.3775,-15.071,-35.8258,0.6417,23.3385,18.5289,18.0455,7.2588,7.7781,12.0344,7.2588,94.2599,31.42,15.9445,13.2298,0.75,18.1987,-1.9055,26.6714,-95.3897,16.3677
2000-01-24,6.75,-415226.7921,-1307989.2714,53.5756,47.8702,-3.0135,85.0,20.0,-65.0,17.664,24.1349,11.1931,-0.3864,-94.4539,-53.4926,12.6077,63.4253,17.2672,22.2631,-7.0146,-1.9427,-1.5773,0.6155,-0.1221,18.2773,1.0,15.8005,0.0934,-3.3799,-3.4733,-3.0135,-1.178,-1.8355,34.5373,35.8659,14.5718,17.655,17.695,38.5287,11.5218,-7.63,11.0758,-327300.0,8.6228,2.5786,-16.4504,-36.1098,0.6389,23.2537,17.8284,17.664,12.0868,9.3405,19.3548,12.0868,92.4475,62.2358,15.5293,12.9817,0.88,17.6387,-1.9274,20.8031,-96.0483,15.9348
2000-01-25,6.875,-303009.5081,-1161941.5646,54.1016,48.2361,-3.184,80.0,15.0,-65.0,17.2595,23.6465,10.8725,-0.3086,-89.3132,-51.0853,12.4134,64.0954,16.9322,22.9812,-3.9682,-2.7018,-0.4564,0.6565,-0.0692,18.0245,1.0,15.3228,0.1709,-3.2598,-3.4306,-3.184,-1.0651,-2.119,34.5428,35.6447,13.0237,17.655,17.695,38.3162,11.1957,-8.09,10.6252,151100.0,8.3837,2.4497,-17.6337,-37.0421,0.6296,24.4573,17.2189,17.2595,22.6387,13.9948,36.5269,22.6387,100.0,95.5691,15.1236,12.8791,0.81,17.0918,-1.9461,23.258,-93.3041,15.562
2000-01-26,6.315,-806276.1748,-1156694.0272,54.7142,48.6754,-3.2316,100.0,10.0,-90.0,16.7925,23.0988,10.4862,-0.7867,-99.0911,-54.4539,12.0633,66.3535,16.5225,23.9788,-1.5203,-2.4698,0.8843,0.6881,-0.0265,17.7941,1.0,14.6239,0.1702,-3.2178,-3.3881,-3.2316,-0.8483,-2.3833,34.5472,35.4146,11.4689,17.315,17.315,39.3254,11.506,-9.34,11.5829,-603800.0,7.9539,2.3272,-18.1849,-42.5125,0.5749,22.773,16.6886,16.7925,22.7939,19.1731,12.5,22.7939,24.8576,72.435,14.7268,12.5386,1.5,16.5549,-1.9649,25.3185,-97.4671,15.1211
2000-01-27,6.655,-482452.1748,-946358.3957,55.2962,49.0927,-3.2637,95.0,5.0,-90.0,16.358,22.3594,10.3566,0.08,-87.4284,-47.9426,11.9052,66.3535,16.2165,25.1966,0.8017,-2.1936,2.3439,0.7169,0.014,17.5946,1.0,14.348,0.2352,-3.094,-3.3293,-3.2637,-0.6419,-2.6218,34.5504,35.1935,15.2947,17.065,17.315,38.1318,10.9307,-8.69,10.7684,52600.0,7.7125,2.2108,-18.6376,-39.5,0.605,26.0287,16.0854,16.358,31.8423,25.7583,46.5,31.8423,100.0,74.9525,14.3423,12.4691,0.87,16.0405,-1.9801,28.7538,-90.5775,14.7895
2000-01-28,6.5,-1354052.1748,-1051606.6924,55.8491,49.4981,-3.2888,90.0,0.0,-90.0,15.9675,21.7725,10.1625,-1.0,-82.0167,-48.9748,11.7323,66.3535,15.9102,26.5153,-0.775,-1.1527,3.0928,0.6975,-0.0135,17.4559,1.0,14.0829,0.2742,-2.9865,-3.2607,-3.2888,-0.4701,-2.8187,34.5525,34.9716,14.5627,17.065,17.25,37.6071,10.3841,-7.81,10.6201,-819000.0,7.6064,2.1003,-19.0769,-37.53,0.6247,25.5126,15.5667,15.9675,30.0,28.2121,31.0,30.0,84.1469,69.6682,13.972,12.3632,0.38,15.5475,-1.9926,31.1047,-93.6345,14.4697
2000-01-31,6.565,-1705461.2657,-1110874.1888,56.3324,49.9102,-3.2411,85.0,5.0,-80.0,15.549,20.8862,10.2118,-0.1364,-73.8399,-47.6821,11.6259,65.5162,15.6454,28.046,1.3383,-0.5167,2.1879,0.7234,0.0234,17.3205,1.0,13.8543,0.3223,-2.8579,-3.1801,-3.2411,-0.26,-2.9811,34.5535,34.7532,18.3536,17.065,17.25,36.9867,9.8649,-8.37,10.1567,40000.0,7.7058,2.0553,-19.1419,-38.9302,0.6107,26.1589,15.1205,15.549,40.7143,34.1855,44.6429,40.7143,100.0,94.7156,13.6186,12.3399,0.44,15.0845,-2.0013,31.515,-92.2998,14.1994
2000-02-01,6.69,-1698802.599,-1032012.7535,56.5711,50.2288,-3.193,80.0,0.0,-80.0,15.143,19.7997,10.4863,0.4267,-63.524,-45.1329,11.5977,61.1059,15.4297,29.9971,0.2831,-0.0571,0.6124,0.7106,0.0049,17.2326,1.0,13.7501,0.3804,-2.7046,-3.085,-3.193,-0.104,-3.089,34.5535,34.5394,20.9137,16.345,16.69,35.9233,9.3717,-8.12,9.7489,539400.0,8.6726,2.2625,-19.1959,-37.7674,0.6223,27.4336,14.7369,15.143,47.4365,39.3836,66.6667,47.4365,100.0,94.7156,13.2852,12.4135,0.75,14.6802,-2.0052,33.2373,-88.3991,13.9929
2000-02-02,6.375,-2138992.9216,-1045992.4732,56.8608,50.5629,-2.9709,75.0,0.0,-75.0,14.7835,18.9919,10.5751,-0.8065,-72.6641,-47.5352,11.4766,62.3657,15.1745,31.9873,-0.3576,-0.464,-0.9363,0.7027,-0.0062,17.1676,1.0,13.5457,0.3849,-2.6039,-2.9888,-2.9709,0.1624,-3.1333,34.5523,34.3215,20.496,16.345,16.505,36.063,9.2731,-7.19,10.0838,-53900.0,8.3589,2.1494,-18.244,-36.0582,0.6394,26.2324,14.4069,14.7835,40.6746,42.9418,10.7143,40.6746,37.471,79.157,12.9721,12.3359,0.93,14.3378,-2.0064,33.075,-95.5152,13.765
2000-02-03,6.78,-1436785.7788,-733191.6791,56.9964,50.8815,-2.6949,70.0,0.0,-70.0,14.4585,17.9254,10.9916,0.5,-56.6751,-39.2817,11.5359,59.5718,15.0207,33.1533,1.9777,-0.7073,0.549,0.7311,0.0345,17.089,1.0,13.5479,0.4464,-2.4308,-2.8772,-2.6949,0.4252,-3.1202,34.5501,34.1139,25.7876,15.785,16.315,34.482,8.8094,-6.5,9.4203,1008900.0,8.7362,2.2319,-16.8847,-32.4028,0.676,30.3591,14.1231,14.4585,53.4722,47.1944,83.0357,53.4722,100.0,79.157,12.6827,12.5062,1.12,14.058,-2.0016,37.1447,-85.0064,13.6484
2000-02-04,6.625,-1683520.6625,-617080.4828,57.1251,51.3516,-2.3634,65.0,0.0,-65.0,14.174,16.9973,11.3507,-0.7209,-53.7777,-40.62,11.5466,59.5718,14.8521,33.3257,7.0755,-0.2968,0.5568,0.7888,0.1232,16.9615,1.0,13.5061,0.4681,-2.2921,-2.7602,-2.3634,0.6845,-3.0479,34.5469,33.9053,25.8391,14.72,15.94,33.8817,8.369,-5.69,9.321,450500.0,8.5841,2.1203,-15.1265,-30.0422,0.6996,29.69,13.8791,14.174,49.7024,47.9497,55.3571,49.7024,84.0693,73.8468,12.4183,12.5867,0.43,13.8367,-1.9923,41.7238,-87.7809,13.5333
2000-02-07,6.5,-2071243.2431,-636848.4979,57.2969,51.8229,-2.0888,60.0,0.0,-60.0,13.9925,16.6209,11.3641,-0.5,-61.6098,-41.7106,11.5254,60.5612,14.6757,33.0926,12.5392,-0.4064,1.1022,0.8438,0.2171,16.7877,1.0,13.4582,0.4663,-2.1773,-2.6436,-2.0888,0.8374,-2.9262,34.5426,33.6962,27.0353,14.72,14.755,34.0475,8.2005,-3.63,9.2637,-182100.0,8.3631,2.0143,-13.6313,-21.828,0.7817,29.1447,13.75,13.9925,57.1429,53.4392,33.0357,57.1429,70.5721,84.8805,12.1784,12.6069,0.62,13.6598,-1.9795,35.6828,-86.9474,13.4215
2000-02-08,6.625,-1284043.2431,-336567.3679,57.5345,52.3078,-1.7974,55.0,0.0,-55.0,13.8145,16.1176,11.5114,0.2533,-68.8252,-39.0229,11.5668,62.0474,14.5399,33.0553,18.199,0.241,0.926,0.8926,0.3123,16.5889,1.0,13.4393,0.4808,-2.0426,-2.5234,-1.7974,0.9695,-2.7669,34.5374,33.4918,29.2284,14.595,14.72,34.575,8.1705,-3.56,8.9174,605100.0,8.0977,1.9136,-11.9773,-21.1779,0.7882,30.4886,13.56,13.8145,49.4643,52.1032,60.0,49.4643,100.0,84.8805,11.9638,12.7056,0.75,13.5068,-1.9623,44.7533,-81.4103,13.3508
2000-02-09,6.03,-1913643.2431,-383455.3268,57.8434,52.8522,-1.5543,100.0,0.0,-100.0,13.5895,15.6413,11.5377,-1.0,-120.3123,-44.3147,11.4001,63.714,14.3037,33.4421,23.0567,-0.0551,-0.329,0.9276,0.3916,16.3537,1.0,13.2841,0.4117,-2.0088,-2.4205,-1.5543,1.0227,-2.577,34.5311,33.2775,30.336,14.22,14.345,34.6958,8.202,-4.5,9.8009,-24500.0,7.6901,1.8179,-10.6143,-27.1739,0.7283,27.8427,13.5,13.5895,31.0119,45.873,0.0,31.0119,0.0,56.8574,11.77,12.4933,1.19,13.3765,-1.9455,38.9626,-100.0,13.1837
2000-02-10,6.53,-1472436.1635,-227393.1185,58.1483,53.375,-1.3472,100.0,10.0,-90.0,13.43,15.0879,11.7721,0.823,-92.7804,-34.0261,11.451,63.9413,14.1853,34.4117,24.4779,0.0484,0.9048,0.9365,0.4143,16.1727,1.0,13.2707,0.4328,-1.8795,-2.3123,-1.3472,1.014,-2.3612,34.5238,33.0753,33.6549,14.22,14.315,33.288,7.8519,-3.19,9.0305,479100.0,7.3217,1.727,-9.3692,-19.6308,0.8037,32.987,13.284,13.43,42.6496,41.0419,67.9487,42.6496,100.0,66.6667,11.5979,12.5933,1.13,13.2795,-1.9244,45.5512,-77.1058,13.1333
2000-02-11,6.095,-1747804.1024,-230494.4576,58.4614,53.9938,-1.0812,100.0,5.0,-95.0,13.2205,14.2882,12.1528,-0.6641,-142.6389,-38.0695,11.3494,64.4106,13.9952,34.9661,25.7662,0.4092,-1.0179,0.9442,0.4347,16.0265,1.0,13.1828,0.3888,-1.8263,-2.2151,-1.0812,1.0401,-2.1212,34.5155,32.8664,30.2154,13.17,14.255,31.9554,7.5793,-4.19,9.7286,-43700.0,6.9173,1.6407,-7.6807,-25.58,0.7442,30.9653,11.88,13.2205,29.0282,34.2299,19.1358,29.0282,60.7002,53.5667,11.4445,12.463,1.31,13.202,-1.9029,45.4195,-93.4737,13.0152
2000-02-14,6.345,-1427158.9411,-108785.6853,58.7589,54.6166,-0.8924,95.0,0.0,-95.0,13.141,14.1139,12.1681,0.8065,-125.2084,-33.1333,11.3646,64.4106,13.8709,35.2214,29.9915,-0.2765,-1.367,0.9659,0.4999,15.8519,1.0,13.1699,0.393,-1.7239,-2.1169,-0.8924,0.9732,-1.8656,34.5063,32.6647,35.0964,13.095,13.44,31.0997,7.2003,-1.59,9.1223,353900.0,6.732,1.5586,-6.4502,-11.1345,0.8887,33.4333,11.88,13.141,48.7362,40.138,59.1241,48.7362,100.0,86.9001,11.3094,12.4984,0.62,13.1512,-1.8782,44.918,-74.0385,12.9647
2000-02-15,6.095,-1627400.8766,-112819.4683,59.0415,55.229,-0.7892,90.0,0.0,-90.0,13.044,13.9896,12.0984,-0.9032,-142.8125,-35.5584,11.2984,64.4106,13.7108,35.1413,33.7442,-0.1637,-1.6304,0.9808,0.5555,15.6384,1.0,13.1384,0.3624,-1.6639,-2.0263,-0.7892,0.834,-1.6232,34.496,32.4599,40.8996,12.905,13.345,30.247,6.8403,-1.94,9.2759,105600.0,6.5475,1.4807,-5.7751,-13.7297,0.8627,32.2208,11.88,13.044,33.9747,37.2463,23.6641,33.9747,78.3111,79.6704,11.1905,12.4091,0.62,13.1,-1.8527,43.9708,-89.4198,12.8741
2000-02-16,5.75,-1804751.82,-160643.1826,59.4882,55.9,-0.7208,100.0,0.0,-100.0,12.9535,14.1041,11.8029,-0.7075,-218.3133,-38.7836,11.1271,67.9756,13.5003,34.5409,36.8188,-1.0482,-1.887,0.9898,0.5993,15.3769,1.0,13.0894,0.2986,-1.6529,-1.9516,-0.7208,0.6831,-1.4038,34.4848,32.2503,42.3475,12.625,12.815,32.7283,7.3783,-1.81,9.8017,-230100.0,6.2396,1.4067,-5.3546,-13.5988,0.864,30.6082,13.19,12.9535,31.8916,38.2008,12.8866,31.8916,0.0,59.437,11.0835,12.1675,1.06,13.0443,-1.829,42.1716,-92.0128,12.727
2000-02-17,5.375,-2310011.82,-326368.0491,60.0446,56.5509,-0.7165,100.0,10.0,-90.0,12.8255,14.3101,11.3409,-0.752,-246.8733,-42.0991,10.8542,70.6162,13.2384,33.8315,40.5735,-0.9957,0.7291,0.997,0.6504,15.0082,1.0,12.9889,0.213,-1.6854,-1.8984,-0.7165,0.5044,-1.2209,34.4725,32.0353,42.0398,12.25,12.44,34.2323,7.7594,-2.56,10.5427,-1072200.0,5.8955,1.3363,-5.4125,-19.2337,0.8077,28.9505,13.1706,12.8255,15.2815,27.0492,9.2937,15.2815,0.0,26.1037,10.9828,11.7856,1.25,12.9681,-1.8095,36.3901,-93.5567,12.5172
2000-02-18,5.375,-2928511.82,-561290.2173,60.5732,57.0744,-0.6716,95.0,5.0,-90.0,12.685,14.3817,10.9883,-0.2159,-193.615,-42.0991,10.6299,70.6162,13.0014,33.1007,41.4578,-0.5863,-0.0278,0.9981,0.6621,14.5571,1.0,12.8756,0.1654,-1.6916,-1.857,-0.6716,0.3918,-1.0634,34.4593,31.8225,41.5669,12.25,12.44,32.8882,7.3714,-2.81,10.4249,-1072200.0,5.6641,1.2695,-5.156,-20.7227,0.7928,28.9505,13.1172,12.685,11.0971,19.4234,11.1111,11.0971,0.0,-0.0,10.885,11.484,0.88,12.8669,-1.7929,36.3467,-93.5567,12.3195
2000-02-22,5.625,-3025942.7935,-637369.1216,60.8232,57.4624,-0.6668,90.0,0.0,-90.0,12.5725,14.3352,10.8098,0.2743,-140.9584,-36.6327,10.538,65.5737,12.8346,31.9224,37.7382,-0.8026,-0.2245,0.992,0.6121,14.0831,1.0,12.8183,0.1758,-1.6373,-1.8131,-0.6668,0.271,-0.9378,34.4451,31.6167,42.7115,12.25,12.28,31.2308,7.0028,-2.25,9.9657,-225300.0,6.4936,1.456,-5.1978,-16.6667,0.8333,31.6837,13.0648,12.5725,17.9127,14.7638,33.3333,17.9127,83.5758,27.8586,10.7901,11.3786,1.13,12.7526,-1.7756,31.7442,-78.9326,12.1829
2000-02-23,5.765,-2913722.7935,-574843.2986,61.0607,57.8875,-0.7044,85.0,0.0,-85.0,12.4615,14.193,10.73,0.3733,-111.7165,-33.6031,10.5201,65.5737,12.7103,30.4898,23.3131,-0.5528,-1.2187,0.9292,0.3958,13.6064,1.0,12.7738,0.2075,-1.5537,-1.7612,-0.7044,0.139,-0.8433,34.4299,31.4159,45.6217,12.155,12.19,30.1686,6.6527,-2.22,9.5627,46200.0,6.2727,1.3832,-5.5362,-16.1455,0.8385,33.1985,13.0135,12.4615,33.7835,20.9311,56.9061,33.7835,100.0,61.1919,10.6996,11.3768,0.75,12.6273,-1.7557,36.265,-69.5266,12.0836
2000-02-24,6.53,-2756611.1992,-447016.0185,59.6505,57.4733,-0.6582,80.0,0.0,-80.0,12.483,14.2329,10.7331,0.6908,24.4557,-18.4908,10.7921,32.8562,12.7436,29.5175,17.4863,-1.4192,-2.2969,0.8869,0.3005,13.2778,1.0,12.776,0.3301,-1.3485,-1.6787,-0.6582,0.1086,-0.7668,34.4139,31.2323,50.1588,12.155,12.125,27.42,6.3201,0.43,8.8243,395900.0,13.8577,3.1941,-5.1903,3.4046,1.034,40.7546,10.5,12.483,57.3428,36.3464,81.7891,57.3428,100.0,94.5253,10.6205,11.7832,2.1,12.5155,-1.7259,40.4622,-21.2308,12.1406
2000-02-25,6.44,-2699471.6644,-335904.4593,58.3108,57.0799,-0.6725,75.0,25.0,-50.0,12.4615,14.1805,10.7425,-0.3488,37.9402,-19.6168,11.0027,32.8562,12.7566,29.2442,3.3367,-2.0509,-0.4223,0.7471,0.0582,13.0131,1.0,12.7768,0.3935,-1.1867,-1.5803,-0.6725,0.0489,-0.7214,34.3971,31.0488,48.7607,12.155,12.125,26.8919,6.0041,-0.43,8.6672,44900.0,13.5908,3.0344,-5.3099,-3.2307,0.9677,40.1916,10.5313,12.4615,70.8845,54.0036,73.9583,70.8845,95.2305,98.4102,10.5568,12.0782,0.43,12.4074,-1.6886,43.2257,-26.7692,12.1784
2000-02-28,6.545,-2612200.6966,-232144.9263,56.8501,56.5913,-0.5782,70.0,20.0,-50.0,12.466,14.1911,10.7409,0.1452,57.0571,-17.6213,11.2302,29.0975,12.7884,29.5775,10.2034,-1.8964,2.6447,0.8212,0.1771,12.8786,1.0,12.7783,0.4405,-1.0297,-1.4702,-0.5782,0.1082,-0.6865,34.3795,30.8692,54.1724,12.155,12.125,26.1281,5.7038,0.09,8.3385,345500.0,14.35,3.1327,-4.5684,0.6923,1.0069,41.1893,10.5623,12.466,78.9992,69.0755,81.25,78.9992,100.0,98.4102,10.5113,12.3804,0.62,12.3096,-1.6441,46.6145,-20.3077,12.2382
2000-02-29,7.0,-2553608.3302,-149950.7347,54.6611,55.6161,-0.5168,65.0,100.0,35.0,12.5095,14.34,10.679,0.4275,138.8481,-9.304,11.5984,13.0692,12.9038,29.4743,9.1329,-0.7553,4.801,0.8104,0.1587,12.8014,1.0,12.793,0.5182,-0.8223,-1.3406,-0.5168,0.1394,-0.6562,34.3611,30.7005,51.4393,12.375,12.5,24.4648,5.4187,0.87,7.9103,593100.0,18.8092,4.166,-4.0778,6.626,1.0663,45.348,10.593,12.5095,80.3075,76.7304,85.7143,80.3075,100.0,98.4102,10.4888,12.8678,1.41,12.2312,-1.5891,51.3464,-12.5,12.3843
2000-03-01,6.03,-3151487.7117,-292928.3018,53.0839,54.9723,-0.4722,60.0,95.0,35.0,12.4435,14.2385,10.6485,-0.9691,18.5696,-21.725,11.5697,23.1171,12.8234,28.9879,16.5664,0.3746,5.2024,0.8794,0.2851,12.7463,1.0,12.7817,0.4283,-0.8053,-1.2335,-0.4722,0.1563,-0.6286,34.3419,30.5141,45.9062,12.375,12.5,27.5059,6.3377,-1.32,9.5528,-44200.0,17.1766,3.9577,-3.7426,-9.8655,0.9013,39.1375,10.6711,12.4435,61.3237,73.5435,17.0068,61.3237,0.0,66.6667,10.4844,12.7649,2.0,12.1555,-1.5359,46.5736,-61.0,12.3415
2000-03-02,5.53,-3639387.7117,-480030.1882,51.9226,54.4595,-0.5046,55.0,90.0,35.0,12.359,14.2452,10.4728,-1.0,-101.6014,-27.1392,11.3692,29.8583,12.6555,28.7284,22.5674,1.891,4.4776,0.9243,0.3838,12.6923,1.0,12.7484,0.2968,-0.8625,-1.1593,-0.5046,0.1004,-0.605,34.3217,30.3196,46.6538,12.375,12.5,30.4109,6.9608,-1.69,10.3478,-532100.0,16.4262,3.7598,-4.0322,-13.2549,0.8675,36.4304,10.7477,12.359,34.2404,58.6239,0.0,34.2404,0.0,33.3333,10.4903,12.4211,1.0,12.0867,-1.4893,41.5032,-86.0,12.2098
2000-03-03,6.065,-3287487.7117,-400964.5792,50.7751,53.9501,-0.4904,50.0,85.0,35.0,12.2875,14.0928,10.4822,0.44,-53.5835,-17.9501,11.3964,28.9718,12.6054,29.0397,27.8682,2.728,0.1589,0.9556,0.4674,12.6351,1.0,12.7386,0.2777,-0.8121,-1.0899,-0.4904,0.0945,-0.5849,34.3008,30.1377,42.2653,12.375,12.5,28.9847,6.6128,-1.43,9.4043,-180200.0,15.9626,3.6418,-3.9245,-10.5457,0.8945,41.0249,10.8227,12.2875,16.0372,37.2004,31.1047,16.0372,51.5221,17.174,10.5051,12.418,1.07,12.0418,-1.4423,46.2867,-59.25,12.188
2000-03-06,5.47,-3618487.7117,-437486.4137,49.7528,53.5249,-0.4459,45.0,80.0,35.0,12.172,14.0115,10.3325,-0.8175,-81.6797,-24.351,11.2094,30.3306,12.4468,29.366,30.4903,1.8533,-2.4746,0.9681,0.5074,12.5652,1.0,12.6934,0.1852,-0.8584,-1.0436,-0.4459,0.1145,-0.5604,34.279,29.9457,43.5783,12.375,12.5,28.086,6.4722,-2.31,10.532,-511200.0,15.0136,3.4597,-3.5947,-17.434,0.8257,37.8245,10.8963,12.172,10.3682,20.2152,0.0,10.3682,15.6335,22.3852,10.523,12.108,1.37,12.0242,-1.4014,35.8177,-89.0,12.0596
2000-03-07,4.8125,-4508571.7542,-695864.2311,49.243,53.3887,-0.4098,100.0,75.0,-25.0,12.0032,14.108,9.8985,-0.9335,-168.1688,-30.6445,10.8153,39.5555,12.1781,28.9306,27.7643,1.6214,-3.9125,0.9551,0.4658,12.4642,1.0,12.5797,0.0431,-0.9897,-1.0328,-0.4098,0.1178,-0.5276,34.2564,29.7425,42.8031,11.8125,12.0,31.9224,7.5885,-3.375,12.349,-1537800.0,13.8263,3.2868,-3.339,-25.9615,0.7404,34.6778,14.5,12.0032,11.3067,12.5707,2.8153,11.3067,0.0,22.3852,10.5353,11.5151,1.88,12.0145,-1.3723,31.2177,-97.5,11.817
2000-03-08,4.625,-4192328.8971,-637681.1353,49.0848,53.4641,-0.3856,100.0,70.0,-30.0,11.8032,14.1432,9.4633,-0.4286,-211.0371,-32.3343,10.414,46.0793,11.8992,28.028,24.4178,0.0929,-7.16,0.9362,0.4134,12.3369,1.0,12.4257,-0.0627,-1.1112,-1.0485,-0.3856,0.1117,-0.4973,34.2328,29.5376,39.4929,11.625,11.375,34.7636,8.4591,-4.0,13.1531,-3751500.0,12.8319,3.1224,-3.1802,-30.1887,0.6981,33.8328,14.45,11.8032,9.1486,10.2745,24.6305,9.1486,0.0,5.2112,10.5352,10.9362,1.75,12.0,-1.3543,33.6129,-84.0,11.5548
2000-03-09,5.47,-3588910.1079,-363911.0601,48.326,53.2372,-0.3176,95.0,65.0,-30.0,11.7472,14.1134,9.3811,0.8281,-96.7767,-18.6235,10.3814,33.9086,11.8078,26.8527,18.0088,-2.2911,-4.2606,0.8911,0.3092,12.2087,1.0,12.4092,-0.0084,-1.059,-1.0506,-0.3176,0.1403,-0.4579,34.2084,29.3516,45.122,11.625,11.375,32.3171,8.0362,-1.12,11.365,-3093100.0,15.9503,3.9663,-2.6397,-9.2869,0.9071,40.6882,14.326,11.7472,31.234,17.2298,66.2562,31.234,95.3187,31.7729,10.5255,10.9071,1.75,11.9819,-1.335,39.7037,-56.96,11.4726
2000-03-10,5.0,-4044210.1079,-363699.5693,47.3892,52.9253,-0.3393,90.0,60.0,-30.0,11.5942,13.9965,9.192,-0.6812,-90.5084,-23.2776,10.1893,29.5898,11.6357,25.6515,-3.1853,-2.1182,-0.483,0.6667,-0.0556,12.0678,1.0,12.3341,-0.0243,-1.0809,-1.0567,-0.3393,0.092,-0.4314,34.1831,29.1581,40.6778,11.625,11.375,30.5334,7.6344,-3.06,12.5016,-3548400.0,16.5898,4.148,-2.8454,-23.4303,0.7657,38.3612,14.2045,11.5942,44.6634,28.3487,43.1034,44.6634,66.0556,53.7914,10.505,10.6469,1.38,11.9285,-1.3197,40.0487,-72.0,11.3062
2000-03-13,5.28,-3977146.4716,-309211.0233,46.4992,52.629,-0.4323,85.0,55.0,-30.0,11.5127,13.9391,9.0864,0.3523,-80.6685,-19.0093,10.1319,29.5898,11.5332,24.5029,-31.6572,-1.9648,-0.836,0.2308,-0.5248,11.9142,1.0,12.3062,0.0124,-1.0412,-1.0536,-0.4323,-0.0103,-0.422,34.1571,28.9721,44.0517,11.625,11.375,29.4426,7.2526,-1.63,11.6634,-3302500.0,15.9971,3.9406,-3.6602,-13.3716,0.8663,40.4953,14.0854,11.5127,61.0538,45.6504,73.8019,61.0538,97.1862,86.1868,10.4759,10.5867,0.88,11.8537,-1.3037,43.801,-63.04,11.2077
2000-03-14,5.655,-4073387.8049,-289432.4039,44.9142,51.9778,-0.4885,80.0,50.0,-30.0,11.4437,13.81,9.0775,0.3333,-7.9252,-13.4707,10.2249,14.7993,11.512,23.2504,313.292,-2.5694,-0.1303,-0.0298,-0.7279,11.7593,1.0,12.2929,0.0922,-0.9383,-1.0305,-0.4885,-0.0647,-0.4238,34.1302,28.7955,43.763,11.625,11.375,27.4596,6.89,-1.38,11.0926,-2922600.0,20.3797,5.1136,-4.1625,-10.8747,0.8913,43.2646,13.9687,11.4437,64.4685,56.7286,76.5,64.4685,100.0,87.7473,10.4431,10.7397,1.69,11.7463,-1.2824,40.4817,-51.04,11.1884
