date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2009-12-10,99.765,213678655.6611,4023375.0296,20.0012,19.9128,0.5833,100.0,55.0,45.0,129.2061,125.7699,127.488,0.8768,176.8711,22.2296,128.3959,18.3505,126.9941,24.997,259.3552,0.7202,-0.0248,-0.8256,-0.9828,126.7311,0.0,125.9545,1.0526,1.0091,-0.0435,0.5833,1.5908,-1.0075,105.4414,114.8346,49.8105,127.52,126.865,16.6915,6.0306,2.15,1.3967,98357750.0,24.1943,8.7414,0.46,1.6904,1.0169,61.1148,126.11,127.488,52.6785,68.7512,96.2536,68.7512,100.0,66.6667,127.2741,128.3081,1.38,127.3484,0.1265,57.3957,-2.4952,127.5455
2009-12-11,100.0272,219155576.4158,6415302.9064,20.0041,20.3426,0.4065,100.0,50.0,50.0,129.5283,125.7897,127.659,0.6321,196.7558,23.758,128.7497,20.0594,127.2499,24.6697,265.2378,0.5396,-0.9849,-0.7634,-0.9965,127.0246,1.0,126.1101,1.0628,1.1039,0.041,0.4065,1.3467,-0.9402,105.4891,114.983,55.4125,127.69,127.015,16.1915,5.7291,3.42,1.3643,104954950.0,24.3173,8.6043,0.3197,2.7087,1.0271,61.879,126.11,127.659,69.8138,92.0695,97.541,92.0695,100.0,100.0,127.4346,128.7588,1.06,127.3607,0.1264,63.6069,-1.6334,127.7542
2009-12-14,100.22,222988113.2579,8030053.0416,20.0675,20.8259,0.3435,100.0,45.0,55.0,129.8927,125.7153,127.804,0.7368,204.9705,24.9003,129.093,21.2736,127.5051,24.1747,71.7821,-0.1234,-0.7172,0.8927,0.9499,127.3328,1.0,126.2444,1.0874,1.1854,0.0981,0.3435,1.1124,-0.7689,105.5373,115.1325,55.5515,127.815,127.12,16.0105,5.4427,2.9,1.3082,110156250.0,24.6633,8.3841,0.2695,2.2829,1.0228,62.4501,126.476,127.804,86.1072,97.5009,98.708,97.5009,100.0,100.0,127.5982,129.181,0.38,127.4107,0.1271,66.6956,-0.8741,127.9705
2009-12-15,99.1093,219630127.8412,6892177.915,19.4475,20.9868,0.3837,95.0,40.0,55.0,129.9211,125.7149,127.818,-0.5052,92.4133,14.4989,129.1205,7.6671,127.5989,23.5464,100.0304,-0.2277,1.581,0.5731,0.9847,127.5454,0.0,126.2575,1.0941,1.121,0.0269,0.3837,0.9112,-0.5275,105.5859,115.2661,48.2147,127.815,127.12,19.923,6.8305,0.28,1.3341,102293650.0,23.2317,7.9649,0.3006,0.2184,1.0022,57.2495,126.8614,127.818,91.8287,85.9159,61.4987,85.9159,0.0,66.6667,127.7612,129.14,1.99,127.4719,0.1271,65.4285,-26.049,128.0359
2009-12-16,99.279,216928187.8412,4940413.7346,18.8585,21.1396,0.4761,90.0,35.0,55.0,129.9316,125.7124,127.822,-0.024,95.8245,15.6289,129.1771,7.6671,127.7047,22.9705,112.2409,0.7966,3.4371,0.3869,0.9256,127.71,0.0,126.2688,1.0903,1.0752,-0.0151,0.4761,0.7559,-0.2798,105.635,115.4005,50.6923,127.815,127.12,19.1867,6.489,0.08,1.3138,108666150.0,22.3731,7.5667,0.3728,0.0622,1.0006,57.8144,127.2045,127.822,83.1336,65.9839,37.7451,65.9839,10.8634,36.9545,127.9215,129.1503,1.25,127.5492,0.1267,63.613,-22.2028,128.1208
2009-12-17,98.2686,213316826.7301,2543766.786,17.9863,20.8806,0.4122,85.0,30.0,55.0,129.8961,125.6729,127.7845,-0.4167,-4.2174,6.7835,128.9816,1.4142,127.6757,22.896,124.8562,2.2195,2.1488,0.1761,0.8206,127.8007,0.0,126.2789,1.0568,0.9227,-0.1341,0.4122,0.6309,-0.2186,105.6844,115.5205,49.8403,127.815,127.12,21.9297,7.3946,-0.75,1.3234,102756650.0,21.3181,7.1883,0.3227,-0.5853,0.9941,53.3918,129.98,127.7845,62.7482,36.3447,9.7902,36.3447,0.0,3.6211,128.0725,128.8067,1.59,127.638,0.125,59.1509,-45.1049,128.0806
2009-12-18,98.6619,216133976.3704,2228434.5756,17.2,20.644,0.4429,80.0,25.0,55.0,129.9122,125.6938,127.803,-0.0432,0.0884,9.617,128.8997,2.2608,127.698,23.5966,134.6041,2.4182,-0.3816,0.0069,0.712,127.8388,0.0,126.2891,1.0121,0.8333,-0.1788,0.4429,0.5373,-0.0945,105.7342,115.6444,55.9168,127.815,127.12,21.3767,7.1448,0.37,1.3065,111863250.0,20.4315,6.8289,0.3466,0.2901,1.0029,54.8085,129.9514,127.803,42.7842,26.0241,30.5369,26.0241,15.6398,8.8344,128.2113,128.6472,1.39,127.7383,0.1226,53.1009,-36.1888,128.0926
2009-12-21,99.2327,218709611.2911,2716370.2756,16.4304,20.5578,0.4426,75.0,20.0,55.0,129.9902,125.7848,127.8875,0.6746,51.0595,13.6269,128.958,1.8074,127.7887,24.8917,142.3723,2.0285,-3.333,-0.1283,0.6105,127.8683,0.0,126.3301,0.9722,0.8128,-0.1594,0.4426,0.4771,-0.0345,105.7844,115.7745,60.2306,127.815,127.12,20.5608,6.7876,1.69,1.283,116635750.0,21.3178,7.0375,0.3462,1.3311,1.0133,56.8134,129.8924,127.8875,31.6806,32.6731,57.6923,32.6731,77.3665,31.0021,128.3393,128.7002,1.26,127.8558,0.1201,51.2795,-23.2517,128.1732
2009-12-22,100.22,223544415.0885,4207384.2452,16.0595,20.5354,0.5544,100.0,15.0,85.0,130.2557,125.6923,127.974,0.7975,138.7551,20.0826,129.2351,9.0123,127.9926,25.16,150.5234,0.4211,-5.3021,-0.2676,0.4921,127.9074,0.0,126.3938,0.9557,0.8896,-0.0661,0.5544,0.4495,0.105,105.8351,115.916,59.7493,127.815,127.12,19.7243,6.4482,1.73,1.258,122171250.0,23.6317,7.7256,0.4333,1.3495,1.0135,60.0413,127.0,127.974,40.2937,62.1838,98.3221,62.1838,100.0,64.3354,128.4619,129.068,1.33,128.0011,0.1185,54.0656,-0.8741,128.3678
2009-12-23,100.274,227672015.0885,5748182.3014,15.7139,20.503,0.7322,100.0,10.0,90.0,130.5237,125.6313,128.0775,0.4286,121.2121,20.4249,129.4809,9.1473,128.1838,24.8117,158.7579,-0.8487,-3.4139,-0.4029,0.3623,127.9565,0.0,126.4725,0.9536,0.9452,-0.0084,0.7322,0.466,0.2662,105.8862,116.0569,63.6857,127.85,127.13,19.2896,6.1258,2.07,1.2214,126298850.0,23.1738,7.3593,0.5719,1.6181,1.0162,60.2125,127.0298,128.0775,60.065,85.3382,100.0,85.3382,100.0,92.4555,128.583,129.3792,0.7,128.1737,0.1175,56.67,-0.0,128.5607
2009-12-24,100.7137,231937115.0885,7213024.0242,15.579,19.9878,0.9718,100.0,5.0,95.0,130.8861,125.5979,128.242,0.6239,129.0148,23.2435,129.7902,13.0174,128.4111,24.6221,165.5136,-1.5647,-1.2639,-0.5077,0.2502,128.0286,1.0,126.6321,0.9676,1.0235,0.0559,0.9718,0.5288,0.443,105.9378,116.202,67.2092,128.135,127.415,18.617,5.8195,3.29,1.197,130563950.0,24.1892,7.5613,0.7586,2.5849,1.0258,61.6218,127.0892,128.242,82.3209,99.4407,100.0,99.4407,100.0,100.0,128.7066,129.7725,1.09,128.3534,0.1172,65.1809,-0.0,128.7981
2009-12-28,102.0558,237737515.0885,9002129.8178,15.9746,19.7602,1.1385,100.0,0.0,100.0,131.5002,125.6448,128.5725,0.8302,197.6482,31.087,130.3662,23.4901,128.7824,24.7216,167.665,-1.6912,2.5115,-0.5397,0.2136,128.1518,1.0,127.2453,1.0164,1.2119,0.1955,1.1385,0.6172,0.5213,105.9899,116.3631,70.6966,129.33,128.615,17.5865,5.5285,6.61,1.188,136364350.0,28.3853,8.9233,0.8875,5.2586,1.0526,65.5435,127.1936,128.5725,94.9263,100.0,100.0,100.0,100.0,100.0,128.8415,130.5352,1.74,128.5382,0.1185,73.0789,-0.0,129.1855
2009-12-29,101.701,234287385.264,7817892.7148,16.367,19.8099,1.1819,100.0,0.0,100.0,131.9182,125.7768,128.8475,-0.7544,184.4416,27.4624,130.7718,23.823,129.0745,24.7981,167.377,-0.0534,5.1867,-0.5355,0.2185,128.3121,1.0,127.6248,1.075,1.3091,0.2341,1.1819,0.7058,0.476,106.0425,116.5179,70.224,129.555,129.185,17.2571,5.2521,5.5,1.1541,132180150.0,28.0509,8.5371,0.9202,4.353,1.0435,63.7312,127.3983,128.8475,97.9967,94.5493,83.6478,94.5493,67.0624,89.0208,128.9905,131.0275,0.57,128.7043,0.1206,76.4796,-8.1633,129.4977
2009-12-30,102.2564,237729015.264,7717778.6531,16.2522,19.6133,1.2069,100.0,15.0,85.0,132.5173,125.6407,129.079,0.67,155.2495,30.623,131.2443,14.0703,129.4074,24.516,167.2885,1.4851,4.542,-0.5342,0.22,128.4886,1.0,127.9682,1.1455,1.4277,0.2822,1.2069,0.7871,0.4199,106.0957,116.6785,66.0685,129.685,129.34,19.7637,6.1095,4.63,1.1659,136047150.0,26.236,8.1103,0.9381,3.6189,1.0362,65.3115,127.6469,129.079,96.0046,93.4645,96.7456,93.4645,95.648,87.5701,129.157,131.6018,2.0,128.8749,0.1236,79.5235,-1.6467,129.8522
2009-12-31,100.9682,234108958.1211,5823370.2958,16.1965,19.4645,1.1839,100.0,10.0,90.0,132.6767,125.8503,129.2635,-0.719,113.7721,18.0633,131.3401,15.1382,129.5496,24.017,172.2099,2.4306,2.3112,-0.6047,0.1355,128.6719,1.0,128.1014,1.1906,1.3712,0.1805,1.1839,0.8728,0.3111,106.1493,116.8207,66.2098,129.685,129.425,18.4448,5.804,3.69,1.2019,131823750.0,25.0254,7.8747,0.9195,2.9007,1.029,59.0316,127.9489,129.2635,87.3968,74.1766,42.1365,74.1766,0.0,54.2368,129.3354,131.6217,2.1,129.0605,0.126,67.2539,-28.4672,130.0256
2010-01-04,102.1638,237244676.989,5516716.4898,16.1824,19.0984,1.3401,100.0,5.0,95.0,133.0937,125.9233,129.5085,0.5991,125.0019,25.0994,131.6957,15.9147,129.8258,23.3845,169.2661,2.4819,1.3153,-0.563,0.1862,128.9418,1.0,128.3669,1.2395,1.4349,0.1954,1.3401,0.9725,0.3676,106.2035,116.977,66.3873,129.685,129.485,17.2233,5.5138,4.9,1.2085,137979050.0,23.743,7.601,1.0394,3.8416,1.0384,62.5497,128.2919,129.5085,79.8998,72.0582,77.2926,72.0582,54.0258,49.8913,129.5267,132.0223,2.12,129.2783,0.1287,66.025,-7.4605,130.3291
2010-01-05,100.9297,236267334.1319,4578774.7973,15.8399,18.586,1.3811,95.0,0.0,95.0,133.1618,126.2152,129.6885,-0.4743,64.4957,14.4228,131.7034,9.3332,129.9234,22.4793,170.2435,3.1182,-0.0291,-0.5771,0.1695,129.2065,1.0,128.4553,1.2598,1.3408,0.0811,1.3811,1.0768,0.3043,106.258,117.1157,66.4083,129.685,129.54,18.2771,5.9881,3.6,1.2519,131137650.0,22.04,7.221,1.07,2.8291,1.0283,57.2114,128.6662,129.6885,64.9184,48.5205,26.1324,48.5205,0.0,18.0086,129.7239,131.9177,2.35,129.5242,0.1304,59.4772,-30.9038,130.4569
2010-01-06,100.274,231929899.6081,2398726.3204,15.3911,17.9548,1.4324,90.0,10.0,80.0,133.0911,126.5819,129.8365,-0.4048,35.5394,9.2106,131.5478,6.8635,129.9307,21.4233,175.8958,2.6169,-2.0525,-0.6547,0.0716,129.4618,1.0,128.4963,1.2446,1.184,-0.0606,1.4324,1.1743,0.2581,106.313,117.2445,65.4961,129.685,129.54,18.2251,5.9787,2.96,1.2617,125532350.0,20.9113,6.8599,1.1084,2.33,1.0233,54.6053,129.0105,129.8365,52.3526,36.4792,6.0127,36.4792,0.0,18.0086,129.9185,131.5942,1.68,129.7764,0.1306,53.2141,-43.2945,130.4865
2010-01-07,99.9269,231668380.2051,1205611.5588,14.6456,17.3668,1.446,85.0,5.0,80.0,132.9218,127.0262,129.974,-0.2388,-16.4352,6.507,131.3247,0.4801,129.8944,20.2959,182.0915,1.8588,-2.9526,-0.7324,-0.0365,129.7222,1.0,128.5216,1.1981,1.0118,-0.1862,1.446,1.2536,0.1924,106.3682,117.3676,65.1532,129.985,129.54,20.2426,6.5798,2.75,1.2545,119691750.0,20.0492,6.5169,1.1178,2.1688,1.0217,53.2535,132.97,129.974,33.6564,15.9695,15.7635,15.9695,0.0,-0.0,130.1025,131.1977,1.34,130.0105,0.1293,49.4126,-49.8542,130.4592
2010-01-08,100.9297,235551783.4459,1843546.4095,14.146,17.0736,1.5174,80.0,0.0,80.0,132.9746,127.2194,130.097,0.9519,16.3607,13.0526,131.3619,4.6536,129.9854,19.2202,194.7866,0.5375,-3.1317,-0.8642,-0.2552,129.9356,0.0,128.5718,1.1523,0.969,-0.1832,1.5174,1.3142,0.2031,106.4239,117.5024,64.6138,129.985,129.985,19.0868,6.2508,2.46,1.2514,123888950.0,20.95,6.861,1.172,1.916,1.0192,56.5263,132.9294,130.097,25.2117,23.1865,47.7833,23.1865,35.2059,11.7353,130.2755,131.1982,1.8699,130.2238,0.1277,56.594,-35.5109,130.5427
2010-01-11,99.8729,233705587.63,1349498.6879,13.5164,16.7603,1.3926,75.0,30.0,45.0,132.9749,127.2331,130.104,-0.6611,-18.3864,4.9051,131.1391,1.5555,129.9373,18.3577,220.4566,-0.2351,-1.8368,-0.9969,-0.6489,130.0611,0.0,128.5761,1.0848,0.8152,-0.2696,1.3926,1.3425,0.0501,106.4799,117.6222,59.1007,129.985,129.985,18.8594,6.3183,0.14,1.2937,118158550.0,19.4554,6.5179,1.0749,0.1082,1.0011,52.4526,132.8892,130.104,22.943,29.6728,25.4717,29.6728,0.0,11.7353,130.4318,130.833,2.39,130.4126,0.1249,50.0187,-58.459,130.4839
2010-01-12,100.6674,236098821.5356,1786190.0728,13.025,16.5463,1.3212,70.0,25.0,45.0,133.0146,127.2764,130.1455,0.6352,12.4253,10.0361,131.1285,3.6879,129.9918,17.7466,238.5674,-0.5027,-1.8168,-0.9721,-0.8533,130.1657,0.0,128.592,1.0214,0.7676,-0.2538,1.3212,1.3579,-0.0367,106.5363,117.7511,59.6524,129.985,129.985,17.573,6.0023,0.83,1.3086,126240050.0,18.9187,6.462,1.0189,0.64,1.0064,55.0181,132.8048,130.1455,33.009,46.1677,65.2482,46.1677,62.9768,32.7276,130.5719,130.7927,2.33,130.5739,0.1218,54.9261,-41.206,130.5226
2010-01-13,100.4514,236691664.3927,1991087.451,12.5582,16.0028,1.1783,65.0,20.0,45.0,133.0281,127.2929,130.1605,-0.0816,4.5501,8.363,131.0635,3.6879,130.0145,17.2954,267.1409,-1.5445,-1.3546,-0.7415,-0.9988,130.3186,0.0,128.6009,0.9569,0.6991,-0.2578,1.1783,1.3548,-0.1765,106.593,117.8759,54.4722,129.985,129.985,16.572,5.7022,0.3,1.3211,119784650.0,17.8411,6.1389,0.9079,0.2309,1.0023,54.1815,132.7221,130.1605,41.8765,49.7888,58.6466,49.7888,42.4415,35.1394,130.6954,130.6802,1.96,130.6965,0.1184,52.5914,-45.8961,130.5306
2010-01-14,102.0558,241771521.5356,3510219.3374,12.711,15.7848,0.9756,60.0,15.0,45.0,133.2572,127.4458,130.3515,0.6286,88.9985,18.1007,131.38,15.6153,130.2331,16.9656,287.944,-1.6495,0.7175,-0.4549,-0.9514,130.5217,0.0,128.722,0.9263,0.8035,-0.1228,0.9756,1.3316,-0.356,106.6501,118.0202,61.0517,129.985,129.985,15.2645,5.4171,3.82,1.3411,126896450.0,20.9138,7.422,0.7505,2.973,1.0297,59.0503,128.67,130.3515,55.7626,71.3313,90.099,71.3313,100.0,68.4727,130.8101,131.1218,2.8,130.7994,0.116,59.1734,-11.0553,130.7353
2010-01-15,101.647,239795311.8743,3183777.5499,12.9176,15.4519,0.7782,55.0,10.0,45.0,133.3718,127.6382,130.505,-0.1388,94.7206,14.8279,131.5514,16.8425,130.3804,16.7491,-41.935,-0.8664,1.3314,0.0535,-0.6683,130.7356,0.0,128.7969,0.9078,0.8338,-0.0739,0.7782,1.2692,-0.491,106.7076,118.1578,61.8206,129.985,129.985,14.4904,5.1463,3.07,1.3475,118402050.0,20.3601,7.2309,0.5978,2.3852,1.0239,57.4139,128.7104,130.505,65.0892,74.1474,73.6967,74.1474,75.1977,72.5464,130.9192,131.3396,1.801,130.8731,0.114,60.0351,-19.933,130.8714
2010-01-19,103.4674,252573383.9932,6826549.0792,13.5449,15.3724,0.6879,100.0,5.0,95.0,133.7538,127.9302,130.842,0.9331,158.7585,24.6191,132.1219,25.4636,130.7385,16.5626,13.0724,-0.5051,1.2766,0.8487,0.2262,130.9674,0.0,129.1479,0.9335,1.0363,0.1029,0.6879,1.1922,-0.5043,106.7657,118.3176,69.0459,131.025,130.625,13.4204,4.8889,6.74,1.3579,132318250.0,22.5899,8.2293,0.5275,5.2904,1.0529,62.3096,128.794,130.842,77.5707,87.2335,97.9048,87.2335,100.0,91.7326,131.0335,132.1224,2.69,130.9423,0.1139,64.6703,-1.5172,131.2176
2010-01-20,100.4669,255336565.8114,8575372.6398,13.0545,14.7425,0.5987,95.0,0.0,95.0,133.5618,128.3562,130.959,-0.0955,-44.8661,3.896,131.9015,3.7377,130.692,16.3515,71.277,-0.084,1.5573,0.8967,0.9471,131.1263,0.0,129.1643,0.9214,0.8729,-0.0485,0.5987,1.0995,-0.5008,106.824,118.4369,58.9398,131.395,130.965,18.2284,7.2545,2.34,1.5277,117120750.0,19.644,7.8179,0.459,1.8294,1.0183,51.948,134.25,130.959,75.5858,65.3766,24.5283,65.3766,0.0,58.3992,131.1446,131.7447,5.19,130.9601,0.1124,54.6268,-60.8828,131.1612
2010-01-21,99.5027,252596470.7544,7639372.7019,12.5185,14.289,0.3374,90.0,0.0,90.0,133.521,128.432,130.9765,-0.5589,-109.2245,-1.6367,131.4794,2.3329,130.5308,16.1129,93.069,0.4883,1.8052,0.6682,0.9986,131.1279,0.0,129.1634,0.8641,0.6352,-0.229,0.3374,0.9764,-0.639,106.8826,118.5426,53.3834,131.57,131.155,19.2438,7.7818,0.35,1.5674,107512150.0,18.3664,7.427,0.2587,0.2721,1.0027,49.1816,134.25,130.9765,66.161,45.8729,15.1858,45.8729,0.0,33.3333,131.2423,131.1014,2.63,130.9421,0.109,53.0889,-84.8142,130.9746
2010-01-22,96.803,243253051.4362,3589069.0622,12.7757,14.2448,0.0619,85.0,100.0,-15.0,134.2274,127.2826,130.755,-0.9006,-246.4696,-14.9809,130.4764,17.6625,130.0517,15.8627,118.565,1.2895,1.2237,0.2829,0.8783,130.9428,1.0,129.0669,0.7238,0.1625,-0.5613,0.0619,0.8146,-0.7527,106.9413,118.6121,47.8175,129.82,129.81,23.9801,10.0827,-4.43,1.6751,97423550.0,16.7807,7.0556,0.0475,-3.4095,0.9659,42.5095,134.1262,130.755,41.6585,13.726,1.464,13.726,0.0,-0.0,131.3066,129.6605,3.63,130.875,0.1018,46.0599,-98.536,130.453
2010-01-25,97.2812,241485496.5839,1043443.8419,13.02,14.2995,-0.1703,80.0,95.0,-15.0,134.5722,126.5498,130.561,-0.1772,-224.4607,-12.1441,129.7227,17.6625,129.6773,15.624,246.6986,1.6237,0.0056,-0.9291,-0.9184,130.6266,1.0,129.0019,0.547,-0.1603,-0.7072,-0.1703,0.641,-0.8112,107.0,118.6872,44.4252,129.82,129.81,23.1709,9.5786,-3.88,1.6389,103162050.0,16.2144,6.7028,-0.1308,-2.9846,0.9702,43.928,133.8635,130.561,22.6547,8.3652,8.4459,8.3652,7.1637,2.3879,131.3284,128.6414,1.395,130.7684,0.0924,44.8135,-91.5541,130.0116
2010-01-26,96.9959,236423702.5668,-1703377.6484,12.944,14.4593,-0.3731,75.0,90.0,-15.0,134.8462,125.7938,130.32,-0.0726,-183.5971,-13.4849,129.006,11.4991,129.3032,15.3726,283.7197,1.7175,-2.2317,-0.5192,-0.9715,130.2095,1.0,128.9084,0.3494,-0.4408,-0.7902,-0.3731,0.4527,-0.8258,107.0588,118.7579,45.4478,129.82,129.81,21.8679,9.0996,-4.82,1.6545,96026750.0,17.3573,7.2227,-0.2869,-3.6915,0.9631,43.2575,133.6087,130.32,9.1953,5.4948,6.5744,5.4948,7.9249,5.0295,131.3022,127.7175,2.34,130.6201,0.0812,38.8105,-95.7207,129.5534
2010-01-27,97.4432,239420927.5668,-1718562.3355,12.9748,14.6709,-0.7086,70.0,100.0,-30.0,134.7666,125.2754,130.021,0.2656,-159.4308,-10.6972,128.4949,13.5617,129.0201,15.0439,303.122,0.1151,-5.0817,-0.2058,-0.8375,129.8215,1.0,128.8046,0.1577,-0.6093,-0.767,-0.7086,0.2431,-0.9517,107.1177,118.8336,40.6562,129.82,129.645,21.7476,9.0146,-5.98,1.6406,104745950.0,16.5534,6.8616,-0.5451,-4.5197,0.9548,44.6514,133.3615,130.021,8.8258,12.6174,22.8319,12.6174,32.1019,15.7302,131.2288,127.123,1.92,130.4437,0.0693,41.4524,-85.9935,129.1734
2010-01-28,95.4532,233174938.0931,-3555901.6004,13.508,14.8801,-1.0261,65.0,100.0,-35.0,135.0068,124.2252,129.616,-0.8221,-177.7966,-19.9094,127.5889,23.6371,128.5182,14.6913,-41.153,-2.6164,-4.8723,0.0671,-0.6581,129.4261,1.0,128.5251,-0.0619,-0.9402,-0.8783,-1.0261,0.0207,-1.0468,107.1765,118.8827,36.5343,128.945,128.65,24.3354,10.5539,-8.1,1.7523,95123750.0,15.0304,6.5185,-0.7903,-6.1433,0.9386,40.0453,133.0287,129.616,10.6366,13.7975,11.9863,13.7975,0.0,13.3422,131.1019,125.982,3.99,130.2248,0.0554,33.9043,-93.75,128.5762
2010-01-29,94.4042,225261730.3512,-6502115.4357,14.2672,15.2318,-1.462,60.0,100.0,-40.0,135.1669,123.0471,129.107,-0.6226,-182.7069,-24.2456,126.5657,28.6932,127.9345,14.5558,-27.8709,-4.3107,-2.4036,0.2945,-0.4675,129.0009,1.0,128.0634,-0.309,-1.2972,-0.9883,-1.462,-0.2282,-1.2338,107.2352,118.9178,34.9205,128.265,128.075,25.2284,11.1762,-10.18,1.8098,83552550.0,13.9786,6.1926,-1.1282,-7.679,0.9232,37.8772,132.5298,129.107,13.6043,14.3981,8.3761,14.3981,0.0,10.7006,130.9149,124.7142,3.1,129.9305,0.0395,31.5434,-96.0324,127.888
2010-02-01,96.1628,230635494.8673,-5406449.1645,14.9885,15.5855,-1.723,55.0,95.0,-40.0,135.0906,122.5004,128.7955,0.6636,-126.5409,-13.4101,126.1039,28.6932,127.6236,14.632,-15.2646,-4.6449,0.8302,0.496,-0.2633,128.5794,1.0,127.9406,-0.5232,-1.3803,-0.8571,-1.723,-0.4961,-1.2269,107.2939,118.9753,38.6239,128.265,128.075,23.7817,10.6174,-6.23,1.7905,90795450.0,13.1771,5.8829,-1.3317,-4.7594,0.9524,43.2949,131.892,128.7955,16.9222,22.5709,47.3504,22.5709,79.9759,26.6586,130.6756,124.2921,2.56,129.5738,0.0239,36.8735,-77.5709,127.4654
2010-02-02,96.8262,234759080.8888,-3154676.5772,15.3391,15.5895,-2.1161,50.0,90.0,-40.0,134.6633,122.2357,128.4495,0.3978,-87.8914,-9.6146,125.8688,21.9998,127.4242,14.6705,-1.3421,-3.1336,2.6939,0.6904,-0.0234,128.2133,1.0,127.8368,-0.6908,-1.361,-0.6702,-2.1161,-0.7978,-1.3183,107.3526,119.0409,38.4043,128.265,128.075,22.7826,10.0865,-6.92,1.7634,96695350.0,14.566,6.4488,-1.6376,-5.2246,0.9478,45.1927,131.2924,128.4495,26.3618,42.1164,70.6226,42.1164,100.0,59.992,130.396,124.1974,1.86,129.1309,0.0095,43.7981,-70.6073,127.1544
2010-02-03,96.9264,235510958.8888,-1707474.1936,15.5728,15.482,-2.4372,45.0,85.0,-40.0,134.4146,121.9654,128.19,0.5,-66.6825,-9.0339,125.6969,20.0134,127.2562,14.6459,13.2669,-1.8499,1.9454,0.8505,0.2295,127.8749,1.0,127.7682,-0.8166,-1.32,-0.5034,-2.4372,-1.106,-1.3312,107.4114,119.1071,41.6445,128.265,128.075,22.2535,9.5822,-5.19,1.7133,100872450.0,14.8315,6.3863,-1.8889,-3.9664,0.9603,45.483,130.7289,128.19,42.7985,63.7082,73.1518,63.7082,100.0,93.3253,130.0868,124.1811,1.0,128.6309,-0.0036,44.0959,-69.5547,126.8888
2010-02-04,94.8747,227102712.4321,-3635563.0735,16.2953,15.4704,-3.0075,40.0,80.0,-40.0,134.3965,121.2835,127.84,-0.8622,-100.2023,-18.3495,125.0733,30.0232,126.8509,14.7204,26.4373,-1.5875,0.2575,0.948,0.4452,127.4912,1.0,127.5629,-0.9503,-1.4851,-0.5348,-3.0075,-1.4471,-1.5604,107.4701,119.146,40.8536,128.265,128.075,25.8165,11.2731,-7.0,1.7751,91745550.0,13.8941,6.067,-2.3374,-5.3846,0.9462,40.8252,130.1992,127.84,54.1808,56.7177,26.3789,56.7177,38.7601,79.5867,129.7479,123.5044,2.76,128.0818,-0.017,40.5603,-91.0931,126.3945
2010-02-05,94.8515,228880823.5432,-3528058.3459,17.1951,15.6705,-3.2726,35.0,100.0,-65.0,134.3457,120.6763,127.511,-0.037,-109.5036,-18.4487,124.5386,34.2913,126.4812,14.9625,36.4546,-2.3961,0.9121,0.9889,0.5942,127.0065,1.0,127.3776,-1.0802,-1.5999,-0.5196,-3.2726,-1.7918,-1.4808,107.5287,119.1842,40.2746,128.265,128.04,27.1585,11.7794,-6.58,1.7636,83128550.0,13.2886,5.7637,-2.5502,-5.0791,0.9492,40.7757,129.7012,127.511,54.1884,42.1391,26.8868,42.1391,0.0,46.2534,129.3813,122.9697,1.89,127.5188,-0.0305,40.3517,-90.8213,125.9307
2010-02-08,94.435,224244201.9216,-4638635.2601,18.0676,15.792,-3.4548,30.0,100.0,-70.0,134.135,119.99,127.0625,-0.8581,-111.3672,-22.0679,123.8889,34.6442,126.043,15.2869,42.7838,-1.2977,2.8844,0.9993,0.6792,126.427,1.0,127.0292,-1.2159,-1.7585,-0.5426,-3.4548,-2.1342,-1.3206,107.5871,119.2112,37.4383,128.01,127.995,26.4276,11.2805,-8.97,1.7511,77410050.0,12.8279,5.4755,-2.7008,-6.8552,0.9314,38.966,129.1502,127.0625,39.23,18.833,3.2333,18.833,0.0,12.92,128.9868,122.2781,1.48,126.9541,-0.0444,40.179,-98.8809,125.3944
2010-02-09,95.4655,223410477.7837,-4936543.927,18.506,15.7655,-3.3499,25.0,95.0,-70.0,133.9203,119.5777,126.749,0.3218,-81.8454,-15.4851,123.5801,26.8356,125.7732,15.7078,42.1735,0.2677,2.1666,0.9988,0.6714,125.9916,1.0,126.8832,-1.3241,-1.7567,-0.4326,-3.3499,-2.4277,-0.9222,107.6454,119.2512,40.9103,128.01,127.995,24.9975,10.7164,-6.27,1.7397,83454550.0,14.4196,6.1817,-2.6248,-4.8424,0.9516,42.2575,128.5574,126.749,27.4428,21.3564,33.9492,21.3564,50.5053,16.8351,128.572,122.0875,2.32,126.4093,-0.0573,45.9772,-88.2494,125.0275
