date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD_Hist,MACD,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2007-10-16,13.2682,-3567960.46,-1049190.7719,21.7568,17.5689,-2.9453,100.0,40.0,-60.0,13.0148,29.8971,21.456,-0.8464,-132.7401,-40.4634,17.2426,47.6253,19.5966,20.055,-22.3805,-3.867,-4.8801,-0.3808,0.3846,21.8657,1.0,19.1423,-0.978,-1.1018,-2.0798,-0.6902,-2.255,-2.9453,10.8064,17.3109,21.6549,20.18,20.4387,40.0847,12.1024,-9.67,10.661,-578700.0,14.2213,4.2937,-13.503,-40.5791,0.5942,29.7683,23.3102,21.456,3.6739,3.2389,3.6739,1.3361,2.1092,0.0,23.1825,15.0713,0.9325,22.1878,-0.0868,20.6574,-99.7425,19.3575
2007-10-17,13.1557,-3579756.1121,-956334.9141,23.1186,18.4041,-3.3992,100.0,35.0,-65.0,12.0335,29.8145,20.924,-0.5072,-118.3781,-40.9022,16.4588,48.9925,19.0674,21.44,-19.247,-5.7451,-2.886,-0.3296,0.4345,21.4761,1.0,18.1133,-1.232,-1.0163,-2.2483,-1.1639,-2.2353,-3.3992,10.8388,17.2782,18.8633,20.12,20.23,40.5645,11.9148,-10.64,10.4603,-850000.0,13.8872,4.079,-15.7999,-43.1118,0.5689,29.5489,22.5756,20.924,8.1655,5.2746,8.1655,16.2562,2.1092,0.0,22.8167,14.2639,0.69,21.5025,-0.1968,22.7327,-97.4693,18.6512
2007-10-18,13.9054,-3352545.5858,-759114.6308,24.1384,19.0606,-3.7249,100.0,30.0,-70.0,11.3497,29.4943,20.422,0.8496,-96.3772,-33.9734,15.9403,43.5141,18.6648,23.1684,-19.673,-5.881,1.8881,-0.3367,0.4278,21.1857,1.0,17.5501,-1.4438,-0.8471,-2.2909,-1.6475,-2.0773,-3.7249,10.8708,17.2539,19.9462,20.12,20.2,38.719,11.319,-10.04,9.8497,-562200.0,15.2394,4.4551,-17.544,-40.3537,0.5965,33.0133,21.7777,20.422,28.5307,13.4567,28.5307,68.0,33.3333,100.0,22.3964,13.8497,1.33,20.762,-0.302,29.8656,-90.916,18.0718
2007-10-19,13.643,-3291625.3327,-590039.4679,25.1072,19.4435,-4.0755,95.0,25.0,-70.0,10.7519,29.0301,19.891,-0.2658,-85.2435,-35.1483,15.4552,43.5141,18.2739,25.2067,-20.117,-4.4072,5.0525,-0.3439,0.4208,20.9675,1.0,16.9832,-1.6192,-0.7013,-2.3205,-2.1416,-1.9339,-4.0755,10.9026,17.2269,21.1732,20.12,20.2,37.648,10.7531,-10.62,9.8084,-815500.0,14.8179,4.2323,-19.4965,-42.1763,0.5782,32.4259,20.9649,19.891,45.4187,27.3717,45.4187,52.0,61.0143,83.043,21.9319,13.4784,0.79,19.9692,-0.4024,41.0606,-93.0534,17.5135
2007-10-22,13.8023,-3173560.9011,-429666.4487,26.0025,19.7981,-4.411,90.0,20.0,-70.0,10.2635,28.5305,19.397,0.3662,-75.0249,-33.6286,15.0807,43.0129,17.9364,26.3515,-16.4175,-2.8384,5.5582,-0.2826,0.4784,20.761,1.0,16.5899,-1.7561,-0.5476,-2.3037,-2.6312,-1.7797,-4.411,10.9341,17.2019,23.8723,20.12,20.2,36.6882,10.2154,-9.88,9.4514,-576100.0,14.6193,4.0706,-21.4557,-40.1463,0.5985,33.1857,20.2334,19.397,67.0677,47.0057,67.0677,81.203,94.3477,100.0,21.4345,13.2588,0.7099,19.1508,-0.4961,45.5198,-91.7557,17.022
2007-10-23,13.8117,-3203336.5108,-334472.7759,26.8162,20.1765,-4.707,85.0,15.0,-70.0,9.9633,27.7537,18.8585,-0.1707,-66.2465,-33.5356,14.7729,42.278,17.6319,26.7782,-12.4993,-1.7668,3.718,-0.2164,0.5373,20.558,1.0,16.1793,-1.8575,-0.4059,-2.2635,-3.1058,-1.6013,-4.707,10.9653,17.1773,23.96,20.12,20.2,36.1282,9.7047,-10.7699,9.1119,-401700.0,14.6572,3.9372,-23.273,-42.2185,0.5778,33.2322,19.5751,18.8585,71.7193,61.4019,71.7193,81.9549,94.3477,100.0,20.9149,13.1213,0.41,18.338,-0.5824,45.0896,-91.6794,16.5785
2007-10-24,14.6175,-2928514.2886,-177679.8594,27.2248,20.3676,-4.793,80.0,10.0,-70.0,9.9555,26.7355,18.3455,0.7071,-52.3842,-25.6231,14.6766,34.9869,17.4384,26.9349,-4.9573,-1.4423,3.0982,-0.0864,0.6434,20.3154,1.0,16.0672,-1.9135,-0.224,-2.1375,-3.531,-1.2621,-4.793,10.9963,17.1616,25.41,20.12,20.2,34.7789,9.2194,-10.26,8.4964,-73900.0,16.7504,4.4403,-24.0748,-39.6752,0.6032,37.1884,18.9826,18.3455,86.4057,75.0642,86.4057,96.0591,100.0,100.0,20.3859,13.2702,0.99,17.5926,-0.6576,50.6788,-85.1145,16.2681
2007-10-25,14.4114,-2956330.2886,-106235.1336,27.551,20.5922,-4.6795,75.0,5.0,-70.0,10.0817,25.5673,17.8245,-0.5467,-45.8789,-26.7912,14.5662,33.7501,17.2424,26.9316,2.5538,-0.4998,3.1529,0.0446,0.7379,20.0371,1.0,15.933,-1.9372,-0.0948,-2.0321,-3.8806,-0.7988,-4.6795,11.027,17.1437,26.4321,20.12,20.2,33.7731,8.7585,-10.42,8.4308,-305700.0,16.7287,4.3383,-23.9346,-40.3876,0.5961,36.6044,18.4493,17.8245,84.5788,80.9013,84.5788,75.7225,95.9122,87.7367,19.8575,13.3713,0.75,16.9459,-0.7234,55.0065,-86.7939,15.9857
2007-10-26,14.5425,-2943459.7003,-63254.8192,27.861,20.5575,-4.3078,70.0,0.0,-70.0,10.5198,24.0612,17.2905,-0.1961,-39.1277,-25.4712,14.5086,33.7501,17.0784,26.8423,9.8812,0.1104,1.8557,0.1716,0.818,19.7282,1.0,15.8465,-1.9328,0.0177,-1.9151,-4.1159,-0.1919,-4.3078,11.0576,17.1275,27.216,18.55,19.625,33.0882,8.3205,-10.68,8.1013,-86900.0,16.3894,4.1214,-22.4469,-40.7634,0.5924,37.2644,17.9694,17.2905,84.7606,85.2484,84.7606,82.5,95.9122,100.0,19.3382,13.5239,0.51,16.4024,-0.7796,56.6672,-84.3515,15.7662
2007-10-29,14.1958,-3051859.7003,-74412.4343,28.2241,20.7993,-3.9104,65.0,0.0,-65.0,10.612,23.178,16.895,-0.6714,-39.8056,-27.569,14.4035,35.1223,16.8947,26.7658,16.8892,0.3179,1.2171,0.2905,0.882,19.3908,1.0,15.7265,-1.9125,0.0813,-1.8312,-4.2231,0.3128,-3.9104,11.0878,17.1077,28.5781,18.47,18.605,33.1629,8.1545,-7.91,8.1153,-276600.0,15.9229,3.9153,-20.7939,-34.3018,0.657,36.2155,17.5374,16.895,68.459,79.2661,68.459,47.1545,87.2414,73.9875,18.8336,13.5837,0.7,15.9618,-0.8286,50.2417,-84.8638,15.5624
2007-10-30,14.1771,-3218265.6705,-125159.5006,28.5396,20.9036,-3.5316,60.0,5.0,-55.0,10.7045,22.3845,16.5445,-0.0448,-35.1719,-27.6848,14.3207,34.5356,16.7266,26.6744,23.5552,0.5335,1.0867,0.3996,0.9308,19.0346,1.0,15.6324,-1.8792,0.1331,-1.7461,-4.2379,0.7063,-3.5316,11.1178,17.088,31.9145,18.47,18.605,32.2383,7.7468,-7.01,7.9411,-472200.0,15.687,3.7695,-19.151,-31.6621,0.6834,36.1576,17.1487,16.5445,56.4314,69.8836,56.4314,39.6396,57.9958,0.0,18.348,13.656,0.67,15.6028,-0.8704,48.0439,-85.0656,15.3943
2007-10-31,14.1958,-3286430.8879,-156230.4605,28.8602,21.0131,-3.1256,55.0,0.0,-55.0,11.0342,21.2998,16.167,-0.1739,-34.4665,-27.4703,14.2638,34.9518,16.5765,26.5395,30.2075,0.8668,0.7192,0.5031,0.9669,18.6768,1.0,15.5396,-1.835,0.177,-1.658,-4.1713,1.0456,-3.1256,11.1476,17.0686,28.8632,18.47,18.465,31.9021,7.4294,-7.55,7.6859,-298000.0,15.3771,3.5811,-17.324,-33.2599,0.6674,36.2649,16.7988,16.167,35.1814,53.3572,35.1814,18.75,27.8933,9.6924,17.8851,13.7468,0.46,15.3265,-0.9055,45.0992,-84.4237,15.2615
2007-11-01,13.9241,-3303737.3395,-160245.1368,29.2875,21.2583,-2.6442,50.0,0.0,-50.0,11.645,19.885,15.765,-0.2258,-43.7096,-29.2839,14.1727,37.4053,16.413,26.4167,40.0306,1.0022,-0.4357,0.6432,0.9962,18.1814,1.0,15.3958,-1.7866,0.1934,-1.5932,-4.0122,1.368,-2.6442,11.1771,17.0465,27.4658,18.165,18.425,32.8351,7.468,-8.04,7.6527,-405300.0,14.958,3.402,-15.0076,-35.1092,0.6489,35.3581,16.4839,15.765,26.9345,39.5157,26.9345,22.4138,3.2308,0.0,17.4466,13.7704,0.62,15.129,-0.9354,45.1005,-87.3298,15.137
2007-11-02,14.074,-3265275.801,-135082.0024,29.6934,21.731,-2.1479,45.0,0.0,-45.0,12.5656,18.2374,15.4015,0.3077,-37.0779,-27.4333,14.1333,37.4053,16.2803,26.3293,45.9023,0.663,-1.2757,0.7182,0.9999,17.6983,1.0,15.3244,-1.7316,0.2201,-1.5115,-3.7608,1.6128,-2.1479,11.2063,17.0262,29.13,17.235,17.975,32.2529,7.0946,-7.27,7.3225,-305300.0,14.6927,3.2319,-12.4847,-32.6155,0.6738,36.2834,16.2005,15.4015,25.8952,29.337,25.8952,36.5217,36.5641,100.0,17.0343,13.8538,0.39,15.009,-0.9593,40.3497,-84.1618,15.066
2007-11-05,14.149,-3267798.25,-113310.4083,29.7713,22.3041,-1.6994,40.0,0.0,-40.0,13.4861,16.7839,15.135,0.1633,-8.1544,-26.4804,14.1237,31.251,16.1679,26.2247,51.2474,0.2585,-1.6418,0.7799,0.9941,17.2282,1.0,15.2911,-1.6701,0.2461,-1.4239,-3.4266,1.7272,-1.6994,11.2353,17.007,31.4067,16.175,16.445,30.8081,6.7398,-5.33,7.244,-181700.0,16.1372,3.5303,-10.1287,-26.0891,0.7391,36.7598,15.9455,15.135,34.1379,28.9892,34.1379,43.4783,66.6667,100.0,16.6501,13.9638,0.98,14.9626,-0.9773,42.3108,-74.0608,15.0373
2007-11-06,14.6737,-3141282.4605,-53847.8769,29.7853,23.0326,-1.3231,35.0,0.0,-35.0,14.1732,15.8318,15.0025,0.9474,89.4347,-19.8756,14.2262,30.0513,16.1195,26.0703,57.3584,-0.2645,-1.114,0.8421,0.9768,16.8334,1.0,15.3148,-1.5949,0.3005,-1.2944,-3.0411,1.718,-1.3231,11.2641,16.9935,39.8371,14.85,15.105,29.9577,6.4029,-2.65,6.8241,-40300.0,16.1129,3.4438,-8.022,-14.473,0.8553,40.0622,15.7159,15.0025,59.0826,39.7052,59.0826,97.2477,100.0,100.0,16.2969,14.2181,0.59,14.9765,-0.9874,46.6327,-30.9278,15.0873
2007-11-07,14.4301,-3154449.1272,-28816.4283,29.7986,23.7615,-1.008,30.0,0.0,-30.0,14.1723,15.8347,15.0035,-0.1667,83.4937,-21.8696,14.276,30.0513,16.051,25.894,64.4596,-0.3056,-0.333,0.9023,0.9429,16.5175,1.0,15.3152,-1.5157,0.3168,-1.1989,-2.6331,1.6251,-1.008,11.2927,16.9776,55.9848,14.85,14.725,29.2658,6.0827,0.02,6.7482,-119300.0,15.7408,3.2716,-6.2093,0.13,1.0013,39.0652,15.69,15.0035,71.3735,54.8647,71.3735,73.3945,92.9354,78.8062,15.9755,14.3757,0.48,15.0209,-0.9917,46.9678,-18.6047,15.1252
2007-11-08,14.4114,-3059711.6272,14187.1351,29.9618,24.5348,-0.6731,25.0,50.0,25.0,14.1748,15.8692,15.022,0.125,39.7789,-22.0267,14.3233,33.0642,15.9871,25.7287,72.2725,-0.3938,0.1036,0.9525,0.8888,16.2275,1.0,15.3159,-1.435,0.323,-1.112,-2.2293,1.5561,-0.6731,11.321,16.9616,63.1673,14.85,14.725,30.3092,6.1786,0.37,6.6272,-235900.0,15.2466,3.108,-4.2197,2.465,1.0247,38.9867,15.69,15.022,80.5567,70.3376,80.5567,71.028,83.448,71.5377,15.6857,14.5142,0.64,15.0634,-0.9909,55.6288,-19.5349,15.161
2007-11-09,14.2146,-3119805.9129,11368.8533,29.9194,25.1574,-0.4117,20.0,45.0,25.0,14.1834,15.8816,15.0325,0.1571,53.0104,-23.7221,14.3336,29.1128,15.9093,25.6016,80.6909,-0.2635,0.8024,0.9868,0.8122,15.9438,1.0,15.3148,-1.3576,0.3096,-1.048,-1.8405,1.4289,-0.4117,11.3491,16.9437,68.3607,14.85,14.725,29.2519,5.8696,0.21,6.6137,-346600.0,16.0603,3.2226,-2.6296,1.4037,1.014,38.1389,13.65,15.0325,64.9604,72.2969,64.9604,50.4587,64.0353,41.7619,15.4263,14.5859,0.7,15.0993,-0.9865,52.6886,-29.3023,15.1751
2007-11-12,13.9335,-3197805.9129,-15635.7941,30.0171,25.887,-0.1688,15.0,40.0,25.0,14.1711,15.8749,15.023,-0.2619,-0.5077,-26.1372,14.2951,31.8733,15.8103,25.5202,90.2736,0.0378,1.1175,1.0,0.7037,15.6582,1.0,15.3116,-1.288,0.2782,-1.0099,-1.4669,1.2981,-0.1688,11.377,16.9229,62.7786,14.85,14.725,29.7759,5.9262,-0.19,6.6922,-502600.0,15.3824,3.0615,-1.0982,-1.2616,0.9874,36.9314,13.6706,15.023,47.1623,64.2265,47.1623,20.0,37.7665,0.0,15.1946,14.5781,0.84,15.1275,-0.9801,49.6859,-43.2558,15.1597
2007-11-13,13.9803,-3123560.7516,-1638.2536,30.1099,26.6143,-0.0069,10.0,35.0,25.0,14.3039,15.8181,15.061,-0.1613,-38.9034,-25.4404,14.2779,31.8733,15.7255,25.4869,129.6394,0.4445,0.8083,0.7701,0.0934,15.3498,1.0,15.3019,-1.2233,0.2589,-0.9645,-1.1203,1.1135,-0.0069,11.4046,16.9029,66.8573,14.85,14.725,29.2955,5.6299,0.76,6.4402,-393000.0,15.1343,2.9084,-0.0453,5.3672,1.0537,37.2798,13.691,15.061,31.7402,47.9543,31.7402,24.7619,19.363,16.3272,14.9886,14.5951,0.31,15.1531,-0.9714,49.0358,-40.9302,15.1499
2007-11-14,14.1865,-3061333.4789,24036.5318,29.9933,27.0658,0.1142,5.0,30.0,25.0,14.5212,15.7108,15.116,0.3636,0.5098,-22.3111,14.3096,27.7775,15.6698,25.5194,133.0136,0.5594,-0.3857,0.7312,0.0347,15.1632,0.0,15.2957,-1.1587,0.2584,-0.9004,-0.8138,0.9281,0.1142,11.432,16.8853,73.0366,15.11,14.725,28.7754,5.3484,1.1,6.1382,-256100.0,16.2644,3.023,0.7597,7.8348,1.0783,38.8445,13.7112,15.116,30.1587,36.3537,30.1587,45.7143,36.4694,93.081,14.8071,14.6757,0.33,15.1697,-0.9595,51.1318,-30.6977,15.1574
2007-11-15,14.0647,-3033133.4789,41327.4412,29.9754,27.5413,0.1185,0.0,25.0,25.0,14.5409,15.7081,15.1245,-0.3333,-43.6287,-23.4982,14.3194,29.6356,15.6069,25.5994,184.1143,0.2079,-1.0471,-0.0717,-0.756,15.0626,0.0,15.2935,-1.097,0.2468,-0.8503,-0.562,0.6805,0.1185,11.4592,16.8665,68.8911,15.11,14.935,29.1717,5.2909,0.17,6.0417,-340700.0,15.834,2.8719,0.7886,1.1456,1.0115,38.2509,13.7312,15.1245,34.6032,32.1674,34.6032,33.3333,59.4607,68.9741,14.6485,14.7164,0.48,15.1776,-0.9454,49.105,-45.6647,15.1473
2007-11-16,14.1771,-3059804.2106,36157.813,29.7638,27.8831,0.1122,0.0,20.0,20.0,14.63,15.676,15.153,0.1707,11.1863,-21.6914,14.3555,25.7439,15.5615,25.6379,218.1525,-0.0808,-1.1421,-0.6178,-0.9929,15.0272,0.0,15.29,-1.036,0.2442,-0.7917,-0.3607,0.4729,0.1122,11.4861,16.8491,67.1877,15.195,15.0,28.4937,5.0264,0.57,5.8296,-267800.0,16.8265,2.9683,0.7466,3.9148,1.0391,39.1543,13.751,15.153,45.0,36.5873,45.0,55.9524,87.3517,100.0,14.5116,14.7885,0.41,15.1864,-0.9286,49.3433,-41.875,15.1478
2007-11-19,14.1209,-3050689.317,33656.0846,29.6627,28.2395,0.1254,0.0,15.0,15.0,14.6821,15.6579,15.17,-0.1702,-46.4208,-22.2898,14.3812,27.7418,15.5147,25.5906,235.7217,-0.4834,-0.8092,-0.8263,-0.9825,15.0279,0.0,15.2872,-0.9771,0.2355,-0.7416,-0.1998,0.3252,0.1254,11.5129,16.8314,63.4914,15.2,15.185,28.9353,4.9851,0.34,5.7161,-315400.0,16.3675,2.8198,0.8346,2.3082,1.0231,38.8551,13.7706,15.17,47.9841,42.5291,47.9841,54.6667,84.3379,84.0395,14.3949,14.8385,0.47,15.1906,-0.9098,48.1317,-59.3496,15.1399
2007-11-20,13.9616,-3063523.6273,25489.3621,29.6344,28.4296,0.1216,0.0,10.0,10.0,14.7139,15.6421,15.178,-0.2609,-87.9139,-24.0213,14.3777,29.0968,15.4562,25.5319,249.9721,-0.5497,0.3465,-0.9395,-0.9065,15.0262,0.0,15.2842,-0.9232,0.2157,-0.7075,-0.0743,0.1959,0.1216,11.5394,16.812,60.0068,15.26,15.2,28.6599,4.8775,0.16,5.711,-371800.0,15.7407,2.6789,0.8094,1.0855,1.0109,37.9894,13.7899,15.178,47.8879,46.9573,47.8879,33.0445,61.3465,0.0,14.2963,14.8412,0.6517,15.1846,-0.8899,50.1817,-75.0,15.1142
2007-11-21,14.0459,-3038280.7701,27863.0335,29.6075,28.5793,0.0805,30.0,5.0,-25.0,14.7196,15.5754,15.1475,0.8,-99.6633,-22.5002,14.3958,29.0968,15.4118,25.4844,269.7056,-0.2118,0.7662,-1.0,-0.7107,15.0547,0.0,15.2757,-0.8717,0.2061,-0.6655,0.0095,0.0711,0.0805,11.5656,16.7938,54.0091,15.26,15.2,28.0526,4.6336,-0.61,5.5096,-343300.0,15.4072,2.5449,0.5348,-3.9103,0.9609,38.7499,13.8091,15.1475,44.1905,46.6875,44.1905,44.8602,49.7752,65.2861,14.2142,14.8718,0.35,15.1665,-0.8688,57.9831,-67.5,15.0963
2007-11-23,14.2802,-3005990.4475,36575.2715,29.3274,28.5942,-0.0006,25.0,0.0,-25.0,14.7236,15.5574,15.1405,0.3871,-27.8145,-18.2593,14.4614,24.0054,15.3954,25.307,284.1991,-0.0354,0.4614,-0.9694,-0.5121,15.082,0.0,15.2755,-0.8183,0.2132,-0.6051,0.0551,-0.0558,-0.0006,11.5917,16.7783,50.049,15.26,15.18,26.9863,4.402,-0.14,5.3517,-304800.0,16.5381,2.6977,-0.0042,-0.9103,0.9909,40.8704,13.8282,15.1405,51.8621,47.9801,51.8621,77.6815,55.0954,100.0,14.148,14.9662,0.62,15.149,-0.8452,61.0239,-44.8276,15.1051
2007-11-26,13.9991,-3093090.4475,9100.7078,28.4708,28.3474,-0.0428,20.0,100.0,80.0,14.7247,15.4983,15.1115,-0.3396,70.9285,-21.6841,14.4677,12.1948,15.352,24.9521,303.1528,0.0483,0.2756,-0.8372,-0.2053,15.1068,0.0,15.2669,-0.7696,0.1948,-0.5748,0.0691,-0.1119,-0.0428,11.6175,16.7599,46.8985,15.26,15.3,25.2586,4.1819,-0.58,5.5409,-391900.0,19.7677,3.2728,-0.2835,-3.7371,0.9626,39.158,13.847,15.1115,48.0406,48.0311,48.0406,21.5802,68.6163,40.5627,14.0959,14.9694,1.06,15.1294,-0.8211,49.0404,-75.7143,15.086
2007-11-27,14.2708,-3080819.9557,938.0238,27.7121,28.1259,-0.0811,15.0,95.0,80.0,14.7255,15.5055,15.1155,0.1967,25.9344,-16.7084,14.5298,13.2967,15.3404,24.5386,-30.9608,0.0912,-0.1034,-0.5145,0.2426,15.1298,0.0,15.2667,-0.72,0.1986,-0.5214,0.0609,-0.142,-0.0811,11.6432,16.7446,50.187,15.26,15.3,24.8664,4.0628,0.08,5.3639,-342000.0,19.0296,3.1091,-0.5359,0.5281,1.0053,41.6458,13.89,15.1155,47.4321,49.1116,47.4321,43.0347,80.1876,100.0,14.0572,15.0504,0.61,15.1162,-0.7951,48.4239,-55.0,15.0973
2007-11-28,14.7299,-3018788.8446,17250.6409,26.6996,27.7799,-0.0733,10.0,90.0,80.0,14.6742,15.6158,15.145,0.4333,150.677,-8.7961,14.6759,7.461,15.3766,24.1597,22.8217,-0.0811,-0.2485,0.3879,0.926,15.1493,0.0,15.2771,-0.6629,0.2284,-0.4345,0.04,-0.1134,-0.0733,11.6686,16.7344,47.2061,15.29,15.3,23.5035,3.8596,0.59,5.2231,-259900.0,20.2398,3.3237,-0.4834,3.8995,1.039,45.6019,13.9322,15.145,47.9065,47.7931,47.9065,79.1045,80.1876,100.0,14.0331,15.2463,0.9,15.1128,-0.7654,54.8908,-20.0,15.1549
2007-11-29,15.086,-2971814.872,37302.0081,25.4613,27.3744,-0.0231,5.0,100.0,95.0,14.564,15.821,15.1925,0.5342,252.5252,-3.0908,14.8739,1.9342,15.4455,23.7778,55.1313,-0.1208,0.2855,0.8205,0.9844,15.1734,1.0,15.308,-0.5965,0.2654,-0.3311,0.0243,-0.0474,-0.0231,11.6939,16.728,53.8043,15.48,15.4,22.4529,3.6667,0.95,5.0716,-195200.0,21.6008,3.5275,-0.152,6.2706,1.0627,48.4546,13.9736,15.1925,71.8677,55.7355,71.8677,93.4641,100.0,100.0,14.0249,15.5067,0.73,15.1201,-0.7308,57.4167,-6.25,15.2458
2007-11-30,14.5988,-3045146.872,18780.8395,24.2479,26.9707,0.0317,0.0,100.0,100.0,14.599,15.856,15.2275,-0.8267,167.7574,-10.1397,14.9491,1.1939,15.4564,23.3628,76.2825,0.1083,0.4258,0.9715,0.8546,15.1904,1.0,15.314,-0.5351,0.2456,-0.2895,0.0154,0.0164,0.0317,11.719,16.7163,54.2457,15.485,15.435,21.4175,3.4833,0.7,5.2262,-282500.0,20.9121,3.4011,0.2085,4.7106,1.0471,44.9301,14.0404,15.2275,74.4276,64.7339,74.4276,50.7143,87.3629,62.0887,14.0312,15.5799,0.75,15.1325,-0.6956,53.7337,-42.3313,15.2808
2007-12-03,14.3548,-3070346.872,1478.4669,23.3462,26.5587,0.0481,5.0,95.0,90.0,14.6197,15.8633,15.2415,-0.25,50.2012,-13.3346,14.969,6.2129,15.4415,23.0169,94.5974,0.1212,0.3246,0.9968,0.6482,15.2027,1.0,15.3139,-0.483,0.2087,-0.2743,0.0068,0.0414,0.0481,11.744,16.7022,50.0336,15.485,15.435,22.7975,3.6592,0.28,5.2453,-332900.0,20.1304,3.2311,0.3163,1.8642,1.0186,43.3327,14.1288,15.2415,58.7737,68.3564,58.7737,32.1429,62.2879,24.775,14.0491,15.5713,0.6,15.145,-0.6615,50.4221,-58.2822,15.2877
2007-12-04,14.4674,-3083894.8172,-10044.8924,22.3705,26.0779,0.0862,0.0,90.0,90.0,14.6346,15.8804,15.2575,-0.0548,70.2709,-11.4102,15.0101,3.8335,15.4394,22.8639,109.7202,0.2061,0.745,0.9414,0.427,15.2134,1.0,15.315,-0.4363,0.1866,-0.2497,0.0028,0.0833,0.0862,11.7687,16.6893,47.639,15.485,15.4491,21.7559,3.4762,0.32,5.181,-289900.0,20.1495,3.2195,0.5663,2.1192,1.0212,44.2949,14.2136,15.2575,39.9928,57.7314,39.9928,37.1212,35.2166,18.7862,14.0768,15.594,0.73,15.1597,-0.6278,45.2505,-51.8199,15.3047
2007-12-05,14.8052,-3093104.1196,-16776.0544,21.3241,25.5613,0.1161,50.0,85.0,35.0,14.6231,15.9039,15.2635,0.0465,145.6881,-5.7403,15.1128,1.4413,15.4719,22.7802,121.6514,0.5938,0.7892,0.8513,0.2309,15.2348,1.0,15.318,-0.3888,0.19,-0.1988,0.0068,0.1093,0.1161,11.7932,16.6803,44.0176,15.485,15.4491,20.8889,3.3024,0.12,5.0093,-253900.0,20.2953,3.2085,0.7618,0.7663,1.0077,47.1299,14.2951,15.2635,42.1789,46.9818,42.1789,57.2727,39.2323,74.1356,14.114,15.7046,0.63,15.1827,-0.5929,51.4649,-29.3438,15.3545
2007-12-06,15.1616,-3074903.2349,-12213.4252,20.4204,25.1911,0.1673,45.0,100.0,55.0,14.5523,16.0507,15.3015,0.5383,186.3243,-0.0824,15.2718,3.2511,15.5374,22.8196,130.149,0.8466,-0.1366,0.7644,0.0846,15.2697,1.0,15.3399,-0.3363,0.2099,-0.1264,0.0254,0.1419,0.1673,11.8176,16.6751,48.9393,15.5149,15.4992,20.1251,3.1373,0.7599,4.8233,-186200.0,21.4777,3.3481,1.0951,4.9344,1.0493,49.9588,14.3733,15.3015,59.5174,47.2297,59.5174,84.1583,64.3073,100.0,14.1613,15.8919,0.57,15.2233,-0.5555,51.8237,-11.1712,15.4398
2007-12-07,15.6403,-2984635.343,19485.0183,19.9116,24.9155,0.2563,40.0,100.0,60.0,14.4079,16.3241,15.366,0.6037,197.3691,6.9556,15.5026,10.2438,15.6453,22.9563,135.6574,0.5441,-1.2037,0.6989,-0.0115,15.321,1.0,15.4002,-0.2746,0.247,-0.0276,0.0587,0.1977,0.2563,11.8419,16.675,57.1119,15.7701,15.7391,18.7219,2.9804,1.2901,4.7748,-59400.0,22.9953,3.6607,1.6715,8.3882,1.0839,53.4778,14.4721,15.366,77.3044,59.6669,77.3044,90.4821,91.3785,100.0,14.2206,16.1748,1.11,15.2805,-0.514,54.2129,-7.3291,15.5702
2007-12-10,15.6683,-2961370.6372,38083.6045,19.5051,24.7611,0.3281,35.0,100.0,65.0,14.3277,16.5573,15.4425,-0.1471,189.9565,7.3575,15.7075,11.7819,15.7457,22.8621,141.9476,-0.0564,-0.9976,0.6164,-0.121,15.3735,1.0,15.4795,-0.2091,0.2617,0.0526,0.1042,0.2239,0.3281,11.8661,16.6753,56.4149,15.785,15.7942,17.9163,2.8314,1.53,4.7316,19700.0,22.7019,3.5877,2.1294,10.0857,1.1009,53.6788,14.6136,15.4425,87.0271,74.6163,87.0271,86.4407,100.0,100.0,14.2925,16.4102,0.68,15.3551,-0.4698,52.8153,-10.4726,15.6972
2007-12-11,15.9592,-2894781.2254,63417.5112,19.2658,24.6878,0.399,30.0,100.0,70.0,14.2756,16.8234,15.5495,0.1882,178.7356,11.5281,15.9405,14.7188,15.8661,22.6938,147.6364,-0.2156,0.2309,0.5353,-0.2188,15.4337,1.0,15.6354,-0.1394,0.2789,0.1395,0.1566,0.2424,0.399,11.8902,16.6786,65.4947,15.955,15.8991,16.9563,2.6898,2.14,4.6629,119000.0,22.8093,3.6183,2.5772,14.3914,1.1439,55.764,14.7764,15.5495,89.2575,84.5297,89.2575,90.8497,100.0,100.0,14.3777,16.6781,0.85,15.4479,-0.4225,60.6942,-5.5962,15.8465
