date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-11-13,0.0899,1210097.7615,-41710.6911,18.374,25.1561,-0.2636,100.0,60.0,-40.0,4.2021,5.5107,4.8564,-0.8079,-125.5109,-23.4798,4.5229,16.9561,4.7967,19.897,-7.2388,0.0219,-0.4995,0.6124,-0.126,4.8821,1.0,5.0528,-0.1698,-0.2142,-0.0444,-0.193,-0.2636,-0.0706,4.7225,4.2428,25.6431,4.844,4.836,27.4206,1.4692,-1.062,6.2116,1024700.0,19.4698,1.0432,-5.3122,-19.7581,0.8024,38.2601,5.0524,4.8564,39.9296,48.6444,48.6444,12.6,71.431,14.2929,5.0351,4.3814,0.375,4.8911,-0.2669,33.8046,-94.6246,4.7121
2000-11-14,0.0911,1211003.6976,-37032.7988,18.3031,24.5757,-0.2716,100.0,55.0,-45.0,4.1655,5.4473,4.8064,-0.4292,-114.0688,-20.7354,4.4725,16.9561,4.7565,20.4073,-6.6903,0.4312,-0.4681,0.6199,-0.1165,4.8464,1.0,5.0105,-0.18,-0.2207,-0.0407,-0.209,-0.2716,-0.0626,4.719,4.2451,24.7515,4.844,4.836,26.2895,1.3958,-1.0,6.0677,1031100.0,18.6667,0.9911,-5.511,-18.6047,0.814,39.6323,4.9882,4.8064,43.3611,34.7556,34.7556,25.0,47.9036,29.4179,4.9878,4.3352,0.219,4.8445,-0.2968,32.2013,-89.3345,4.6662
2000-11-15,0.0937,1214603.6976,-30607.043,18.1569,23.985,-0.2844,100.0,50.0,-50.0,4.1386,5.4117,4.7751,1.0,-90.9966,-15.297,4.453,15.3787,4.7321,20.2821,-2.7411,0.6745,-0.2274,0.6725,-0.0478,4.8118,1.0,4.993,-0.1867,-0.2133,-0.0267,-0.2242,-0.2844,-0.0602,4.7168,4.2475,28.0206,4.844,4.836,25.048,1.326,-0.625,5.8819,1034700.0,18.3707,0.9725,-5.8052,-12.1951,0.878,42.3515,4.9292,4.7751,37.5333,29.2,29.2,50.0,43.8077,87.7124,4.94,4.3333,0.25,4.7916,-0.3233,42.144,-78.6689,4.6371
2000-11-16,0.0911,1199349.3116,-30049.5345,18.018,23.2578,-0.3341,95.0,45.0,-50.0,4.0995,5.3758,4.7376,-0.6374,-88.0003,-19.1313,4.4148,15.3787,4.6981,19.7621,2.546,0.4839,-0.0061,0.7378,0.0444,4.7745,1.0,4.9674,-0.1924,-0.2151,-0.0227,-0.244,-0.3341,-0.09,4.7134,4.2498,24.613,4.844,4.836,24.15,1.2597,-0.75,5.9612,979200.0,17.7121,0.9239,-6.8664,-14.6341,0.8537,40.4343,4.8748,4.7376,32.4296,33.3333,33.3333,25.0,54.5806,46.6116,4.8917,4.3027,0.187,4.7371,-0.3484,45.8597,-89.3345,4.5989
2000-11-17,0.0899,1191349.3116,-29635.1415,17.886,22.505,-0.3613,90.0,40.0,-50.0,4.0516,5.355,4.7033,-1.0,-89.3993,-20.9985,4.3719,15.3787,4.6614,19.3291,12.522,0.0504,0.1269,0.8436,0.2168,4.7307,1.0,4.9427,-0.1977,-0.219,-0.0213,-0.2648,-0.3613,-0.0965,4.7094,4.2521,26.3952,4.844,4.836,23.7051,1.1967,-0.687,5.8524,971200.0,17.3858,0.8777,-7.497,-13.74,0.8626,39.5007,4.8248,4.7033,31.3119,31.4024,31.4024,19.2073,54.8824,30.3231,4.8432,4.2649,0.093,4.6854,-0.3726,43.0818,-94.6246,4.5585
2000-11-20,0.0911,1199649.3116,-24130.6043,17.8917,21.9435,-0.3381,100.0,35.0,-65.0,4.0241,5.3137,4.6689,0.128,-84.5481,-18.1275,4.3476,18.0002,4.6341,19.309,19.0386,-0.2889,-0.0271,0.8991,0.3262,4.6883,1.0,4.9212,-0.201,-0.2145,-0.0135,-0.2815,-0.3381,-0.0566,4.706,4.2544,25.6985,4.844,4.836,24.3832,1.1999,-0.688,5.6238,979500.0,16.9442,0.8338,-7.0643,-13.5888,0.8641,40.9362,4.7788,4.6689,32.0461,31.4024,31.4024,50.0,42.4299,50.3549,4.795,4.2533,0.125,4.6365,-0.3944,41.762,-89.3345,4.5272
2000-11-21,0.0911,1195449.3116,-21021.4204,17.804,21.2993,-0.3205,95.0,30.0,-65.0,4.0103,5.2525,4.6314,-0.5161,-67.4224,-18.1275,4.3278,16.1367,4.6095,19.4168,26.1191,-0.0689,-0.1608,0.9462,0.4402,4.6502,1.0,4.8973,-0.2026,-0.2086,-0.0061,-0.2936,-0.3205,-0.0269,4.7027,4.2566,23.1445,4.844,4.836,24.2226,1.1399,-0.75,5.3781,979500.0,17.4913,0.8231,-6.7502,-14.6341,0.8537,40.9362,4.7365,4.6314,34.1802,39.7358,39.7358,50.0,43.6777,50.3549,4.7475,4.247,0.031,4.5933,-0.4134,43.0527,-89.3345,4.4992
2000-11-22,0.0918,1197649.3116,-17138.4434,17.7206,20.7658,-0.2859,90.0,25.0,-65.0,3.993,5.2166,4.6048,1.0,-60.3038,-16.5948,4.3177,16.1367,4.5901,19.3986,33.6155,0.0778,-0.0726,0.9803,0.5536,4.6156,1.0,4.8827,-0.2019,-0.1992,0.0027,-0.2997,-0.2859,0.0138,4.6998,4.2588,23.8457,4.844,4.836,24.0558,1.0829,-0.532,5.1084,981700.0,17.3709,0.782,-6.069,-10.7736,0.8923,41.7026,4.6976,4.6048,42.2313,55.5556,55.5556,66.6667,66.9033,100.0,4.7013,4.2531,0.031,4.5567,-0.4292,54.4242,-86.6894,4.4778
2000-11-24,0.0919,1197649.3116,-13991.9125,17.6283,20.2526,-0.2555,85.0,20.0,-65.0,3.9861,5.1645,4.5753,0.0,-52.8423,-16.3897,4.311,15.8751,4.5729,19.2974,42.4244,-0.0239,-0.0637,0.999,0.6746,4.5866,1.0,4.8662,-0.1993,-0.1892,0.0102,-0.3017,-0.2555,0.0462,4.6969,4.261,24.4317,4.844,4.836,24.0333,1.0287,-0.59,4.8531,981700.0,17.4481,0.7469,-5.4551,-11.8,0.882,41.8051,4.6618,4.5753,55.8379,72.2222,72.2222,100.0,83.4516,100.0,4.6569,4.2619,0.004,4.5226,-0.4418,54.2806,-86.3481,4.4592
2000-11-27,0.0885,1197649.3116,-11432.7032,18.1486,20.1898,-0.2375,100.0,15.0,-85.0,3.9555,5.1326,4.544,-0.124,-93.0485,-22.1557,4.2774,28.0343,4.5422,19.211,49.6332,0.0428,-0.0942,0.9967,0.7619,4.5542,1.0,4.8434,-0.1979,-0.1919,0.0059,-0.2988,-0.2375,0.0613,4.6924,4.2632,22.5895,4.8125,4.7735,29.0088,1.2623,-0.625,5.1193,945200.0,16.3053,0.7095,-5.1077,-12.8205,0.8718,38.9221,4.6289,4.544,65.9844,70.1754,70.1754,43.8596,66.6667,0.0,4.6139,4.2303,0.285,4.4886,-0.4541,44.6728,-90.3624,4.4282
2000-11-28,0.0833,1194949.3116,-10205.5083,18.868,20.3286,-0.2511,100.0,10.0,-90.0,3.899,5.0891,4.494,-1.0,-140.2762,-30.0858,4.2042,32.5361,4.4905,19.1574,46.8319,0.097,-0.0531,0.9995,0.7293,4.5054,1.0,4.786,-0.2007,-0.2118,-0.0112,-0.2965,-0.2511,0.0454,4.6855,4.2653,16.5091,4.6875,4.711,30.2059,1.3242,-1.0,5.4798,942500.0,15.3755,0.674,-5.4458,-20.0,0.8,34.9571,4.5835,4.494,63.4503,47.9532,47.9532,0.0,33.3333,0.0,4.5715,4.1422,0.25,4.4539,-0.4699,38.3294,-100.0,4.3764
2000-11-29,0.0807,1176386.21,-14682.1419,19.8539,20.6629,-0.2679,100.0,5.0,-95.0,3.9161,4.922,4.419,-0.6684,-213.6116,-33.6436,4.1198,38.586,4.4319,19.1758,21.0334,0.0541,-0.022,0.9138,0.3589,4.4457,1.0,4.651,-0.2075,-0.235,-0.0275,-0.2946,-0.2679,0.0267,4.6774,4.2674,7.0611,4.5315,4.6175,33.2051,1.445,-1.5,5.615,887400.0,14.7148,0.6403,-5.8685,-27.907,0.7209,33.1782,4.5252,4.419,45.4034,18.0816,18.0816,10.3853,-0.0,0.0,4.5285,4.0404,0.187,4.421,-0.4897,39.495,-96.1467,4.3175
2000-11-30,0.0755,1173675.9125,-16041.1192,21.2793,21.1153,-0.2675,100.0,0.0,-100.0,3.8547,4.8271,4.3409,-0.5721,-292.1738,-40.0647,4.0032,48.361,4.3551,19.3203,-15.5528,-0.0118,0.0017,0.4916,-0.2681,4.3881,1.0,4.494,-0.2201,-0.2704,-0.0503,-0.2873,-0.2675,0.0197,4.6668,4.2694,7.2016,4.125,4.3755,38.2344,1.7477,-1.563,6.3049,868600.0,13.308,0.6083,-5.9356,-30.1272,0.6987,29.9677,4.4468,4.3409,25.3032,9.8746,9.8746,19.2387,-0.0,0.0,4.4836,3.8953,0.437,4.3892,-0.5161,35.8488,-90.0267,4.2419
2000-12-01,0.0755,1170273.2387,-16221.4499,22.6333,21.6582,-0.2795,95.0,0.0,-95.0,3.726,4.8683,4.2971,0.2513,-218.3384,-40.0647,3.9043,48.361,4.2855,19.6069,-23.3692,-0.2083,0.0069,0.3686,-0.3967,4.3391,1.0,4.4132,-0.2351,-0.2951,-0.06,-0.2782,-0.2795,-0.0014,4.6564,4.2713,8.3481,4.125,4.094,36.6559,1.6603,-0.875,6.2476,868600.0,12.7586,0.5779,-6.2721,-19.4444,0.8056,29.9677,4.3258,4.2971,14.8278,16.5271,16.5271,19.9573,-0.0,0.0,4.436,3.7801,0.187,4.3568,-0.5466,36.5571,-85.747,4.1737
2000-12-04,0.0703,1154425.8028,-19862.9102,24.1913,22.3098,-0.3108,100.0,25.0,-75.0,3.557,4.9123,4.2346,-0.8013,-212.6275,-45.8686,3.7754,53.7936,4.1988,20.1316,-32.0237,-0.5117,-0.107,0.2245,-0.5303,4.2874,1.0,4.2559,-0.2543,-0.331,-0.0767,-0.2751,-0.3108,-0.0357,4.6436,4.2732,8.4018,4.0,4.0315,39.5949,1.8273,-1.25,6.8371,842300.0,11.896,0.549,-7.0724,-27.027,0.7297,27.0657,4.2192,4.2346,13.8909,15.271,15.271,6.6169,-0.0,0.0,4.3847,3.6249,0.312,4.3171,-0.5834,34.4455,-95.6855,4.0858
2000-12-05,0.0677,1111825.8028,-33101.4249,25.7342,23.0186,-0.342,100.0,20.0,-80.0,3.3811,4.9694,4.1752,-0.6006,-180.6737,-48.4937,3.6436,55.0481,4.1085,21.1827,-31.9652,-0.5787,-0.3294,0.2255,-0.5294,4.2382,1.0,4.1095,-0.2765,-0.3653,-0.0888,-0.2775,-0.342,-0.0645,4.6297,4.2749,8.4315,3.9375,4.0,38.2977,1.799,-1.188,7.2266,799700.0,11.1034,0.5216,-7.8958,-26.7688,0.7323,25.7531,4.1014,4.1752,13.552,8.8581,8.8581,0.0,-0.0,0.0,4.3288,3.4699,0.313,4.2699,-0.6262,29.7838,-100.0,3.9921
2000-12-06,0.0729,1148325.8028,-23894.324,27.4288,23.8063,-0.3521,100.0,15.0,-85.0,3.2911,4.9719,4.1315,0.5,-150.4315,-34.7377,3.5775,59.6266,4.0505,22.6563,-27.4266,-0.473,-0.4782,0.3019,-0.4606,4.2037,1.0,4.0616,-0.2948,-0.3681,-0.0733,-0.2849,-0.3521,-0.0672,4.6184,4.2767,9.3835,3.9375,3.875,39.4768,1.959,-0.875,7.0892,836200.0,9.9846,0.4955,-8.2377,-20.0,0.8,32.6312,3.9822,4.1315,15.1274,21.2532,21.2532,57.1429,33.3333,100.0,4.2692,3.413,0.5,4.2154,-0.6676,40.1897,-71.4286,3.9278
2000-12-07,0.0729,1152925.8028,-16491.9352,29.0387,24.1663,-0.3529,95.0,10.0,-85.0,3.2137,4.9555,4.0846,0.748,-115.1181,-34.7377,3.5227,59.6266,3.9981,24.4901,-25.1574,-0.282,-0.5944,0.3394,-0.4251,4.1735,1.0,4.0104,-0.3091,-0.3661,-0.057,-0.2957,-0.3529,-0.0572,4.6072,4.2783,10.4752,3.9375,3.875,37.4887,1.8611,-0.938,7.0919,836200.0,9.4818,0.4707,-8.3982,-21.1356,0.7886,32.6312,3.8349,4.0846,23.7937,41.2698,41.2698,66.6667,66.6667,100.0,4.2067,3.3717,0.25,4.1526,-0.7067,48.6487,-71.4286,3.8676
2000-12-08,0.0703,1152925.8028,-11964.4183,30.5681,24.5084,-0.3665,90.0,5.0,-85.0,3.1361,4.9081,4.0221,0.5,-105.7639,-37.9236,3.4549,59.6266,3.9387,25.8669,-19.4254,0.0676,-0.5966,0.4317,-0.3326,4.1517,1.0,3.9142,-0.3213,-0.3703,-0.049,-0.31,-0.3665,-0.0565,4.5949,4.2799,5.9978,3.9375,3.875,35.6015,1.768,-1.25,7.3572,826300.0,9.0045,0.4472,-8.869,-27.027,0.7297,31.0382,3.7097,4.0221,41.2643,61.2698,61.2698,60.0,92.28,76.8399,4.142,3.3107,0.25,4.0808,-0.745,50.0307,-78.5714,3.8
2000-12-11,0.0755,1165825.8028,-4920.0325,31.5735,24.9738,-0.3979,85.0,0.0,-85.0,3.1154,4.8288,3.9721,1.0,-65.3485,-25.0698,3.4441,50.6766,3.9089,26.344,-18.0736,0.14,-0.5525,0.4528,-0.3102,4.1267,1.0,3.8883,-0.3269,-0.3495,-0.0225,-0.3264,-0.3979,-0.0716,4.5852,4.2814,7.6371,3.875,3.789,33.8099,1.6796,-1.0,6.8521,839200.0,11.0675,0.5498,-9.7087,-21.6216,0.7838,37.4651,3.0,3.9721,59.3651,75.5556,75.5556,100.0,92.28,100.0,4.0765,3.3308,0.25,4.0051,-0.777,54.9259,-60.3929,3.7622
2000-12-12,0.0781,1165825.8028,-1590.9626,31.3954,24.8492,-0.4193,80.0,0.0,-80.0,3.097,4.7909,3.9439,0.5,-31.8972,-19.222,3.4595,28.0111,3.8937,26.0687,-13.5083,0.5095,-0.5872,0.5224,-0.2336,4.097,1.0,3.8824,-0.3254,-0.3192,0.0062,-0.3432,-0.4193,-0.0761,4.5768,4.2829,13.9492,3.875,3.75,30.571,1.5956,-0.563,6.9592,862000.0,17.192,0.8973,-10.3141,-13.0536,0.8695,40.389,3.0063,3.9439,71.7196,78.3333,78.3333,75.0,92.28,100.0,4.0121,3.3847,0.5,3.9307,-0.8006,55.1198,-50.0,3.7411
2000-12-13,0.082,1172327.4028,1984.2535,31.2262,24.6915,-0.4261,75.0,5.0,-70.0,3.0985,4.7457,3.9221,-0.248,-3.6622,-11.005,3.5089,28.0111,3.8979,25.3287,-3.3765,1.0262,-0.3161,0.6642,-0.0589,4.0656,1.0,3.884,-0.3157,-0.2768,0.0389,-0.3608,-0.4261,-0.0653,4.5704,4.2843,17.3319,3.875,3.75,29.1036,1.5158,-0.437,6.613,874900.0,16.3668,0.8525,-10.5305,-9.9886,0.9001,44.4975,3.0261,3.9221,80.9333,88.9111,88.9111,91.7333,100.0,100.0,3.9509,3.4821,0.25,3.8596,-0.8134,60.3865,-37.4667,3.7405
2000-12-14,0.0807,1166364.3012,1369.1047,31.0654,24.5417,-0.4172,70.0,0.0,-70.0,3.1111,4.6706,3.8908,0.3316,1.0302,-13.1173,3.5418,28.0111,3.8958,24.4813,9.0835,0.6719,0.0064,0.8099,0.1579,4.0265,1.0,3.8836,-0.3016,-0.2455,0.0562,-0.3761,-0.4172,-0.0411,4.5635,4.2857,16.3779,3.83,3.742,28.0438,1.44,-0.625,6.6258,857200.0,15.7708,0.8098,-10.3619,-13.8889,0.8611,43.4414,3.0456,3.8908,83.5333,83.3556,83.3556,83.3333,97.3844,92.1532,3.8939,3.5493,0.187,3.7954,-0.8183,63.7664,-41.0377,3.736
2000-12-15,0.0807,1166364.3012,992.9888,31.0158,24.4509,-0.3956,65.0,0.0,-65.0,3.1184,4.6133,3.8658,0.248,2.0845,-13.1173,3.5718,30.0723,3.8938,23.9562,18.4088,0.4577,0.0342,0.8942,0.3158,3.9898,1.0,3.8832,-0.2849,-0.2182,0.0668,-0.3855,-0.3956,-0.0101,4.5566,4.2871,19.1384,3.83,3.705,27.9051,1.431,-0.5,6.6171,857200.0,15.002,0.7693,-9.8772,-11.4286,0.8857,43.4414,3.0647,3.8658,85.3696,83.8421,83.8421,76.4595,92.3784,84.982,3.842,3.6074,0.25,3.7414,-0.8165,58.6279,-37.9433,3.7345
2000-12-18,0.0781,1140364.3012,-7523.8757,30.9686,24.4302,-0.3515,60.0,20.0,-40.0,3.1178,4.5576,3.8377,-0.872,-9.9612,-17.426,3.5763,30.0723,3.8801,23.5375,28.0714,0.562,0.1917,0.9567,0.4706,3.9581,1.0,3.8776,-0.2688,-0.2042,0.0646,-0.3866,-0.3515,0.0351,4.5485,4.2884,18.1555,3.83,3.705,27.2071,1.3595,-0.563,6.6625,831200.0,14.6267,0.7309,-8.8512,-13.0536,0.8695,41.287,3.0834,3.8377,79.0429,69.9309,69.9309,50.0,66.3307,21.8571,3.7951,3.6251,0.125,3.6976,-0.8114,53.8851,-46.8085,3.7235
2000-12-19,0.082,1144464.3012,-9019.5134,30.7238,24.2639,-0.299,55.0,15.0,-40.0,3.1372,4.4945,3.8158,1.0,14.4273,-8.8777,3.6158,26.0727,3.8856,23.0602,43.3701,0.34,0.3483,0.9996,0.6867,3.9225,1.0,3.8793,-0.2502,-0.176,0.0743,-0.3807,-0.299,0.0817,4.5424,4.2897,19.753,3.83,3.705,26.1706,1.2915,-0.437,6.2659,835300.0,15.3461,0.7573,-7.5795,-9.9886,0.9001,45.5611,3.1017,3.8158,73.6643,67.2198,67.2198,75.2,68.9463,100.0,3.7538,3.6906,0.188,3.6686,-0.7997,58.0918,-33.4752,3.733
2000-12-20,0.082,1128764.3012,-13806.864,30.2967,24.0086,-0.2377,50.0,10.0,-40.0,3.1622,4.4258,3.794,-1.0,42.3824,-8.8777,3.651,22.1808,3.8906,22.6227,55.3455,0.0542,0.4189,0.9837,0.8226,3.894,0.0,3.881,-0.2306,-0.1518,0.0787,-0.3679,-0.2377,0.1302,4.5364,4.2909,22.5238,3.83,3.705,25.829,1.2269,-0.437,6.0313,835300.0,16.451,0.7815,-6.0467,-9.9886,0.9001,45.5611,3.1197,3.794,67.9836,66.8,66.8,75.2,73.9524,100.0,3.7183,3.746,0.062,3.6538,-0.7828,53.1061,-33.4752,3.7447
2000-12-21,0.082,1133480.8788,-13009.4269,30.1301,23.8792,-0.1635,45.0,5.0,-40.0,3.1995,4.3417,3.7706,0.0,41.2787,-8.8777,3.6824,26.9656,3.8951,22.225,75.9226,-0.2844,0.3895,0.8579,0.97,3.8611,1.0,3.8828,-0.2107,-0.1312,0.0795,-0.3453,-0.1635,0.1818,4.5304,4.2921,21.011,3.83,3.705,27.461,1.2906,-0.468,5.9672,835300.0,15.7964,0.7424,-4.1783,-10.6219,0.8938,45.5611,3.1373,3.7706,69.7399,75.2,75.2,75.2,100.0,100.0,3.6888,3.7927,0.187,3.6509,-0.7616,55.5513,-33.4752,3.7584
2000-12-22,0.0742,1127559.5373,-13384.5907,30.5656,24.3571,-0.1222,40.0,0.0,-40.0,3.2324,4.2241,3.7282,-0.5701,-42.4882,-22.0752,3.6424,38.8406,3.8635,21.7869,90.6396,-0.4866,0.2209,0.6992,0.9999,3.8261,0.0,3.8638,-0.1972,-0.1435,0.0538,-0.3147,-0.1222,0.1924,4.5207,4.2932,19.6708,3.75,3.6875,32.2487,1.6011,-0.847,6.9671,810400.0,14.2056,0.7053,-3.1523,-19.2063,0.8079,38.9624,3.1546,3.7282,66.5158,57.5473,57.5473,22.242,66.6667,0.0,3.6635,3.7347,0.5,3.658,-0.7444,47.5414,-59.0545,3.7386
2000-12-26,0.0754,1127183.5373,-12440.9222,30.9794,24.9237,-0.0832,35.0,0.0,-35.0,3.2611,4.1324,3.6967,-0.52,-24.7873,-19.3104,3.6193,38.8406,3.8403,21.3191,121.8521,-0.3259,0.0435,0.2275,0.8494,3.7784,1.0,3.8538,-0.1872,-0.1469,0.0403,-0.2773,-0.0832,0.1941,4.5117,4.2943,24.1921,3.625,3.625,30.6254,1.521,-0.63,6.8598,819800.0,13.4905,0.67,-2.1618,-14.8235,0.8518,40.3448,3.1715,3.6967,58.6743,43.2754,43.2754,32.3843,40.3165,20.9495,3.6416,3.7028,0.25,3.6745,-0.7289,49.8461,-50.4,3.7283
2000-12-27,0.0788,1222943.8113,19545.2951,31.1685,25.5112,-0.0289,30.0,0.0,-30.0,3.2706,4.101,3.6858,0.8539,18.7028,-11.7831,3.6296,34.7618,3.8346,20.8875,147.685,-0.0806,0.0171,-0.2196,0.5346,3.7379,0.0,3.8529,-0.1767,-0.135,0.0417,-0.2332,-0.0289,0.2043,4.5044,4.2954,45.9096,3.594,3.5,29.2669,1.445,-0.219,6.5289,955100.0,14.1681,0.6995,-0.755,-5.475,0.9453,44.1085,3.188,3.6858,46.4585,38.5528,38.5528,61.032,32.9784,77.9856,3.623,3.7196,0.219,3.6969,-0.7114,51.4074,-21.9,3.7363
2000-12-28,0.0781,1235652.6113,34897.4298,31.446,26.3626,0.0056,25.0,80.0,55.0,3.2723,4.0868,3.6795,-0.124,7.4118,-12.8969,3.6338,36.7187,3.8266,20.532,176.2454,-0.0816,0.0662,-0.6593,0.0655,3.7094,0.0,3.8519,-0.1667,-0.1267,0.04,-0.1862,0.0056,0.1918,4.4969,4.2964,50.224,3.594,3.5,29.0611,1.4357,-0.125,6.5871,938200.0,13.4512,0.6645,0.1459,-3.2258,0.9677,43.5516,3.2043,3.6795,43.8241,49.6441,49.6441,55.516,56.1604,69.5461,3.6075,3.7263,0.25,3.7199,-0.6929,56.8868,-25.0,3.7424
2000-12-29,0.0807,1271952.6113,49555.355,31.4021,27.0177,0.0352,20.0,75.0,55.0,3.277,4.1071,3.692,1.0,59.1192,-7.1545,3.6609,30.5674,3.8312,20.2076,214.1067,-0.286,0.0328,-0.982,-0.5607,3.6959,1.0,3.8523,-0.1551,-0.1087,0.0464,-0.1384,0.0352,0.1736,4.4906,4.2974,56.3528,3.594,3.5,28.3072,1.3639,0.25,6.2172,974500.0,15.0531,0.7253,0.93,6.8966,1.069,46.4227,3.2202,3.692,53.4599,72.1827,72.1827,100.0,82.5106,100.0,3.5952,3.765,0.125,3.7423,-0.6709,56.7854,-12.5,3.761
2001-01-02,0.0794,1268352.6113,49901.2921,31.3603,27.7758,0.0476,15.0,70.0,55.0,3.2844,4.1185,3.7014,0.0,50.8117,-9.5564,3.6738,30.5674,3.8295,19.8806,230.0644,-0.3762,-0.1517,-0.9961,-0.7668,3.696,1.0,3.8518,-0.1438,-0.0984,0.0454,-0.094,0.0476,0.1416,4.4839,4.2983,55.898,3.594,3.5,27.9289,1.2957,0.188,6.0837,970900.0,14.8519,0.689,1.265,5.1862,1.0519,45.2218,3.2358,3.7014,67.1626,79.6609,79.6609,83.4667,83.2625,80.2413,3.5859,3.7812,0.062,3.7619,-0.6476,55.3195,-18.7,3.7726
2001-01-03,0.0846,1288186.8731,51817.2322,30.474,28.1041,0.0766,10.0,100.0,90.0,3.3187,4.153,3.7359,0.8273,102.4267,1.283,3.731,13.6327,3.8517,19.5978,240.8592,0.0512,-0.2892,-0.9619,-0.8734,3.7121,1.0,3.863,-0.1289,-0.0692,0.0597,-0.0523,0.0766,0.1289,4.4797,4.2992,61.8767,3.6565,3.5625,25.8253,1.2309,0.688,5.8656,1001200.0,19.6287,0.9356,2.0434,20.3852,1.2039,50.6415,3.2511,3.7359,80.9511,91.0097,91.0097,89.5623,93.4138,100.0,3.5805,3.8598,0.359,3.782,-0.6182,59.1746,-5.5111,3.807
2001-01-04,0.0846,1277486.8731,44485.823,29.4632,28.446,0.0995,5.0,100.0,95.0,3.4002,4.1528,3.7765,0.0,139.4534,1.283,3.7808,10.2578,3.8718,19.4077,256.7709,0.3529,-0.1169,-0.8502,-0.9735,3.7467,1.0,3.8777,-0.1122,-0.0456,0.0667,-0.0148,0.0995,0.1143,4.4755,4.3001,68.301,3.719,3.594,25.1316,1.1694,0.813,5.7262,1001200.0,20.4553,0.9518,2.6583,25.0154,1.2502,50.6415,3.2773,3.7765,85.1127,84.6677,84.6677,80.9741,93.4138,100.0,3.5792,3.9243,0.125,3.7999,-0.5844,62.1004,-10.5219,3.8382
2001-01-05,0.0846,1277486.8731,37442.4444,28.5029,28.7708,0.1231,0.0,95.0,95.0,3.431,4.1783,3.8047,0.0,117.3762,1.283,3.8242,10.2578,3.89,19.2371,257.707,0.3433,-0.0011,-0.8414,-0.9771,3.7829,1.0,3.887,-0.0951,-0.0265,0.0686,0.017,0.1231,0.1061,4.4714,4.3009,73.7257,3.719,3.719,25.1316,1.1109,0.563,5.4399,1001200.0,20.4553,0.9042,3.2885,16.0857,1.1609,50.6415,3.3137,3.8047,85.4477,80.6659,80.6659,71.4612,100.0,100.0,3.582,3.9767,0.0,3.8126,-0.5476,65.049,-13.3262,3.8654
2001-01-08,0.0833,1273486.8731,29884.4764,27.7336,29.1508,0.1235,5.0,90.0,85.0,3.4745,4.1848,3.8296,-0.504,103.1842,-1.5791,3.8504,13.1171,3.9005,19.0039,133.5855,0.2979,0.126,0.0247,0.7243,3.8194,1.0,3.8916,-0.0793,-0.0163,0.063,0.0443,0.1235,0.0792,4.4667,4.3018,72.6678,3.719,3.719,25.862,1.1184,0.5,5.4055,997200.0,19.8641,0.859,3.2939,14.2857,1.1429,49.2104,3.3487,3.8296,78.2096,69.2952,69.2952,55.4502,91.1985,73.5954,3.5885,4.0026,0.125,3.822,-0.5102,57.8663,-20.0426,3.884
2001-01-09,0.0833,1270986.8731,23280.3552,26.8192,29.1964,0.1142,0.0,100.0,100.0,3.5664,4.1554,3.8609,0.0,108.5211,-1.5791,3.8732,9.4465,3.91,18.7242,121.8123,0.143,0.1708,0.2281,0.8498,3.8486,1.0,3.8982,-0.0651,-0.0081,0.0569,0.0663,0.1142,0.048,4.462,4.3026,74.4792,3.813,3.813,24.7303,1.0625,0.625,5.3703,997200.0,20.4612,0.8791,3.0353,18.5185,1.1852,49.2104,3.3823,3.8609,70.2494,60.7872,60.7872,55.4502,57.8651,0.0,3.5983,4.023,0.188,3.8313,-0.4729,47.0581,-25.0667,3.9003
2001-01-10,0.0859,1278786.8731,20944.0916,26.0979,28.7466,0.1106,45.0,95.0,50.0,3.5909,4.1809,3.8859,1.0,102.066,4.3624,3.9157,12.3915,3.9305,18.4035,130.2664,0.1173,0.2059,0.0825,0.763,3.871,1.0,3.9092,-0.0504,0.0083,0.0587,0.0818,0.1106,0.0288,4.4586,4.3033,74.2307,3.844,3.813,25.0994,1.0713,0.5,5.1738,1005000.0,19.5648,0.8351,2.9234,13.7931,1.1379,52.1812,3.4145,3.8859,63.9942,61.9002,61.9002,74.8,57.8651,100.0,3.6113,4.0712,0.187,3.8435,-0.4334,49.2565,-8.4,3.9254
