date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2001-01-22,4.8872,95427266.5073,721551.3995,8.9541,9.6652,-0.0396,95.0,45.0,50.0,46.8271,44.0065,41.1859,-0.6649,90.7148,6.0631,44.555,8.4129,44.3722,13.4519,179.599,1.5833,-0.2239,-0.7021,0.007,43.6432,1.0,44.4737,0.2466,-0.1015,0.3481,-0.0396,-0.5841,0.5446,40.1516,34.1567,68.3338,43.72,43.565,15.444,5.8863,1.25,4.2115,18643450.0,18.2813,6.9677,-0.09,2.8409,1.0284,53.0316,41.2985,44.0065,79.0256,70.0632,70.0632,40.0,71.7687,15.3061,43.8564,44.9303,1.88,43.3748,-0.0456,54.4178,-23.5479,44.171
2001-01-23,5.0093,96373958.815,885061.8973,8.9271,9.4515,0.3087,90.0,40.0,50.0,47.0597,44.0785,41.0973,0.8462,109.1377,11.9553,44.9018,8.4129,44.5634,13.6996,184.0586,1.4281,-0.5689,-0.7554,-0.0708,43.8291,1.0,44.5008,0.3718,-0.0068,0.3786,0.3087,-0.4683,0.7771,40.2139,34.1869,67.6238,43.755,43.565,14.8061,5.592,1.44,4.0716,19874150.0,17.5262,6.6193,0.7012,3.2043,1.032,55.9777,41.5711,44.0785,74.8071,70.1984,70.1984,84.3882,68.2668,89.4943,43.8412,45.3822,1.56,43.4798,-0.0337,58.2053,-5.8085,44.397
2001-01-24,4.6853,94281267.5779,205636.0803,8.9406,9.2682,0.4515,85.0,35.0,50.0,46.9304,43.985,41.0396,-0.8041,14.6991,-4.7425,44.6549,9.1983,44.4507,13.8928,201.749,0.9363,-0.8644,-0.9188,-0.3705,43.952,1.0,44.4832,0.2263,0.0398,0.1865,0.4515,-0.3291,0.7805,40.2456,34.2172,60.453,43.755,43.565,19.0203,7.5624,-1.87,4.5827,16775050.0,15.8159,6.2884,1.0257,-4.1326,0.9587,47.6287,41.8301,43.985,62.3248,46.7127,46.7127,15.75,34.9335,0.0,43.8439,44.9681,3.88,43.6224,-0.0258,45.7832,-52.9042,44.3305
2001-01-25,4.6237,94130583.5404,-138949.955,9.2562,9.2142,0.4465,80.0,30.0,50.0,46.8247,43.8755,40.9263,-0.3521,-58.6691,-7.5017,44.3378,15.2526,44.2944,14.1435,219.8569,0.706,-0.1153,-0.996,-0.6409,44.0635,0.0,44.4529,0.0642,0.0447,0.0196,0.4465,-0.184,0.6306,40.2712,34.2475,58.3864,43.755,43.565,20.3607,8.1243,-2.19,4.6603,14306150.0,14.9716,5.9739,1.0136,-4.8667,0.9513,46.2492,46.75,43.8755,52.346,40.127,40.127,20.2429,29.8314,0.0,43.8536,44.4757,2.13,43.7859,-0.0224,47.1244,-61.8524,44.2186
2001-01-26,4.9283,96180480.4869,384954.7822,8.85,8.8365,0.6903,75.0,25.0,50.0,46.9886,43.9445,40.9004,0.8168,75.2882,6.5889,44.576,1.1323,44.4216,14.4799,234.9787,1.0455,-0.5084,-0.9849,-0.8189,44.2304,1.0,44.4657,0.1615,0.0681,0.0935,0.6903,-0.0161,0.7063,40.3248,34.2779,65.1931,43.755,43.565,18.8675,7.7181,1.38,4.4824,17132850.0,18.445,7.5452,1.564,3.1186,1.0312,53.2944,46.7006,43.9445,41.7517,38.4153,38.4153,79.2531,24.1397,72.4191,43.8737,44.8011,3.0,43.9705,-0.0168,55.4423,-17.5824,44.3857
2001-01-29,5.3192,101661608.322,2308278.7784,9.3499,8.9061,0.9693,100.0,20.0,80.0,48.0117,44.188,40.3643,0.9175,190.0991,20.6439,45.4372,18.8478,44.8815,14.8281,234.9846,0.5205,-1.2769,-0.9849,-0.819,44.4669,1.0,44.629,0.5247,0.1594,0.3653,0.9693,0.1727,0.7966,40.4141,34.3086,73.1311,45.19,44.88,17.1547,7.3322,4.87,4.3392,23007650.0,25.1232,10.738,2.1884,10.9734,1.1097,60.3219,41.81,44.188,48.1562,65.9262,65.9262,98.2827,57.473,100.0,43.9193,46.004,3.88,44.1955,-0.0026,62.1396,-1.4444,44.891
2001-01-30,5.2652,103602889.9171,3502930.1227,9.8248,9.2858,1.1566,95.0,15.0,80.0,48.7235,44.413,40.1025,0.0368,170.81,18.0612,46.086,18.8478,45.2499,15.2011,228.336,0.1851,-1.3299,-0.9983,-0.7471,44.7989,1.0,44.7537,0.7633,0.2802,0.4832,1.1566,0.3697,0.7869,40.4974,34.3395,73.7962,45.19,44.88,16.3494,6.9655,4.5,4.3697,20697950.0,23.9438,10.2011,2.6006,10.1695,1.1017,59.0306,41.8857,44.413,64.6931,89.7378,89.7378,91.6777,87.7476,90.8237,43.9971,46.8525,2.0,44.453,0.0165,63.1836,-7.0,45.3254
2001-01-31,5.3938,106894654.1506,4720582.463,10.5497,9.8629,1.3968,100.0,10.0,90.0,49.5988,44.807,40.0152,0.9124,189.6312,22.232,46.8572,24.3234,45.6966,15.5878,197.1084,-0.6835,-1.7024,-0.8838,-0.2942,45.1361,1.0,45.1158,1.0365,0.4314,0.6051,1.3968,0.5762,0.8206,40.5919,34.3708,79.3572,45.535,45.22,15.8141,6.6173,7.88,4.1894,24688850.0,25.9799,10.871,3.1272,18.7351,1.1874,61.116,41.9606,44.807,83.9442,96.1686,96.1686,98.5455,96.9412,100.0,44.1141,47.8443,1.37,44.752,0.0412,66.2108,-1.2397,45.8518
2001-02-01,5.2987,107216804.1506,4892071.3784,11.078,10.3706,1.6044,95.0,5.0,90.0,50.1726,45.0975,40.0224,-0.2222,146.9369,17.5734,47.3568,21.1158,46.0169,15.9979,161.8144,-1.818,1.1166,-0.4511,0.3121,45.5245,1.0,45.2959,1.1686,0.5789,0.5897,1.6044,0.7761,0.8284,40.6765,34.4023,73.2939,45.535,45.22,16.231,6.7264,5.81,4.2236,22111650.0,24.9204,10.3275,3.5803,13.4335,1.1343,58.7867,42.1226,45.0975,92.2174,90.7458,90.7458,82.0144,87.0144,70.2194,44.2694,48.4121,1.69,45.0589,0.0675,63.8169,-10.3306,46.2569
2001-02-02,5.1713,105447704.1506,3954596.7184,11.3567,10.6825,1.7495,90.0,0.0,90.0,50.3034,45.435,40.5666,-0.4,103.9158,11.5713,47.5672,16.6517,46.1943,16.5692,163.6459,-0.1815,5.4771,-0.4794,0.2816,45.809,1.0,45.4511,1.1646,0.696,0.4686,1.7495,0.9748,0.7746,40.7486,34.434,72.7093,45.845,45.53,17.1817,7.0101,6.75,4.2606,19163150.0,24.047,9.8111,3.8943,16.4114,1.1641,55.7857,42.2814,45.435,88.1662,77.5843,77.5843,52.193,56.7398,0.0,44.4553,48.5518,1.43,45.3602,0.0921,67.0953,-24.0618,46.5219
2001-02-05,5.1778,106461468.0776,3534136.8144,11.1765,10.8162,1.8159,85.0,15.0,70.0,50.4197,45.7445,41.0693,0.0594,74.435,11.8123,47.7531,7.7512,46.3606,17.5273,168.4056,2.8695,5.1521,-0.5506,0.201,46.0067,1.0,45.5878,1.1529,0.7874,0.3656,1.8159,1.1423,0.6736,40.8205,34.466,67.2562,45.845,45.53,19.4863,7.9796,6.19,4.2709,21238050.0,22.7609,9.3205,4.0294,14.8263,1.1483,55.9062,42.4369,45.7445,75.8516,59.2247,59.2247,43.4667,24.1599,2.2603,44.6652,48.6617,2.19,45.6388,0.1146,69.9024,-23.3996,46.7604
2001-02-06,5.3873,109509789.9954,4010765.9353,11.3909,11.0741,1.9019,80.0,10.0,70.0,50.8641,46.1165,41.3689,0.8584,119.586,19.2969,48.2589,15.4664,46.6958,17.745,168.154,4.0754,1.2984,-0.5469,0.2053,46.2376,1.0,45.8727,1.2855,0.887,0.3985,1.9019,1.3035,0.5984,40.9111,34.4982,69.7358,45.845,45.53,18.4478,7.5806,7.44,4.1191,24661550.0,25.1982,10.3545,4.2005,17.5306,1.1753,59.6485,42.5894,46.1165,66.8096,63.6199,63.6199,95.2,24.9094,72.4679,44.9,49.2354,2.19,45.9175,0.1388,70.6238,-1.9868,47.1543
2001-02-07,5.3873,110643485.9954,4201856.9452,11.6096,11.1236,2.0712,100.0,5.0,95.0,51.0945,46.523,41.9515,0.75,117.6281,19.2969,48.6877,15.763,46.999,18.4911,170.3188,3.6645,-1.9051,-0.5781,0.1682,46.4919,1.0,46.1913,1.3746,0.9845,0.3901,2.0712,1.484,0.5872,41.0008,34.5307,70.2871,46.375,45.53,17.987,7.2016,8.13,4.0134,24661550.0,24.7187,9.8968,4.5526,19.4731,1.1947,59.6485,42.7388,46.523,66.9334,77.9556,77.9556,95.2,58.2427,100.0,45.1583,49.6847,1.0,46.2194,0.1634,67.4533,-1.9868,47.5127
2001-02-08,5.2523,108175537.2774,3112787.1349,12.1182,11.2625,2.006,100.0,0.0,100.0,51.2599,46.7545,42.2491,-0.4006,95.2496,12.4813,48.8227,21.7822,47.1544,18.6232,175.6074,2.4329,-4.6603,-0.6509,0.0766,46.6994,1.0,46.2832,1.3291,1.0534,0.2757,2.006,1.6302,0.3758,41.0771,34.5634,63.7466,46.375,46.56,16.6234,6.8415,4.63,4.2315,21224050.0,25.8821,10.652,4.3849,10.5227,1.1052,56.2407,42.8852,46.7545,73.5029,78.9333,78.9333,46.4,61.4156,11.779,45.4326,49.7065,3.12,46.5594,0.1851,57.2858,-28.2105,47.7134
2001-02-09,5.2177,107779015.5383,2258111.9196,12.4653,11.3039,2.2222,95.0,45.0,50.0,51.3622,46.9545,42.5468,0.1304,56.2467,10.7759,48.8735,19.0598,47.2644,18.3002,185.1534,0.162,-4.1535,-0.7678,-0.0898,46.9483,1.0,46.3463,1.2528,1.0933,0.1595,2.2222,1.7694,0.4528,41.1494,34.5964,60.8041,46.375,46.56,16.9955,6.8794,4.0,4.1894,19784050.0,24.9997,10.1194,4.837,9.0273,1.0903,55.3879,43.138,46.9545,72.4741,60.5333,60.5333,40.0,37.2597,0.0,45.7151,49.6194,1.38,46.9345,0.2033,54.2719,-31.5789,47.8615
2001-02-12,5.4002,109233672.6812,2166034.6116,13.0176,11.3599,2.4802,90.0,40.0,50.0,51.6931,47.217,42.7409,0.9286,84.7907,17.7118,49.2165,23.5121,47.525,17.909,193.6023,-0.7321,-0.6032,-0.8536,-0.2352,47.2079,1.0,46.4974,1.3135,1.1374,0.1762,2.4802,1.9164,0.5638,41.2379,34.6296,60.6635,46.405,46.56,16.2274,6.5354,5.25,4.0274,21481150.0,26.2039,10.5534,5.3588,11.7318,1.1173,58.8559,43.3831,47.217,63.0413,49.6571,49.6571,62.5714,31.059,81.398,46.0055,49.966,1.82,47.3045,0.2214,58.3496,-13.7895,48.1516
2001-02-13,5.2523,107086372.6812,1248222.5663,13.6961,11.49,2.4656,85.0,35.0,50.0,51.7818,47.408,43.0342,-0.4266,74.1145,10.3893,49.2558,26.5871,47.6302,17.8622,203.1026,0.1315,1.3298,-0.9279,-0.3924,47.4375,1.0,46.552,1.2368,1.1573,0.0796,2.4656,2.0352,0.4304,41.3118,34.663,56.8772,46.405,46.56,15.3527,6.2087,3.82,4.158,19333850.0,26.4729,10.7057,5.297,8.5249,1.0852,55.1947,43.621,47.408,50.7302,42.0,42.0,23.4286,27.1327,0.0,46.2974,49.8743,2.18,47.6325,0.2362,55.5439,-28.2105,48.2861
2001-02-14,5.1713,105766853.3441,339432.1618,13.9248,11.4395,2.1422,80.0,30.0,50.0,51.7722,47.5615,43.3508,-0.4807,29.0788,6.5691,49.1463,18.2699,47.654,17.9444,215.0825,0.9919,0.3464,-0.9851,-0.5748,47.6146,1.0,46.5777,1.1029,1.1464,-0.0435,2.1422,2.0949,0.0472,41.3775,34.6966,53.1013,46.405,46.56,17.4709,7.0282,3.07,4.201,17059250.0,25.2818,10.1704,4.5816,6.8511,1.0685,53.2846,43.8516,47.5615,41.2161,31.9913,31.9913,9.9738,27.1327,0.0,46.5826,49.5853,1.81,47.906,0.2464,50.7301,-36.1053,48.3311
2001-02-15,5.3192,106843636.6775,279409.6786,14.1743,11.5785,1.8954,75.0,25.0,50.0,51.9059,47.752,43.5981,0.7778,51.1336,12.3983,49.2937,18.9151,47.806,17.9297,226.7427,0.4827,-1.3062,-0.9995,-0.7283,47.7939,1.0,46.6413,1.0946,1.136,-0.0414,1.8954,2.1112,-0.2158,41.4562,34.7304,53.123,46.405,46.56,16.7857,6.6768,3.81,4.0383,18522050.0,24.6171,9.7919,4.0289,8.3847,1.0838,56.1992,44.0754,47.752,34.2496,28.7575,28.7575,52.8701,17.438,52.314,46.8603,49.6867,1.56,48.1345,0.2555,48.5343,-21.6842,48.4919
2001-02-16,5.2858,106757820.6775,202149.0556,14.4901,11.7221,1.6221,70.0,20.0,50.0,52.013,47.8835,43.754,0.2933,50.8379,10.7525,49.3578,20.4905,47.914,17.8608,239.8819,-0.3259,-0.709,-0.9665,-0.865,47.9526,1.0,46.6788,1.0509,1.119,-0.0681,1.6221,2.0896,-0.4676,41.5311,34.7644,52.3653,46.405,46.56,16.1448,6.343,2.63,4.0139,17449350.0,24.4662,9.6123,3.434,5.6791,1.0568,55.3762,44.2924,47.8835,32.0661,35.4495,35.4495,43.5045,29.9525,37.5434,47.1283,49.6736,1.5,48.3398,0.2625,45.1547,-24.9474,48.605
2001-02-20,5.2177,105038090.6775,-395021.568,14.9171,11.9221,1.4057,65.0,15.0,50.0,51.9872,48.0365,44.0858,-0.47,45.8176,7.3886,49.2921,23.0295,47.9517,17.8692,251.7371,-0.0213,0.1485,-0.8931,-0.9496,48.158,0.0,46.7106,0.9545,1.0861,-0.1316,1.4057,2.0345,-0.6288,41.5989,34.7985,51.8004,46.405,46.56,15.3237,6.0258,3.06,4.0699,15619850.0,24.4934,9.6317,2.9663,6.7624,1.0676,53.6943,44.5029,48.0365,34.8296,40.282,40.282,24.4713,34.6384,14.0578,47.3823,49.4843,2.0,48.5342,0.2666,43.6663,-31.5789,48.6457
2001-02-21,5.1713,104616584.5046,-737523.1901,14.8039,11.8723,1.2853,60.0,10.0,50.0,51.9899,48.1115,44.2331,-0.0247,-3.1659,5.0952,49.1514,12.6538,47.9449,17.9816,262.7757,0.0178,-0.8756,-0.7904,-0.9921,48.4035,0.0,46.7228,0.8337,1.0356,-0.2019,1.2853,1.9472,-0.6619,41.6617,34.8329,48.2732,46.405,46.56,17.8311,7.0945,1.5,4.1549,13237850.0,22.9975,9.1501,2.7054,3.2342,1.0323,52.5476,44.7072,48.1115,36.0937,32.5498,32.5498,29.6736,17.2004,0.0,47.6179,49.2042,2.43,48.6859,0.2671,42.8742,-36.1053,48.6308
2001-02-22,5.1173,104085627.0578,-979530.9331,14.6493,11.9528,1.1398,55.0,5.0,50.0,51.5536,48.3115,45.0694,-0.5319,-43.1684,2.418,48.9341,11.7127,47.8911,18.0871,278.2392,-0.7613,-0.2942,-0.5985,-0.9897,48.5959,0.0,46.7434,0.6897,0.9664,-0.2767,1.1398,1.8509,-0.7111,41.7188,34.8673,49.4944,46.405,46.56,17.3139,6.8698,4.0,4.1872,11627850.0,21.9078,8.6926,2.3942,9.2208,1.0922,51.209,44.9052,48.3115,32.2934,24.0483,24.0483,18.0,4.6859,0.0,47.8302,48.8338,1.88,48.7831,0.264,37.7998,-41.3684,48.5611
2001-02-23,5.1508,105543843.6293,-525507.834,14.3198,11.5849,0.8465,50.0,0.0,50.0,50.6285,48.5555,46.4825,0.1771,-99.4564,4.0138,48.7982,8.0583,47.8719,18.2373,300.8096,-0.2435,0.8182,-0.2451,-0.8589,48.6741,1.0,46.7827,0.5938,0.8919,-0.2981,0.8465,1.6981,-0.8515,41.7786,34.9018,49.4728,47.815,47.905,17.8133,7.0263,4.88,4.1355,13886150.0,20.9358,8.258,1.774,11.3992,1.114,52.0069,45.0974,48.5555,28.1631,27.8912,27.8912,36.0,6.3822,19.1466,48.0177,48.602,1.75,48.8126,0.2585,45.8575,-53.1571,48.5019
2001-02-26,5.1637,104503443.6293,-623034.0359,14.1597,11.7548,0.5829,45.0,0.0,45.0,50.2921,48.6645,47.0369,0.1379,-64.8014,4.6491,48.6988,11.1189,47.866,18.48,-39.3595,0.083,-0.334,0.0983,-0.6342,48.6748,1.0,46.8016,0.5214,0.8178,-0.2964,0.5829,1.4873,-0.9044,41.8389,34.9365,48.55,48.69,48.405,17.4091,6.675,2.18,4.0098,15660950.0,21.7649,8.3451,1.2192,4.7776,1.0478,52.3246,45.2838,48.6645,27.6465,31.0,31.0,39.0,21.3445,44.8868,48.1806,48.4366,0.87,48.7847,0.2515,45.8833,-60.241,48.4309
2001-02-27,5.2112,104798886.3774,-512287.1499,14.1022,11.9635,0.4766,40.0,0.0,40.0,50.2285,48.6145,47.0005,0.3817,-44.6249,7.0245,48.6891,13.0088,47.9026,18.6692,-30.9088,-0.3631,-0.8447,0.2435,-0.5137,48.6436,0.0,46.8173,0.4939,0.753,-0.2591,0.4766,1.2663,-0.7897,41.903,34.9714,44.1786,48.69,48.78,16.8048,6.3413,-1.0,3.9104,17697950.0,21.8308,8.2378,0.9953,-2.0305,0.9797,53.5122,45.4645,48.6145,35.2259,46.7865,46.7865,65.3595,54.6778,100.0,48.3211,48.4101,1.31,48.7165,0.2442,42.4049,-60.4743,48.3914
2001-02-28,5.1443,103384179.2345,-870544.1374,13.999,12.2744,0.3284,35.0,85.0,-50.0,50.2266,48.5585,46.8904,-0.6696,-76.176,3.2108,48.5648,12.0381,47.8766,18.9042,-22.1706,-0.6377,-0.8154,0.388,-0.3774,48.5699,0.0,46.8269,0.4172,0.6859,-0.2686,0.3284,1.0647,-0.7363,41.9603,35.0063,38.8386,48.69,48.78,16.6202,6.1442,-1.12,3.8808,15142350.0,21.1694,7.8259,0.6845,-2.2974,0.977,51.6054,45.6399,48.5585,43.5139,52.7552,52.7552,53.9063,54.0325,17.2106,48.439,48.2233,1.12,48.6325,0.2354,40.1344,-72.7273,48.2977
2001-03-01,5.1367,104524410.0037,-575162.7387,13.483,12.2805,0.0797,30.0,80.0,-50.0,50.0343,48.4395,46.8447,0.0355,-119.0883,2.7756,48.4418,3.6791,47.8465,19.3945,-16.4444,-1.0632,-0.3062,0.478,-0.2831,48.4927,1.0,46.8469,0.3468,0.6181,-0.2712,0.0797,0.863,-0.7833,42.0163,35.0414,30.9674,48.69,48.78,18.764,6.907,-2.38,3.8698,12763350.0,20.1975,7.4346,0.1659,-4.7657,0.9523,51.3878,45.81,48.4395,52.1181,56.8125,56.8125,51.1719,39.0702,0.0,48.5347,48.0488,1.69,48.5465,0.2254,48.5329,-74.1107,48.2026
2001-03-02,5.1302,98809310.0037,-2220478.2812,13.3405,12.3486,-0.1729,25.0,75.0,-50.0,49.9797,48.3615,46.7433,-0.3205,-41.6347,2.386,48.3222,10.632,47.8135,20.0092,-12.3823,-0.913,0.9525,0.539,-0.2144,48.4245,1.0,46.8587,0.2829,0.551,-0.2681,-0.1729,0.6636,-0.8365,42.0711,35.0765,41.1698,48.69,48.78,17.9627,6.5616,-1.56,3.8452,7048250.0,22.2367,8.1229,-0.359,-3.1798,0.9682,51.193,45.975,48.3615,53.006,49.4503,49.4503,43.2727,5.7369,0.0,48.6088,47.8884,1.56,48.4635,0.2145,44.5594,-75.2964,48.1131
2001-03-05,5.0427,98542654.0037,-2776545.3412,12.6875,11.932,-0.4213,20.0,100.0,-80.0,50.0675,48.302,46.5365,-0.54,-148.5949,-2.847,48.07,0.2807,47.7065,20.5577,-11.1762,-0.3499,1.3593,0.5566,-0.1938,48.3512,1.0,46.8563,0.165,0.4738,-0.3088,-0.4213,0.4605,-0.8819,42.1173,35.1117,42.3798,48.345,48.685,21.196,7.6736,-1.19,3.8769,5381650.0,21.3154,7.7168,-0.8718,-2.4854,0.9751,48.5765,51.31,48.302,48.2481,38.4815,38.4815,21.0,-0.0,0.0,48.6596,47.546,1.5,48.3582,0.2015,44.2048,-88.0,47.9539
2001-03-06,5.0492,98542654.0037,-2751614.1074,12.0671,11.729,-0.6728,15.0,95.0,-80.0,50.1289,48.2425,46.3561,-0.06,-139.2443,-2.4388,47.8619,0.2807,47.6154,20.9476,-6.3086,0.1376,0.7448,0.6251,-0.1099,48.2888,1.0,46.8548,0.0756,0.3942,-0.3186,-0.6728,0.243,-0.9157,42.1636,35.147,42.577,48.345,48.685,20.5972,7.2899,-1.19,3.7853,7277950.0,20.7131,7.3309,-1.3908,-2.4823,0.9752,48.7806,51.2575,48.2425,39.0076,29.0909,29.0909,23.0,2.2464,6.7391,48.687,47.2819,1.0,48.2291,0.1873,42.0398,-86.8571,47.8061
2001-03-07,4.9887,97564495.0294,-2802500.6303,11.5764,11.593,-0.7842,10.0,100.0,-90.0,49.9889,48.058,46.1271,-0.5299,-153.4373,-6.1006,47.5798,2.2527,47.4796,21.3852,-1.034,0.1442,-0.5789,0.6942,-0.018,48.2189,1.0,46.8116,-0.0401,0.3073,-0.3474,-0.7842,0.0292,-0.8134,42.2039,35.1823,36.0518,48.095,48.6,20.9392,7.2854,-3.69,3.7663,5270150.0,20.0166,6.9644,-1.6252,-7.3978,0.926,46.9497,51.2055,48.058,28.4646,17.8212,17.8212,9.4637,2.2464,0.0,48.6899,46.9227,1.17,48.0813,0.1713,42.2489,-94.4649,47.6106
2001-03-08,5.1367,99678116.3627,-1896029.1808,11.0915,11.6049,-0.801,5.0,95.0,-90.0,49.6914,47.942,46.1926,0.7867,-84.0354,3.2509,47.5848,1.8787,47.4873,22.0293,-0.1865,-0.3173,-0.9059,0.7048,-0.0033,48.1645,1.0,46.8336,-0.0209,0.2417,-0.2626,-0.801,-0.1539,-0.6471,42.2574,35.2176,36.7127,48.095,48.6,20.0302,6.9211,-2.32,3.6326,7601350.0,20.7973,7.1862,-1.6615,-4.6512,0.9535,51.6254,51.0992,47.942,25.098,28.3817,28.3817,52.6814,35.5797,100.0,48.6739,46.988,1.5,47.9533,0.1568,45.8171,-69.1882,47.5632
2001-03-09,5.0903,99243467.4265,-1491131.0511,10.6744,11.5698,-0.7554,0.0,90.0,-90.0,49.6206,47.867,46.1134,-0.4574,-65.766,0.3293,47.5107,2.7495,47.4533,22.8928,1.8408,-0.451,-1.089,0.7295,0.0321,48.1173,1.0,46.8393,-0.04,0.1853,-0.2253,-0.7554,-0.3025,-0.4528,42.3062,35.2531,41.8453,48.095,48.35,19.4726,6.5751,-1.5,3.5822,6239450.0,20.5737,6.9468,-1.5704,-3.0845,0.9692,50.1647,50.995,47.867,29.7134,42.9373,42.9373,66.6667,56.2528,68.7583,48.642,46.9345,0.94,47.8429,0.1429,45.9788,-74.7967,47.4859
2001-03-12,4.8537,97359827.7005,-1789273.4516,10.7132,11.8654,-0.8003,10.0,100.0,-90.0,49.8516,47.6985,45.5454,-0.8858,-183.4179,-12.8856,47.0493,11.4506,47.2139,24.0543,0.1508,-0.9576,-0.9375,0.709,0.0026,48.0385,1.0,46.7567,-0.2292,0.1024,-0.3316,-0.8003,-0.4444,-0.3558,42.3325,35.2885,41.1473,47.47,47.78,24.106,8.3063,-3.37,3.8337,3960350.0,19.1526,6.5995,-1.6692,-6.9758,0.9302,43.5572,50.8929,47.6985,37.7376,41.8938,41.8938,6.3333,56.2528,0.0,48.5886,46.3271,2.38,47.715,0.1255,37.5936,-96.8647,47.2071
2001-03-13,4.8332,99462818.6096,-1079446.1034,11.3571,12.5266,-0.9249,5.0,100.0,-95.0,49.6809,47.436,45.1911,-0.1818,-243.3288,-13.921,46.618,23.5913,46.9792,25.2936,-3.5004,-1.0403,0.1261,0.6626,-0.0611,47.937,1.0,46.5568,-0.3899,0.004,-0.3939,-0.9249,-0.5837,-0.3412,42.3567,35.3238,35.9421,47.0,46.655,28.5786,10.141,-5.25,3.9648,655650.0,17.6683,6.2695,-1.934,-10.5,0.895,43.0395,50.7086,47.436,41.15,38.619,38.619,42.8571,22.9194,0.0,48.5107,45.7866,2.75,47.5598,0.1057,48.6053,-72.9242,46.9263
2001-03-14,4.6712,98769465.5709,-911543.0547,11.9688,12.9468,-1.1245,0.0,95.0,-95.0,49.99,47.167,44.344,-0.2762,-241.3062,-21.6591,45.9759,23.5913,46.6241,26.2088,-9.5021,-0.9653,0.6683,0.5807,-0.1651,47.7979,1.0,46.2199,-0.6311,-0.123,-0.508,-1.1245,-0.7175,-0.407,42.3656,35.359,36.1197,46.25,46.375,26.8877,9.6339,-5.38,4.1422,-1546050.0,16.6229,5.9561,-2.3603,-11.0631,0.8894,39.1705,50.3803,47.167,33.8905,21.1587,21.1587,14.2857,-0.0,0.0,48.402,44.9641,2.12,47.3807,0.0817,46.786,-90.3226,46.5276
2001-03-15,4.7187,98604895.9709,-812350.948,12.55,13.3621,-1.2664,15.0,90.0,-75.0,50.1371,46.9575,43.7779,-0.152,-177.8604,-18.3734,45.5054,23.5913,46.3446,26.2272,-12.7471,-0.4023,1.3513,0.5337,-0.2206,47.6114,1.0,46.0384,-0.7777,-0.254,-0.5238,-1.2664,-0.839,-0.4274,42.3788,35.3941,40.2043,46.25,46.375,25.9353,9.1522,-4.19,4.0385,36350.0,16.0341,5.6583,-2.6716,-8.751,0.9125,40.8133,50.0651,46.9575,28.7937,26.6032,26.6032,22.6667,4.9809,14.9428,48.2618,44.417,1.25,47.1755,0.0559,45.7544,-84.6452,46.1965
2001-03-16,4.7317,100566343.4068,-73825.3613,13.2806,13.8854,-1.3513,10.0,100.0,-90.0,49.9633,46.6855,43.4077,0.7692,-161.1342,-17.4627,45.1255,27.1633,46.1033,27.1062,-15.6034,0.2487,-2.3482,0.4909,-0.269,47.4388,1.0,45.7528,-0.8742,-0.378,-0.4962,-1.3513,-0.9423,-0.409,42.3932,35.4291,35.9992,46.095,46.345,26.7488,9.3846,-5.44,4.0041,2629450.0,15.3212,5.3753,-2.8647,-11.0457,0.8895,41.2687,49.7625,46.6855,23.4092,22.4656,22.4656,30.4444,20.9245,47.8307,48.0922,44.0155,1.56,46.9397,0.0297,50.9822,-82.4584,45.8967
2001-03-19,4.7857,101459643.4068,519241.957,13.7306,14.3238,-1.456,5.0,95.0,-90.0,49.7162,46.454,43.1918,0.5,-107.0897,-13.6284,44.8933,22.2798,45.9325,27.0659,-16.1335,-1.6315,-5.5969,0.4828,-0.2779,47.2512,1.0,45.614,-0.8999,-0.4824,-0.4175,-1.456,-1.0293,-0.4266,42.4123,35.464,36.794,45.78,46.345,25.9696,8.9154,-4.63,3.8739,4416050.0,16.5061,5.6666,-3.0976,-9.4606,0.9054,43.1858,49.3964,46.454,29.6517,39.8864,39.8864,66.548,54.2578,100.0,47.8982,43.8335,1.0,46.6982,0.0046,48.9841,-76.0563,45.6705
2001-03-20,4.6712,99135043.4068,-24988.8634,13.868,14.3359,-1.6155,0.0,90.0,-90.0,49.6288,46.201,42.7732,-0.595,-101.0979,-19.4929,44.5057,16.4781,45.677,26.4512,-15.1492,-2.9271,-2.9059,0.4977,-0.2613,47.037,1.0,45.3671,-0.9944,-0.5848,-0.4096,-1.6155,-1.1217,-0.4938,42.4207,35.4988,36.5773,45.75,45.875,24.4691,8.4696,-5.06,4.0016,2091450.0,17.5458,6.0732,-3.4513,-10.474,0.8953,40.2536,49.0485,46.201,34.7638,41.9394,41.9394,28.8256,58.2682,26.974,47.6811,43.4272,2.0,46.4453,-0.0208,43.9986,-88.2096,45.3653
