date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2009-02-27,11.5558,705766260.9901,50167799.0167,41.3814,41.8774,-1.1847,75.0,35.0,-40.0,9.8572,13.54,17.2228,0.6084,27.8933,-9.6243,11.81,18.9168,13.8153,23.9518,-13.3529,-1.5043,4.9036,0.5247,-0.2309,13.7331,1.0,14.497,-1.8361,-1.329,0.5071,-1.2481,-1.1847,0.0634,25.2279,31.209,52.2024,13.645,13.47,27.161,9.1864,-0.41,11.8176,333657200.0,18.5197,6.2637,-8.6512,-2.7853,0.9721,45.1879,15.8712,13.54,87.7926,87.3927,82.9322,87.7926,87.2467,95.7489,12.5184,12.4909,1.51,13.2525,-1.5048,63.7327,-38.8298,13.0155
2009-03-02,10.5786,680786158.5804,42246752.5313,40.3605,41.6332,-1.3122,70.0,30.0,-40.0,9.8152,13.453,17.0908,-0.5904,-4.378,-15.2779,11.8713,20.9631,13.7471,22.7082,8.5515,-0.0987,5.3547,0.8044,0.1487,13.665,0.0,14.4763,-1.7161,-1.236,0.4801,-1.2226,-1.3122,-0.0896,25.1067,31.1785,48.4017,13.645,13.47,27.2496,9.1071,-1.74,12.7561,302711700.0,17.8048,5.9505,-9.6033,-11.7251,0.8827,42.361,15.6864,13.453,78.6805,85.9948,56.4551,78.6805,41.6567,76.3011,12.3035,12.6043,1.29,13.0054,-1.4839,61.1061,-54.9202,12.9736
2009-03-03,10.1587,664219603.0249,29894533.7895,39.59,41.5282,-1.3229,65.0,25.0,-40.0,9.762,13.318,16.874,-0.6111,-20.8429,-17.6095,11.8382,24.9504,13.636,21.6141,28.2536,1.6188,3.8065,0.9576,0.4734,13.5813,1.0,14.4317,-1.611,-1.1905,0.4205,-1.2113,-1.3229,-0.1116,24.9814,31.1475,44.6651,13.645,13.47,28.3572,9.4117,-2.7,13.1915,272891900.0,17.0323,5.653,-9.7386,-17.6702,0.8233,41.1953,15.5071,13.318,58.9832,75.1521,37.5622,58.9832,17.6086,48.8373,12.1172,12.572,1.44,12.7973,-1.4617,58.2358,-61.8351,12.8904
2009-03-04,8.8909,627606351.4995,10473997.5652,39.306,41.6524,-1.3619,60.0,20.0,-40.0,9.4902,13.163,16.8358,-0.7254,-70.7908,-24.236,11.533,33.9093,13.3859,20.7602,45.1597,2.2257,1.8438,1.0,0.7091,13.4205,1.0,14.3394,-1.5421,-1.2665,0.2756,-1.2098,-1.3619,-0.1521,24.8417,31.116,43.3923,13.645,13.47,31.5575,10.8811,-3.1,15.6587,204096300.0,15.5751,5.3704,-10.0821,-21.9702,0.7803,37.882,15.3332,13.163,36.1609,57.9415,14.4654,36.1609,0.0,19.7551,11.9507,12.1472,2.95,12.6305,-1.4455,52.9261,-82.7128,12.6706
2009-03-05,7.2758,566894931.4995,-17740218.8506,39.3795,41.7771,-1.3248,100.0,15.0,-85.0,8.8467,12.905,16.9633,-0.6326,-142.4361,-31.6117,10.9157,40.7758,12.9691,20.0864,63.8164,2.8822,0.2532,0.9466,0.8974,13.1845,1.0,14.0933,-1.5279,-1.4712,0.0567,-1.2211,-1.3248,-0.1037,24.6834,31.0838,41.2346,12.86,12.88,34.4164,12.1271,-5.16,19.5541,94407600.0,14.4789,5.1019,-9.9406,-36.415,0.6359,34.1942,15.1645,12.905,19.8822,38.3421,7.619,19.8822,0.0,5.8695,11.7901,11.2898,2.48,12.4747,-1.4432,45.0218,-94.4828,12.2751
2009-03-06,7.1224,561839909.5482,-29278067.2006,39.5319,41.6798,-1.2593,100.0,10.0,-90.0,8.2887,12.5965,16.9043,-0.2622,-144.5017,-32.271,10.3586,42.429,12.574,19.4836,87.421,2.6086,-3.4001,0.7382,0.999,12.8237,1.0,13.7637,-1.5483,-1.6299,-0.0816,-1.2404,-1.2593,-0.0189,24.5247,31.051,36.4502,12.765,12.645,34.1474,11.9907,-6.17,19.9062,25322300.0,13.8027,4.8468,-9.6288,-41.1608,0.5884,33.8645,14.8991,12.5965,11.7368,22.5933,13.1261,11.7368,0.0,-0.0,11.6263,10.5506,1.64,12.3329,-1.4522,43.1722,-91.7121,11.886
2009-03-09,8.2287,611078543.9232,-15669615.3881,39.4028,41.243,-1.1426,95.0,5.0,-90.0,8.2011,12.2965,16.3919,0.8906,-104.5327,-23.2519,10.1371,36.9495,12.3469,18.899,103.3883,0.529,-5.1163,0.5242,0.9728,12.4497,1.0,13.552,-1.5639,-1.6264,-0.0625,-1.2518,-1.1426,0.1092,24.3814,31.0177,36.4505,12.765,12.645,32.289,11.3912,-6.0,17.3105,83679200.0,14.8656,5.2444,-8.8542,-37.0599,0.6294,38.3741,14.5571,12.2965,19.5037,17.0409,37.766,19.5037,61.5158,20.5053,11.4591,10.3158,1.92,12.2208,-1.4621,44.2017,-76.7721,11.6569
2009-03-10,9.2058,670274843.9232,10157175.3887,38.8498,40.8041,-0.9419,90.0,0.0,-90.0,8.4595,12.031,15.6025,0.427,-38.7359,-15.9043,10.1758,28.3414,12.2568,18.3133,261.2788,-1.0564,-4.3356,-0.8061,-0.9884,12.0852,1.0,13.4502,-1.5529,-1.5086,0.0442,-1.2329,-0.9419,0.291,24.2516,30.9838,37.6775,11.905,12.385,31.1639,10.8216,-5.31,15.2302,142875500.0,17.4002,6.0422,-7.375,-31.7774,0.6822,42.0478,14.2323,12.031,38.3332,23.1912,64.1075,38.3332,100.0,53.8386,11.2939,10.4541,1.21,12.1425,-1.4656,46.4757,-61.3873,11.5715
2009-03-11,10.0295,674107849.2142,21018893.7183,37.644,40.0469,-0.7411,85.0,0.0,-85.0,8.5226,11.932,15.3414,0.1481,22.6749,-10.0812,10.4036,14.7342,12.2723,17.7406,284.9113,-2.4514,-3.4523,-0.5013,-0.9663,11.8405,1.0,13.434,-1.5059,-1.3178,0.1881,-1.1768,-0.7411,0.4357,24.1332,30.9496,42.8101,11.905,11.65,29.4667,10.2806,-1.98,14.0454,198601500.0,21.8985,7.6401,-5.8529,-13.75,0.8625,44.9594,13.9237,11.932,61.6932,39.8434,83.2061,61.6932,100.0,87.1719,11.1386,10.8474,1.9,12.0991,-1.4579,49.7305,-39.2758,11.6085
2009-03-12,11.1116,717243931.9066,37276632.6445,36.275,39.394,-0.626,80.0,0.0,-80.0,8.6445,11.8705,15.0965,0.7548,72.2728,-2.9301,10.8514,10.2652,12.414,17.1984,311.1186,-3.6485,-0.919,-0.0677,-0.7533,11.7737,1.0,13.4373,-1.414,-1.0464,0.3676,-1.1147,-0.626,0.4888,24.0295,30.915,47.1785,11.865,11.575,27.7267,9.7665,-1.23,12.7995,253986100.0,22.5642,7.9481,-4.9489,-8.2055,0.9179,48.535,8.06,11.8705,81.145,60.3905,96.1214,81.145,100.0,100.0,11.0038,11.53,2.08,12.0601,-1.4338,55.5392,-18.9189,11.7826
2009-03-13,10.9582,698078664.3009,34440701.363,34.7878,38.7161,-0.5354,75.0,45.0,-30.0,8.6498,11.866,15.0822,-0.4014,100.3054,-3.8622,11.21,6.5304,12.5241,16.6835,-20.4663,-3.3664,2.6791,0.4152,-0.3497,11.8275,1.0,13.4379,-1.2986,-0.8369,0.4616,-1.0284,-0.5354,0.493,23.9249,30.88,52.1598,11.865,11.575,26.598,9.2782,-0.09,12.853,208628300.0,23.3371,8.1407,-4.2405,-0.6589,0.9934,48.0689,8.1193,11.866,87.6438,76.8273,83.6039,87.6438,95.4131,98.471,10.895,12.0487,1.42,12.0151,-1.3973,57.4715,-21.6216,11.9445
2009-03-16,11.1278,662420142.9894,18803681.6612,33.2894,38.1715,-0.583,70.0,40.0,-30.0,8.6182,11.935,15.2518,-0.1967,107.8814,-2.7147,11.5629,4.8201,12.6437,16.163,32.4869,-1.5183,4.8535,0.9762,0.5371,11.9994,1.0,13.4421,-1.1682,-0.6466,0.5216,-0.9462,-0.583,0.3632,23.8235,30.8448,56.838,11.865,11.575,25.6089,8.8143,1.38,12.4887,255914600.0,23.2537,8.0036,-4.6349,11.129,1.1113,48.6427,8.2485,11.935,84.6526,84.4805,74.2324,84.6526,100.0,98.471,10.816,12.5329,1.28,11.9704,-1.3499,58.324,-18.6344,12.1268
2009-03-17,11.7253,693440952.724,20567551.0931,31.9248,37.7329,-0.5013,65.0,35.0,-30.0,8.6744,12.1245,15.5746,0.6726,99.2491,1.3292,12.0062,5.9969,12.8224,15.631,67.5887,0.6595,4.4918,0.9233,0.9245,12.2028,1.0,13.4839,-1.0207,-0.431,0.5897,-0.8506,-0.5013,0.3493,23.7304,30.8092,60.9205,11.865,11.575,25.3447,8.5736,3.79,11.6487,289298900.0,22.4769,7.6035,-4.0056,35.3215,1.3532,50.6646,8.4466,12.1245,82.7478,85.0147,90.407,82.7478,100.0,98.471,10.7711,13.1233,1.13,11.9369,-1.2899,61.9658,-8.1081,12.373
2009-03-18,12.7832,744624810.9764,35705129.7508,30.4391,37.2215,-0.2399,60.0,100.0,40.0,8.6002,12.365,16.1298,0.7476,128.6053,8.0732,12.6296,2.2115,13.1088,15.1515,105.0066,2.1078,2.8659,0.4999,0.9659,12.4096,1.0,13.6008,-0.8471,-0.1527,0.6944,-0.73,-0.2399,0.4901,23.6514,30.7734,65.4577,12.325,11.955,23.8179,8.1449,4.81,10.8012,341496300.0,24.8952,8.5133,-1.9224,43.6479,1.4365,54.0366,8.6387,12.365,88.0439,85.1481,99.4924,88.0439,100.0,100.0,10.7664,13.945,2.06,11.9305,-1.2132,63.0543,-0.2567,12.7259
2009-03-19,11.5154,707423925.1273,26815209.1814,29.1424,36.8721,-0.0946,55.0,100.0,45.0,8.7476,12.534,16.3204,-0.9057,104.1063,-0.5057,12.884,4.5045,13.2185,14.7673,128.5206,2.8607,0.8148,0.1128,0.7824,12.5178,1.0,13.6194,-0.6893,-0.0582,0.6312,-0.6006,-0.0946,0.5061,23.5575,30.7373,61.3199,12.325,12.145,22.3588,7.7377,3.38,12.1342,298163400.0,24.4682,8.4676,-0.7579,31.0662,1.3107,49.7471,8.9271,12.534,75.2433,82.0117,35.8306,75.2433,28.1221,76.0407,10.7983,14.2052,2.12,11.9718,-1.1329,53.2671,-24.1126,12.9063
2009-03-20,10.8371,670207498.8978,8899087.0408,27.6873,36.1716,0.1667,50.0,95.0,45.0,8.9815,12.676,16.3705,-0.7623,53.3317,-4.7634,12.9525,0.0405,13.2377,14.4505,166.424,2.516,-0.9569,-0.5214,0.2347,12.5235,1.0,13.6149,-0.5616,-0.0505,0.5111,-0.4552,0.1667,0.6218,23.4561,30.7009,61.8944,12.325,12.145,23.6118,8.0508,2.84,12.7036,260326700.0,23.5927,8.0442,1.3425,26.8431,1.2684,47.6183,9.2923,12.676,45.2259,69.5044,0.3546,45.2259,0.0,42.7074,10.8594,14.1924,1.22,12.072,-1.0556,49.8417,-34.3941,12.9907
2009-03-23,12.9124,708001996.027,12786278.2479,26.7667,35.5676,0.6587,45.0,90.0,45.0,9.0017,12.909,16.8163,0.5646,113.4395,7.926,13.4789,9.2751,13.4998,14.1608,187.7203,1.6955,-1.2742,-0.7957,-0.1343,12.6015,1.0,13.7023,-0.417,0.1612,0.5782,-0.2773,0.6587,0.936,23.3815,30.6643,62.4191,12.405,12.145,21.7455,7.6482,4.66,10.998,307626400.0,26.1917,9.212,5.2678,41.1297,1.4113,53.963,9.6391,12.909,42.5582,54.3425,91.4894,42.5582,98.8537,42.3253,10.9532,14.8399,2.78,12.2409,-0.9666,53.995,-2.9376,13.3063
2009-03-24,12.1049,688770404.424,7094961.1182,25.8921,34.8502,1.0733,40.0,85.0,45.0,9.0258,13.0315,17.0372,-0.1679,93.7709,2.8248,13.7512,9.2751,13.6417,13.9033,205.1209,1.3167,-0.7483,-0.9404,-0.4245,12.7636,1.0,13.7248,-0.2845,0.2454,0.5299,-0.0757,1.0733,1.149,23.2976,30.6275,57.5825,12.405,12.145,20.907,7.2658,2.45,11.5921,267636900.0,25.1818,8.7514,8.5152,19.5375,1.1954,51.4124,9.9687,13.0315,49.2908,45.6916,56.0284,49.2908,59.114,52.6559,11.0762,15.1006,1.34,12.4528,-0.8757,54.3272,-15.1775,13.5045
2009-03-25,12.9447,727180043.5544,16342947.3687,25.0968,33.8303,1.3561,35.0,80.0,45.0,8.9852,13.195,17.4048,0.6783,103.5342,7.6056,14.174,9.9849,13.8692,13.7206,215.6128,1.3873,-0.7033,-0.9866,-0.5823,13.0881,1.0,13.7777,-0.1493,0.3915,0.5408,0.1445,1.3561,1.2116,23.2249,30.5905,57.2045,12.425,12.145,20.2033,6.9025,3.27,10.6567,309704600.0,24.6854,8.4339,10.5878,25.627,1.2563,53.8028,10.2818,13.195,80.1418,57.3303,92.9078,80.1418,97.4751,85.1476,11.2283,15.5716,1.15,12.7079,-0.7786,60.8899,-2.448,13.7901
2009-03-26,13.4535,768337096.186,31735917.8204,24.5305,32.956,1.5775,30.0,100.0,70.0,8.8661,13.2825,17.6989,0.2105,116.1144,10.416,14.6513,13.7727,14.135,13.6317,218.4483,0.8932,-1.6252,-0.9935,-0.6218,13.5437,1.0,13.8154,-0.0091,0.5518,0.5609,0.3793,1.5775,1.1982,23.1592,30.5533,56.1184,12.74,12.39,19.2995,6.5574,1.75,10.1972,354389400.0,25.4647,8.6522,12.1113,11.7371,1.1174,55.208,10.5792,13.2825,82.3745,70.6024,98.1873,82.3745,100.0,85.5297,11.4102,16.1071,1.52,12.9925,-0.6747,62.8407,-0.6928,14.1201
2009-03-27,12.6701,750194596.186,29375345.0215,23.9927,32.1766,1.6628,25.0,95.0,70.0,8.8338,13.349,17.8642,-0.2604,93.8025,4.9743,14.8751,13.7727,14.2783,13.6629,216.1893,-0.2839,-0.6032,-0.9882,-0.5905,13.9961,1.0,13.8343,0.1107,0.5897,0.4791,0.6288,1.6628,1.034,23.084,30.516,56.72,12.74,12.39,18.5744,6.2295,1.33,10.7219,318104400.0,24.508,8.2196,12.5889,9.2942,1.0929,52.4871,10.9476,13.349,83.2386,81.9183,58.6207,83.2386,28.3154,75.2635,11.6165,16.2651,1.26,13.3063,-0.5735,55.0834,-12.4711,14.3446
2009-03-30,11.1633,721521387.2307,16615876.4797,22.8254,31.2077,1.5413,20.0,90.0,70.0,8.8656,13.383,17.9004,-0.7612,27.8096,-4.0981,14.7279,0.6478,14.2308,13.8543,214.8892,0.319,0.9119,-0.9845,-0.572,14.3431,1.0,13.8339,0.1814,0.4644,0.2829,0.8558,1.5413,0.6856,22.991,30.4783,56.1541,12.74,12.39,22.7435,7.7081,0.68,12.2973,279682300.0,23.0401,7.8086,11.562,5.1908,1.0519,47.951,11.294,13.383,54.0914,73.2348,5.4662,54.0914,0.0,42.7718,11.8346,15.8952,2.03,13.6268,-0.4874,53.2046,-33.9492,14.3857
2009-03-31,11.8357,739174697.819,15502522.1289,21.7165,30.5113,1.5019,15.0,85.0,70.0,8.9526,13.4845,18.0164,0.4,37.4043,-0.037,14.7493,0.6478,14.267,14.1534,217.4342,0.7563,0.297,-0.9913,-0.6078,14.5905,1.0,13.8448,0.2305,0.427,0.1965,1.0493,1.5019,0.4526,22.9072,30.4405,59.3398,12.74,12.39,22.0451,7.3227,2.03,11.3678,311608500.0,22.3326,7.4182,11.1602,16.1367,1.1614,49.9815,11.6195,13.4845,32.0804,56.4701,32.1543,32.0804,27.9802,18.7652,12.0586,15.7922,1.02,13.942,-0.4096,58.4923,-24.3649,14.5025
2009-04-01,12.0788,755188710.2157,18733106.3726,20.7977,30.0886,1.5049,10.0,80.0,70.0,9.2559,13.6795,18.1031,0.7603,42.7604,1.4261,14.8201,3.3398,14.3282,14.5041,227.1009,0.7113,0.3098,-0.9993,-0.7326,14.714,1.0,13.8775,0.2678,0.4169,0.1491,1.227,1.5049,0.2779,22.8272,30.4024,64.4302,12.74,12.39,21.231,6.9565,3.9,10.9879,341419200.0,22.6981,7.4372,11.1073,35.4223,1.3542,50.7131,11.9256,13.6795,26.4737,37.5485,41.8006,26.4737,38.0608,22.0137,12.2845,15.7722,1.21,14.2312,-0.3377,53.7991,-20.9007,14.6383
2009-04-02,12.6215,765151384.9283,21521641.3015,20.1634,29.8477,1.4847,5.0,75.0,70.0,10.0713,14.008,17.9447,-0.1724,73.168,4.7027,15.0003,8.111,14.4474,14.9024,235.1362,1.1887,-0.4932,-0.9844,-0.8205,14.8135,1.0,13.9954,0.3058,0.4576,0.1518,1.3735,1.4847,0.1113,22.7548,30.3642,71.5244,12.74,12.39,20.5766,6.6087,6.57,10.3073,379104100.0,24.2091,7.7754,10.8717,72.919,1.7292,52.3514,12.2132,14.008,48.5304,35.6949,71.6364,48.5304,97.0069,54.3493,12.5116,15.9169,0.99,14.4885,-0.2678,57.7251,-13.164,14.8193
2009-04-03,12.9375,787915936.8514,27949159.266,19.5941,29.4985,1.4556,0.0,70.0,70.0,11.1447,14.3655,17.5863,0.6923,78.2298,6.6049,15.2238,8.7785,14.5924,15.2971,242.2727,0.46,-2.3102,-0.9549,-0.8852,14.9314,1.0,14.1487,0.3477,0.5154,0.1677,1.462,1.4556,-0.0064,22.6869,30.3258,76.0445,13.425,12.57,19.8983,6.2783,7.15,9.8784,403262400.0,23.7281,7.4866,10.6269,81.0658,1.8107,53.3025,12.4836,14.3655,70.7273,48.5771,98.7448,70.7273,100.0,78.3559,12.7403,16.1243,1.04,14.7214,-0.1986,58.737,-9.0361,15.0061
2009-04-06,12.3461,792289316.8514,29429295.7728,18.9234,28.8866,1.5015,0.0,65.0,65.0,12.0133,14.618,17.2227,0.11,45.1551,2.571,15.2812,6.1802,14.6541,15.6928,243.9677,-0.922,-1.7899,-0.9457,-0.8985,15.0089,1.0,14.2019,0.3775,0.4966,0.1191,1.5096,1.5015,-0.0081,22.6124,30.2872,72.7727,14.03,13.7087,20.0751,6.2843,5.05,10.2704,381395500.0,22.7199,7.1123,10.9334,49.5584,1.4956,51.2855,12.7378,14.618,77.7693,65.6757,62.9268,77.7693,39.265,78.7573,12.9672,16.0919,1.33,14.9055,-0.1359,52.9162,-24.5745,15.0894
2009-04-07,11.6818,775221596.2632,21928777.2681,18.16,27.902,1.5341,0.0,60.0,60.0,12.6173,14.769,16.9207,-0.3088,-9.5775,-1.8218,15.179,3.6553,14.6318,16.3004,253.3809,-1.2231,0.3121,-0.8798,-0.9582,15.0723,0.0,14.2074,0.3841,0.4108,0.0266,1.5294,1.5341,0.0047,22.5305,30.2484,69.0692,14.54,14.065,20.4905,6.2801,3.02,10.6272,358183400.0,22.0454,6.7567,11.1294,26.4912,1.2649,49.0891,12.9767,14.769,61.1513,69.8826,21.7822,61.1513,0.0,46.4217,13.1864,15.8402,0.91,15.0318,-0.0845,50.8247,-43.3145,15.0706
2009-04-08,11.6332,777304913.9847,17529731.9487,17.2687,26.7719,1.3298,0.0,55.0,55.0,12.9893,14.866,16.7427,-0.3165,-46.2125,-2.1446,15.0776,0.3338,14.6059,17.1284,260.0752,-0.5613,1.4861,-0.8184,-0.985,15.0847,1.0,14.21,0.3741,0.3341,-0.04,1.5019,1.3298,-0.172,22.4488,30.2094,65.5118,15.04,14.315,21.3202,6.3761,1.94,10.4131,339896500.0,21.463,6.4188,9.5996,15.62,1.1562,48.9277,13.2013,14.866,35.2876,58.0694,21.1538,35.2876,0.0,13.0883,13.3937,15.6075,0.79,15.1103,-0.0432,59.2989,-49.0644,15.0316
2009-04-09,14.2904,831940221.1617,31520471.879,17.4031,26.0955,1.2956,0.0,100.0,100.0,12.8999,15.06,17.2201,0.3541,191.7007,14.1057,15.5831,19.9573,14.8949,17.7495,258.8914,0.1567,1.7142,-0.8301,-0.9813,15.1376,1.0,14.3223,0.4057,0.5318,0.1262,1.4611,1.2956,-0.1654,22.4007,30.1704,66.2485,15.53,15.425,19.0835,6.0573,3.88,8.9969,397277300.0,28.5998,9.0779,9.1839,28.1977,1.282,57.0529,13.4125,15.06,47.2033,47.8807,98.6737,47.2033,100.0,33.3333,13.5986,16.2584,3.33,15.1648,0.0095,68.8095,-1.1038,15.2958
2009-04-13,14.5901,855645428.1062,41921024.7984,17.6679,25.4787,1.1145,0.0,100.0,100.0,12.8809,15.282,17.6831,0.6736,220.5718,15.6982,16.0826,22.6991,15.1916,18.0292,202.228,0.8511,0.533,-0.9221,-0.3783,15.2531,1.0,14.4649,0.4666,0.7102,0.2436,1.4136,1.1145,-0.2991,22.3568,30.1313,66.0809,15.715,15.805,18.2137,5.7545,4.44,8.7713,429480600.0,28.9105,9.134,7.7107,32.7192,1.3272,57.8491,13.7119,15.282,71.7961,51.429,95.5607,71.7961,100.0,66.6667,13.8081,16.8772,1.44,15.2145,0.0715,69.3473,-3.9666,15.5768
2009-04-14,13.4073,828995596.6776,33885302.3746,17.7508,24.8378,0.808,20.0,95.0,75.0,13.0628,15.4205,17.7782,-0.5786,132.3461,7.4253,16.2442,19.3246,15.3209,18.1386,124.6871,0.5131,-0.9403,0.179,0.8223,15.3513,1.0,14.507,0.5183,0.7254,0.2071,1.3365,0.808,-0.5285,22.2987,30.0922,60.4299,15.715,15.805,18.5278,5.8667,2.77,9.5663,392902400.0,27.404,8.6773,5.4776,20.1016,1.201,53.7127,14.0709,15.4205,85.2277,68.0757,61.4486,85.2277,53.6347,84.5449,14.0206,16.9922,1.65,15.2706,0.1298,63.6258,-34.4468,15.6975
2009-04-15,14.4929,854415766.7807,35605715.2909,17.7068,24.073,0.6994,15.0,90.0,75.0,13.0389,15.589,18.1391,0.6907,146.8128,13.4073,16.6223,16.8716,15.5656,18.1545,124.5813,-0.2574,-0.7009,0.1808,0.8233,15.4971,1.0,14.5897,0.5819,0.836,0.2541,1.247,0.6994,-0.5477,22.2547,30.053,60.5335,15.715,15.805,18.311,5.8634,3.37,8.9495,421911300.0,25.7437,8.2434,4.6477,23.2094,1.2321,56.7036,14.4013,15.589,83.2555,80.0931,92.757,83.2555,87.1603,80.265,14.2392,17.4198,1.94,15.3565,0.1918,65.5969,-6.4718,15.9327
2009-04-16,14.6306,866175770.9186,36814456.865,17.8117,23.477,0.7999,10.0,100.0,90.0,12.9323,15.7005,18.4687,0.1034,157.9027,14.1481,16.9742,19.8038,15.8032,17.9484,129.9801,-0.5421,1.5955,0.0875,0.7663,15.6881,1.0,14.6471,0.6508,0.9266,0.2758,1.1709,0.7999,-0.3711,22.2127,30.0138,59.6127,15.74,15.955,17.4779,5.5702,2.23,8.8234,451827100.0,26.1099,8.3213,5.2267,14.0872,1.1409,57.074,14.7052,15.7005,79.6777,82.7203,84.8276,79.6777,81.2624,74.0191,14.4655,17.7992,1.45,15.4703,0.2556,66.7842,-8.6444,16.168
2009-04-17,15.0681,891091224.5771,41889817.5944,18.0406,22.864,0.8947,5.0,100.0,95.0,12.961,15.9175,18.874,0.4634,155.0922,16.5357,17.37,22.3913,16.0695,17.6541,138.7441,1.0348,3.5977,-0.0653,0.6594,15.8677,1.0,14.7985,0.7267,1.0301,0.3035,1.1086,0.8947,-0.2139,22.1766,29.9746,65.8869,16.01,16.175,16.5798,5.2917,4.34,8.5797,494391000.0,26.1469,8.3452,5.7568,30.4348,1.3043,58.2678,15.0467,15.9175,88.5793,83.8375,88.1533,88.5793,100.0,89.4742,14.7017,18.2336,1.64,15.6198,0.3219,71.0813,-6.1483,16.4442
2009-04-20,12.9132,852109924.5771,27754795.3842,17.6768,22.2217,0.8967,0.0,95.0,95.0,13.3177,16.0435,18.7693,-0.9238,45.7879,1.8488,17.2226,10.7636,16.0572,17.6704,150.0217,2.6845,1.0413,-0.2592,0.4997,16.0041,1.0,14.8191,0.7588,0.8873,0.1285,1.0414,0.8967,-0.1447,22.1142,29.9353,65.1508,16.19,16.275,19.3662,6.3871,2.52,10.3453,455409700.0,24.0381,7.9279,5.7387,18.7779,1.1878,50.9244,15.436,16.0435,57.6603,75.3058,0.0,57.6603,0.0,60.4208,14.9379,17.8818,2.66,15.7571,0.3718,62.0949,-56.2852,16.4463
2009-04-21,15.6109,906278884.5771,36684701.2633,17.7503,21.8212,0.9849,25.0,100.0,75.0,13.1409,16.2075,19.2741,0.8024,113.7444,15.8279,17.6945,19.1466,16.3632,18.2655,159.9815,1.8126,-1.2097,-0.4223,0.3423,16.1467,1.0,14.9224,0.8132,1.0309,0.2177,0.9804,0.9849,0.0046,22.0858,29.896,66.1606,16.525,16.53,17.077,6.0678,3.28,9.2194,514657000.0,25.1649,8.9415,6.2164,20.5128,1.2051,57.9139,19.45,16.2075,61.2892,69.1763,95.7143,61.2892,95.1806,65.0602,15.1792,18.4409,4.2,15.9078,0.428,64.7301,-3.0822,16.7536
2009-04-22,14.2985,858312103.0237,21740713.9684,17.865,21.4809,0.9761,20.0,100.0,80.0,13.266,16.3405,19.415,-0.3592,114.1805,7.9543,17.8011,20.0438,16.4857,19.2583,165.0987,1.3268,-1.1482,-0.5015,0.2572,16.2545,1.0,14.9712,0.8511,1.0025,0.1514,0.9411,0.9761,0.035,22.0414,29.8568,72.2725,16.525,16.61,16.0948,5.7644,2.66,10.1459,461532500.0,24.1643,8.6545,6.1032,17.7452,1.1775,53.9772,15.25,16.3405,50.2534,56.401,55.0459,50.2534,41.5713,45.584,15.422,18.4621,2.06,16.0947,0.4768,56.9574,-32.6667,16.891
