date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD_Signal,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2013-02-26,18.44,197524405.0509,-1939909.4542,25.2475,27.0469,-0.2265,55.0,100.0,-45.0,18.1989,20.3961,19.2975,0.0,-123.8333,-12.447,18.9208,17.3872,18.9782,27.3115,284.4816,-0.8856,1.2758,-0.9682,-0.5078,19.233,1.0,19.3932,0.0727,-0.0972,-0.1699,-0.3497,0.1232,-0.2265,17.7339,15.9037,38.0904,19.205,19.135,31.9859,2.108,-0.96,1.787,227732400.0,22.5105,1.4836,-1.1764,-4.9485,0.9505,43.7765,19.7337,19.2975,32.6895,30.3699,32.6895,26.8041,15.7919,0.0,19.6051,18.5774,0.33,19.4005,0.1609,47.5133,-86.3874,19.041
2013-02-27,18.36,195379497.3586,-2157952.9584,24.8545,27.3904,-0.343,50.0,95.0,-45.0,18.0808,20.3692,19.225,-0.7692,-106.3058,-14.493,18.8141,17.3872,18.9193,26.9095,297.4777,-0.5494,0.8005,-0.8872,-0.3011,19.2333,1.0,19.2818,0.032,-0.1308,-0.1628,-0.3739,0.0309,-0.343,17.7402,15.9129,36.6756,19.165,19.135,31.3352,2.0026,-1.45,1.7405,224634200.0,22.0526,1.4094,-1.7829,-7.3195,0.9268,42.7535,19.656,19.225,25.314,29.7471,25.314,25.0,1.698,0.0,19.5778,18.4602,0.13,19.3048,0.1397,42.9374,-90.5759,18.9518
2013-02-28,18.4,195099692.0955,-2140003.9794,24.4811,27.5161,-0.4419,45.0,90.0,-45.0,17.9843,20.3347,19.1595,-0.0526,-93.2489,-13.1019,18.73,17.3872,18.8698,26.0718,-44.2165,-0.5139,0.6579,-0.6974,0.0137,19.2232,1.0,19.1986,-0.0049,-0.1525,-0.1476,-0.3816,-0.0603,-0.4419,17.7468,15.9221,37.5195,19.165,19.135,30.3844,1.9025,-1.31,1.7015,229950500.0,21.3834,1.3389,-2.3009,-6.6464,0.9335,43.449,19.5822,19.1595,27.4532,28.4856,27.4532,30.5556,5.4851,16.4554,19.541,18.3783,0.19,19.2003,0.1187,38.7733,-88.4817,18.8732
2013-03-01,18.5,197926542.0955,-1038663.1263,24.231,27.7643,-0.5247,40.0,85.0,-45.0,17.9199,20.2761,19.098,0.75,-83.3197,-9.5976,18.6762,19.4791,18.8346,25.1049,-26.8891,-0.2805,0.4837,-0.4523,0.3109,19.2069,1.0,19.1411,-0.0359,-0.1597,-0.1238,-0.3742,-0.1505,-0.5247,17.7543,15.9313,41.5088,19.165,19.135,30.3029,1.8874,-1.23,1.6833,232994800.0,20.4221,1.272,-2.7355,-6.2342,0.9377,45.2012,19.5121,19.098,33.3333,28.7002,33.3333,44.4444,38.8185,100.0,19.4965,18.3412,0.28,19.0966,0.0989,49.3659,-83.2461,18.8104
2013-03-04,18.7,199234501.5549,-77521.756,23.5004,27.5261,-0.5712,35.0,80.0,-45.0,17.8951,20.1959,19.0455,0.4595,-52.6754,-2.8865,18.6669,9.618,18.8218,24.3603,-9.6095,-0.2701,0.0571,-0.1669,0.5791,19.1859,1.0,19.1147,-0.0582,-0.1476,-0.0894,-0.3336,-0.2375,-0.5712,17.7638,15.9404,41.3264,19.165,19.135,28.5195,1.793,-1.05,1.681,235299300.0,23.5149,1.4784,-2.9792,-5.3165,0.9468,48.5568,19.4455,19.0455,53.8889,38.2251,53.8889,86.6667,72.1518,100.0,19.4465,18.3669,0.37,19.0018,0.0811,52.0546,-72.7749,18.7725
2013-03-05,19.3,201921001.5549,1177515.3279,22.8045,27.263,-0.5281,30.0,75.0,-45.0,17.9034,20.1546,19.029,0.8082,15.6359,13.7851,18.7684,9.5836,18.8673,23.8934,1.7694,-0.3014,0.1829,0.0309,0.7286,19.1642,1.0,19.1171,-0.0643,-0.0886,-0.0243,-0.2186,-0.3095,-0.5281,17.7791,15.9496,45.7674,19.165,19.135,25.3755,1.7034,-0.33,1.739,239657400.0,30.7548,2.0644,-2.754,-1.6811,0.9832,56.8925,18.18,19.029,73.1803,53.4675,73.1803,88.4298,100.0,100.0,19.3955,18.5476,0.74,18.9187,0.0681,57.4158,-41.3613,18.7967
2013-03-06,19.4,200797450.2729,1226399.1517,22.394,27.023,-0.474,25.0,70.0,-45.0,17.9099,20.1291,19.0195,0.3077,55.6449,16.1682,18.8744,14.5943,18.9181,23.6087,13.7918,-0.2245,0.3106,0.2384,0.8553,19.1456,0.0,19.1195,-0.0581,-0.0334,0.0247,-0.1089,-0.3651,-0.474,17.7953,15.9588,50.255,19.165,19.135,23.913,1.6182,-0.19,1.7441,243640900.0,32.0856,2.1712,-2.4715,-0.9699,0.9903,58.0841,18.1926,19.0195,85.8303,70.9665,85.8303,82.3944,100.0,100.0,19.3466,18.7248,0.39,18.8481,0.0592,61.3983,-36.1257,18.832
2013-03-07,19.45,201618893.13,1396274.4295,22.004,26.9519,-0.4235,20.0,65.0,-45.0,17.9146,20.1124,19.0135,0.2381,55.283,17.3703,18.9751,14.5943,18.9687,23.4501,30.5952,-0.1635,0.5923,0.509,0.9686,19.1191,0.0,19.1218,-0.0436,0.0143,0.0579,-0.0166,-0.4069,-0.4235,17.8119,15.9681,50.9526,19.165,19.135,23.1566,1.5373,-0.12,1.7066,245557600.0,31.0707,2.0627,-2.2097,-0.6132,0.9939,58.6852,18.2217,19.0135,85.5799,81.5301,85.5799,85.9155,100.0,100.0,19.3023,18.8849,0.21,18.7946,0.0539,62.816,-33.5079,18.873
2013-03-08,19.93,205403698.2148,2543090.9856,22.1687,27.2601,-0.3253,15.0,60.0,-45.0,17.9012,20.1388,19.02,0.7966,103.1102,27.8285,19.1488,25.2974,19.0603,23.4053,45.8156,0.0564,0.9299,0.7171,0.9999,19.1078,1.0,19.1273,-0.017,0.0897,0.1067,0.1034,-0.4287,-0.3253,17.8331,15.9774,52.981,19.165,19.135,21.1756,1.4604,0.13,1.7302,250519900.0,35.5175,2.4495,-1.6965,0.6566,1.0066,63.9143,18.2503,19.02,87.9691,86.4597,87.9691,95.5975,100.0,100.0,19.2659,19.1417,0.59,18.7622,0.0534,67.2546,-8.377,18.9603
2013-03-11,19.93,205596798.2148,2842494.0326,22.3452,27.5995,-0.2138,10.0,55.0,-45.0,17.9059,20.1301,19.018,0.2564,122.6819,27.8285,19.2982,25.6975,19.1431,23.5042,56.1199,0.3207,1.1788,0.8302,0.9812,19.1164,1.0,19.1313,0.016,0.1478,0.1318,0.2135,-0.4273,-0.2138,17.854,15.9868,53.054,19.165,19.135,20.5636,1.3874,-0.04,1.6926,250519900.0,34.7874,2.3471,-1.1146,-0.2003,0.998,63.9143,18.3028,19.018,91.5476,88.3655,91.5476,93.1298,100.0,100.0,19.2392,19.3519,0.195,18.7529,0.0565,66.6551,-8.377,19.047
2013-03-12,19.92,204055374.2148,2216115.458,22.6245,27.7331,-0.1178,100.0,50.0,50.0,17.9118,20.1192,19.0155,-0.24,129.8176,27.4561,19.4243,27.932,19.2171,23.8449,71.7392,0.7611,1.213,0.9496,0.8931,19.1309,1.0,19.1353,0.051,0.1908,0.1399,0.2844,-0.4023,-0.1178,17.8747,15.9963,51.4021,19.145,19.155,19.7916,1.318,-0.05,1.6716,248253100.0,35.1332,2.3397,-0.6141,-0.2504,0.9975,63.7281,18.3715,19.0155,88.1964,89.2377,88.1964,75.8621,98.9355,96.8064,19.223,19.5201,0.25,18.7705,0.0621,63.2859,-10.7692,19.1329
2013-03-13,19.97,204232740.8814,1814839.4843,22.8171,27.2232,-0.0076,95.0,45.0,50.0,17.8922,20.1578,19.025,0.2083,125.9505,28.5516,19.5412,26.4761,19.2888,24.481,87.011,1.0447,0.3805,0.9986,0.743,19.1499,1.0,19.1425,0.086,0.2264,0.1403,0.3464,-0.354,-0.0076,17.8957,16.0058,52.8771,19.165,19.155,19.6774,1.2921,0.19,1.6441,250381500.0,33.8491,2.2227,-0.0394,0.9606,1.0096,64.2758,18.4594,19.025,83.2382,87.6608,83.2382,80.7229,98.9355,100.0,19.2176,19.6687,0.24,18.8167,0.0696,61.4504,-8.2051,19.2238
2013-03-14,20.18,205557465.8814,1907199.1328,23.1378,26.8473,0.1147,100.0,40.0,60.0,17.8328,20.2952,19.064,0.875,132.9866,33.0231,19.6788,29.2313,19.3737,25.3204,94.9097,0.9034,-0.0935,0.9963,0.644,19.1773,1.0,19.1785,0.1225,0.2684,0.1459,0.3977,-0.2829,0.1147,17.9185,16.0153,58.112,19.27,19.195,18.9484,1.2275,0.78,1.6051,252147800.0,34.6018,2.2416,0.5969,4.0206,1.0402,66.5116,18.5429,19.064,84.2783,85.2377,84.2783,96.25,98.9355,100.0,19.2232,19.8419,0.24,18.892,0.0791,59.9981,-1.4778,19.3338
2013-03-15,20.16,203148935.4467,1005250.2932,23.5965,26.6828,0.2421,100.0,35.0,65.0,17.8289,20.4441,19.1365,-0.1304,123.7235,32.1937,19.7924,32.3121,19.4486,25.7474,102.3573,0.9348,-0.1384,0.9768,0.5394,19.2088,1.0,19.2908,0.1573,0.2966,0.1393,0.4346,-0.1926,0.2421,17.9409,16.0249,67.6427,19.27,19.27,18.2658,1.1661,1.45,1.5834,248889200.0,35.7048,2.2795,1.2578,7.7499,1.0775,66.0969,18.643,19.1365,79.8632,82.4599,79.8632,62.6168,95.0339,85.1016,19.2396,19.975,0.23,18.9915,0.0897,60.5086,-9.1743,19.4382
2013-03-18,20.14,203199913.7075,561105.1879,23.8172,26.1838,0.374,95.0,30.0,65.0,17.8414,20.5706,19.206,0.4348,100.8611,31.3318,19.8851,28.0104,19.5144,25.5709,115.7856,0.865,-0.6758,0.9004,0.3291,19.2348,1.0,19.3824,0.1886,0.3138,0.1252,0.4663,-0.0923,0.374,17.9629,16.0346,69.5939,19.27,19.27,19.3458,1.2178,1.39,1.5628,247716700.0,34.4003,2.1655,1.9419,7.4133,1.0741,65.6659,18.7632,19.206,72.1864,78.776,72.1864,57.6923,84.9067,69.6185,19.2657,20.0745,0.23,19.1059,0.1007,58.8731,-10.0917,19.5338
2013-03-19,20.16,203152550.7446,313329.8668,24.082,25.8284,0.505,90.0,25.0,65.0,17.8411,20.6859,19.2635,-0.2222,91.8846,31.7999,19.9669,29.1131,19.5759,25.1015,136.6646,0.5865,-0.7466,0.6863,-0.029,19.2418,1.0,19.4528,0.216,0.3253,0.1093,0.4886,0.0164,0.505,17.9849,16.0444,69.0297,19.27,19.27,18.5101,1.1569,1.15,1.5502,248995500.0,33.7142,2.1073,2.6213,6.0494,1.0605,65.8999,18.8749,19.2635,60.6159,70.8885,60.6159,61.5385,75.7879,72.6436,19.3004,20.1567,0.27,19.2286,0.1117,51.9733,-9.1743,19.6246
2013-03-20,20.28,202789530.7446,67976.3384,24.4867,25.7968,0.6247,100.0,20.0,80.0,17.8862,20.8038,19.345,0.2,95.1916,34.6149,20.0574,32.1752,19.643,24.6396,150.095,0.431,-0.4669,0.4986,-0.2604,19.2498,1.0,19.6053,0.2408,0.3401,0.0993,0.4918,0.1329,0.6247,18.0078,16.0542,74.9058,19.32,19.31,17.6766,1.0991,1.63,1.533,250292000.0,34.4476,2.1419,3.2409,8.7399,1.0874,67.3074,18.9789,19.345,61.7294,64.8439,61.7294,65.9574,80.754,100.0,19.343,20.2503,0.28,19.3567,0.1228,50.7839,-7.0796,19.7214
2013-03-21,20.35,202516747.0236,-125370.047,24.9146,25.7038,0.6903,100.0,15.0,85.0,17.9702,20.9048,19.4375,0.186,93.2716,36.2311,20.1462,33.045,19.7103,24.3264,167.9383,0.3639,-0.3182,0.209,-0.5437,19.2778,1.0,19.7851,0.2633,0.3535,0.0901,0.4446,0.2457,0.6903,18.0313,16.0641,79.7618,19.355,19.33,17.0558,1.0441,1.85,1.5042,251595300.0,33.8912,2.0748,3.577,10.0,1.1,68.1155,19.0958,19.4375,66.4117,62.919,66.4117,71.7391,90.8812,100.0,19.3925,20.3401,0.215,19.4862,0.134,51.7543,-5.6522,19.8171
2013-03-22,20.27,201653775.5951,-467650.8367,25.2216,25.4414,0.7294,100.0,10.0,90.0,18.0485,20.9845,19.5165,-0.5357,81.8249,32.2971,20.2062,31.0547,19.7636,24.1886,176.4958,0.3135,-0.3105,0.0611,-0.6626,19.3238,1.0,19.8812,0.2814,0.3535,0.0721,0.3788,0.3505,0.7294,18.0536,16.074,76.2776,19.355,19.34,17.0105,1.0369,1.58,1.5037,250252900.0,32.3345,1.9711,3.7727,8.4537,1.0845,66.1485,19.2204,19.5165,63.26,63.8004,63.26,52.0833,73.2342,19.7025,19.4477,20.3878,0.28,19.6101,0.1444,47.1797,-9.9138,19.8964
2013-03-25,20.14,200418775.5951,-958115.6292,25.2703,25.2589,0.7319,95.0,5.0,90.0,18.1867,21.0113,19.599,-0.75,65.9729,26.0698,20.2323,26.1968,19.7994,24.1987,184.8714,0.2053,-0.2859,-0.0849,-0.7646,19.3761,1.0,19.9392,0.2929,0.3391,0.0462,0.2869,0.4449,0.7319,18.0745,16.084,77.996,19.355,19.34,17.9198,1.0951,1.65,1.5171,248732900.0,30.6413,1.8725,3.7749,8.9237,1.0892,63.0349,19.3483,19.599,49.0756,59.5824,49.0756,23.4043,39.9008,0.0,19.5067,20.3878,0.32,19.7246,0.1532,38.045,-15.5172,19.9558
2013-03-26,20.04,197221970.3319,-2088824.2072,25.1215,24.988,0.6914,90.0,0.0,90.0,18.3602,20.9978,19.679,-0.5789,54.1878,21.4412,20.2347,22.2928,19.8224,24.3477,192.9579,0.1424,-0.1401,-0.2242,-0.8477,19.4323,1.0,19.9599,0.2975,0.316,0.0185,0.1688,0.5226,0.6914,18.0942,16.0941,77.1564,19.355,19.365,18.274,1.1303,1.6,1.5433,245160000.0,28.7589,1.7789,3.5572,8.6768,1.0868,60.7206,19.4635,19.679,26.5514,46.2957,26.5514,4.1667,6.5675,0.0,19.5675,20.3569,0.38,19.8272,0.1601,35.5495,-20.2643,19.9978
2013-03-27,20.36,199702070.3319,-1572370.9703,24.7665,24.6238,0.6753,85.0,10.0,75.0,18.5773,20.9807,19.779,0.8182,57.9241,30.0873,20.293,18.0224,19.8736,24.6277,196.011,0.1442,-0.0245,-0.2758,-0.8747,19.4794,1.0,20.0628,0.302,0.3199,0.0179,0.0904,0.5849,0.6753,18.1168,16.1042,77.0023,19.38,19.365,18.5842,1.1738,2.0,1.5511,247640100.0,26.7555,1.6899,3.4652,10.8932,1.1089,65.0436,19.5671,19.779,34.4777,36.7016,34.4777,75.8621,19.4865,58.4595,19.6297,20.4099,0.44,19.9198,0.1666,44.5118,-6.1674,20.0627
2013-03-28,20.6,201737057.8319,-570655.8079,24.7869,24.5089,0.657,100.0,5.0,95.0,18.8165,20.9615,19.889,0.625,96.2593,35.6763,20.3848,25.1735,19.9427,24.9859,202.0646,0.1828,-0.1287,-0.3757,-0.9209,19.5397,1.0,20.2071,0.3093,0.3384,0.0291,0.026,0.631,0.657,18.1416,16.1144,75.8067,19.55,19.425,17.6433,1.1151,2.2,1.5341,249965800.0,29.5145,1.8654,3.3582,11.9565,1.1196,67.8381,19.6604,19.889,59.0572,40.0288,59.0572,97.1429,52.8198,100.0,19.6938,20.5111,0.32,20.0016,0.1736,47.7202,-0.8368,20.1409
2013-04-01,20.42,201241863.0951,-266547.4024,24.8062,24.1533,0.6206,95.0,0.0,95.0,19.0996,20.8704,19.985,-0.6316,89.434,27.6217,20.4293,25.1735,19.9882,25.3538,207.6957,0.1124,-0.3443,-0.4648,-0.9547,19.6054,1.0,20.2502,0.3144,0.3347,0.0203,-0.0378,0.6584,0.6206,18.1644,16.1246,72.1324,19.65,19.515,16.9652,1.0594,1.92,1.529,248621700.0,28.3801,1.7722,3.1605,10.3784,1.1038,63.8109,19.766,19.985,81.4778,58.3376,81.4778,71.4286,67.2924,43.4178,19.7589,20.5426,0.24,20.0696,0.1798,45.8976,-9.0498,20.1914
2013-04-02,20.62,202786929.7617,373704.2849,24.9326,23.8686,0.5831,100.0,0.0,100.0,19.3757,20.7863,20.081,0.9444,116.744,32.3209,20.5019,27.3346,20.0484,25.766,208.5045,-0.0356,-0.328,-0.4772,-0.9588,19.661,1.0,20.325,0.3203,0.3439,0.0236,-0.084,0.6671,0.5831,18.189,16.135,71.9168,19.96,19.67,16.3851,1.0064,1.92,1.4894,250359900.0,28.7123,1.7636,2.958,10.2674,1.1027,66.1605,19.8599,20.081,89.0543,76.5298,89.0543,98.5915,73.2824,76.4292,19.8251,20.6157,0.21,20.1269,0.1861,50.8365,-0.5208,20.2519
2013-04-03,20.55,202892703.6748,635307.6488,25.0937,23.7438,0.5363,100.0,0.0,100.0,19.5081,20.7789,20.1435,-0.4348,115.0205,29.2298,20.5497,28.1536,20.0961,26.3534,212.4662,-0.1546,0.1057,-0.5368,-0.9762,19.7258,1.0,20.3557,0.3245,0.3416,0.0171,-0.1209,0.6573,0.5363,18.2126,16.1454,65.2841,20.01,19.96,15.7638,0.9561,1.25,1.4757,247927100.0,28.1181,1.7054,2.71,6.4767,1.0648,64.6149,19.9523,20.1435,85.0518,85.1946,85.0518,85.1351,46.6038,19.9643,19.8918,20.6527,0.23,20.1746,0.1917,53.3029,-7.8571,20.2966
2013-04-04,20.6,204444327.6748,1178270.5115,25.1469,23.5755,0.4916,95.0,0.0,95.0,19.6374,20.7696,20.2035,0.32,109.7113,30.4514,20.5979,26.1578,20.1441,27.1802,212.6055,0.0024,0.8628,-0.5389,-0.9767,19.7757,1.0,20.3879,0.3276,0.3399,0.0123,-0.1436,0.6352,0.4916,18.2365,16.1558,58.6373,20.035,19.98,15.7736,0.9483,1.2,1.4592,250208900.0,26.9488,1.6201,2.4736,6.1856,1.0619,65.2257,20.0443,20.2035,89.02,87.7087,89.02,83.3333,43.8415,35.131,19.9586,20.6913,0.25,20.2175,0.1967,59.3259,-4.4118,20.34
2013-04-05,20.61,204702783.2303,1375512.0401,25.4379,23.8033,0.4426,100.0,0.0,100.0,19.7855,20.7375,20.2615,0.4444,118.2272,30.7032,20.6392,30.9675,20.1885,28.0534,212.6574,0.3802,0.6886,-0.5396,-0.9769,19.8155,1.0,20.4164,0.3292,0.3355,0.0063,-0.1607,0.6033,0.4426,18.2602,16.1663,63.3935,20.27,20.11,14.6215,0.9009,1.16,1.4947,252535000.0,27.7397,1.7091,2.2172,5.964,1.0596,65.3516,20.1244,20.2615,74.6747,82.9155,74.6747,55.5556,40.2232,65.5742,20.025,20.7209,0.45,20.2546,0.201,65.4,-14.2857,20.3788
2013-04-08,20.7,206210997.516,1811041.5709,25.7144,24.0298,0.3891,95.0,0.0,95.0,19.8131,20.7869,20.3,0.7143,130.3861,33.0015,20.6891,30.9675,20.2372,28.7599,212.6625,0.3884,0.0246,-0.5397,-0.9769,19.8496,1.0,20.4415,0.3304,0.3354,0.005,-0.1761,0.5652,0.3891,18.2846,16.1769,60.9626,20.31,20.3175,14.28,0.8558,0.77,1.4476,254646500.0,27.0917,1.6236,1.9407,3.8635,1.0386,66.5007,20.2204,20.3,71.4815,78.3921,71.4815,75.5556,66.9017,100.0,20.0909,20.764,0.14,20.2875,0.2048,62.6233,-11.1675,20.4205
2013-04-09,20.76,206210997.516,1824572.5998,26.1837,24.4041,0.3363,100.0,0.0,100.0,19.8464,20.8366,20.3415,0.1364,144.8701,34.5253,20.7409,35.1004,20.287,29.0987,214.6668,0.3468,-0.109,-0.5688,-0.9838,19.899,1.0,20.4718,0.3316,0.3363,0.0047,-0.1894,0.5258,0.3363,18.3094,16.1876,61.6993,20.34,20.355,13.7487,0.813,0.83,1.4243,257816400.0,28.6204,1.6925,1.6704,4.1646,1.0416,67.2627,20.3029,20.3415,69.8475,72.0012,69.8475,78.4314,88.5247,100.0,20.1562,20.8105,0.22,20.323,0.2084,58.7431,-10.6796,20.4643
2013-04-10,20.88,204754895.6979,1200932.6604,27.0863,24.9517,0.3033,100.0,5.0,95.0,19.8812,20.8978,20.3895,0.2364,179.9154,37.5172,20.8052,44.2371,20.3435,28.7576,215.1785,0.2967,-0.3903,-0.5761,-0.9853,19.9664,1.0,20.5168,0.3338,0.3428,0.0089,-0.1811,0.4844,0.3033,18.3351,16.1983,63.2206,20.425,20.55,12.5227,0.7724,0.96,1.477,261630000.0,32.3914,1.9978,1.5002,4.8193,1.0482,68.7586,20.388,20.3895,70.5882,70.6391,70.5882,57.7778,100.0,100.0,20.221,20.8753,0.55,20.3642,0.212,55.6503,-26.7606,20.5156
2013-04-11,21.41,208791693.8797,2121067.3193,28.1224,25.6301,0.328,100.0,0.0,100.0,19.8206,21.1024,20.4615,0.7455,229.4956,48.4653,20.9547,47.807,20.4451,27.9178,208.964,0.1373,-0.2549,-0.4843,-0.9611,20.0765,1.0,20.6547,0.3443,0.3862,0.0419,-0.1199,0.4479,0.328,18.3658,16.2092,69.9515,20.725,20.68,11.4303,0.7338,1.44,1.4992,266161100.0,32.3697,2.078,1.6157,7.2108,1.0721,74.2327,20.5275,20.4615,77.8105,72.7487,77.8105,97.2222,100.0,100.0,20.2872,21.0615,0.56,20.4138,0.2176,60.5427,-1.9737,20.6128
2013-04-12,21.69,210548470.4754,2863636.1131,29.378,26.4872,0.3774,100.0,45.0,55.0,19.7161,21.3579,20.537,0.6596,256.9383,53.041,21.132,53.2344,20.5636,26.9457,190.0661,0.1478,0.0649,-0.1748,-0.8198,20.2085,1.0,20.8204,0.3631,0.4381,0.0751,-0.0434,0.4209,0.3774,18.3991,16.2201,70.4421,20.865,20.835,10.6124,0.6971,1.51,1.5142,268520200.0,34.7731,2.2841,1.8512,7.4827,1.0748,76.5205,20.6826,20.537,83.2906,77.2298,83.2906,94.8718,100.0,100.0,20.357,21.2818,0.47,20.4698,0.2256,65.1537,-3.2787,20.7298
2013-04-15,21.03,207049388.1969,1793739.3389,29.9039,26.8606,0.3725,100.0,40.0,60.0,19.7519,21.4091,20.5805,-0.8228,154.8194,25.4123,21.1625,39.8971,20.608,26.2734,172.7452,0.1742,0.2666,0.1263,-0.6122,20.332,1.0,20.8306,0.3747,0.4212,0.0465,-0.025,0.3975,0.3725,18.4254,16.2311,62.6019,20.865,20.86,13.2605,0.9322,0.87,1.6714,264834500.0,30.8654,2.1699,1.8215,4.3155,1.0432,62.7062,20.8747,20.5805,75.0458,78.7156,75.0458,33.0435,66.6667,0.0,20.4287,21.2854,0.79,20.5275,0.2321,52.5323,-40.9574,20.7768
2013-04-16,21.46,209090088.1969,1842300.7187,30.4036,27.2428,0.3853,95.0,35.0,60.0,19.7605,21.5325,20.6465,0.7586,143.4934,33.6296,21.2642,39.8971,20.6892,26.4855,167.308,0.2798,0.4975,0.2197,-0.5345,20.4299,1.0,20.8785,0.3872,0.4374,0.0502,0.0046,0.3807,0.3853,18.4557,16.2423,65.7965,20.865,20.86,12.4584,0.8856,1.32,1.6562,266875200.0,28.9984,2.0614,1.8788,6.5541,1.0655,66.8148,21.01,20.6465,65.5742,74.6369,65.5742,68.8073,43.2473,29.7418,20.5025,21.3941,0.43,20.5905,0.2388,58.445,-18.0851,20.8605
2013-04-17,20.87,204527045.3398,242807.5814,30.1208,27.3037,0.3867,90.0,30.0,60.0,19.8202,21.5438,20.682,-0.881,59.4802,15.2855,21.2423,24.7471,20.7064,27.5158,172.0673,0.3948,0.6304,0.138,-0.6028,20.4783,1.0,20.8783,0.3894,0.3981,0.0087,0.0176,0.369,0.3867,18.4799,16.2534,57.6652,20.865,20.86,16.0004,1.1813,0.71,1.7688,261238500.0,26.5239,1.9583,1.882,3.5218,1.0352,57.6428,21.8,20.682,35.3248,58.6483,35.3248,4.1237,9.9139,0.0,20.5761,21.3243,0.63,20.6521,0.2429,49.6296,-49.4681,20.8818
2013-04-18,20.75,205066332.7082,-262012.5013,29.2223,27.0684,0.3656,85.0,25.0,60.0,19.8635,21.5475,20.7055,-0.4211,7.2943,11.994,21.1991,12.1507,20.7105,29.1832,175.0225,0.6536,0.8782,0.0868,-0.6431,20.501,1.0,20.8761,0.3822,0.3532,-0.029,0.0051,0.3605,0.3656,18.5026,16.2647,49.3806,20.865,20.86,19.4588,1.4573,0.47,1.8046,253919600.0,24.8416,1.8604,1.7766,2.3176,1.0232,55.997,21.7903,20.7055,30.8238,43.9076,30.8238,19.5402,9.9139,0.0,20.647,21.2306,0.475,20.7115,0.2441,49.0434,-55.8511,20.8883
2013-04-19,21.08,207341780.9841,279295.7801,28.5298,26.8757,0.3671,80.0,20.0,60.0,19.9015,21.5825,20.742,0.8966,52.0635,18.7122,21.2196,15.3728,20.7457,31.3751,181.2817,0.9619,-0.4702,-0.0224,-0.7227,20.5015,1.0,20.8814,0.3738,0.3403,-0.0335,0.009,0.358,0.3671,18.5283,16.276,50.4114,20.865,20.86,18.5713,1.3844,0.73,1.7681,256363600.0,25.3183,1.8874,1.7801,3.5872,1.0359,59.3561,21.7644,20.742,22.8305,29.6597,22.8305,44.8276,10.3505,31.0516,20.7151,21.2348,0.34,20.7722,0.2443,54.3713,-38.2979,20.924
2013-04-22,21.02,206242354.8971,125532.1602,28.0038,26.6371,0.3697,75.0,15.0,60.0,19.9599,21.5991,20.7795,-0.5217,58.2013,17.0028,21.2243,18.0107,20.7719,33.1443,187.275,0.4673,-2.0417,-0.1266,-0.791,20.4909,1.0,20.8851,0.3633,0.3215,-0.0418,0.008,0.3617,0.3697,18.5532,16.2874,53.4644,20.865,20.86,17.9871,1.3152,0.75,1.7392,254064800.0,25.8896,1.893,1.7904,3.7,1.037,58.5014,21.739,20.7795,39.5907,31.0816,39.5907,54.4041,18.0674,23.1506,20.7795,21.2185,0.23,20.8335,0.2434,48.7418,-41.4894,20.9504
2013-04-23,21.09,205718054.8971,-115605.8807,27.5703,26.3459,0.374,70.0,10.0,60.0,20.0523,21.6017,20.827,-0.2083,61.1354,18.445,21.2389,19.334,20.8022,34.0022,189.029,0.0799,-1.6906,-0.1569,-0.8093,20.4906,1.0,20.8926,0.3524,0.3087,-0.0437,0.0044,0.3696,0.374,18.5786,16.2989,56.4266,20.865,20.86,17.3864,1.2494,0.95,1.7037,256162000.0,25.7207,1.8483,1.8077,4.717,1.0472,59.2225,21.7141,20.827,59.3466,40.5892,59.3466,78.8079,50.0749,96.0225,20.8403,21.2195,0.24,20.8938,0.2417,44.6001,-37.766,20.98
2013-04-24,21.35,207010306.4123,207427.3011,27.3665,26.0665,0.3816,65.0,5.0,60.0,20.1756,21.6094,20.8925,0.4848,86.014,23.6333,21.2967,23.4936,20.8543,34.4081,187.1388,-0.2412,-2.1168,-0.1243,-0.7895,20.514,1.0,20.9175,0.3451,0.3159,-0.0292,0.0061,0.3755,0.3816,18.6063,16.3104,61.1742,21.025,20.86,16.5847,1.1869,1.31,1.6761,258016100.0,26.7704,1.9159,1.8404,6.5369,1.0654,61.8166,21.6897,20.8925,75.8957,58.2777,75.8957,94.4751,73.0577,100.0,20.8982,21.2842,0.33,20.9528,0.2405,54.166,-23.9362,21.0298
