date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2008-03-31,22.7338,155492795.0684,-413249.7976,17.4873,20.7218,0.4306,30.0,100.0,70.0,32.1015,34.3176,29.8854,0.4267,148.6357,13.9778,32.9137,0.9382,32.6921,25.5247,106.2348,2.292,0.3325,0.4812,0.9601,32.1174,1.0,32.7166,0.2592,0.327,-0.0678,0.8118,0.4306,-0.3812,38.7883,36.8976,56.7107,32.37,32.275,22.5308,4.566,2.8,2.9576,3730247.0,22.9576,4.6525,1.3369,8.9002,1.089,56.9889,30.2914,32.1015,74.1712,64.5525,91.7695,74.1712,100.0,62.5666,31.6399,33.5647,1.01,31.8783,-0.1372,57.5791,-4.5767,32.5863
2008-04-01,23.6561,161000495.0684,1564709.9467,17.2524,20.6322,0.6749,25.0,100.0,75.0,32.319,34.9858,29.6522,0.9291,181.6197,24.7116,33.4291,12.7888,32.9738,27.5486,104.6665,1.7003,-2.7657,0.505,0.9674,32.2441,1.0,32.9796,0.4565,0.4194,0.0371,0.8669,0.6749,-0.192,38.7788,36.8851,62.652,33.065,32.87,21.0137,4.3377,4.35,2.8951,9237947.0,27.1766,5.6098,2.0885,13.8978,1.139,62.3558,30.3748,32.319,85.7358,72.9541,100.0,85.7358,100.0,82.6822,31.7071,34.2297,1.39,32.0676,-0.1105,58.4187,-0.0,32.9242
2008-04-02,23.7822,163552289.9402,3043563.6697,17.1763,20.5195,0.9722,20.0,100.0,80.0,32.5145,35.5818,29.4472,0.3333,171.5016,26.0395,33.9057,15.7314,33.2468,28.6721,109.9197,0.5921,-2.4013,0.4239,0.9402,32.3761,1.0,33.2109,0.6209,0.4671,0.1539,0.9495,0.9722,0.0227,38.7692,36.8746,62.8575,33.16,33.035,20.2098,4.1208,3.91,2.8446,13218747.0,27.7554,5.6594,2.9995,12.2455,1.1225,63.0197,30.5331,32.5145,96.0751,85.3273,96.4557,96.0751,100.0,100.0,31.8025,34.8143,0.78,32.2939,-0.08,58.6919,-2.3769,33.2596
2008-04-03,23.7357,167797143.2735,4722496.8289,17.0061,20.4749,1.2558,15.0,95.0,80.0,32.7105,36.07,29.351,0.36,139.5782,25.1832,34.3007,13.7722,33.4871,28.7596,120.9219,0.3026,-0.0499,0.2432,0.8579,32.4862,1.0,33.4189,0.7372,0.4666,0.2705,0.9986,1.2558,0.2572,38.7597,36.8636,57.8393,33.16,33.035,20.2015,4.0748,3.92,2.8195,8734747.0,26.6546,5.3764,3.861,12.3077,1.1231,62.5916,30.7509,32.7105,96.2915,92.7008,92.4188,96.2915,95.5938,98.5313,31.9257,35.2626,0.8,32.5545,-0.0476,65.1054,-3.5654,33.5696
2008-04-04,24.1471,171404823.2735,6127913.4095,17.1604,20.7347,1.475,10.0,100.0,90.0,32.982,36.5995,29.3645,0.4364,144.4118,29.6397,34.7498,20.0912,33.7636,28.8279,130.572,0.4841,1.9003,0.0772,0.7596,32.594,1.0,33.8435,0.8693,0.479,0.3903,0.9806,1.475,0.4944,38.7502,36.8589,62.501,33.435,33.295,19.1048,3.871,5.43,2.784,13244347.0,28.7116,5.8176,4.5155,17.5388,1.1754,64.8198,30.9601,32.982,94.9773,95.7813,96.0573,94.9773,100.0,98.5313,32.0773,35.7764,1.1,32.8461,-0.0129,71.3854,-1.7161,33.92
2008-04-07,23.8751,168371134.8677,5180509.0262,17.3499,21.0278,1.6719,5.0,100.0,95.0,33.256,36.9099,29.6021,-0.8261,132.3293,24.4784,35.058,20.95,33.9747,29.8296,134.0899,1.2823,4.0219,0.0159,0.7182,32.6974,1.0,34.1559,0.9301,0.4319,0.4982,0.9437,1.6719,0.7281,38.7407,36.8501,67.0458,33.435,33.345,18.4436,3.6775,5.48,2.7708,9438447.0,28.2196,5.6267,5.0952,17.9672,1.1797,62.2392,31.2371,33.256,86.8494,92.7061,72.0721,86.8494,0.0,65.1979,32.2543,36.0746,0.69,33.1375,0.0214,69.3974,-9.5238,34.2056
2008-04-08,23.7623,166368105.456,3684651.5996,17.3378,20.9726,1.7396,0.0,95.0,95.0,33.5225,37.1045,29.9405,-0.7206,108.9496,22.3524,35.2877,17.1078,34.1494,29.8067,142.8394,2.7583,3.5686,-0.1364,0.6041,32.7934,1.0,34.3815,0.9537,0.3644,0.5893,0.7956,1.7396,0.944,38.7312,36.8397,65.9544,33.7,33.56,19.2824,3.7836,5.33,2.7397,4898247.0,27.2416,5.3454,5.2746,17.4869,1.1749,61.1762,31.5589,33.5225,72.4961,84.7743,49.359,72.4961,0.0,33.3333,32.4522,36.2572,0.68,33.4205,0.0541,68.1455,-12.9934,34.4488
2008-04-09,23.4172,163456845.456,1811431.5979,17.0192,20.5972,1.6969,20.0,90.0,70.0,33.7055,37.2559,30.1551,-0.7067,79.409,15.9747,35.3862,10.9661,34.2581,29.1432,155.8255,3.1139,-0.4903,-0.3555,0.4095,32.8881,1.0,34.4564,0.9198,0.2644,0.6554,0.5697,1.6969,1.1272,38.7217,36.8242,60.7508,33.7,33.56,21.012,4.0744,3.66,2.7474,46147.0,26.188,5.0781,5.1215,11.5713,1.1157,57.9873,31.8613,33.7055,45.8189,68.3881,16.0256,45.8189,0.0,0.0,32.6644,36.2542,0.75,33.6997,0.0834,64.1833,-21.5461,34.6171
2008-04-10,23.7888,166004182.1907,1690954.9584,16.6224,20.3237,1.7595,15.0,85.0,70.0,33.915,37.4523,30.3777,0.7959,77.1948,20.6627,35.5676,9.0842,34.4097,28.0933,167.0219,2.3672,-2.0293,-0.5302,0.2246,33.0174,1.0,34.5873,0.9274,0.2176,0.7098,0.4621,1.7595,1.2974,38.7121,36.8144,60.9814,33.7,33.56,20.7238,4.0207,4.19,2.7059,3419647.0,24.8652,4.8242,5.2863,13.2344,1.1323,60.3314,32.1457,33.915,39.6003,52.6384,53.4161,39.6003,34.3071,11.4357,32.8873,36.3798,0.98,33.9904,0.1107,61.5816,-12.3355,34.8214
2008-04-11,23.5898,163746242.5081,769510.5288,16.2884,20.1804,1.8397,10.0,80.0,70.0,34.117,37.5415,30.6925,-0.7937,72.3445,16.9822,35.6641,9.9417,34.5183,28.2465,173.1448,1.9801,-2.756,-0.6177,0.1194,33.1604,1.0,34.6707,0.8989,0.1512,0.7476,0.3858,1.8397,1.4539,38.7026,36.8018,64.9774,33.7,33.56,20.0388,3.8197,4.04,2.6809,-424953.0,24.4631,4.663,5.5037,12.8213,1.1282,58.4911,32.4129,34.117,34.7415,40.0535,34.7826,34.7415,11.8479,15.385,33.1163,36.3882,0.63,34.2847,0.1349,56.2667,-17.2697,34.9771
2008-04-14,23.5234,163105763.3002,118811.648,15.9037,20.0169,1.842,5.0,75.0,70.0,34.3345,37.5083,31.1607,-0.6436,57.9696,15.7434,35.724,8.5941,34.607,27.7272,179.7168,0.9908,-3.9435,-0.7036,0.0049,33.3025,1.0,34.7503,0.8583,0.0885,0.7698,0.2584,1.842,1.5836,38.693,36.7883,66.3708,33.7,33.56,20.1417,3.7287,4.35,2.611,-2221853.0,23.9292,4.4298,5.4823,13.9871,1.1399,57.8717,32.6641,34.3345,41.1044,38.482,35.1145,41.1044,0.0,15.385,33.347,36.353,0.404,34.5723,0.1559,52.6877,-18.9145,35.104
2008-04-15,23.6495,164894319.904,410901.7845,15.4284,19.5609,1.8268,0.0,70.0,70.0,34.566,37.3924,31.7396,0.1509,51.8548,17.4909,35.805,6.3976,34.7054,26.9796,189.2238,0.0447,-2.8299,-0.8113,-0.1603,33.4822,1.0,34.8492,0.8319,0.0497,0.7822,0.1482,1.8268,1.6786,38.6834,36.7768,67.8299,34.12,33.875,20.4356,3.7022,4.63,2.5416,-17353.0,23.2291,4.2083,5.4053,14.9307,1.1493,58.7454,32.9003,34.566,43.7393,39.8617,61.3208,43.7393,35.5221,15.79,33.5761,36.3584,0.53,34.831,0.1742,51.2419,-17.6147,35.2284
2008-04-16,24.1604,166337019.904,952079.4053,15.4823,19.2179,1.7779,0.0,100.0,100.0,34.783,37.4727,32.0933,0.7053,84.1261,24.1974,36.0095,16.5078,34.8677,26.5058,194.196,-0.507,-1.3803,-0.8589,-0.2452,33.6797,1.0,35.0128,0.8632,0.0648,0.7984,0.0413,1.7779,1.7366,38.6739,36.7731,67.5932,34.13,34.175,19.356,3.5171,4.34,2.4953,2387147.0,27.0099,4.9079,5.2253,13.5329,1.1353,62.0987,33.1223,34.783,61.5447,48.7961,88.1988,61.5447,100.0,45.174,33.8041,36.5483,0.96,35.0527,0.192,58.9391,-3.9175,35.404
2008-04-17,24.1936,166622872.5355,1177870.6871,15.5851,18.802,1.6596,5.0,100.0,95.0,35.0135,37.4351,32.5919,-0.0526,92.3612,24.6162,36.1896,17.538,35.0194,26.307,199.7122,-0.5653,0.1762,-0.9042,-0.3373,33.9313,1.0,35.1847,0.8818,0.0667,0.8151,-0.0975,1.6596,1.7571,38.6643,36.77,66.5039,34.67,34.225,18.7373,3.3413,4.61,2.4455,4197547.0,26.7074,4.7625,4.8512,14.4741,1.1447,62.3081,33.3309,35.0135,77.9784,61.0874,84.4156,77.9784,100.0,78.5074,34.0306,36.7029,0.57,35.2465,0.2088,61.9845,-4.8485,35.5637
2008-04-18,24.386,165121456.7461,685437.4887,15.9105,18.6235,1.5397,0.0,100.0,100.0,35.2015,37.5481,32.8549,-0.7018,115.3934,27.0761,36.3921,22.0919,35.1842,26.0705,203.5288,-0.2299,0.6528,-0.9306,-0.3992,34.1717,1.0,35.3394,0.9095,0.0755,0.8339,-0.2027,1.5397,1.7424,38.6549,36.7698,65.8836,34.815,34.59,18.0039,3.1742,3.76,2.3987,7918447.0,28.2145,4.9744,4.475,11.3974,1.114,63.5381,33.5668,35.2015,84.1713,74.5648,79.8995,84.1713,100.0,100.0,34.2558,36.8906,0.69,35.4078,0.225,63.3099,-7.8125,35.7291
2008-04-21,24.2002,165700918.9082,606049.3692,15.9555,18.3219,1.4072,15.0,95.0,80.0,35.327,37.6631,32.9909,-0.3514,85.1358,22.9969,36.5103,16.8106,35.3067,25.63,207.3365,-0.2191,0.8043,-0.9529,-0.4592,34.392,1.0,35.4073,0.8985,0.0516,0.8469,-0.2982,1.4072,1.7055,38.6454,36.7668,62.5353,34.815,34.59,19.4886,3.3655,2.51,2.3676,5969347.0,27.3649,4.7257,4.0675,7.391,1.0739,61.4985,33.8534,35.327,76.7147,79.6215,65.8291,76.7147,57.4433,85.8144,34.4781,36.9575,0.52,35.5427,0.2394,56.9639,-13.2813,35.8499
2008-04-22,24.0078,166228321.9086,686287.0597,15.6348,17.732,1.1944,10.0,90.0,80.0,35.4715,37.637,33.306,-0.12,59.8264,18.838,36.5541,9.5426,35.3898,24.9941,211.9114,0.0751,1.634,-0.974,-0.5286,34.6588,1.0,35.4689,0.8565,0.0077,0.8488,-0.4553,1.1944,1.6496,38.636,36.7609,64.1826,34.815,34.59,21.6094,3.7072,2.89,2.3709,3644247.0,26.1686,4.4894,3.4328,8.6813,1.0868,59.419,34.1172,35.4715,60.354,73.7467,35.3333,60.354,0.0,52.4811,34.6948,36.923,0.75,35.6626,0.2511,60.0634,-18.9453,35.9311
2008-04-23,24.0675,166647374.0825,790056.6193,15.382,17.2284,1.0162,5.0,85.0,80.0,35.641,37.4737,33.8083,-0.2464,67.6025,19.7247,36.6029,10.5773,35.4737,24.2656,214.7084,0.7017,1.5186,-0.9839,-0.5694,34.9421,1.0,35.5565,0.821,-0.0222,0.8432,-0.5508,1.0162,1.5671,38.6266,36.756,68.6694,35.05,34.59,20.7316,3.5219,3.39,2.3419,6272847.0,25.6361,4.355,2.9039,10.3102,1.1031,59.8624,34.3598,35.641,46.5413,61.2034,38.4615,46.5413,10.7637,22.7357,34.9041,36.905,0.69,35.7685,0.2605,60.4522,-17.1875,36.0072
2008-04-24,24.187,167167194.0825,926081.7465,15.2296,16.794,0.9011,0.0,80.0,80.0,35.796,37.327,34.265,0.1538,81.4748,21.5296,36.6725,12.3345,35.5666,23.5357,216.8907,1.0632,0.4404,-0.99,-0.6003,35.1793,1.0,35.6465,0.7982,-0.036,0.8342,-0.5617,0.9011,1.4628,38.6172,36.753,67.4046,35.1,35.18,19.929,3.3458,3.1,2.3029,8871947.0,25.537,4.2873,2.5626,9.2954,1.093,60.7648,34.583,35.796,41.6146,49.5033,51.049,41.6146,32.6726,14.4788,35.105,36.9246,0.65,35.858,0.2681,57.5458,-17.7665,36.0842
2008-04-25,24.2201,168616250.4206,1358602.52,14.9414,16.2144,0.8231,0.0,75.0,75.0,35.9485,37.0662,34.8308,0.0986,64.9005,22.0421,36.7365,9.4663,35.6555,22.8571,222.5964,1.0049,-0.5793,-0.9991,-0.6768,35.3988,1.0,35.7313,0.7752,-0.0472,0.8224,-0.5265,0.8231,1.3496,38.6079,36.7504,63.6546,35.505,35.43,20.2201,3.3685,3.05,2.2821,10742547.0,24.4486,4.0729,2.3289,9.1181,1.0912,61.0211,34.7884,35.9485,56.0995,48.0851,78.7879,56.0995,77.0419,40.1594,35.2969,36.9421,0.71,35.9334,0.2742,59.4424,-18.8953,36.1513
2008-04-28,24.0808,167715716.2742,1125499.9244,14.6868,15.9696,0.7328,0.0,70.0,70.0,36.05,36.8631,35.2369,-0.5122,67.2565,18.6171,36.7486,9.8489,35.716,22.2326,220.0294,0.6555,-1.415,-0.9962,-0.6432,35.6213,1.0,35.7651,0.7316,-0.0726,0.8043,-0.4952,0.7328,1.228,38.5986,36.7458,62.4975,36.02,35.765,19.7095,3.2001,2.03,2.237,9137247.0,24.016,3.8993,2.0661,5.9253,1.0593,59.3085,34.9773,36.05,62.4709,53.395,57.5758,62.4709,0.0,36.5715,35.4784,36.8909,0.41,35.9973,0.2781,57.4119,-31.0469,36.1838
2008-04-29,24.1206,167634264.1003,901904.996,14.1592,15.6678,0.6941,0.0,65.0,65.0,36.07,36.8622,35.2778,-0.3043,6.2469,14.7432,36.7109,4.1359,35.7478,21.6577,211.2202,-0.0015,-1.2814,-0.9712,-0.5183,35.8005,1.0,35.7684,0.67,-0.1074,0.7774,-0.4135,0.6941,1.1076,38.5893,36.7389,57.1864,36.02,36.07,21.4681,3.4101,0.4,2.2031,7263847.0,23.3205,3.7043,1.9525,1.122,1.0112,57.3716,35.1511,36.07,53.7879,57.4527,25.0,53.7879,0.0,25.6806,35.6476,36.7767,0.46,36.0541,0.2795,59.2349,-50.9259,36.1838
2008-04-30,24.3347,166493295.2114,365407.4246,14.0904,15.5483,0.6523,30.0,60.0,30.0,36.0965,36.8916,35.3014,0.2,80.4328,18.4798,36.732,12.782,35.807,21.2034,186.4281,-0.2242,-0.3169,-0.7818,-0.112,35.9537,1.0,35.7771,0.6396,-0.1102,0.7498,-0.3433,0.6523,0.9957,38.58,36.7352,57.0219,36.02,36.07,20.2471,3.2396,0.53,2.1996,10931247.0,26.1817,4.1891,1.8288,1.4788,1.0148,59.2399,35.311,36.0965,43.4545,53.2377,47.7876,43.4545,51.1944,17.0648,35.8044,36.7571,0.91,36.1106,0.2795,55.3694,-36.1111,36.2124
2008-05-01,24.8967,169123702.3543,949660.0159,14.2254,15.6929,0.6166,25.0,100.0,75.0,36.1685,37.084,35.253,0.7357,138.32,27.2859,36.8984,16.7909,35.9407,20.9196,184.2519,-0.1016,0.1511,-0.7576,-0.0741,36.0639,1.0,35.8335,0.6755,-0.0595,0.735,-0.2765,0.6166,0.8931,38.5708,36.7399,63.5958,36.25,36.145,18.5395,3.0776,1.44,2.2306,13949747.0,26.0218,4.3196,1.7207,4.0257,1.0403,63.6429,35.4581,36.1685,55.5551,50.9325,93.8776,55.5551,100.0,50.3981,35.952,36.9508,1.4,36.1688,0.2805,63.1283,-3.8961,36.3184
2008-05-02,24.8298,169123702.3543,1102339.7109,14.452,15.9009,0.5303,20.0,100.0,80.0,36.2045,37.2047,35.2043,-0.3333,170.377,25.5858,37.0193,18.7563,36.052,20.7048,184.3318,0.0329,0.139,-0.7585,-0.0755,36.1439,1.0,35.8576,0.688,-0.0376,0.7256,-0.2653,0.5303,0.7957,38.5617,36.7436,62.3486,36.25,36.23,17.73,2.9237,0.72,2.2218,11445147.0,25.9165,4.2736,1.474,1.9786,1.0198,62.7929,35.6239,36.2045,73.238,57.4158,78.0488,73.238,86.4462,79.2135,36.092,37.0754,0.72,36.224,0.2815,62.8374,-14.5161,36.4081
2008-05-05,24.4351,167957853.0392,693634.8303,14.4017,15.8697,0.4172,15.0,95.0,80.0,36.2315,37.2351,35.2279,-0.5753,86.2869,15.9667,37.0121,13.4468,36.0966,20.4678,199.2432,0.0192,-0.0361,-0.9006,-0.3296,36.1949,1.0,35.8667,0.6428,-0.0662,0.709,-0.2921,0.4172,0.7093,38.5526,36.7414,57.8927,36.25,36.23,18.8924,3.0975,0.54,2.2447,9897747.0,24.7626,4.06,1.1559,1.5008,1.015,57.9834,35.8085,36.2315,71.3332,66.7087,42.0732,71.3332,9.7553,65.4005,36.2233,37.0159,0.73,36.2764,0.2808,57.6813,-38.3065,36.4381
2008-05-06,24.3882,167499559.4908,317558.9928,14.145,15.5821,0.308,10.0,90.0,80.0,36.2635,37.252,35.275,0.2419,41.9032,14.8679,36.989,9.2687,36.1302,20.2138,207.3359,-0.1242,0.1204,-0.9529,-0.4592,36.2325,1.0,35.8763,0.5945,-0.0916,0.6861,-0.3226,0.308,0.6306,38.5435,36.7385,57.6081,36.25,36.23,19.7745,3.2026,0.64,2.2216,5162047.0,23.8146,3.857,0.8513,1.7872,1.0179,57.434,35.9747,36.2635,51.7179,65.4297,35.0318,51.7179,0.0,32.0672,36.3448,36.9411,0.62,36.3267,0.2785,53.5045,-41.129,36.459
2008-05-07,23.9333,165153989.7234,-611476.866,13.5363,15.0794,0.2451,5.0,85.0,80.0,36.2875,37.2008,35.3742,-0.7558,-49.977,4.7217,36.8419,1.9705,36.0959,19.9526,217.4824,-0.0258,0.8041,-0.9914,-0.6085,36.2617,1.0,35.875,0.4957,-0.1523,0.648,-0.3127,0.2451,0.5577,38.5344,36.7288,59.6771,36.33,36.23,21.6823,3.5225,0.48,2.2709,2280347.0,22.554,3.6641,0.6772,1.3602,1.0136,52.3608,37.47,36.2875,27.1998,50.0836,4.4944,27.1998,0.0,3.2518,36.453,36.6965,0.86,36.3692,0.273,49.8019,-68.5484,36.412
2008-05-08,24.2879,167347809.257,-237914.6961,12.958,14.6232,0.2374,0.0,80.0,80.0,36.31,37.201,35.419,0.5914,-28.0554,11.1598,36.8079,1.9705,36.1154,19.6882,228.6731,0.5359,0.8775,-0.9979,-0.751,36.2861,1.0,35.88,0.4549,-0.1545,0.6094,-0.2553,0.2374,0.4926,38.5254,36.7245,59.4534,36.33,36.315,20.8556,3.3464,0.45,2.2101,5312347.0,21.694,3.4809,0.6557,1.2552,1.0126,55.5799,37.4522,36.31,24.5986,34.5055,34.2697,24.5986,30.8574,10.2858,36.5482,36.6279,0.6118,36.4014,0.2665,52.9055,-50.6494,36.4131
2008-05-09,24.0537,167544553.4431,-864.7769,12.3465,14.1251,0.2038,10.0,75.0,65.0,36.33,37.1682,35.4918,0.093,-82.0184,6.1727,36.7119,0.7281,36.0996,19.4458,240.9173,0.7815,-0.4815,-0.9617,-0.8739,36.3274,1.0,35.8807,0.3898,-0.1757,0.5655,-0.2301,0.2038,0.4339,38.5164,36.7168,54.3903,36.33,36.315,20.5837,3.2591,0.4,2.2021,3620347.0,20.8856,3.3069,0.5628,1.1252,1.0113,53.0864,37.4346,36.33,18.817,23.5385,17.6871,18.817,12.9038,14.5871,36.6295,36.4766,0.59,36.4231,0.2583,53.1753,-65.8009,36.3789
2008-05-12,24.4886,169209766.9262,626029.4599,12.1408,13.7846,0.2082,5.0,70.0,65.0,36.3875,37.1285,35.6465,0.5169,-2.0409,13.7383,36.7444,8.2313,36.1473,19.242,248.5467,0.2176,-1.2923,-0.9167,-0.9307,36.3744,0.0,35.9007,0.3862,-0.1434,0.5296,-0.1717,0.2082,0.3799,38.5074,36.7156,58.0115,36.425,36.315,19.4338,3.0961,1.15,2.1764,5496347.0,22.9201,3.6515,0.5749,3.244,1.0324,56.8691,37.4171,36.3875,44.8947,29.4368,82.7273,44.8947,88.866,44.2091,36.6989,36.5177,0.89,36.439,0.2503,51.8067,-37.6623,36.4046
2008-05-13,24.3013,169358006.9262,872741.6968,11.9453,13.7138,0.1801,0.0,65.0,65.0,36.4215,37.08,35.763,-0.4,-23.9483,9.7264,36.7188,8.2313,36.1637,19.1437,260.4044,-0.2534,-1.2456,-0.8151,-0.986,36.4032,0.0,35.9072,0.3567,-0.1384,0.4951,-0.1473,0.1801,0.3274,38.4984,36.7116,57.5071,36.49,36.56,18.5747,2.9413,0.68,2.1799,2902147.0,21.9069,3.4689,0.4972,1.908,1.0191,54.8632,37.3999,36.4215,55.3464,39.6861,65.625,55.3464,55.506,52.4253,36.7573,36.4757,0.7,36.4497,0.242,51.7177,-63.1868,36.3981
2008-05-14,24.3347,168941130.0031,761686.6184,11.797,13.691,0.1653,0.0,60.0,60.0,36.4195,37.0784,35.7606,-0.1923,6.874,10.321,36.7034,8.9786,36.1834,19.296,277.6127,-0.7482,-0.6127,-0.6072,-0.9912,36.4166,0.0,35.9094,0.3335,-0.1293,0.4627,-0.112,0.1653,0.2773,38.4894,36.7082,56.783,36.49,36.58,17.9541,2.7942,-0.04,2.1396,4450547.0,21.4962,3.3455,0.4558,-0.1099,0.9989,55.1605,37.3828,36.4195,71.673,57.3047,66.6667,71.673,54.8314,66.4011,36.8055,36.4517,0.52,36.4567,0.2334,53.4208,-61.7978,36.3932
2008-05-15,24.6492,170433283.8493,1121786.9812,11.8287,13.8696,0.1715,70.0,55.0,-15.0,36.4385,37.1224,35.7546,0.7821,70.471,15.8079,36.773,12.4317,36.2459,19.7443,292.6373,-0.6677,0.5414,-0.3805,-0.923,36.4277,0.0,35.9186,0.349,-0.091,0.44,-0.0659,0.1715,0.2374,38.4805,36.7095,56.9055,36.49,36.58,17.0544,2.6545,0.38,2.1125,6390347.0,21.8966,3.4082,0.4722,1.0422,1.0104,57.904,37.3658,36.4385,74.9715,67.3303,92.623,74.9715,100.0,70.1125,36.8462,36.5516,0.78,36.4607,0.2258,57.6524,-35.3933,36.4333
2008-05-16,24.4485,170178854.9336,1086165.4764,11.9114,13.9335,0.1591,65.0,50.0,-15.0,36.428,37.0987,35.7573,-0.5542,56.5723,11.2352,36.7761,13.4832,36.2739,20.0893,312.9331,-0.3052,0.9159,-0.0361,-0.7321,36.4284,0.0,35.9229,0.3332,-0.0854,0.4186,-0.0496,0.1591,0.2087,38.4717,36.7078,50.7612,36.49,36.58,16.148,2.5218,-0.21,2.1369,4043947.0,21.1811,3.3078,0.4378,-0.5714,0.9943,55.6176,37.3491,36.428,74.0643,73.5696,62.9032,74.0643,24.8085,59.88,36.8802,36.5534,0.83,36.4527,0.2182,61.427,-52.2472,36.443
2008-05-19,24.2678,169586735.7029,784449.1531,11.8993,13.7671,0.0531,60.0,45.0,-15.0,36.418,37.0919,35.7441,-0.5,-22.1987,7.2241,36.7276,11.6684,36.2735,19.9467,-32.3798,0.0177,1.0338,0.2185,-0.5355,36.425,0.0,35.9253,0.2955,-0.0985,0.394,-0.1273,0.0531,0.1804,38.4628,36.7035,50.5064,36.49,36.58,16.1872,2.4857,-0.2,2.1169,1844647.0,20.4638,3.1424,0.1459,-0.5484,0.9945,53.6121,37.3325,36.418,62.0008,70.3455,30.4762,62.0008,0.0,41.6028,36.9073,36.4825,0.52,36.4392,0.21,58.0718,-67.4157,36.4279
2008-05-20,24.2076,168776904.2743,332032.5524,11.9688,13.6754,-0.0525,55.0,40.0,-15.0,36.418,37.0919,35.7441,-0.0143,-33.5094,5.8845,36.6674,13.2902,36.2646,19.4766,-1.3778,0.3609,0.3852,0.6899,-0.024,36.4252,0.0,35.9264,0.2554,-0.1109,0.3663,-0.1998,-0.0525,0.1473,38.454,36.6982,51.1875,36.49,36.58,15.4461,2.3614,0.0,2.1128,177347.0,20.181,3.0853,-0.1443,0.0,1.0,52.9422,37.3161,36.418,37.1265,57.7305,18.0,37.1265,0.0,8.2695,36.9271,36.3992,0.7,36.4227,0.2011,56.1656,-72.4719,36.4052
2008-05-21,24.1942,166327943.4047,-662446.5657,12.0846,13.6571,-0.1025,50.0,35.0,-15.0,36.4125,37.0929,35.7321,-0.4638,-23.5427,5.5759,36.61,14.2841,36.2547,18.9605,10.6193,0.1935,0.0504,0.8253,0.1843,36.4183,0.0,35.9277,0.2195,-0.1174,0.3369,-0.2121,-0.1025,0.1096,38.4452,36.6928,51.8819,36.49,36.58,14.7455,2.2434,-0.11,2.1037,-3135953.0,19.6601,2.991,-0.2815,-0.3033,0.997,52.788,37.2998,36.4125,21.4921,40.2064,16.0,21.4921,0.0,0.0,36.9395,36.3245,0.69,36.4074,0.1917,46.016,-73.5955,36.3807
2008-05-22,23.3311,161137372.738,-2660601.7293,11.9576,13.4495,-0.1749,100.0,30.0,-70.0,36.3335,37.2893,35.3777,-0.7733,-286.001,-11.8623,36.325,9.5453,36.1228,18.4093,-0.7322,0.3763,0.0075,0.698,-0.0128,36.3808,1.0,35.8883,0.086,-0.2008,0.2867,-0.2424,-0.1749,0.0675,38.4363,36.6746,43.5633,36.04,36.115,21.5707,3.4412,-1.58,2.2875,-9218653.0,17.8115,2.8415,-0.4812,-4.3347,0.9567,44.0689,37.2837,36.3335,12.9702,23.8629,4.9107,12.9702,0.0,0.0,36.9398,35.9281,1.5,36.3835,0.1789,37.6321,-95.941,36.2338
2008-05-23,22.8226,157605555.9064,-4359915.8581,12.3892,13.538,-0.2229,100.0,25.0,-75.0,36.214,37.5704,34.8576,-0.6436,-346.002,-20.0516,35.9406,20.5885,35.9311,17.8,-34.6128,0.2659,-0.6928,0.1803,-0.568,36.3102,1.0,35.7841,-0.0802,-0.2936,0.2134,-0.2425,-0.2229,0.0196,38.4274,36.649,40.9487,35.66,35.7,25.3574,4.0991,-2.39,2.3696,-14706553.0,16.6987,2.6994,-0.6146,-6.5479,0.9345,39.9742,37.2332,36.214,9.0904,14.5176,6.3604,9.0904,0.0,0.0,36.9229,35.4072,1.01,36.3444,0.1618,35.5794,-94.9153,36.022
2008-05-27,23.1571,159880693.1945,-3934826.5139,12.7991,13.4792,-0.2814,95.0,20.0,-75.0,36.13,37.6548,34.6052,0.7797,-232.9828,-12.7938,35.7001,20.5885,35.8053,17.1598,311.011,-0.1258,-0.8698,-0.0696,-0.7546,36.1949,1.0,35.744,-0.1697,-0.3064,0.1367,-0.2497,-0.2814,-0.0317,38.4184,36.6286,42.3622,35.66,35.7,24.4192,3.8942,-1.68,2.3038,-11584853.0,16.0809,2.5644,-0.7777,-4.6294,0.9537,43.6031,37.1341,36.13,11.7665,11.2757,24.0283,11.7665,27.9833,9.3278,36.8878,35.1136,0.59,36.2921,0.1432,34.9619,-80.791,35.8692
