date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-09-01 00:00:00,6.1659,163422280.7326,-332848.5157,18.416,18.5017,-0.2975,0.0,-40.0,6.2576,0.281,-42.0737,-18.6019,6.4354,12.0244,6.7742,35.2252,8.9307,0.2562,0.1552,7.1563,1.0,6.9261,0.0413,-0.4705,12.0181,25.0055,6.66,6.875,22.4148,1.4898,-0.96,5.0275,33566147.0,17.6029,1.17,-4.3179,-12.6816,0.8732,40.6991,7.0857,6.6655,24.3927,25.641,44.7068,6.7078,6.4858,0.2491,6.6071,-0.5429999999999999,50.3754,-69.0647,6.6094
2017-09-05 00:00:00,6.4364,164420776.7326,469748.656,17.6094,18.0627,-0.214,0.0,-35.0,6.2738,0.3529,97.1272,-7.9126,6.4905,2.2844,6.7862,34.1637,18.703,0.1722,0.3207,7.1228,1.0,6.9259,0.0633,-0.4316,12.0081,31.3123,6.66,6.705,20.9546,1.4153,-0.15,4.8943,42053363.0,21.9343,1.4815,-3.1227,-2.1277,0.9787,46.0437,6.18,6.6579999999999995,31.5025,47.3157,78.0401,6.6691,6.5751,0.44,6.6025,-0.5335,52.9402,-31.4286,6.6317
2017-09-06 00:00:00,6.595,164806104.2589,877983.6522,17.031,17.7617,-0.1477,0.0,-30.0,6.2707,0.3684,178.1117,-2.2273,6.5702,6.0402,6.8132,32.7554,28.721,-0.1128,0.4805,7.0807,1.0,6.9266,0.0871,-0.3856,11.9981,36.4498,6.67,6.67,20.1385,1.3445,0.02,4.7216,49374586.0,22.7277,1.5174,-2.1631,0.2837,1.0028,48.8863,6.1887,6.659,46.8771,67.6747,100.0,6.636,6.6943,0.26,6.6071,-0.5179,53.409,-9.1837,6.671
2017-09-07 00:00:00,6.4737,164035804.8438,720076.9139,16.213,17.4461,-0.0862,95.0,70.0,6.2749,-0.4528,131.1354,-6.205,6.6163,0.6712,6.8253,31.1607,43.67100000000001,-0.251,0.6905,7.0243,0.0,6.9266,0.0914,-0.3347,11.9879,36.9216,6.67,6.67,21.5253,1.4223,-0.04,4.7605,43542319.0,21.8162,1.4415,-1.2669,-0.5731,0.9943,46.8975,6.2081,6.657,64.3733,78.1294,92.9208,6.6089,6.7594,0.265,6.6175,-0.4993,54.71100000000001,-22.449,6.6977
2017-09-08 00:00:00,6.082,158158847.0559,-1279923.9492,15.9928,17.4356,-0.0521,90.0,70.0,6.2628,-0.7273,-9.1462,-17.6048,6.5808,11.8089,6.7962,29.6414,54.674,-0.2354,0.8159,6.9584,1.0,6.9205,0.0644,-0.2831,11.9777,37.2805,6.67,6.67,25.6181,1.7362,-0.29,5.1972,34858456.0,20.2067,1.3694,-0.7699,-4.2584,0.9574,41.1976,6.2272,6.6425,67.4954,56.6821,61.6173,6.5862,6.7045,0.5,6.6297,-0.4832,47.9789,-65.3061,6.6847
2017-09-11 00:00:00,6.2872,165272200.0559,281590.1931,15.7836,17.5588,-0.0229,85.0,70.0,6.2632,0.6552,-12.859000000000002,-12.1394,6.5803,11.8089,6.7852,28.4518,71.3303,0.0,0.9474,6.8778,1.0,6.9186,0.0563,-0.2313,11.9673,36.0914,6.67,6.67,24.5139,1.6494,-0.12,5.0362,45715679.0,19.3357,1.301,-0.34,-1.7647,0.9824,43.9303,6.2458,6.6365,57.7572,38.4599,40.1312,6.5674,6.7017,0.29,6.6422,-0.4673,53.2957,-48.9796,6.6882
2017-09-12 00:00:00,6.4472,165916176.2867,1099693.8526,15.0443,17.4363,0.024,80.0,70.0,6.2622,0.3077,93.4796,-6.5988,6.6115,0.9985,6.7913,27.6375,80.857,0.3069,0.9873,6.8148,0.0,6.9179,0.0607,-0.1769,11.9568,43.0788,6.67,6.67,23.1042,1.5669,0.21,4.9503,54087370.0,22.6474,1.5359,0.3577,3.1627,1.0316,46.7006,6.2641,6.647,43.1027,34.1661,37.7344,6.5525,6.7441,0.39,6.6559,-0.4494,52.0904,-31.6327,6.7086
2017-09-13 00:00:00,6.8048,172138030.4867,3314081.3358,14.6515,17.5889,0.0496,100.0,95.0,6.2185,0.5714,191.6615,4.5031,6.7082,7.188,6.8331,27.3043,101.4408,0.5223,0.9801,6.7638,1.0,6.9273,0.0862,-0.1246,11.9463,49.7726,6.75,6.735,21.6272,1.4886,0.63,4.7599,63555409.0,24.9771,1.7191,0.7385,9.5455,1.0955,52.2515,6.282,6.6785,44.5663,61.073,69.0379,6.5431,6.8779,0.44,6.6749,-0.4256,55.5152,-5.4054,6.7641
2017-09-14 00:00:00,6.9837,166841441.9867,2233408.8439,14.8168,18.0031,0.0978,100.0,100.0,6.2116,0.1389,244.0987,9.4656,6.8266,17.9572,6.888999999999999,27.5092,105.3497,0.3893,0.9643,6.7467,1.0,6.9639,0.1112,-0.0721,11.9356,56.4462,6.885,6.9425,20.2057,1.4141,1.15,4.7161,74148586.0,29.0508,2.0332,1.4548,18.3413,1.1834,54.7328,6.3123,6.7360000000000015,57.1114,76.0952,90.524,6.5406,7.0366,0.46,6.7024,-0.3953,52.5842,-18.0602,6.8347
2017-09-15 00:00:00,7.0025,173217140.5322,3616909.7395,14.8246,17.977,0.1485,95.0,95.0,6.2139,0.3636,175.5596,9.9839,6.9325,14.9731,6.9415,27.6143,118.2384,-0.07400000000000001,0.8809999999999999,6.7491,1.0,6.9974,0.1234,-0.0226,11.9249,56.0151,6.955,7.015,20.796,1.4284,1.09,4.6161,82399490.0,28.1203,1.9315,2.2022,17.1654,1.1717,54.992,6.3674,6.7905,73.6495,83.7804,100.0,6.5455,7.1708,0.22,6.7361,-0.3604,54.1829,-18.5185,6.9018
2017-09-18 00:00:00,7.1907,180039170.5322,6024723.3114,15.0649,18.0685,0.214,90.0,90.0,6.169,0.9545,185.801,15.1002,7.0601,19.6312,7.007999999999999,27.2987,136.6755,-0.2524,0.6861,6.7599,1.0,7.0417,0.1382,0.025,11.9142,55.9139,7.055,7.05,20.1178,1.357,1.07,4.4145,89903723.0,29.9458,2.0199,3.16,16.2861,1.1629,57.5501,6.4203,6.843999999999999,81.4739,84.546,100.0,6.5589,7.3309,0.22,6.7774,-0.32,58.2446,-3.9063,6.9827
2017-09-19 00:00:00,7.0401,176077606.8655,5201538.3049,15.3305,18.1557,0.2654,85.0,50.0,6.1886,-0.7037,144.994,9.8428,7.1407,20.3758,7.053,27.2775,143.6663,-0.0029,0.5925,6.7792,1.0,7.0687,0.1306,0.0709,11.9034,54.9421,7.055,7.05,19.3044,1.2892,1.01,4.4639,81675860.0,29.1843,1.9489,3.9029,15.6105,1.1561,54.9214,6.4711,6.8945,83.5797,82.4127,83.4627,6.5801,7.4181,0.27,6.8235,-0.2782,60.9112,-16.4062,7.0432
