date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2003-12-15,2.1552,-600209542.6496,-16684145.1748,12.4219,14.787,0.0167,30.0,5.0,-25.0,2.1089,2.2927,1.9251,-0.2344,105.2321,8.7108,2.1473,0.7092,2.1515,25.4514,89.2894,-0.0344,0.0067,0.7158,0.9999,2.1424,1.0,2.1632,0.0167,0.0025,-0.0142,0.0167,0.0817,-0.065,4.5807,1.8744,46.7173,2.0725,2.09,23.8342,0.5276,0.005,4.9525,1178239800.0,23.4985,0.5202,0.7838,0.2242,1.0022,54.3554,1.88,2.1089,78.6511,59.6177,82.3171,78.6511,100.0,100.0,2.1628,2.15,0.074,2.0961,-0.0343,44.4934,-15.4762,2.1305
2003-12-16,2.1889,-626463875.983,-20509963.1466,11.9878,14.3721,0.0369,25.0,100.0,75.0,2.1144,2.3102,1.9186,0.0,135.6458,11.6022,2.1692,3.7391,2.1628,24.3517,113.1115,0.0145,0.0667,0.3728,0.9197,2.1347,1.0,2.165,0.0206,0.0115,-0.009,0.0369,0.0855,-0.0486,4.5672,1.8784,54.1805,2.09,2.095,23.0135,0.5012,0.11,4.7975,1257002800.0,24.8013,0.5402,1.7316,5.0926,1.0509,55.8011,1.8838,2.1144,84.4232,73.2807,80.9524,84.4232,100.0,100.0,2.1565,2.1813,0.075,2.1056,-0.0281,49.0622,-9.3023,2.1459
2003-12-17,2.0732,-660919475.983,-31173673.849,11.6948,14.1965,0.0351,20.0,95.0,75.0,2.1105,2.3001,1.9209,-0.8333,65.484,0.1538,2.1662,6.1285,2.1616,23.3966,138.3927,0.0116,0.0298,-0.0592,0.664,2.1279,1.0,2.1648,0.0143,0.0089,-0.0055,0.0351,0.0678,-0.0328,4.5538,1.8811,53.5104,2.09,2.095,26.2153,0.5802,-0.078,5.1469,1220520400.0,23.1876,0.5132,1.6462,-3.5009,0.965,50.0769,1.8924,2.1105,58.1269,73.7337,11.1111,58.1269,0.0,66.6667,2.1518,2.1757,0.144,2.1153,-0.0232,40.7884,-37.2093,2.1493
2003-12-18,2.0973,-675233675.983,-37256648.7864,11.4165,14.0297,0.0333,15.0,90.0,75.0,2.114,2.3056,1.9224,0.25,52.6934,2.3505,2.1682,6.1285,2.1629,22.5777,155.5113,0.0243,0.094,-0.3504,0.4145,2.1237,1.0,2.1649,0.0113,0.0087,-0.0026,0.0333,0.0505,-0.0171,4.5404,1.884,57.0058,2.09,2.095,25.3706,0.5512,0.07,4.9943,1249148800.0,22.4405,0.4875,1.5625,3.3254,1.0333,51.1753,1.9007,2.114,36.5821,59.7107,17.6829,36.5821,19.1881,39.7294,2.1483,2.1774,0.07,2.1262,-0.0185,38.8872,-31.3953,2.1554
2003-12-19,2.1311,-665048494.1648,-33117430.7926,11.1254,13.8756,0.0405,10.0,85.0,75.0,2.1235,2.3144,1.9326,0.1818,63.4363,5.4172,2.1763,5.5934,2.1673,21.888,185.0989,0.0659,0.0626,-0.7672,-0.0889,2.1209,1.0,2.1664,0.0111,0.0113,0.0002,0.0405,0.0423,-0.0018,4.5272,1.8873,62.2015,2.09,2.095,24.712,0.5236,0.19,4.7938,1271556200.0,22.094,0.4681,1.9001,9.4059,1.0941,52.7086,1.9089,2.1235,22.6061,39.105,39.0244,22.6061,45.9747,21.7209,2.1461,2.1878,0.055,2.1376,-0.0126,41.2468,-23.2558,2.1645
2003-12-22,2.1118,-673281122.0129,-31032911.3111,10.7715,13.8602,0.0458,5.0,80.0,75.0,2.1335,2.3161,1.9509,-0.2532,55.6604,3.4628,2.1795,4.0473,2.1695,21.3149,209.3434,0.0746,0.0231,-0.9629,-0.49,2.1225,1.0,2.1673,0.0091,0.0115,0.0024,0.0458,0.0337,0.0121,4.514,1.8903,61.8177,2.09,2.095,23.7788,0.4974,0.2,4.7761,1237325800.0,21.9289,0.4587,2.1485,10.0503,1.1005,51.7314,1.9169,2.1335,27.8455,29.0113,26.8293,27.8455,28.9033,31.3554,2.1449,2.1909,0.079,2.1486,-0.0068,38.9233,-27.907,2.1709
2003-12-23,2.1214,-669728662.0129,-26228651.4041,10.4353,13.8455,0.0536,0.0,75.0,75.0,2.148,2.301,1.995,0.2,52.6562,4.3956,2.1841,4.0473,2.1724,20.8403,217.8667,0.0946,-0.0712,-0.9923,-0.6138,2.1283,1.0,2.1695,0.008,0.0124,0.0044,0.0536,0.0291,0.0245,4.5009,1.8934,67.1425,2.105,2.11,23.1952,0.4726,0.29,4.6303,1255088100.0,21.3907,0.4358,2.5169,15.1832,1.1518,52.1978,1.9248,2.148,34.4512,28.301,37.5,34.4512,80.5919,51.8233,2.1447,2.1959,0.05,2.1587,-0.0007,38.9708,-27.5,2.1772
2003-12-24,2.3143,-626701362.0129,-8188344.9508,10.609,14.0283,0.0669,0.0,100.0,100.0,2.171,2.3302,2.0118,0.9474,228.4929,20.5575,2.2243,13.91,2.1941,20.4336,209.32,0.0212,-0.1751,-0.9628,-0.4897,2.1465,1.0,2.194,0.0196,0.0289,0.0093,0.0669,0.0313,0.0355,4.4879,1.8985,67.0746,2.19,2.17,21.0228,0.4489,0.46,4.4489,1298115400.0,27.8164,0.594,3.1264,23.7113,1.2371,60.2788,1.9325,2.171,54.7764,39.0244,100.0,54.7764,100.0,69.8317,2.146,2.2517,0.2,2.169,0.0134,51.5294,-0.0,2.2012
2003-12-26,2.2661,-668781062.0129,-13452820.0426,11.2042,14.2011,0.078,0.0,100.0,100.0,2.1895,2.3415,2.0375,-0.375,284.9991,15.4227,2.2497,22.5127,2.2089,20.115,185.9841,-0.0447,-0.0528,-0.777,-0.1043,2.1671,1.0,2.2056,0.0226,0.0375,0.015,0.078,0.0328,0.0452,4.4749,1.903,68.0887,2.24,2.245,19.486,0.4265,0.37,4.6568,1256035700.0,30.8087,0.6743,3.6392,18.6869,1.1869,57.7114,1.9465,2.1895,63.9286,51.0521,54.2857,63.9286,69.9628,83.5182,2.149,2.2841,0.16,2.1794,0.031,44.1329,-30.1887,2.2183
2003-12-29,2.4878,-607086262.0129,5246678.3328,12.0127,14.2119,0.0981,0.0,100.0,100.0,2.2145,2.4352,1.9938,0.5714,304.2967,29.8832,2.3131,27.3741,2.2443,19.9529,159.1767,-0.0161,0.068,-0.4096,0.3555,2.1905,1.0,2.2428,0.0378,0.0622,0.0244,0.0981,0.0438,0.0542,4.4621,1.9097,70.2673,2.345,2.33,17.5452,0.4052,0.5,4.4753,1317730500.0,30.7715,0.7106,4.5366,24.0385,1.2404,64.9416,1.9691,2.2145,84.7619,67.8223,100.0,84.7619,100.0,89.9876,2.1546,2.3696,0.23,2.1916,0.06,60.4781,-0.0,2.2555
2003-12-30,2.9411,-446923317.3144,63380439.3148,13.9142,14.7555,0.1318,10.0,100.0,90.0,2.257,2.6825,1.8315,0.7484,364.8092,48.7364,2.4527,50.0436,2.321,19.9104,142.5832,0.0048,0.0904,-0.132,0.6076,2.2222,1.0,2.3686,0.0751,0.1183,0.0432,0.1318,0.067,0.0648,4.4494,1.9211,75.3281,2.58,2.5705,14.3901,0.3849,0.85,4.3849,1485570100.0,43.2206,1.1561,5.9865,38.6364,1.3864,74.3682,1.9996,2.257,84.3504,77.6803,98.7654,84.3504,100.0,89.9876,2.1649,2.5608,0.481,2.2102,0.1153,72.5041,-1.1213,2.335
2003-12-31,3.0471,-577010769.3469,40009112.3139,16.2651,15.7277,0.1676,5.0,100.0,95.0,2.306,2.8833,1.7287,-0.4878,332.086,51.9213,2.5924,60.932,2.4009,19.9888,137.7195,0.0251,0.2437,-0.0474,0.6728,2.2613,1.0,2.5111,0.1012,0.1697,0.0685,0.1676,0.0881,0.0795,4.4368,1.9335,80.6484,2.635,2.7745,12.3532,0.3657,0.98,4.6836,1678350300.0,50.8862,1.5063,7.4616,44.9541,1.4495,75.9606,2.0633,2.306,91.4074,86.8399,75.4567,91.4074,100.0,100.0,2.1816,2.7442,0.419,2.2365,0.1928,62.4963,-22.2462,2.421
2004-01-02,3.6836,-433826840.9518,72369445.5471,18.9345,16.8694,0.2262,0.0,100.0,100.0,2.3915,3.2603,1.5227,0.5802,301.1126,65.4701,2.8316,69.6524,2.5361,20.1726,135.3791,0.1509,0.3931,-0.0066,0.7024,2.3213,1.0,2.8736,0.1537,0.2607,0.1069,0.2262,0.1253,0.1009,4.4244,1.9524,87.9444,2.97,3.04,9.5642,0.3474,1.71,4.754,1915042100.0,53.4669,1.9419,9.7522,81.0427,1.8104,82.7351,2.1617,2.3915,88.1354,87.9644,90.184,88.1354,100.0,100.0,2.2077,3.0631,0.82,2.2773,0.3106,68.324,-8.5106,2.5652
2004-01-05,3.375,-687280062.0044,-1615483.5149,21.6098,18.0619,0.2687,20.0,100.0,80.0,2.459,3.4442,1.4738,-0.9092,223.1836,44.664,2.9783,72.4402,2.6279,20.9042,136.982,0.241,0.3799,-0.0346,0.6822,2.3821,1.0,2.9681,0.1572,0.3035,0.1462,0.2687,0.1424,0.1263,4.4121,1.9679,90.7908,2.97,3.15,7.8379,0.33,1.35,6.0149,1614066400.0,49.0411,2.0649,11.292,62.7907,1.6279,72.332,2.3072,2.459,75.2893,84.944,60.2273,75.2893,41.5342,80.5114,2.2437,3.2374,0.76,2.3297,0.4416,54.8324,-33.3333,2.6708
2004-01-06,3.24,-833594577.7939,-78289801.9265,23.7193,18.9788,0.3165,15.0,95.0,80.0,2.521,3.5673,1.4747,0.0526,150.8863,36.7455,3.0777,63.8006,2.6976,22.1332,140.3966,0.3292,0.7868,-0.094,0.6375,2.4365,1.0,3.0159,0.1409,0.3224,0.1815,0.3165,0.1601,0.1564,4.4,1.9818,80.5717,2.97,3.15,9.4861,0.4335,1.24,6.8005,1443863800.0,42.9243,1.9616,13.0085,58.4906,1.5849,68.3728,2.4775,2.521,66.1865,76.5371,48.1481,66.1865,0.0,47.1781,2.2885,3.3391,0.57,2.3923,0.5721,46.2516,-40.0,2.7566
2004-01-07,3.0568,-974524247.1817,-147380572.2704,24.9419,19.3629,0.3575,10.0,90.0,80.0,2.573,3.6396,1.5064,-0.6735,95.6599,26.8282,3.1272,48.1718,2.7426,23.7305,143.7731,0.682,0.8824,-0.1525,0.591,2.4733,1.0,3.0287,0.1095,0.3183,0.2088,0.3575,0.1673,0.1902,4.3879,1.9937,70.932,2.97,3.15,13.4915,0.6518,1.04,7.6206,1221104000.0,38.5709,1.8635,14.4444,48.8263,1.4883,63.4141,2.6325,2.573,38.8037,60.0932,8.0357,38.8037,0.0,13.8447,2.3403,3.3677,0.49,2.463,0.6901,44.1038,-49.0476,2.8184
2004-01-08,3.24,-917596893.3355,-144133495.5263,26.1034,19.8331,0.4087,5.0,85.0,80.0,2.633,3.7343,1.5317,0.0,89.1767,32.018,3.2026,48.1718,2.8014,25.6907,146.7024,0.8329,0.593,-0.2028,0.549,2.4991,1.0,3.0603,0.0943,0.3267,0.2324,0.4087,0.1806,0.2281,4.376,2.0073,72.108,2.97,3.15,12.9012,0.6192,1.2,7.1427,1303332400.0,36.8834,1.7704,16.2214,55.5556,1.5556,66.009,2.7736,2.633,27.0613,44.0172,25.0,27.0613,13.4306,4.4769,2.3981,3.4352,0.21,2.5438,0.8017,44.8066,-40.0,2.8934
2004-01-09,3.3171,-900789621.1551,-124354332.4803,27.3472,20.3448,0.4644,0.0,80.0,80.0,2.699,3.8273,1.5707,0.3222,88.5139,34.0899,3.2802,50.979,2.8622,27.9832,149.1723,1.066,0.113,-0.2448,0.5125,2.5207,1.0,3.1015,0.0828,0.3359,0.2531,0.4644,0.1934,0.2711,4.3643,2.0217,74.1239,2.985,3.165,12.3951,0.5883,1.32,6.8984,1371070800.0,38.1755,1.8118,18.0845,62.2642,1.6226,67.045,2.902,2.699,21.7262,29.1971,32.1429,21.7262,40.7145,18.0484,2.4608,3.5059,0.1862,2.6336,0.9074,41.2355,-36.715,2.9702
2004-01-12,3.1821,-921295525.917,-111482523.433,28.2001,20.6192,0.5103,0.0,75.0,75.0,2.7555,3.8854,1.6256,-0.381,66.9454,26.9619,3.3198,44.4051,2.9039,28.8309,153.1661,0.9731,-1.5196,-0.3118,0.4514,2.543,1.0,3.1176,0.06,0.3281,0.2681,0.5103,0.1934,0.3169,4.3526,2.0345,70.4864,2.985,3.173,14.0135,0.6627,1.13,7.1648,1284946000.0,36.3994,1.7212,19.5237,52.0737,1.5207,63.481,3.0188,2.7555,28.1011,25.6295,27.1605,28.1011,1.3487,18.4979,2.527,3.5221,0.22,2.7295,0.9988,41.5762,-43.8169,3.0275
2004-01-13,3.0471,-970618265.5864,-111775607.4964,28.6701,20.546,0.5348,15.0,70.0,55.0,2.804,3.9157,1.6923,-0.6612,47.8977,20.2341,3.3267,37.6002,2.9283,28.7335,159.0212,0.3434,-1.9748,-0.4071,0.358,2.5705,1.0,3.1202,0.0312,0.3071,0.2759,0.5348,0.1732,0.3617,4.3411,2.0457,67.2809,2.985,3.173,15.6629,0.7415,0.97,7.491,1198452500.0,34.5388,1.6352,20.1609,44.2922,1.4429,60.117,4.2,2.804,25.21,25.0124,16.3265,25.21,0.0,14.0211,2.5948,3.4938,0.242,2.829,1.0703,32.9062,-50.6329,3.066
2004-01-14,3.1146,-960834111.7402,-98620946.7988,29.1166,20.5522,0.5654,10.0,65.0,55.0,2.8537,3.9481,1.7594,-0.0769,44.6997,22.3984,3.3435,37.6002,2.957,28.0467,167.6096,-0.0866,-1.2312,-0.5389,0.2146,2.6098,1.0,3.127,0.0135,0.2928,0.2793,0.5654,0.1596,0.4059,4.3297,2.0576,67.4045,2.985,3.173,15.2229,0.7045,0.995,7.1635,1240850500.0,33.5685,1.5534,20.9784,44.519,1.4452,61.1992,4.1891,2.8537,24.6118,25.9743,30.3483,24.6118,15.6202,5.6563,2.6629,3.4839,0.13,2.9267,1.1267,37.8059,-47.2249,3.1065
2004-01-15,3.0182,-984417840.3117,-91777867.7136,29.3536,20.5242,0.5728,5.0,60.0,55.0,2.8967,3.9632,1.8303,-0.6429,31.6953,17.6001,3.338,33.8559,2.9735,27.6137,174.6932,-0.2715,-0.2398,-0.6387,0.0925,2.6495,1.0,3.1272,-0.0073,0.2702,0.2775,0.5728,0.1285,0.4444,4.3184,2.0683,64.6936,2.985,3.173,16.0758,0.7292,0.86,7.2464,1185821800.0,32.5325,1.4757,20.9529,37.8855,1.3789,58.8,4.1783,2.8967,18.7329,22.8515,9.5238,18.7329,0.0,5.2067,2.7297,3.4453,0.14,3.0166,1.1652,41.8339,-52.0935,3.1329
2004-01-16,3.0375,-988163590.8611,-81826813.4705,29.5787,20.4976,0.5431,0.0,55.0,55.0,2.9467,3.961,1.9325,0.1099,27.5781,18.2746,3.3353,33.8559,2.9903,27.3747,184.2086,-0.0624,0.2377,-0.7571,-0.0734,2.6979,1.0,3.1286,-0.0212,0.251,0.2722,0.5431,0.0682,0.4748,4.3072,2.0791,66.1382,2.9975,3.18,15.7433,0.6928,1.0,6.9848,1223695500.0,31.8598,1.402,19.5921,46.5116,1.4651,59.1373,4.1565,2.9467,19.173,20.8392,17.6471,19.173,7.2047,7.6083,2.7942,3.4147,0.091,3.0924,1.1892,47.5171,-51.4706,3.157
2004-01-20,2.9314,-985383587.6353,-69432579.9382,29.1018,20.1136,0.4977,10.0,50.0,40.0,2.99,3.9407,2.0393,-0.4194,5.6753,12.9231,3.3115,20.042,2.995,26.8642,191.9741,-0.0222,-0.1632,-0.8384,-0.2075,2.7411,1.0,3.1242,-0.0382,0.2244,0.2626,0.4977,0.0027,0.495,4.2961,2.0887,64.1737,3.005,3.18,19.7562,0.8871,0.865,7.3855,1137515400.0,29.6603,1.3319,17.7285,39.7701,1.3977,56.4616,4.1352,2.99,20.4045,19.4368,34.0426,20.4045,0.0,2.4016,2.8553,3.3574,0.31,3.1488,1.1966,43.5502,-56.8627,3.1659
2004-01-21,2.9218,-973352518.4045,-54222091.4709,28.6489,19.7102,0.3988,5.0,45.0,40.0,3.031,3.9117,2.1503,0.5594,-4.5969,12.4363,3.2877,20.042,2.9984,26.027,203.5783,-0.1541,-0.2055,-0.9309,-0.4,2.7896,1.0,3.1198,-0.05,0.2001,0.2501,0.3988,-0.1008,0.4996,4.2851,2.0981,62.7701,3.005,3.18,19.1154,0.8428,0.82,7.2754,1097505100.0,28.6983,1.2653,14.0397,37.1041,1.371,56.2181,4.0975,3.031,29.7299,23.1025,37.5,29.7299,0.0,2.4016,2.912,3.3047,0.143,3.1902,1.1903,42.0152,-57.3529,3.1697
2004-01-22,3.1628,-897575218.4045,-18959378.7823,28.5815,19.5084,0.3385,0.0,40.0,40.0,3.0855,3.8822,2.2888,0.96,21.8175,21.3582,3.3112,27.3022,3.0252,25.0963,216.3526,-0.1806,-0.0782,-0.9886,-0.5928,2.8467,1.0,3.13,-0.041,0.1988,0.2399,0.3385,-0.1532,0.4918,4.2742,2.1099,64.7487,3.01,3.185,18.0387,0.8006,1.09,6.7659,1173282400.0,31.5879,1.402,11.745,49.7717,1.4977,60.6791,4.061,3.0855,57.1809,35.7717,100.0,57.1809,100.0,33.3333,2.9648,3.3237,0.25,3.2221,1.182,50.4958,-45.3202,3.1934
2004-01-23,3.0278,-923149499.3569,-10947414.9144,28.5689,19.589,0.2854,0.0,35.0,35.0,3.1325,3.8178,2.4472,-0.7143,10.8614,14.4822,3.3048,28.3297,3.0361,24.2858,231.075,-0.2001,-0.0311,-0.9944,-0.778,2.9091,1.0,3.1305,-0.0444,0.1843,0.2288,0.2854,-0.1865,0.4719,4.2634,2.1202,63.3429,3.085,3.205,17.183,0.7606,0.94,7.0486,1131970100.0,30.7671,1.3619,9.7831,42.7273,1.4273,57.2411,4.0256,3.1325,65.9884,50.9664,60.4651,65.9884,22.9313,40.9771,3.0135,3.3004,0.21,3.2431,1.1662,47.9787,-53.2663,3.1986
2004-01-26,2.9507,-937519299.3569,-11246782.8853,28.3121,19.7581,0.2458,0.0,30.0,30.0,3.1655,3.7647,2.5663,-0.25,-32.178,10.7092,3.2836,23.4325,3.0384,23.6331,241.1059,-0.1839,0.1304,-0.9608,-0.8755,2.9637,1.0,3.1283,-0.0514,0.1645,0.2159,0.2458,-0.1967,0.4425,4.2528,2.1296,61.634,3.085,3.275,18.5559,0.8026,0.66,7.0673,1088860700.0,29.9134,1.2938,8.3404,27.5,1.275,55.3546,3.9912,3.1655,67.4419,63.537,41.8605,67.4419,0.0,40.9771,3.0575,3.2582,0.12,3.2501,1.1415,48.0402,-61.6216,3.1917
2004-01-27,2.8639,-987096509.8832,-26121383.7785,27.8298,19.9212,0.1818,0.0,25.0,25.0,3.1965,3.6759,2.7171,-0.6316,-70.932,6.5507,3.2478,18.6658,3.0319,23.1419,259.876,-0.1301,0.1071,-0.8204,-0.9844,3.0226,0.0,3.1237,-0.0608,0.1399,0.2007,0.1818,-0.2215,0.4033,4.2422,2.138,59.2209,3.2,3.32,19.5967,0.8424,0.62,7.2373,1016401700.0,28.5913,1.2291,6.1025,26.383,1.2638,53.2753,3.9579,3.1965,37.0576,56.8293,8.8472,37.0576,0.0,7.6438,3.0965,3.1984,0.19,3.2446,1.1069,47.6918,-69.8864,3.173
2004-01-28,2.7096,-1015520281.3118,-38875703.8004,26.7507,20.3325,0.1049,0.0,20.0,20.0,3.208,3.636,2.78,-0.5714,-151.9212,-0.4471,3.187,6.2485,3.0108,22.7647,273.8967,-0.1443,0.2347,-0.6574,-0.9977,3.068,1.0,3.1203,-0.0755,0.1063,0.1818,0.1049,-0.2472,0.3521,4.2317,2.1448,56.063,3.315,3.39,23.6097,1.0303,0.23,7.7651,916918500.0,26.7569,1.1677,3.4917,8.9147,1.0891,49.7765,3.9255,3.208,22.4581,42.3192,16.6667,22.4581,0.0,-0.0,3.1294,3.1064,0.28,3.2274,1.0598,47.3848,-85.8025,3.1362
2004-01-29,2.6614,-1020964831.3118,-42291582.1003,25.5772,20.9212,0.0387,0.0,15.0,15.0,3.1935,3.6599,2.7271,-0.2083,-171.2699,-2.5523,3.1247,3.2808,2.9869,22.4595,305.7915,0.0314,0.2951,-0.16,-0.8112,3.1138,1.0,3.115,-0.0856,0.0748,0.1604,0.0387,-0.254,0.2927,4.2213,2.1509,51.5666,3.29,3.425,23.6858,1.0388,-0.29,7.9453,851583900.0,25.2927,1.1093,1.2801,-9.5082,0.9049,48.7238,3.8769,3.1935,14.0602,24.5253,16.6667,14.0602,0.0,-0.0,3.1558,3.0171,0.24,3.2005,1.0024,45.8557,-92.9032,3.0936
2004-01-30,2.6036,-1035913715.9272,-44600760.8642,24.4624,21.6984,-0.0192,95.0,10.0,-85.0,3.1705,3.6842,2.6568,-0.4615,-161.2934,-5.0876,3.0595,3.2808,2.9596,22.273,-33.0394,0.0849,-0.1525,0.2072,-0.5452,3.1434,1.0,3.1047,-0.0928,0.0444,0.1372,-0.0192,-0.2495,0.2303,4.211,2.1564,46.0582,3.26,3.425,22.9691,0.9869,-0.46,7.9565,812716800.0,24.5274,1.0538,-0.6317,-14.557,0.8544,47.4562,3.8156,3.1705,14.5125,17.0103,10.2041,14.5125,0.0,-0.0,3.1754,2.9279,0.13,3.1682,0.9365,43.3993,-96.7742,3.0466
2004-02-02,2.6903,-1021737459.5892,-36980183.2633,23.5011,22.5554,-0.0786,90.0,5.0,-85.0,3.119,3.5638,2.6742,0.2113,-129.4743,-0.941,3.0193,5.236,2.9434,22.2277,-15.5207,-0.0599,-0.3489,0.4921,-0.2676,3.1531,1.0,3.0726,-0.0879,0.0273,0.1152,-0.0786,-0.2448,0.1662,4.2007,2.1627,38.7312,3.1,3.425,22.1969,0.9375,-1.03,7.5693,845185000.0,24.6498,1.0411,-2.5625,-26.9634,0.7304,49.5295,3.7573,3.119,18.6791,15.7506,29.1667,18.6791,35.6289,11.8763,3.1884,2.8783,0.142,3.1328,0.8683,39.6206,-90.9677,3.0103
2004-02-03,2.6807,-1054806959.5892,-41022953.039,22.6866,23.2029,-0.1224,85.0,0.0,-85.0,3.083,3.515,2.651,-0.1667,-106.8152,-1.3961,2.9824,7.2106,2.9278,22.3512,-3.0343,-0.1575,-0.3872,0.6687,-0.0529,3.1488,1.0,3.0514,-0.0819,0.0128,0.0948,-0.1224,-0.2307,0.1083,4.1906,2.1689,26.7731,3.07,3.27,21.5524,0.8906,-0.72,7.4325,779046000.0,24.902,1.0291,-3.9711,-20.5714,0.7943,49.302,3.7019,3.083,25.8687,19.6868,38.2353,25.8687,79.5499,38.3929,3.1953,2.8356,0.12,3.1012,0.7995,40.9754,-89.5161,2.978
2004-02-04,2.5361,-1101567591.8472,-53825837.0258,21.5739,23.2579,-0.1765,100.0,0.0,-100.0,3.0465,3.5014,2.5916,-0.7742,-136.9662,-8.0645,2.9232,0.4328,2.8995,22.7016,-3.1884,-0.3102,-0.3104,0.6667,-0.0556,3.133,1.0,3.0205,-0.0843,-0.0107,0.0737,-0.1765,-0.2276,0.0511,4.1805,2.1735,29.4314,3.035,3.09,24.0759,0.9861,-0.73,7.7868,716020800.0,23.8684,0.9776,-5.7069,-21.7262,0.7827,45.9677,3.6493,3.0465,24.8483,23.132,7.1429,24.8483,0.0,38.3929,3.1962,2.7625,0.17,3.0701,0.7265,38.2391,-97.9167,2.9349
2004-02-05,2.6036,-1078536879.0813,-46842168.5016,20.5168,23.3101,-0.2094,95.0,0.0,-95.0,3.023,3.4981,2.5479,0.3191,-116.3127,-4.5899,2.8847,0.4328,2.8805,23.1943,-0.8413,-0.3527,0.0185,0.6966,-0.0147,3.1023,1.0,3.007,-0.0776,-0.0234,0.0543,-0.2094,-0.2055,-0.0039,4.1705,2.1788,37.231,3.035,3.06,23.508,0.9368,-0.47,7.3798,756111300.0,23.3054,0.9287,-6.7623,-14.8265,0.8517,47.705,3.587,3.023,26.6645,25.7938,34.6154,26.6645,48.7764,42.7754,3.1915,2.7217,0.094,3.0367,0.6542,42.4322,-90.0,2.9019
2004-02-06,2.7,-1052964679.0813,-31590225.1507,19.7375,23.5424,-0.219,90.0,5.0,-85.0,2.995,3.4531,2.5369,0.5,-76.0532,0.2338,2.8697,4.9315,2.8728,23.6619,1.0215,-0.2971,0.2394,0.7196,0.0178,3.0772,1.0,2.995,-0.0635,-0.0251,0.0384,-0.219,-0.1635,-0.0555,4.1605,2.185,34.2762,3.035,3.06,22.7858,0.89,-0.56,6.9747,794469600.0,25.1497,0.9823,-7.0927,-16.6667,0.8333,50.1169,3.5283,2.995,38.2784,29.9304,73.0769,38.2784,100.0,49.5921,3.1824,2.7156,0.12,2.9993,0.5869,46.8186,-78.8889,2.8807
2004-02-09,2.7964,-1042437932.9274,-19129535.899,19.321,23.7605,-0.2406,85.0,0.0,-85.0,2.968,3.3792,2.5568,0.3077,-29.9275,4.853,2.875,11.4066,2.8754,23.8187,3.752,-0.1883,0.387,0.7519,0.0654,3.0519,1.0,2.9899,-0.0452,-0.0181,0.0271,-0.2406,-0.1382,-0.1025,4.1507,2.1921,32.372,2.965,3.02,21.9004,0.8455,-0.54,6.6561,840085500.0,27.5399,1.0632,-7.8199,-15.6977,0.843,52.4265,3.4732,2.968,64.3288,43.0906,85.2941,64.3288,100.0,82.9255,3.17,2.7379,0.15,2.9624,0.5277,48.8121,-64.6341,2.8716
2004-02-10,2.9121,-1016090647.2131,-3909705.2143,19.1786,23.9244,-0.2199,80.0,0.0,-80.0,2.954,3.3372,2.5708,0.3571,16.5019,10.1101,2.9012,16.4738,2.8892,23.683,8.7958,-0.055,0.2312,0.8069,0.1529,3.0317,1.0,2.9906,-0.024,-0.0029,0.0211,-0.2199,-0.0813,-0.1385,4.141,2.2004,38.8449,2.955,2.98,20.9849,0.8032,-0.28,6.3369,901562500.0,29.2626,1.12,-7.2171,-8.4848,0.9152,55.0551,3.4214,2.954,83.1607,61.9226,91.1111,83.1607,100.0,100.0,3.1559,2.7885,0.16,2.9294,0.4794,52.5031,-44.5946,2.8766
2004-02-11,2.9025,-1072543687.2131,-15290314.0056,19.1329,24.1247,-0.2052,75.0,0.0,-75.0,2.9465,3.319,2.574,-0.5,35.6301,9.579,2.922,18.2633,2.9007,23.5186,17.0255,-0.0867,0.0771,0.8832,0.2928,3.0187,1.0,2.9909,-0.0103,0.0082,0.0185,-0.2052,-0.0396,-0.1656,4.1313,2.2085,46.0966,2.955,2.96,20.4232,0.763,-0.15,6.2062,830996200.0,29.55,1.104,-6.7772,-4.7468,0.9525,54.7895,3.3728,2.9465,85.806,77.7652,81.0127,85.806,96.3871,98.7957,3.1412,2.8284,0.1,2.9012,0.4394,46.1771,-42.8571,2.8819
2004-02-12,2.9989,-1142876562.8229,-40934631.2956,19.4848,24.4192,-0.1839,70.0,30.0,-40.0,2.9405,3.2981,2.5829,-0.4878,89.0956,13.948,2.9579,26.1718,2.9206,23.2725,28.953,-0.0757,0.3011,0.961,0.4841,2.9995,0.0,2.9922,0.0051,0.0249,0.0198,-0.1839,0.0,-0.1839,4.1217,2.2175,48.5586,2.955,2.96,18.9299,0.7249,-0.12,6.1565,924017100.0,32.351,1.2388,-6.0936,-3.7152,0.9628,56.974,3.327,2.9405,80.5384,83.1684,69.4915,80.5384,100.0,98.7957,3.1268,2.8878,0.28,2.8794,0.4094,45.3025,-28.5714,2.8975
