date,Share Price
27/10/1998,20.026621
28/10/1998,19.711939
29/10/1998,20.001465
30/10/1998,20.517561
02/11/1998,20.517561
03/11/1998,20.970711
04/11/1998,null
05/11/1998,21.902153
06/11/1998,21.889593
09/11/1998,22.380493
10/11/1998,22.405695
11/11/1998,22.367895
12/11/1998,22.355335
13/11/1998,23.186071
16/11/1998,22.833645
17/11/1998,23.173513
18/11/1998,23.853235
19/11/1998,24.318979
20/11/1998,23.790285
23/11/1998,23.123161
24/11/1998,23.148317
25/11/1998,null
26/11/1998,21.788887
27/11/1998,21.247629
30/11/1998,21.650429
01/12/1998,22.783283
02/12/1998,23.047613
03/12/1998,22.846233
04/12/1998,23.664413
07/12/1998,24.167917
08/12/1998,24.671413
09/12/1998,24.218269
10/12/1998,24.318979
11/12/1998,25.980494
14/12/1998,25.300776
15/12/1998,24.948339
16/12/1998,25.476992
17/12/1998,24.167917
18/12/1998,24.520348
21/12/1998,26.483984
22/12/1998,27.239254
23/12/1998,27.188906
24/12/1998,28.397312
25/12/1998,null
28/12/1998,29.454664
29/12/1998,30.73855
30/12/1998,30.474226
31/12/1998,29.58053
01/01/1999,31.216888
04/01/1999,30.386108
05/01/1999,30.524578
06/01/1999,31.418306
07/01/1999,31.670036
08/01/1999,32.853252
11/01/1999,32.979111
12/01/1999,31.518972
13/01/1999,31.091032
14/01/1999,31.65744
15/01/1999,30.499414
18/01/1999,29.945566
19/01/1999,28.070044
20/01/1999,null
21/01/1999,28.2085
22/01/1999,27.969334
25/01/1999,27.289608
26/01/1999,null
27/01/1999,29.391714
28/01/1999,28.523178
29/01/1999,29.077034
01/02/1999,28.23365
02/02/1999,28.195904
03/02/1999,29.429466
04/02/1999,29.479824
05/02/1999,29.706396
08/02/1999,28.422472
09/02/1999,28.699398
10/02/1999,29.64345
11/02/1999,29.32876
12/02/1999,29.50498
15/02/1999,30.096634
16/02/1999,31.518972
17/02/1999,31.632288
18/02/1999,31.594534
19/02/1999,31.707787
22/02/1999,31.065821
23/02/1999,30.96512
24/02/1999,31.091032
25/02/1999,31.418306
26/02/1999,31.58193
01/03/1999,29.467224
02/03/1999,null
03/03/1999,29.87005
04/03/1999,29.60568
05/03/1999,29.693798
08/03/1999,28.01968
09/03/1999,28.44767
10/03/1999,29.32876
11/03/1999,28.837868
12/03/1999,28.699398
15/03/1999,28.107792
16/03/1999,27.415472
17/03/1999,27.793112
18/03/1999,27.94413
19/03/1999,27.717598
22/03/1999,27.453232
23/03/1999,27.037846
24/03/1999,26.937134
25/03/1999,25.300776
26/03/1999,25.162315
29/03/1999,null
30/03/1999,24.167917
31/03/1999,26.106396
01/04/1999,25.426685
02/04/1999,null
05/04/1999,23.739922
06/04/1999,24.419685
07/04/1999,24.079809
08/04/1999,23.765125
09/04/1999,22.972101
12/04/1999,22.732929
13/04/1999,22.594465
14/04/1999,null
15/04/1999,21.876999
16/04/1999,23.626663
19/04/1999,22.078413
20/04/1999,22.053215
21/04/1999,21.927349
22/04/1999,21.146923
23/04/1999,20.718935
26/04/1999,19.069979
27/04/1999,null
28/04/1999,19.636431
29/04/1999,20.618271
30/04/1999,22.267231
03/05/1999,23.362341
04/05/1999,24.734365
05/05/1999,23.941341
06/05/1999,25.137157
07/05/1999,24.923136
10/05/1999,26.924578
11/05/1999,28.195904
12/05/1999,26.937134
13/05/1999,30.787056
14/05/1999,32.230019
17/05/1999,32.944714
18/05/1999,33.200954
19/05/1999,33.915653
20/05/1999,33.18745
21/05/1999,30.544325
24/05/1999,29.762177
25/05/1999,31.151184
26/05/1999,29.69478
27/05/1999,27.806805
28/05/1999,27.375282
31/05/1999,29.573385
01/06/1999,28.750792
02/06/1999,29.276709
03/06/1999,29.937464
04/06/1999,32.337906
07/06/1999,32.661533
08/06/1999,35.196766
09/06/1999,32.998657
10/06/1999,32.243515
11/06/1999,32.378353
14/06/1999,33.133499
15/06/1999,34.50901
16/06/1999,35.978912
17/06/1999,36.761051
