date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-07-13,4.655,2669952.8711,148788.3588,34.2188,26.6592,-2.291,70.0,40.0,-30.0,52.0205,56.2263,47.8147,-0.3333,-109.4761,-28.4418,49.5225,47.8164,51.6422,18.1407,4.3051,-2.2743,1.5666,0.7582,0.0751,52.0863,1.0,52.2023,-0.2304,-1.6369,-1.4065,-0.6413,-2.291,-1.6497,12.0818,39.6747,37.9024,51.77,51.565,29.0176,9.5728,-5.5,3.3751,-1382378.0,10.2441,3.3795,-4.3358,-10.114,0.8989,35.7791,55.6797,52.0205,37.9072,43.0319,30.0,37.9072,0.0,29.331,52.6955,48.8761,1.5,52.1449,-0.28,52.5887,-86.4315,50.9967
1998-07-14,4.7141,2830604.8711,175485.2467,34.9648,27.4083,-2.2633,65.0,35.0,-30.0,51.8015,56.0531,47.5499,0.5208,-97.5611,-23.5183,49.3357,49.1391,51.4382,18.1891,11.8089,-0.871,2.3105,0.8368,0.2046,51.8221,1.0,52.053,-0.1586,-1.6048,-1.4462,-0.5008,-2.2633,-1.7626,12.2203,39.773,38.2515,51.77,51.565,28.7191,9.4142,-4.38,3.3116,-1221726.0,9.7941,3.2105,-4.307,-8.1292,0.9187,38.2409,55.2897,51.8015,46.1675,43.2952,56.0311,46.1675,68.8383,32.3215,52.4053,48.7666,1.44,51.7991,-0.2922,64.9728,-78.019,50.7566
1998-07-15,4.8093,2944795.7802,206786.9677,34.724,27.5822,-2.1329,60.0,30.0,-30.0,51.636,55.8191,47.4529,0.4545,-53.1445,-15.9708,49.3658,30.1488,51.3489,18.6293,15.902,-0.2102,0.828,0.8738,0.274,51.6428,1.0,51.9992,-0.0283,-1.4816,-1.4533,-0.2714,-2.1329,-1.8616,12.3586,39.8803,44.6123,51.77,51.565,26.3888,8.9435,-3.31,3.356,-970506.0,14.1629,4.8,-4.0779,-6.1513,0.9385,42.0146,54.9192,51.636,54.1734,46.0827,76.489,54.1734,100.0,56.2794,52.1149,48.9589,2.75,51.4613,-0.3013,62.3214,-64.4505,50.6327
1998-07-16,4.7617,2964253.4324,206984.4731,34.4952,27.7883,-1.9871,55.0,25.0,-30.0,51.4295,55.5062,47.3528,-0.1812,-51.4275,-18.589,49.3099,30.1488,51.2204,19.5327,19.7121,-0.3264,-0.2927,0.9042,0.3373,51.5171,1.0,51.9071,0.0362,-1.4081,-1.4442,-0.0608,-1.9871,-1.9263,12.4967,39.9815,39.1628,51.77,51.565,25.3042,8.4963,-4.13,3.3581,-1194269.0,13.5808,4.56,-3.8174,-7.6298,0.9237,40.7055,54.5672,51.4295,64.4451,54.9287,60.815,64.4451,79.0058,82.6147,51.829,49.0075,1.38,51.1217,-0.3083,61.7172,-71.2347,50.4769
1998-07-17,4.6312,2791611.4324,133316.955,34.4442,27.9345,-2.0772,50.0,20.0,-30.0,51.161,55.2325,47.0895,-0.8821,-67.8855,-25.3018,49.022,33.4741,50.9737,20.5256,22.2425,-0.7537,-0.2827,0.9222,0.3785,51.4043,1.0,51.7087,0.0004,-1.4437,-1.4441,-0.0851,-2.0772,-1.9921,12.6346,40.0679,39.6994,51.77,51.565,25.5498,8.6915,-5.37,3.498,-1366911.0,12.7345,4.332,-4.0068,-9.9444,0.9006,37.3491,54.2329,51.161,51.7241,56.7809,17.8683,51.7241,25.1781,68.0613,51.5461,48.711,2.12,50.8058,-0.3155,51.0728,-89.8236,50.2102
1998-07-20,4.6007,2707187.7265,64198.4316,34.6165,28.2029,-2.1258,100.0,15.0,-85.0,50.87,54.8826,46.8574,-0.7101,-84.6518,-26.7862,48.7246,37.8917,50.72,21.3389,27.7603,-0.7905,0.486,0.9551,0.4658,51.2353,1.0,51.4803,-0.0293,-1.4807,-1.4515,-0.0748,-2.1258,-2.0511,12.7721,40.1504,32.79,51.72,51.5,26.3335,9.1369,-5.82,3.5915,-1526378.0,11.861,4.1154,-4.1194,-10.7519,0.8925,36.6069,53.9152,50.87,31.5611,49.2434,16.0,31.5611,0.0,34.728,51.2649,48.4038,2.38,50.5265,-0.323,49.0426,-92.5333,49.9387
1998-07-21,4.595,2592322.3932,-6461.6096,34.7803,28.4579,-1.9034,95.0,10.0,-85.0,50.5635,54.3889,46.7381,-0.5208,-91.7914,-27.0722,48.4666,37.8917,50.4848,21.9701,28.0173,-0.5329,1.7011,0.9564,0.4697,51.0694,1.0,51.2417,-0.0369,-1.4976,-1.4607,0.1714,-1.9034,-2.0748,12.9094,40.2314,32.0222,51.69,51.5,25.2312,8.6801,-6.13,3.5654,-1821746.0,11.3645,3.9096,-3.7053,-11.2725,0.8873,36.4639,53.5453,50.5635,16.0514,33.1122,14.2857,16.0514,0.0,8.3927,50.9853,48.1557,1.44,50.2653,-0.3304,45.917,-93.3333,49.6892
1998-07-22,4.6369,2550175.6003,-48190.9142,34.6912,28.7826,-1.8029,90.0,5.0,-85.0,50.279,53.7574,46.8006,0.1834,-74.5244,-23.3524,48.3332,32.9988,50.3138,22.6156,28.1597,0.5411,1.5103,0.9571,0.4719,50.9256,1.0,51.0793,0.0016,-1.4587,-1.4603,0.2657,-1.8029,-2.0687,13.0465,40.3159,32.1151,51.69,51.5,23.9907,8.2461,-5.69,3.53,-1591978.0,12.0858,4.1541,-3.5235,-10.4634,0.8954,38.3238,53.1976,50.279,20.5397,22.7174,31.3333,20.5397,43.8488,14.6163,50.7096,48.0859,1.69,50.0217,-0.3366,46.791,-87.4667,49.5108
1998-07-23,4.5236,2402323.6003,-107924.8194,34.743,29.1592,-1.8103,100.0,0.0,-100.0,49.8975,52.788,47.007,-0.7933,-115.5599,-29.2486,48.0114,35.7268,50.0459,23.8377,27.2056,0.7304,-1.6099,0.9522,0.4572,50.7894,1.0,50.7346,-0.037,-1.5065,-1.4695,0.2335,-1.8103,-2.0438,13.1832,40.3878,24.8065,50.065,51.315,24.401,8.3338,-7.63,3.5954,-1739830.0,11.555,3.9464,-3.5546,-13.84,0.8616,35.3757,52.8707,49.8975,15.2063,17.2658,0.0,15.2063,0.0,14.6163,50.4358,47.7389,1.5,49.7975,-0.3433,41.1786,-100.0,49.2461
1998-07-24,4.5236,2400363.0403,-123173.8843,34.891,29.73,-1.8161,100.0,0.0,-100.0,49.641,52.4246,46.8574,-0.5067,-140.8737,-29.2486,47.7433,37.7026,49.8034,25.5249,22.7846,-0.5026,-3.3362,0.9258,0.3873,50.7189,1.0,50.5238,-0.0458,-1.5268,-1.481,0.1749,-1.8161,-1.991,13.3196,40.4589,25.8352,49.875,50.19,24.9643,8.2871,-5.13,3.4946,-1739830.0,11.294,3.7491,-3.584,-9.7473,0.9025,35.3757,52.4948,49.641,14.5556,16.7672,12.3333,14.5556,0.0,14.6163,50.1633,47.4736,0.75,49.6106,-0.35,35.2836,-93.9542,49.0178
1998-07-27,4.6188,2666615.0403,-33497.9668,35.3928,30.453,-1.6571,100.0,0.0,-100.0,49.472,52.0972,46.8468,0.3484,-133.9902,-20.6096,47.7031,44.9273,49.6793,27.6108,19.4764,-1.4553,-2.2912,0.9024,0.3334,50.7021,1.0,50.452,0.0284,-1.4455,-1.4739,0.2666,-1.6571,-1.9237,13.4557,40.5393,32.1815,49.875,49.315,27.2416,9.3727,-3.38,3.5473,-1473578.0,10.3519,3.5617,-3.2839,-6.515,0.9348,39.6952,52.0656,49.472,27.6743,19.1454,70.6897,27.6743,100.0,33.3333,49.8965,47.535,2.87,49.4499,-0.3547,44.6686,-61.0583,48.9091
1998-07-28,4.3807,2504580.0403,-45323.6854,35.8695,31.1557,-1.626,95.0,10.0,-85.0,49.2095,52.1069,46.3121,-0.9,-172.6766,-32.4851,47.2239,44.9273,49.3289,29.5782,15.7548,-1.7002,-0.264,0.8725,0.2715,50.6818,1.0,50.2016,-0.0727,-1.5648,-1.4921,0.2413,-1.626,-1.8673,13.5914,40.5939,32.7632,49.125,49.315,25.306,8.9041,-5.25,3.8248,-1635613.0,9.6164,3.3836,-3.2425,-10.2439,0.8976,33.7574,51.4864,49.2095,30.7121,24.314,9.1133,30.7121,0.0,33.3333,49.6294,46.9552,2.5,49.2846,-0.3616,41.1427,-94.9796,48.5784
1998-07-29,4.4998,2599662.4316,-15787.6562,36.3224,31.6659,-1.4876,90.0,5.0,-85.0,48.9595,51.6173,46.3017,0.7246,-143.5502,-22.816,47.0472,44.9273,49.1309,30.4688,17.4417,-1.2202,1.1214,0.8865,0.2997,50.5879,1.0,50.0498,-0.0389,-1.5407,-1.5018,0.3242,-1.4876,-1.8118,13.7267,40.6605,31.9908,48.875,49.315,24.1294,8.4589,-5.0,3.7099,-1423978.0,9.1692,3.2144,-2.9828,-9.5694,0.9043,38.592,50.9593,48.9595,42.6247,33.6704,48.0712,42.6247,81.4205,60.4735,49.3638,46.8235,1.63,49.1057,-0.3675,46.4219,-78.019,48.3918
1998-07-30,4.4817,2617681.503,3463.8472,36.6369,32.4916,-1.4094,85.0,0.0,-85.0,48.725,51.1761,46.2739,-0.1131,-131.5962,-23.7069,46.87,42.6125,48.9336,30.3625,19.0778,-1.061,-0.6768,0.8994,0.3269,50.4218,1.0,49.9061,-0.0141,-1.5194,-1.5053,0.3282,-1.4094,-1.7376,13.8617,40.7245,27.6909,48.315,48.755,22.9706,8.0359,-4.69,3.7172,-1592156.0,9.2434,3.2337,-2.842,-9.0628,0.9094,38.1465,50.4797,48.725,35.6701,36.3356,49.8258,35.6701,73.9186,51.7797,49.1011,46.6856,1.68,48.916,-0.3727,47.9171,-77.12,48.2109
1998-07-31,4.2617,2512665.631,-22389.574,37.2883,33.4522,-1.4894,100.0,0.0,-100.0,48.542,51.5444,45.5396,-0.676,-193.5611,-33.5263,46.3076,49.6648,48.5352,29.6346,19.0034,-1.6167,0.8,0.8988,0.3256,50.1786,1.0,49.715,-0.1315,-1.6697,-1.5382,0.1775,-1.4894,-1.6669,13.9962,40.7647,30.216,47.69,47.94,25.5612,9.1341,-3.66,3.9929,-1708324.0,8.5968,3.072,-3.0276,-7.5604,0.9244,33.2369,50.0432,48.542,33.6659,37.3202,3.1008,33.6659,0.0,51.7797,48.8343,45.9925,2.5,48.7069,-0.3807,42.4647,-98.1873,47.8323
1998-08-03,4.5122,2793304.0691,58363.4907,38.0847,34.2785,-1.5058,100.0,35.0,-65.0,48.417,51.3942,45.4398,0.6778,-124.5576,-15.6826,46.3102,53.2152,48.4252,28.5338,18.3773,-0.5244,0.4176,0.894,0.3153,49.8622,1.0,49.665,-0.0163,-1.5586,-1.5423,0.117,-1.5058,-1.6227,14.1304,40.8309,38.329,47.69,47.5,25.2657,9.5574,-2.5,3.9922,-1386171.0,7.715,2.9184,-3.0736,-5.012,0.9499,42.1587,49.5019,48.417,43.1159,37.484,76.4211,43.1159,100.0,57.9729,48.5698,46.1269,3.88,48.4874,-0.386,53.5563,-51.6,47.7217
1998-08-04,4.3931,2564709.4072,13358.3983,38.4255,34.9498,-1.4929,95.0,30.0,-65.0,48.1985,51.1736,45.2234,-0.4662,-90.1546,-20.9665,46.0953,44.9016,48.2066,27.5247,10.9145,-1.4535,-2.2858,0.8282,0.1893,49.4627,1.0,49.5194,-0.009,-1.5535,-1.5445,0.0953,-1.4929,-1.5883,14.2641,40.8839,39.9457,47.69,47.5,23.4334,9.0796,-4.37,4.1999,-1800591.0,8.9105,3.4525,-3.0612,-8.6535,0.9135,39.5167,48.8692,48.1985,43.9049,40.2289,52.193,43.9049,70.3875,56.7958,48.3079,45.9328,2.81,48.2628,-0.391,48.6725,-68.2667,47.5039
1998-08-05,4.3807,2458153.4072,-40171.3575,38.806,35.6603,-1.4835,90.0,25.0,-65.0,47.967,50.8689,45.0651,-0.4,-97.2621,-21.505,45.896,46.0348,47.9964,26.4443,-0.2409,-1.9485,1.4066,0.7041,-0.0042,49.0255,1.0,49.3624,0.0018,-1.5422,-1.5441,0.0685,-1.4835,-1.552,14.3975,40.935,39.6545,47.625,47.5,22.5791,8.8756,-4.63,4.2729,-2066981.0,8.3438,3.2799,-3.0546,-9.1448,0.9086,39.2475,48.31,47.967,59.3187,48.7798,49.3421,59.3187,67.3696,79.2524,48.0493,45.7589,2.5,48.0343,-0.3954,42.1079,-70.0,47.2945
1998-08-06,4.4883,2491606.7832,-47773.6964,39.0127,36.2579,-1.3799,85.0,20.0,-65.0,47.867,50.7394,44.9946,0.628,-59.5486,-14.3745,45.9389,42.9403,47.9139,25.6578,0.1242,-0.5624,0.1293,0.7086,0.0022,48.6737,1.0,49.3252,0.0947,-1.4256,-1.5204,0.1236,-1.3799,-1.5035,14.5305,40.997,43.8024,47.625,47.5,21.1623,8.4318,-2.0,4.2272,-1956937.0,8.4477,3.3659,-2.8528,-4.0708,0.9593,42.8128,48.31,47.867,58.5526,53.9254,74.1228,58.5526,100.0,79.2524,47.7993,45.9283,2.5,47.82,-0.3972,48.9852,-54.9333,47.2148
1998-08-07,4.6188,2662826.7832,7938.4101,38.9038,36.5613,-1.2708,80.0,15.0,-65.0,47.823,50.6275,45.0185,0.9133,9.3177,-6.4053,46.2333,36.8358,47.9697,25.4873,3.3475,-1.9784,-0.3401,0.7472,0.0584,48.4223,1.0,49.3183,0.2493,-1.2088,-1.4581,0.1898,-1.2708,-1.4606,14.6632,41.072,47.3005,47.625,47.5,20.3556,8.0102,-0.88,4.057,-1785717.0,9.3963,3.6976,-2.6339,-1.7821,0.9822,46.7973,43.75,47.823,74.4883,64.1199,100.0,74.4883,100.0,89.1232,47.5672,46.4396,1.5,47.6296,-0.3944,51.6444,-36.6667,47.275
1998-08-10,4.4883,2513820.3287,-17403.0919,38.2988,36.6318,-1.2524,75.0,10.0,-65.0,47.7355,50.5117,44.9593,-0.7273,-4.3324,-12.8008,46.2464,26.8031,47.8898,24.8785,11.0812,-0.9945,3.7073,0.8298,0.1922,48.2544,1.0,49.2891,0.259,-1.1344,-1.3933,0.1667,-1.2524,-1.4191,14.7955,41.1326,46.5332,47.625,47.5,18.9609,7.6097,-1.75,4.258,-2019870.0,10.9451,4.3927,-2.5985,-3.5802,0.9642,43.5996,43.7975,47.7355,73.2145,68.7518,45.5206,73.2145,57.6452,85.8817,47.3537,46.5171,2.75,47.4439,-0.3901,47.6721,-54.9333,47.209
1998-08-11,4.4312,2688268.0398,29318.1192,38.3272,36.5256,-1.2044,70.0,5.0,-65.0,47.587,50.2864,44.8876,0.9022,-113.1743,-15.4638,46.1562,38.8665,47.7603,24.1255,19.9063,0.2245,1.3359,0.9056,0.3405,48.0675,1.0,49.2259,0.2258,-1.111,-1.3369,0.1832,-1.2044,-1.3876,14.9275,41.1866,46.3262,47.625,47.5,23.1896,9.4792,-2.97,4.3927,-2211337.0,10.2088,4.1731,-2.5055,-6.0,0.94,42.2681,43.9091,47.587,62.8402,70.181,43.0,62.8402,40.0091,65.8848,47.157,46.4368,2.75,47.2665,-0.3856,54.6931,-62.9333,47.0942
1998-08-12,4.6312,2770862.2943,72046.0484,37.1873,35.8412,-1.1216,65.0,0.0,-65.0,47.4935,49.8961,45.0909,0.7745,42.7423,-3.7865,46.4667,15.5286,47.8431,24.1205,28.5743,-0.3699,1.3636,0.9592,0.4783,47.9431,1.0,49.2179,0.3395,-0.9125,-1.252,0.234,-1.1216,-1.3556,15.0592,41.261,44.875,47.375,47.25,21.656,9.0053,-1.87,4.2756,-2060917.0,15.8343,6.5844,-2.3369,-3.703,0.963,48.1068,44.0186,47.4935,57.8402,64.6316,85.0,57.8402,100.0,65.8848,46.9838,46.9266,2.75,47.1334,-0.3772,53.7637,-30.2857,47.1936
1998-08-13,4.6426,2730091.8943,70003.6151,36.0084,35.2263,-0.8201,60.0,5.0,-55.0,47.431,49.6256,45.2364,-0.104,102.6161,-3.1589,46.7623,13.6108,47.9295,23.9596,39.4096,0.7287,3.0628,0.9952,0.6349,47.8615,0.0,49.2132,0.412,-0.737,-1.149,0.4611,-0.8201,-1.2813,15.1906,41.3359,50.224,46.75,47.25,20.9918,8.555,-1.25,4.1801,-1857065.0,15.962,6.5052,-1.7113,-2.5,0.975,48.4205,44.1258,47.431,71.1172,63.9325,85.3516,71.1172,100.0,80.003,46.8383,47.3677,1.25,47.0452,-0.3654,55.8799,-28.5714,47.3132
1998-08-14,4.3331,2583523.8943,16168.8364,35.585,35.1008,-0.8263,55.0,0.0,-55.0,47.2745,49.5497,44.9993,-0.8711,-44.0819,-17.3977,46.4328,27.5387,47.6981,23.4799,55.2994,1.6953,0.8719,0.9839,0.8221,47.7343,0.0,49.1344,0.2389,-0.8504,-1.0893,0.3794,-0.8263,-1.2058,15.3215,41.3775,50.6519,46.75,46.94,25.5356,10.8772,-3.13,4.6811,-2003633.0,14.5081,6.1799,-1.7293,-6.4364,0.9356,41.3012,44.287,47.2745,64.0755,64.3443,21.875,64.0755,0.0,66.6667,46.7102,46.8917,3.88,46.9905,-0.3568,47.4458,-72.5705,47.1293
1998-08-17,4.4169,2646483.2856,12708.1573,35.1826,34.9815,-0.7676,50.0,0.0,-50.0,47.178,49.4329,44.9231,0.4565,-80.2778,-12.6758,46.3142,27.5387,47.5726,23.2324,64.0096,1.3403,-1.6348,0.9455,0.8989,47.5892,1.0,49.0989,0.1839,-0.8594,-1.0433,0.3576,-0.7676,-1.1252,15.452,41.4276,49.9327,46.75,46.72,24.6935,10.3334,-1.93,4.5114,-1774991.0,14.0297,5.8709,-1.6103,-3.995,0.96,43.6621,44.4434,47.178,48.763,61.3186,39.0625,48.763,33.1625,44.3875,46.596,46.7356,1.38,46.9621,-0.3489,47.6896,-55.7239,47.0441
1998-08-18,4.2979,2343279.8074,-86336.6961,34.9144,34.8028,-0.5917,45.0,5.0,-40.0,47.022,49.3877,44.6563,-0.9058,-131.3216,-17.6295,45.9909,29.8182,47.3399,23.0843,69.7494,0.1786,-1.4806,0.9081,0.9382,47.4041,1.0,49.0214,0.0696,-0.9563,-1.0259,0.4344,-0.5917,-1.0261,15.5821,41.4646,49.2611,46.75,46.72,25.0806,10.3167,-3.12,4.5574,-2148581.0,13.559,5.5774,-1.2451,-6.4663,0.9353,41.1852,44.5951,47.022,21.2755,44.7047,2.8889,21.2755,0.0,11.0542,46.488,46.2903,1.38,46.933,-0.3435,42.1052,-76.7677,46.8491
1998-08-19,4.0265,1844450.3383,-277724.7221,35.2412,34.9921,-0.7458,100.0,0.0,-100.0,46.694,49.7593,43.6287,-0.9665,-265.0353,-27.9546,45.1743,41.451,46.8437,22.6147,65.8981,0.4763,0.3255,0.9342,0.9128,47.1697,1.0,48.7231,-0.1878,-1.2606,-1.0728,0.2099,-0.7458,-0.9556,15.7115,41.4712,41.2006,45.44,45.75,29.7989,12.8009,-6.56,5.0984,-2683238.0,12.3343,5.2985,-1.5787,-13.473,0.8653,36.0227,49.5,46.694,14.5616,28.2,1.7333,14.5616,0.0,11.0542,46.3705,45.1552,3.88,46.888,-0.3451,37.5005,-98.2667,46.3832
1998-08-20,3.9577,1362158.9537,-484228.4713,35.6834,35.2872,-0.7895,100.0,75.0,-25.0,46.3895,50.1947,42.5843,-0.6987,-283.0404,-30.166,44.3476,44.085,46.3262,21.8283,305.5544,1.0982,-2.5934,-0.1641,-0.8136,46.875,1.0,48.4303,-0.3755,-1.5422,-1.1667,0.1127,-0.7895,-0.9022,15.8403,41.4706,37.4946,45.08,45.345,30.6135,12.9708,-6.09,5.116,-3355001.0,11.8802,5.0336,-1.6837,-12.8211,0.8718,34.917,49.425,46.3895,2.4361,12.7577,2.6862,2.4361,0.0,0.0,46.2312,44.0505,1.56,46.8155,-0.3529,32.4201,-97.3526,45.88
1998-08-21,4.0083,1513332.9697,-476585.6844,36.2667,35.8297,-0.8178,100.0,70.0,-30.0,46.1115,50.3403,41.8827,0.224,-226.6595,-27.1421,43.7403,47.348,45.9085,20.8607,290.4055,-0.9466,-4.9306,-0.4162,-0.9372,46.5383,1.0,48.206,-0.4289,-1.7029,-1.2739,0.0361,-0.8178,-0.8539,15.9685,41.4753,36.3954,45.08,44.815,31.3028,13.3823,-5.56,5.0968,-3017559.0,11.1854,4.7819,-1.7557,-11.7053,0.8829,36.429,49.2603,46.1115,10.4115,9.1364,26.8148,10.4115,17.2895,5.7632,46.0657,43.3001,2.5,46.6866,-0.3639,30.4147,-80.683,45.4562
1998-08-24,4.0112,1440231.4479,-453392.6935,36.5296,36.1996,-0.9917,95.0,65.0,-30.0,45.785,50.2287,41.3413,-0.1522,-155.526,-26.9663,43.2324,41.525,45.5334,19.8293,299.4322,-2.315,-2.7778,-0.2684,-0.8709,46.1681,1.0,47.925,-0.4264,-1.807,-1.3806,-0.1614,-0.9917,-0.8302,16.0961,41.4803,34.6707,45.08,44.815,29.9461,12.7132,-6.53,5.0577,-2868107.0,12.3731,5.2528,-2.1407,-13.4639,0.8654,36.5168,48.9864,45.785,19.647,10.8315,29.44,19.647,25.5232,14.2709,45.8731,42.7138,1.84,46.5018,-0.3767,29.7598,-80.3629,45.0618
1998-08-25,4.1574,1529831.4479,-374178.0433,36.7136,36.518,-1.2233,90.0,60.0,-30.0,45.66,50.2118,41.1082,1.0,-111.5665,-18.1953,43.0826,40.2106,45.3398,19.0916,313.6139,-2.5809,-2.8442,-0.0242,-0.724,45.856,1.0,47.8578,-0.2923,-1.7459,-1.4536,-0.3818,-1.2233,-0.8415,16.2231,41.5005,36.9038,45.08,44.815,28.5312,12.0775,-2.5,4.8657,-2778507.0,12.1665,5.1502,-2.6514,-5.4348,0.9457,40.9023,48.7207,45.66,38.2878,22.7821,58.6087,38.2878,100.0,47.6042,45.6608,42.6532,2.0,46.3019,-0.3878,40.7826,-64.0342,44.8441
1998-08-26,4.0618,1486275.7813,-321614.4855,36.8885,36.7627,-1.388,85.0,55.0,-30.0,45.4225,50.1113,40.7337,-0.5319,-102.1519,-21.9069,42.7824,40.2106,45.0693,18.4422,-28.956,-4.2651,-2.1619,0.2764,-0.4841,45.5952,1.0,47.6896,-0.2435,-1.758,-1.5145,-0.4834,-1.388,-0.9046,16.3495,41.5105,33.2094,45.08,44.815,27.5251,11.4736,-4.75,4.9042,-2909174.0,11.7374,4.8927,-3.0228,-10.0529,0.8995,39.0466,48.463,45.4225,52.7917,36.9088,70.3264,52.7917,68.9946,64.8393,45.4316,42.367,1.47,46.0415,-0.3986,38.5642,-74.7065,44.5432
1998-08-27,4.0198,1540288.8041,-253687.5695,37.2403,37.2643,-1.5055,80.0,50.0,-30.0,45.1725,50.016,40.329,0.0343,-108.441,-23.5142,42.4543,43.9253,44.7827,17.7972,-15.9268,-4.4762,1.738,0.4859,-0.2744,45.3338,1.0,47.5033,-0.2144,-1.7824,-1.5681,-0.5254,-1.5055,-0.9801,16.4753,41.516,32.8011,45.08,44.815,28.8511,11.93,-5.0,4.9157,-3164641.0,11.2407,4.648,-3.2969,-10.6247,0.8938,38.2429,48.213,45.1725,62.0684,51.0493,57.27,62.0684,40.5499,69.8482,45.1874,42.0409,1.75,45.7076,-0.4095,41.2853,-79.4023,44.223
1998-08-28,3.9309,1431350.9375,-237498.8279,37.6184,37.8515,-1.8855,75.0,45.0,-30.0,44.9915,50.1452,39.8378,-0.7467,-108.1928,-26.8632,42.0135,44.8015,44.4348,17.2544,2.4779,-3.0157,3.4292,0.737,0.0432,45.0433,1.0,47.3514,-0.2299,-1.8555,-1.6256,-0.7812,-1.8855,-1.1043,16.6005,41.5121,32.2576,44.94,44.815,28.4029,11.5835,-3.62,4.9579,-3385461.0,10.8272,4.4156,-4.1514,-8.0894,0.9191,36.5684,47.9705,44.9915,47.1382,53.9994,13.8182,47.1382,1.1756,36.9067,44.9275,41.5553,1.5,45.3187,-0.4215,47.1855,-89.3276,43.838
1998-08-31,3.9185,1191802.366,-285505.3583,37.8604,38.1429,-2.2813,70.0,40.0,-30.0,44.6725,49.9828,39.3622,-0.5029,-93.8519,-27.3314,41.621,42.4583,44.1077,16.795,13.1933,-1.6658,3.8331,0.8498,0.2282,44.7146,1.0,46.9823,-0.2211,-1.902,-1.6809,-0.9893,-2.2813,-1.2921,16.7251,41.507,31.9616,44.875,44.815,27.1754,11.0043,-6.38,4.9383,-3720829.0,10.9767,4.4448,-5.0507,-13.4656,0.8653,36.3343,47.7353,44.6725,26.7264,45.311,9.0909,26.7264,0.0,13.9085,44.6528,41.1473,1.75,44.8741,-0.4341,45.3085,-90.715,43.4578
1998-09-01,3.9605,1220432.274,-270079.8448,38.1385,38.4722,-2.3481,65.0,35.0,-30.0,44.438,49.8827,38.9933,0.3436,-85.3391,-24.4921,41.3739,43.4221,43.8536,16.4638,27.2469,0.0956,2.9014,0.9524,0.4578,44.2615,1.0,46.7621,-0.1606,-1.8816,-1.721,-0.878,-2.3481,-1.4701,16.849,41.5063,24.8535,44.875,44.815,26.6942,10.7041,-4.69,4.8383,-3534162.0,10.5305,4.2226,-5.23,-10.1669,0.8983,37.754,47.5071,44.438,18.294,30.7195,31.9728,18.294,52.3425,17.8394,44.3672,40.9516,1.63,44.405,-0.4456,42.636,-86.0192,43.15
1998-09-02,3.9787,1323309.1426,-206483.1451,38.4517,38.7322,-2.5759,60.0,30.0,-30.0,44.2195,49.746,38.693,0.1429,-78.7769,-23.2429,41.2067,44.4023,43.6419,16.4123,36.2401,0.6304,0.0249,0.9883,0.5912,43.8478,1.0,46.5773,-0.0864,-1.8291,-1.7426,-0.9073,-2.5759,-1.6686,16.9723,41.5075,25.4301,44.875,44.815,26.1492,10.4189,-4.37,4.7856,-3355910.0,10.068,4.0115,-5.7589,-9.5,0.905,38.3785,47.2858,44.2195,32.0879,25.7027,55.2,32.0879,100.0,50.7808,44.0756,40.8649,1.75,43.9405,-0.4554,48.0759,-83.9915,42.8825
1998-09-03,4.0676,1370244.109,-146761.2655,38.0888,38.4963,-2.6097,55.0,25.0,-30.0,43.991,49.3938,38.5882,0.3908,-47.3757,-17.1846,41.2423,31.1955,43.5388,16.6593,39.5039,-0.1737,-1.3084,0.9954,0.6361,43.5762,1.0,46.4218,0.0398,-1.6928,-1.7327,-0.742,-2.6097,-1.8677,17.095,41.5181,25.8543,44.875,44.815,24.6023,9.8979,-4.57,4.7265,-3204957.0,12.9025,5.1909,-5.858,-9.6966,0.903,41.4077,47.0711,43.991,53.6582,34.68,73.8019,53.6582,100.0,84.1142,43.7859,41.0586,2.38,43.5215,-0.4617,47.0362,-74.0662,42.7245
1998-09-04,3.8946,1291720.7362,-133972.3638,37.9685,38.1337,-2.482,100.0,20.0,-80.0,43.6035,48.7634,38.4436,-0.5355,-68.2982,-24.7617,40.9551,35.6824,43.2732,17.025,46.0996,-0.8091,-1.1816,0.9998,0.7205,43.2526,1.0,45.9639,0.0172,-1.7112,-1.7284,-0.4487,-2.482,-2.0333,17.2171,41.5104,22.2948,44.75,44.75,25.0072,10.403,-7.75,5.1044,-3346132.0,11.8542,4.9314,-5.6019,-15.9794,0.8402,37.6192,46.8629,43.6035,50.3971,45.3811,22.1893,50.3971,25.3255,75.1085,43.4976,40.7694,3.38,43.1438,-0.4681,43.442,-92.1053,42.4158
