date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2003-05-15,28.7999,30805051.475,452866.0241,20.8739,19.362,0.3278,85.0,35.0,50.0,32.8983,34.1275,35.3567,-0.5106,68.735,14.4141,34.9287,18.405,33.9702,21.8058,106.6773,0.0778,0.1135,0.4744,0.9579,34.051,1.0,33.2767,-0.0303,0.6858,0.7161,0.4858,-0.158,0.3278,30.9111,29.0461,51.8139,34.375,34.365,18.4913,3.4432,0.46,2.7049,9180100.0,26.8333,4.9965,0.9672,1.3545,1.0135,57.2071,33.0152,34.1275,68.5851,75.5801,68.5851,50.3597,49.7115,7.288,34.3904,34.8328,0.94,33.9585,0.3485,58.1994,-48.0836,34.2507
2003-05-16,28.9505,31485451.475,562884.3972,20.7211,19.6345,0.2365,80.0,30.0,50.0,32.8962,34.136,35.3758,0.2264,51.0046,15.9977,34.9517,17.8172,34.0302,21.5305,119.6418,0.0693,1.4647,0.2649,0.8691,34.1111,1.0,33.2844,-0.0489,0.655,0.7039,0.4194,-0.1829,0.2365,30.9479,29.0556,47.6898,34.375,34.365,18.1729,3.311,0.17,2.6329,9860500.0,26.0527,4.7467,0.6954,0.4938,1.0049,57.9989,33.0431,34.136,56.6195,69.2329,56.6195,48.2759,25.4036,11.0304,34.4772,34.8314,0.53,33.9973,0.3432,61.8191,-41.8118,34.2957
2003-05-19,28.3648,31258484.8083,484503.938,20.2695,19.7999,0.2142,75.0,25.0,50.0,32.882,34.126,35.37,-0.6,-15.4546,7.8303,34.8403,11.6891,34.0178,21.1738,139.4294,1.0991,1.8893,-0.0772,0.6504,34.1257,0.0,33.288,-0.109,0.5676,0.6767,0.3654,-0.1512,0.2142,30.9775,29.0652,47.3166,34.375,34.365,19.5277,3.5655,-0.2,2.693,9179600.0,24.6972,4.5093,0.6285,-0.5865,0.9941,53.9152,33.0707,34.126,37.2188,54.1412,37.2188,13.0208,6.1061,0.0,34.5564,34.6419,0.95,34.0456,0.3351,62.2378,-66.2021,34.2732
2003-05-20,28.2812,30984627.8852,321257.0984,19.8405,19.879,0.1938,70.0,20.0,50.0,32.8517,34.091,35.3303,-0.2308,-21.7788,6.7006,34.7225,11.6891,33.997,20.839,157.9489,1.6541,-0.2504,-0.3899,0.3754,34.1223,0.0,33.2943,-0.1536,0.4847,0.6383,0.3238,-0.1299,0.1938,31.0057,29.0749,41.5262,34.375,34.365,18.8223,3.3872,-0.7,2.6621,8698500.0,23.8051,4.2839,0.5684,-2.029,0.9797,53.3503,33.098,34.091,23.0364,38.9582,23.0364,7.8125,3.6768,0.0,34.6256,34.4551,0.65,34.0956,0.3248,57.7668,-69.6864,34.2422
2003-05-21,28.1473,31040087.0689,242915.2135,19.2192,19.7054,0.201,65.0,15.0,50.0,32.8272,34.079,35.3308,0.0816,-65.7744,4.8504,34.5886,7.4146,33.963,20.6226,180.3524,0.9944,-2.0319,-0.7114,-0.0062,34.1,0.0,33.2966,-0.1894,0.4015,0.5909,0.3024,-0.1014,0.201,31.032,29.0847,43.39,34.375,34.365,19.9469,3.5078,-0.24,2.6138,8155000.0,23.1418,4.0697,0.5895,-0.7084,0.9929,52.4252,33.125,34.079,12.3016,24.1856,12.3016,16.0714,0.0,0.0,34.6828,34.2564,0.49,34.146,0.3123,49.8603,-75.2613,34.1992
2003-05-22,28.641,31440552.1852,316203.7782,18.9408,19.5883,0.2044,60.0,10.0,50.0,32.8782,34.111,35.3438,0.5814,-3.3001,10.8506,34.5775,13.6521,33.9885,20.35,206.101,0.098,-2.2439,-0.9461,-0.44,34.0998,0.0,33.3074,-0.1698,0.3787,0.5485,0.2891,-0.0847,0.2044,31.064,29.0946,47.5632,34.375,34.365,18.9704,3.3324,0.64,2.566,8770000.0,24.969,4.3862,0.5994,1.9053,1.0191,55.4253,33.1517,34.111,31.2675,22.2018,31.2675,69.9187,17.9422,53.8265,34.7292,34.2438,0.86,34.2025,0.3,51.5595,-54.7038,34.2136
2003-05-23,28.1975,31090010.2497,205903.5954,18.6764,19.5823,0.1961,55.0,5.0,50.0,32.9655,34.1375,35.3095,-0.7258,-49.8928,4.6127,34.469,13.6521,33.961,19.9633,221.3771,-0.5496,-1.6294,-0.998,-0.661,34.1133,0.0,33.3113,-0.1873,0.3143,0.5016,0.2683,-0.0722,0.1961,31.0904,29.1045,46.6919,34.505,34.365,18.2067,3.1658,0.53,2.5799,7993800.0,23.9639,4.1669,0.5752,1.5978,1.016,52.3063,33.1782,34.1375,39.343,27.6374,39.343,32.0388,17.9422,0.0,34.764,34.0939,0.7,34.2594,0.2863,50.6747,-73.1707,34.1745
2003-05-27,28.5322,32224232.4719,502951.1735,18.2056,19.5556,0.2571,50.0,0.0,50.0,32.9661,34.138,35.3099,0.7778,-44.4444,8.6946,34.4459,9.2604,33.9742,19.616,237.2076,-0.8923,-0.7555,-0.9774,-0.8406,34.1256,0.0,33.3146,-0.1676,0.2922,0.4597,0.2482,0.0089,0.2571,31.1205,29.1146,48.7418,34.505,34.395,18.8735,3.2875,0.01,2.5541,9269800.0,22.7257,3.9585,0.7544,0.0293,1.0003,54.3473,33.2044,34.138,59.0596,43.2234,59.0596,75.2212,39.7543,65.4363,34.7886,34.0735,0.9,34.2978,0.2728,57.2398,-60.4982,34.1709
2003-05-28,29.4107,32510784.4719,669923.4397,18.5477,19.9249,0.3359,45.0,10.0,35.0,32.9331,34.1855,35.4379,0.64,134.0207,18.3492,34.6142,25.0482,34.0862,19.3058,261.7008,-0.9997,0.1256,-0.8018,-0.9895,34.1541,0.0,33.3432,-0.0836,0.3553,0.4388,0.2408,0.0951,0.3359,31.1608,29.1248,49.9412,34.505,34.395,17.3048,3.1232,0.95,2.5673,10293200.0,28.8711,5.2106,0.9844,2.7778,1.0278,59.1746,33.2304,34.1855,62.7037,53.7021,62.7037,80.8511,55.1454,100.0,34.8082,34.3284,1.5,34.3208,0.2623,57.9843,-23.1317,34.2673
2003-05-29,29.8626,32571166.2901,696540.5417,19.0314,20.0481,0.2993,100.0,5.0,95.0,32.8468,34.2605,35.6742,0.5273,179.8138,22.7701,34.8549,28.2214,34.239,18.9266,278.1543,-0.7728,0.9518,-0.5997,-0.9899,34.2186,1.0,33.3994,0.0039,0.4437,0.4398,0.2376,0.0617,0.2993,31.2061,29.1353,56.3011,34.56,34.47,16.5334,2.967,1.5,2.5141,11400200.0,29.5344,5.3001,0.876,4.3872,1.0439,61.3851,33.25,34.2605,82.1476,67.9703,82.1476,90.3704,88.4788,100.0,34.8282,34.6758,0.8,34.3395,0.2556,62.8049,-8.7838,34.4106
2003-05-30,30.4985,34662652.4287,1309580.351,19.7613,20.3003,0.2913,100.0,0.0,100.0,32.7597,34.4115,36.0633,0.7525,194.805,28.5049,35.1973,33.6299,34.4495,18.4221,-5.2839,-0.2759,1.2467,0.639,-0.0921,34.3412,1.0,33.584,0.103,0.5686,0.4656,0.2437,0.0476,0.2913,31.2585,29.1459,65.5206,34.985,34.805,15.6087,2.8186,3.02,2.4771,14293900.0,31.4266,5.6751,0.8501,9.0338,1.0903,64.2525,33.304,34.4115,89.0099,77.9537,89.0099,95.8084,100.0,100.0,34.8552,35.1546,1.01,34.3694,0.2535,67.6668,-3.9216,34.6191
2003-06-02,30.1471,33732173.7053,1145255.1927,20.5584,20.5999,0.2833,100.0,25.0,75.0,32.764,34.5265,36.289,-0.5532,166.4337,23.1838,35.4128,35.7017,34.6,17.834,76.0184,0.048,0.9562,0.857,0.9704,34.4689,1.0,33.6829,0.1287,0.6264,0.4977,0.2514,0.0319,0.2833,31.3062,29.1567,66.8592,34.985,34.935,14.7979,2.6777,2.3,2.5111,13044400.0,31.2309,5.6513,0.8244,6.8189,1.0682,61.5919,33.4026,34.5265,87.8003,86.3193,87.8003,77.2222,91.0466,73.1399,34.8911,35.4329,0.94,34.4032,0.2535,60.7758,-21.4099,34.7732
2003-06-03,30.122,34430455.5235,1196097.7344,21.0203,20.8011,0.3061,95.0,20.0,75.0,32.8369,34.6495,36.4621,0.0,113.296,22.8015,35.5894,29.7964,34.7334,17.2044,103.8623,0.2082,1.4062,0.5171,0.9709,34.6247,1.0,33.788,0.1316,0.6622,0.5306,0.2638,0.0423,0.3061,31.3531,29.1677,62.2191,34.985,34.935,16.3683,2.9038,2.46,2.464,11947100.0,30.2627,5.3688,0.888,7.3345,1.0733,61.4008,33.5405,34.6495,79.6769,85.4957,79.6769,66.0,72.3267,43.8402,34.9366,35.6467,0.55,34.4482,0.2548,60.5303,-22.1932,34.9136
2003-06-04,30.3981,34592693.6187,1159782.0105,21.7119,21.1739,0.3641,90.0,15.0,75.0,32.8179,34.757,36.6961,0.3929,128.63,25.4796,35.7975,34.853,34.8854,16.5517,121.6298,0.9998,1.5509,0.2312,0.8515,34.7818,1.0,33.888,0.1427,0.709,0.5663,0.282,0.0822,0.3641,31.4029,29.1788,63.4073,34.985,34.935,15.5913,2.7586,2.15,2.4351,13650600.0,32.2736,5.7103,1.0537,6.2902,1.0629,62.7398,33.6729,34.757,69.1201,78.8657,69.1201,64.1379,54.7421,47.2463,34.9927,35.9,0.84,34.5129,0.2576,62.7928,-13.577,35.0736
2003-06-05,31.3854,35413116.8415,1300534.6024,22.81,21.5823,0.5376,100.0,10.0,90.0,32.6989,34.9365,37.1741,0.6209,164.1483,34.0862,36.1867,43.6741,35.1354,15.9506,143.9276,1.4852,0.7787,-0.1552,0.5888,34.9131,1.0,34.1494,0.2124,0.8318,0.6194,0.319,0.2187,0.5376,31.464,29.1903,64.5734,35.515,35.495,13.8524,2.6207,3.59,2.5218,15105300.0,35.3342,6.6848,1.5502,10.5837,1.1058,67.0431,33.7999,34.9365,70.3766,73.0578,70.3766,80.9917,63.6955,100.0,35.0637,36.4055,2.11,34.6163,0.2642,64.624,-9.2929,35.3358
2003-06-06,31.1679,34681229.885,1007011.6673,23.8785,21.8191,0.7074,100.0,5.0,95.0,32.77,35.123,37.476,-0.5326,164.7898,30.5882,36.4702,44.1793,35.3368,15.4738,166.8817,1.6944,-0.0735,-0.5282,0.227,35.0671,1.0,34.3915,0.2226,0.8977,0.6751,0.3758,0.3316,0.7074,31.5218,29.2019,69.1614,35.575,35.535,13.1778,2.4897,3.73,2.536,14115100.0,34.037,6.4306,2.0329,11.1277,1.1113,65.2941,34.0084,35.123,71.0432,70.1799,71.0432,68.0,72.0826,69.0016,35.1504,36.7424,0.92,34.7496,0.2726,58.3886,-15.9046,35.5561
2003-06-09,30.6742,34173958.8926,633983.181,24.3799,22.3017,0.8349,95.0,0.0,95.0,32.9186,35.27,37.6214,-0.4809,115.393,22.9278,36.6023,33.9081,35.4628,15.0929,180.2315,1.3605,-0.9704,-0.71,-0.004,35.2135,1.0,34.5093,0.1736,0.8921,0.7185,0.44,0.3949,0.8349,31.5732,29.2138,68.6244,35.575,35.65,15.6566,3.0152,2.94,2.6266,13415600.0,31.7217,6.109,2.3906,8.7189,1.0872,61.4639,34.2509,35.27,64.4639,68.6279,64.4639,44.4,56.7068,1.1187,35.2501,36.8541,1.31,34.9035,0.2802,52.5897,-28.9583,35.7025
2003-06-10,31.2934,34131928.1234,410372.3573,24.8564,22.76,0.9579,90.0,50.0,40.0,32.8343,35.361,37.8877,0.1923,122.8109,28.4677,36.8452,33.9081,35.6473,14.8124,190.6814,0.6954,-0.8911,-0.8259,-0.1853,35.3957,1.0,34.6001,0.1744,0.9365,0.7621,0.5091,0.4488,0.9579,31.6315,29.2259,67.6768,35.575,35.65,14.8298,2.8644,1.82,2.5823,13962000.0,30.0465,5.8036,2.7318,5.1152,1.0512,64.2339,34.4789,35.361,60.9065,65.4712,60.9065,70.3196,39.9227,49.6479,35.3626,37.1259,1.02,35.0875,0.2888,52.4915,-13.5417,35.9054
2003-06-11,32.197,34823706.8635,501700.0415,25.6795,23.3417,1.1662,100.0,45.0,55.0,32.6478,35.517,38.3862,0.7717,143.918,35.5813,37.245,41.3192,35.9171,14.735,196.9849,0.4914,-0.0935,-0.8828,-0.2921,35.6371,1.0,34.8275,0.2278,1.0468,0.819,0.6054,0.5608,1.1662,31.7,29.2382,67.7123,36.06,35.985,13.8346,2.7212,3.12,2.5558,15074100.0,33.3175,6.5534,3.308,8.8235,1.0882,67.7906,34.6932,35.517,68.776,64.7155,68.776,91.6084,50.2555,100.0,35.4909,37.6165,1.32,35.3152,0.3002,58.9207,-4.3876,36.2024
2003-06-12,32.0088,34661562.8635,441860.9994,26.4879,23.6809,1.3524,100.0,40.0,60.0,32.5944,35.676,38.7576,-0.62,127.4719,31.7503,37.529,41.8473,36.1326,14.9436,199.9096,0.7945,0.2909,-0.9056,-0.3405,35.9121,1.0,35.0313,0.2227,1.0974,0.8747,0.7233,0.6291,1.3524,31.7648,29.2509,72.4624,36.06,36.025,13.1318,2.5851,3.18,2.5781,14398500.0,32.0314,6.3057,3.8193,9.0857,1.0909,65.8751,34.975,35.676,78.4013,69.3613,78.4013,73.2759,73.1239,69.7239,35.6347,37.9272,1.0,35.5675,0.3124,55.7443,-11.1712,36.456
2003-06-13,31.9668,34547660.9404,340970.6886,27.1729,23.947,1.4388,95.0,35.0,60.0,32.6603,35.8615,39.0627,-0.5481,111.0849,31.1004,37.7584,40.1875,36.3228,15.3963,201.0916,0.9583,-0.2558,-0.9142,-0.3599,36.1927,1.0,35.2885,0.1966,1.1205,0.9239,0.8517,0.5871,1.4388,31.8284,29.2638,72.8738,36.06,36.025,12.9466,2.5559,3.71,2.5887,13740400.0,30.344,5.9905,4.0449,10.7786,1.1078,65.5502,35.281,35.8615,78.6683,75.2819,78.6683,71.1207,78.1039,64.5879,35.792,38.154,1.04,35.8287,0.3245,54.9657,-12.0721,36.6898
2003-06-16,32.604,34819707.6071,355260.3473,27.984,24.1267,1.4989,100.0,30.0,70.0,32.6731,36.076,39.4789,0.419,122.9091,36.1405,38.0873,43.3946,36.5673,16.0547,199.5734,0.4963,-0.4592,-0.9031,-0.335,36.4229,1.0,35.6322,0.2101,1.1865,0.9764,0.9842,0.5147,1.4989,31.8991,29.2769,76.1623,36.265,36.225,12.2478,2.4281,4.29,2.5488,14404700.0,31.0266,6.1509,4.1896,12.3988,1.124,68.0702,35.5625,36.076,76.4002,77.8233,76.4002,84.8039,78.1039,100.0,35.9635,38.5218,1.07,36.0975,0.3376,51.997,-5.2101,36.9782
2003-06-17,32.2519,34678128.6597,283761.8747,28.7545,24.2975,1.4846,95.0,25.0,70.0,32.903,36.3045,39.706,-0.614,103.4562,30.5837,38.2877,43.3946,36.7485,17.0698,198.8569,0.4114,0.4391,-0.8977,-0.3232,36.594,1.0,35.9449,0.1718,1.1912,1.0193,1.1087,0.3758,1.4846,31.9648,29.2904,76.4147,36.265,36.225,11.8514,2.3067,4.57,2.5297,13866700.0,30.0223,5.8434,4.1284,13.4808,1.1348,65.2919,35.8899,36.3045,71.4034,75.4906,71.4034,58.2857,54.8626,0.0,36.1465,38.6981,0.63,36.3758,0.3499,53.1452,-12.2689,37.2062
2003-06-18,32.2603,34903464.7253,300413.8045,29.2449,24.232,1.5772,90.0,20.0,70.0,33.2154,36.5385,39.8616,0.0164,86.6931,30.6547,38.4552,38.5626,36.9134,18.3812,198.7658,0.9124,0.7234,-0.897,-0.3217,36.7217,1.0,36.2393,0.1301,1.182,1.0519,1.2242,0.3529,1.5772,32.0299,29.3041,76.6324,36.265,36.225,12.8865,2.4614,4.68,2.4818,14238200.0,29.0635,5.5512,4.3724,13.8462,1.1385,65.3273,36.1878,36.5385,65.0299,70.9445,65.0299,52.0,33.7589,1.2766,36.3381,38.8289,0.61,36.6545,0.3608,59.2754,-12.1008,37.4134
2003-06-19,31.774,34482603.8557,146005.3351,29.4146,24.1777,1.6378,85.0,15.0,70.0,33.6609,36.7515,39.8421,-0.5652,69.1512,22.9817,38.4874,32.6381,37.0074,19.9195,199.2042,1.0647,-0.1559,-0.9004,-0.3289,36.7572,1.0,36.3949,0.0506,1.1151,1.0645,1.3276,0.3102,1.6378,32.0886,29.318,75.5814,36.295,36.225,13.8805,2.6783,4.26,2.5455,13493600.0,27.3313,5.2737,4.5283,12.6635,1.1266,61.4909,36.4589,36.7515,42.1382,59.5239,42.1382,16.129,0.4255,0.0,36.5333,38.7695,1.15,36.9138,0.3686,52.7763,-21.8487,37.543
2003-06-20,31.5141,34181281.2751,-26310.3449,29.3469,24.0116,1.6432,80.0,10.0,70.0,34.0371,36.9195,39.8019,-0.6613,41.1734,19.0483,38.4521,28.0611,37.0629,21.7106,199.9701,0.7739,-0.3607,-0.9061,-0.3415,36.7233,1.0,36.4758,-0.0314,1.0253,1.0567,1.4174,0.2258,1.6432,32.1436,29.3321,71.3618,36.295,36.225,14.8512,2.8144,3.36,2.5207,12559500.0,26.4371,5.01,4.5307,9.816,1.0982,59.5242,36.7056,36.9195,26.5558,44.5747,26.5558,11.5385,0.4255,0.0,36.7265,38.6253,0.62,37.141,0.3729,48.1088,-27.0588,37.6229
2003-06-23,31.3548,34239083.9778,-76019.5045,29.1312,23.6684,1.5194,75.0,5.0,70.0,34.6257,37.1045,39.5833,-0.4324,19.6135,16.6415,38.381,25.0333,37.095,23.7471,200.1616,0.8483,-0.6087,-0.9075,-0.3447,36.6519,1.0,36.5521,-0.1029,0.9281,1.031,1.4798,0.0396,1.5194,32.1962,29.3464,71.3214,36.495,36.225,15.5149,2.8537,3.7,2.459,11846600.0,25.8766,4.7595,4.1762,10.9792,1.1098,58.3207,36.9301,37.1045,13.3125,27.3355,13.3125,12.2699,0.0,0.0,36.913,38.4442,0.39,37.3475,0.3735,48.6444,-30.2521,37.6687
2003-06-24,31.6902,34822989.8602,96344.0295,29.1134,23.8306,1.4422,70.0,0.0,70.0,35.2161,37.2895,39.3629,0.4588,26.4635,20.2161,38.3864,28.7755,37.1621,25.2402,203.242,0.5622,-1.7462,-0.9288,-0.3946,36.6172,1.0,36.6551,-0.1262,0.8732,0.9994,1.5105,-0.0683,1.4422,32.2522,29.361,70.965,37.02,36.775,14.7952,2.711,3.7,2.4237,12749000.0,26.75,4.9015,3.9505,10.8504,1.1085,60.108,39.2,37.2895,21.6616,20.51,21.6616,41.1765,8.5029,25.5087,37.0907,38.3878,0.85,37.5306,0.3722,53.1978,-28.866,37.7349
2003-06-25,32.0004,35647872.6188,420560.5322,29.3735,24.2025,1.4038,65.0,0.0,65.0,35.5838,37.4405,39.2972,0.2126,39.0627,23.4138,38.4526,34.3159,37.2581,26.1376,206.0826,0.056,-1.978,-0.946,-0.4397,36.6283,1.0,36.7572,-0.1197,0.8498,0.9695,1.5162,-0.1124,1.4038,32.3114,29.3757,71.754,37.29,37.3,13.4507,2.5754,3.02,2.5081,14244100.0,27.505,5.2664,3.8281,8.5917,1.0859,61.7069,39.179,37.4405,40.5427,25.1723,40.5427,68.1818,41.8362,100.0,37.2595,38.4269,1.74,37.681,0.37,55.5425,-27.1053,37.8188
2003-06-26,31.7321,36631625.9521,827974.2046,29.6207,24.691,1.2855,60.0,0.0,60.0,35.8689,37.5485,39.2281,0.4667,12.5869,19.0692,38.4462,34.3159,37.3145,27.1809,208.585,-0.4106,-2.1051,-0.9592,-0.4785,36.6649,1.0,36.8042,-0.1386,0.7963,0.9349,1.4992,-0.2137,1.2855,32.3668,29.3907,66.2986,37.445,37.375,12.7365,2.4467,2.16,2.5376,13109000.0,26.0445,5.0031,3.4908,6.0521,1.0605,59.5346,39.1318,37.5485,56.1846,39.463,56.1846,59.1954,53.7854,35.8474,37.4181,38.3662,1.02,37.7981,0.3661,58.98,-36.9863,37.8578
2003-06-27,31.8159,36300940.2378,814154.8701,30.0721,25.3152,1.0756,55.0,10.0,45.0,36.0143,37.6235,39.2327,0.2381,48.8461,19.9956,38.4537,38.6502,37.375,28.4748,210.7035,-1.0831,-1.2185,-0.969,-0.5106,36.7126,1.0,36.838,-0.1453,0.7532,0.8985,1.4521,-0.3766,1.0756,32.4226,29.4058,62.6199,37.445,37.375,12.3115,2.3243,1.5,2.4874,13880600.0,27.8238,5.2529,2.9076,4.1152,1.0412,59.9978,39.0856,37.6235,64.1066,53.6113,64.1066,64.9425,61.7916,49.5275,37.5657,38.3334,0.63,37.8909,0.3609,56.9906,-34.2466,37.896
2003-06-30,31.9836,36559724.3287,816827.8195,30.3045,25.6624,0.9223,50.0,5.0,45.0,36.283,37.7295,39.176,0.1705,44.0429,21.8784,38.4916,34.72,37.4488,29.7778,209.0871,-1.1215,0.8722,-0.9617,-0.4861,36.7211,1.0,36.9013,-0.1373,0.7269,0.8642,1.3897,-0.4674,0.9223,32.4799,29.4212,61.7096,37.445,37.375,12.8518,2.4181,2.12,2.466,14639700.0,26.5225,4.9903,2.4831,5.884,1.0588,60.9392,39.0403,37.7295,66.8582,62.3831,66.8582,76.4368,50.0115,64.6595,37.7028,38.3501,0.88,37.9617,0.3552,61.5912,-28.7671,37.9461
2003-07-01,31.5728,36465004.3287,713526.0425,30.2411,25.9765,0.7308,45.0,0.0,45.0,36.6011,37.8125,39.0239,-0.5444,-13.8032,14.9048,38.4306,29.0363,37.4689,30.4494,214.7439,-0.6185,2.4481,-0.984,-0.5699,36.7697,1.0,36.9258,-0.1643,0.6588,0.8231,1.2956,-0.5648,0.7308,32.5317,29.4368,61.6379,37.61,37.53,13.8869,2.6072,1.66,2.4926,13574100.0,25.2511,4.7408,1.9596,4.6111,1.0461,57.4524,38.9959,37.8125,63.2184,64.7277,63.2184,48.2759,38.0623,0.0,37.8277,38.2292,0.9,37.9992,0.3476,60.751,-46.1078,37.9395
2003-07-02,31.8159,37154135.3632,825669.1862,30.1809,26.4954,0.5044,40.0,5.0,35.0,36.8908,37.8935,38.8962,0.5,-11.3985,17.8337,38.4263,29.0363,37.5147,30.2065,220.2197,0.1984,2.1545,-0.9965,-0.6457,36.8573,1.0,36.9581,-0.1616,0.6212,0.7827,1.1697,-0.6653,0.5044,32.5859,29.4525,59.8311,37.775,37.53,13.4495,2.4768,1.62,2.4263,14406800.0,24.4558,4.5037,1.3472,4.4591,1.0446,58.9168,38.9523,37.8935,62.2427,64.1064,62.2427,62.0155,35.553,41.9996,37.9407,38.1987,0.58,38.0094,0.3392,63.4354,-37.4251,37.9526
2003-07-03,31.9417,37299788.0514,842829.1289,30.316,27.0972,0.3601,35.0,0.0,35.0,36.9325,37.923,38.9135,0.2366,14.9881,19.3451,38.4456,32.8823,37.5705,29.3965,227.9789,0.4256,0.3423,-0.9986,-0.7429,37.0183,1.0,36.9722,-0.149,0.5965,0.7455,1.0271,-0.667,0.3601,32.641,29.4684,57.169,37.775,37.84,12.7706,2.353,0.59,2.418,14772900.0,25.2838,4.6586,0.9589,1.5729,1.0157,59.6726,38.9097,37.923,60.5733,62.0115,60.5733,71.4286,35.2245,63.6737,38.0425,38.2068,0.93,38.0018,0.3306,63.4023,-40.4412,37.9723
2003-07-07,32.4866,37028998.3962,687067.9307,30.8708,27.6254,0.2649,100.0,5.0,95.0,36.9956,37.998,39.0004,0.1839,161.1603,25.5888,38.5762,41.4139,37.6828,28.2961,233.6313,0.2375,-0.0433,-0.9887,-0.8052,37.2498,1.0,37.0282,-0.0986,0.6223,0.7209,0.8877,-0.6228,0.2649,32.7021,29.4846,56.4952,37.775,37.915,11.9194,2.2353,1.5,2.4198,15486800.0,28.7708,5.3956,0.7032,4.0268,1.0403,62.7944,36.82,37.998,68.2909,63.7023,68.2909,71.4286,68.5578,100.0,38.1364,38.3768,1.25,38.0013,0.3233,59.2033,-20.9059,38.051
2003-07-08,33.0903,37679327.808,767809.7142,31.398,28.1272,0.2796,100.0,0.0,100.0,37.138,38.1385,39.139,0.6891,184.697,31.7493,38.8154,41.4139,37.853,27.1336,237.6539,0.3098,-0.4099,-0.9757,-0.8448,37.4918,1.0,37.2097,-0.0224,0.6928,0.7152,0.7586,-0.479,0.2796,32.7698,29.501,60.9304,38.435,38.165,11.1731,2.1236,2.81,2.4077,16184000.0,26.9695,5.1258,0.7399,7.665,1.0767,65.8747,36.8453,38.1385,80.3624,69.7422,80.3624,98.2301,87.8912,100.0,38.2272,38.6972,1.19,38.0165,0.3186,63.851,-1.487,38.1912
2003-07-09,32.6962,36658186.2985,406130.8987,32.0934,28.8864,0.2829,100.0,55.0,45.0,37.2111,38.2185,39.2259,-0.4434,188.5974,24.6578,38.9318,45.3053,37.9623,25.9696,243.0202,-0.0705,-0.485,-0.9509,-0.8912,37.7088,1.0,37.2723,-0.01,0.7027,0.7127,0.634,-0.3511,0.2829,32.8321,29.5177,62.4906,38.435,38.41,10.5536,2.0174,1.6,2.4507,15032500.0,28.0373,5.3596,0.7463,4.2781,1.0428,62.3289,36.8986,38.2185,76.9663,75.2065,76.9663,61.2403,83.0132,49.0395,38.316,38.8314,1.06,38.0358,0.3145,58.598,-31.4465,38.2733
2003-07-10,32.0591,36216467.5485,80703.5174,31.7761,29.132,0.2667,95.0,50.0,45.0,37.2062,38.2065,39.2068,-0.3984,36.7218,14.1954,38.8898,25.7473,37.9887,24.8531,232.2334,-0.0955,0.7883,-0.992,-0.7905,37.8937,1.0,37.2791,-0.0568,0.6418,0.6985,0.5208,-0.2541,0.2667,32.8862,29.5345,55.5713,38.435,38.41,15.4657,3.0065,-0.24,2.5418,13901700.0,26.1912,5.0916,0.7021,-0.6237,0.9938,57.0977,36.9916,38.2065,63.4836,73.6041,63.4836,30.9804,49.6798,0.0,38.4005,38.7371,1.28,38.0522,0.3088,54.9313,-55.3459,38.2753
2003-07-11,32.4866,36216467.5485,-59762.5492,31.4843,29.3286,0.2528,90.0,45.0,45.0,37.2072,38.235,39.2628,0.5,82.3308,18.9977,38.9421,25.9399,38.0612,23.8436,123.3306,0.3376,1.2631,0.2023,0.8355,38.0292,1.0,37.2965,-0.0569,0.6274,0.6843,0.4294,-0.1766,0.2528,32.9448,29.5516,55.4585,38.435,38.41,14.7394,2.8562,0.57,2.5004,14528100.0,25.0645,4.857,0.6639,1.4929,1.0149,59.4988,37.0819,38.235,44.6937,61.7145,44.6937,41.8605,25.4655,27.357,38.481,38.7856,0.91,38.0795,0.303,56.1659,-39.3082,38.3271
2003-07-14,32.4699,35787386.4675,-248318.7796,31.2813,29.6326,0.2526,85.0,40.0,45.0,37.2164,38.265,39.3136,-0.3649,87.2671,18.7234,38.9795,27.4255,38.1249,23.1255,116.995,0.7534,1.2821,0.3091,0.891,38.1506,1.0,37.3143,-0.0615,0.6075,0.669,0.355,-0.1024,0.2526,33.0027,29.5688,59.8747,38.435,38.41,14.1698,2.7134,0.6,2.4721,13734300.0,24.8792,4.7641,0.6624,1.5736,1.0157,59.3617,37.1694,38.265,37.9237,48.7003,37.9237,40.9302,17.7172,25.7945,38.5574,38.8142,0.74,38.117,0.2971,52.0081,-39.9371,38.3742
