date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-02-17,16.9856,401587.43100000004,-7223.2127,,,2.7831,0.0,80.0,40.908,0.0,82.2217,19.2469,,8.4359,41.5304,,,,,,0.0,41.9992,,,,61.8004,40.97,41.03,24.1073,6.2806,6.75,3.0655,543300.0,28.5494,7.4378,6.9704,18.2432,1.1824,59.6235,40.0168,40.908,47.3513,37.6,0.0,,,0.57,40.7659,,61.125,-18.2243,42.2536
1998-02-18,17.1059,553087.431,27214.9888,,,2.8967,15.0,60.0,41.192,0.7209,76.547,20.9962,,8.4359,41.7713,,,,,,0.0,42.198,,,,61.1795,40.97,41.03,23.6956,5.9665,5.68,2.9406,694800.0,28.0618,7.0659,7.194,14.7994,1.148,60.4981,40.5461,41.192,43.0264,53.8793,25.1495,,,0.43,41.233999999999995,,55.9247,-14.6028,42.5538
1998-02-19,17.203,613021.9989,57899.3439,,,2.8337,10.0,60.0,41.467,0.4568,75.82600000000001,22.4227,,11.5783,42.0131,15.6467,,1.39,,,0.0,42.3956,,,7.8947,61.2134,40.97,41.03,22.9195,5.6682,5.5,2.8692,807700.0,28.9219,7.1526,6.9788,14.1716,1.1417,61.2114,41.0225,41.467,60.0789,88.7574,100.0,,,0.81,41.7072,,56.4122,-11.6822,42.8508
1998-02-20,17.203,795621.9989,123288.4579,,,2.9321,5.0,60.0,41.751000000000005,0.1935,70.2111,22.4227,,11.5783,42.2319,17.2118,,0.5221,,,0.0,42.5881,0.0656,0.5044,8.2589,64.6937,40.97,41.03,22.6211,5.3848,5.68,2.7607,807700.0,28.5452,6.795,7.1777,14.7036,1.147,61.2114,41.4512,41.751000000000005,74.1413,79.7872,100.0,,,0.31,42.1752,,59.7132,-11.6822,43.1215
1998-02-23,17.2302,771306.2095,131093.6662,,,2.8538,0.0,60.0,42.1135,-0.3158,69.533,22.8549,,13.0068,42.4364,18.9332,,-0.2742,,,0.0,42.9118,0.0236,0.2594,8.6201,67.2635,41.155,41.22,22.4326,5.1156,7.25,2.6399,900100.0,29.1406,6.6453,6.9384,19.526,1.1953,61.4275,41.8371,42.1135,85.2596,87.234,100.0,,,0.19,42.6216,,60.8201,-11.3692,43.3719
1998-02-24,17.203,852234.2095,148118.9182,,,2.7933,5.0,50.0,42.45399999999999,0.12,58.3288,22.1387,,8.8187,42.6149,20.8267,,-0.55,,,0.0,43.1488,-0.0249,0.0866,8.977,63.0878,41.155,41.22,23.8666,5.2898,6.81,2.5683,787700.0,28.4832,6.313,6.7464,18.16,1.1816,61.0693,42.1844,42.45399999999999,81.7274,78.1609,61.4665,,,0.5,43.00899999999999,,60.4809,-12.2249,43.5811
1998-02-25,17.4709,883679.6640000001,151623.8097,,,2.5998,0.0,100.0,42.82899999999999,0.5682,79.6159,26.5799,,16.4029,42.842,22.9095,,-0.3192,,,0.0,43.4845,-0.0262,-0.1576,9.3372,67.8653,41.815,41.44,22.7124,5.0253,7.5,2.5214,1018300.0,31.6254,6.9974,6.2327,20.0,1.2,63.2899,42.497,42.82899999999999,80.9699,77.5148,100.0,,,1.07,43.3362,,66.9037,-4.8223,43.8236
1998-02-26,17.6184,1137579.664,220060.0099,,,2.4197,0.0,100.0,43.1635,1.0,88.4402,28.9299,,16.4029,43.0837,24.7177,,0.1586,,,0.0,43.8017,-0.0177,-0.3329,9.6977,68.0874,42.005,41.815,22.3091,4.774,6.69,2.4171,1272200.0,31.0638,6.6475,5.7638,17.2913,1.1729,64.465,42.8141,43.1635,85.2252,100.0,100.0,,,0.38,43.6037,,73.1322,-0.0,44.0665
1998-02-27,17.5679,1020620.4047,190836.872,,,2.2087,5.0,95.0,43.476000000000006,-0.3086,96.9918,27.4608,45.7854,20.9214,43.2901,25.8598,,0.4139,,,0.0,44.0237,-0.0359,-0.4936,10.0532,67.0119,42.005,42.125,21.4543,4.5353,6.25,2.3924,1134900.0,32.8064,6.9351,5.2303,16.0256,1.1603,63.7304,43.0963,43.476000000000006,80.7125,64.6226,78.3666,,,0.81,43.8275,,60.6175,-9.6774,44.2652
1998-03-02,17.7388,1199361.1455,218405.1993,12.8234,,2.0255,0.0,95.0,43.82899999999999,0.8519,103.3908,30.2908,45.9831,18.8492,43.5186,26.4018,,0.49700000000000005,,,0.0,44.3341,-0.0335,-0.5926,10.4095,71.5414,42.94,42.72,21.5319,4.4986,7.06,2.3395,1388900.0,31.5345,6.5884,4.7658,18.276,1.1828,65.1454,43.4448,43.82899999999999,83.3333,85.3774,100.0,,,0.81,44.0222,,61.6402,-4.7256,44.4761
1998-03-03,18.0066,1270193.6296,232365.7418,13.4989,,1.8572,0.0,100.0,44.098,0.5223,146.9001,34.5086,46.2675,26.333000000000002,43.7911,26.5209,,0.4463,,,0.0,44.6481,-0.0022,-0.6454,10.7693,71.1142,43.285,43.38,19.9536,4.2736,5.38,2.3587,1584000.0,34.2188,7.3289,4.3336,13.122,1.1312,67.2543,43.7514,44.098,76.3305,78.9916,100.0,,,1.57,44.1943,,61.8492,-7.1429,44.718999999999994
1998-03-04,18.2978,1468793.6296,280143.6236,14.2223,,1.7685,0.0,100.0,44.445,0.7040000000000001,173.8474,38.7488,46.6373,27.9668,44.1091,26.291,,0.7187,,,0.0,45.2421,0.0493,-0.6158,11.1329,77.2067,44.44,43.785,18.7987,4.06,6.94,2.3377,1782600.0,33.3958,7.2125,4.0912,17.268,1.1727,69.3744,44.1581,44.445,88.12299999999999,100.0,100.0,,,1.25,44.3693,,68.5508,-0.0,45.0078
1998-03-05,18.0765,1466813.1698,273591.3723,14.9095,,1.6542,0.0,95.0,44.676,-0.0805,146.3415,31.9161,46.8411,27.9668,44.3425,25.820999999999998,,1.2628,,,0.0,45.4382,0.0264,-0.5881,11.4871,72.2165,44.44,44.16,17.925,3.8569999999999998,4.62,2.3554,1610300.0,31.8438,6.8519,3.7962,11.0157,1.1102,65.958,44.5742,44.676,84.07700000000001,73.2394,39.4692,,,1.0,44.5295,,64.9184,-9.596,45.2092
1998-03-06,18.1736,1508077.6859,259168.5816,15.5624,,1.5711,0.0,90.0,44.928999999999995,0.0,144.8159,33.4296,47.0508,27.9668,44.5775,25.3224,,1.2024,,,0.0,45.6732,0.0105,-0.5287,11.8404,72.1005,45.38,44.44,17.3974,3.6641,5.06,2.2919,1716900.0,30.9063,6.5093,3.5798,12.1198,1.1212,66.7148,44.931999999999995,44.928999999999995,86.072,84.9765,37.1101,,,0.62,44.691,,66.9906,-5.9479999999999995,45.4125
