date,Share Price
30/09/1988,179.365005
03/10/1988,176.789993
04/10/1988,176.289993
05/10/1988,175.860001
06/10/1988,176.235001
07/10/1988,176
10/10/1988,174.934998
11/10/1988,175.625
12/10/1988,173.289993
13/10/1988,174.835007
14/10/1988,175.369995
17/10/1988,175.785004
18/10/1988,176.990005
19/10/1988,176.990005
20/10/1988,180.365005
21/10/1988,179.740005
24/10/1988,178.410004
25/10/1988,177.399994
26/10/1988,176.350006
27/10/1988,174.279999
28/10/1988,174.884995
31/10/1988,174.779999
01/11/1988,174.595001
02/11/1988,174.014999
03/11/1988,174.25
04/11/1988,173.559998
07/11/1988,171.339996
08/11/1988,173.75
09/11/1988,173.494995
10/11/1988,173.274994
11/11/1988,169.240005
14/11/1988,168.955002
15/11/1988,168.104996
16/11/1988,165.524994
17/11/1988,166.205002
18/11/1988,166.524994
21/11/1988,163.815002
22/11/1988,164.350006
23/11/1988,167.190002
25/11/1988,165.720001
28/11/1988,165.994995
29/11/1988,167.169998
30/11/1988,169.184998
01/12/1988,171.330002
02/12/1988,171.615005
05/12/1988,172.854996
06/12/1988,174.014999
07/12/1988,172.839996
08/12/1988,171.884995
09/12/1988,171.794998
12/12/1988,171.110001
13/12/1988,170.255005
14/12/1988,170.869995
15/12/1988,171.619995
16/12/1988,174.014999
19/12/1988,175.389999
20/12/1988,175.074997
21/12/1988,174.660004
22/12/1988,174.759995
23/12/1988,175.610001
27/12/1988,175.220001
28/12/1988,175.130005
29/12/1988,176.679993
30/12/1988,177.410004
03/01/1989,174.625
04/01/1989,177.559998
05/01/1989,177.485001
06/01/1989,177.520004
09/01/1989,177.649994
10/01/1989,177.065002
11/01/1989,177.595001
12/01/1989,179
13/01/1989,179.100006
16/01/1989,179.199997
17/01/1989,177.089996
18/01/1989,178.645004
19/01/1989,180.570007
20/01/1989,180.320007
23/01/1989,178.205002
24/01/1989,180.175003
25/01/1989,181.559998
26/01/1989,183.994995
27/01/1989,183.544998
30/01/1989,184.785004
31/01/1989,186.470001
01/02/1989,188.369995
02/02/1989,189.865005
03/02/1989,189.975006
06/02/1989,189.464996
07/02/1989,192.054993
08/02/1989,190.050003
09/02/1989,188.690002
10/02/1989,185.705002
13/02/1989,185.404999
14/02/1989,185.630005
15/02/1989,187.414993
16/02/1989,187.824997
17/02/1989,188.509995
21/02/1989,188.169998
22/02/1989,185.759995
23/02/1989,186.470001
24/02/1989,184.589996
27/02/1989,183.815002
28/02/1989,183.789993
01/03/1989,183.600006
02/03/1989,185.460007
03/03/1989,185.815002
06/03/1989,187.505005
07/03/1989,186.699997
08/03/1989,186.255005
09/03/1989,185.350006
10/03/1989,184.994995
13/03/1989,185.880005
14/03/1989,185.354996
15/03/1989,185.365005
16/03/1989,187.134995
17/03/1989,182.009995
20/03/1989,179.875
21/03/1989,182.039993
22/03/1989,180.589996
23/03/1989,181.039993
27/03/1989,181.145004
28/03/1989,182.014999
29/03/1989,183.339996
30/03/1989,184.365005
31/03/1989,185.869995
03/04/1989,185.830002
04/04/1989,185.535004
05/04/1989,186.089996
06/04/1989,186.199997
07/04/1989,188.399994
10/04/1989,189.274994
11/04/1989,190.910004
12/04/1989,192.529999
13/04/1989,191.830002
14/04/1989,194.630005
17/04/1989,194.589996
18/04/1989,196.830002
19/04/1989,198.070007
20/04/1989,197.649994
21/04/1989,198.860001
24/04/1989,198.315002
25/04/1989,197.240005
26/04/1989,197.25
27/04/1989,199.570007
28/04/1989,200.470001
01/05/1989,200.75
02/05/1989,200.744995
03/05/1989,201.585007
04/05/1989,202.095001
05/05/1989,203.440002
08/05/1989,203.039993
09/05/1989,202.684998
10/05/1989,203.014999
11/05/1989,203.514999
12/05/1989,207.154999
15/05/1989,208.895004
16/05/1989,208.255005
17/05/1989,210.729996
18/05/1989,211.059998
19/05/1989,212.610001
22/05/1989,212.369995
23/05/1989,210.625
24/05/1989,211.985001
25/05/1989,212.839996
26/05/1989,214.434998
30/05/1989,213.589996
31/05/1989,214.544998
01/06/1989,215.589996
02/06/1989,217.789993
05/06/1989,213.399994
