date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Hist,MACD_Signal,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2010-10-11,24.0891,73211224.4472,-144005.5501,9.5053,11.6861,0.009,30.0,35.0,-5.0,27.5728,28.0423,27.1032,0.2,-8.7245,10.3062,27.675,2.5588,27.3991,23.1464,-25.9246,-0.159,-0.146,0.3268,-0.4372,27.5056,0.0,27.0711,0.1852,0.2341,-0.0489,0.009,-0.2799,0.2888,26.5444,26.9778,46.2769,27.63,27.605,17.1029,1.8682,-0.14,1.9796,-87956103.0,16.2495,1.775,0.0327,-0.5049,0.995,55.1531,28.2688,27.5728,59.3174,53.6072,59.3174,70.4918,61.6021,67.2885,27.5822,27.5919,0.35,27.5237,0.1414,47.4529,-51.1111,27.5151
2010-10-12,23.8621,73349097.8063,-568.2536,9.64,11.8793,-0.0301,25.0,30.0,-5.0,27.548,28.0139,27.0821,-0.4515,-109.809,4.5141,27.6362,12.1988,27.3925,22.7459,3.4457,-0.0496,0.4427,0.7483,0.0601,27.5381,0.0,27.0755,0.1586,0.219,-0.0604,-0.0301,-0.241,0.2109,26.5523,26.9757,42.454,27.63,27.605,19.5939,2.1548,-0.495,2.012,-89383403.0,15.3332,1.6862,-0.1094,-1.779,0.9822,52.257,28.2577,27.548,61.8795,57.8946,61.8795,46.5753,46.7511,0.0,27.6097,27.5318,0.6201,27.5069,0.1369,52.2271,-70.3704,27.492
2010-10-13,24.124,74021164.473,272001.6938,9.6331,11.9954,-0.0397,20.0,25.0,-5.0,27.536,27.98,27.092,0.4524,-4.1369,10.2387,27.6561,9.501,27.4151,22.3416,43.3767,0.1819,0.1224,0.9996,0.6868,27.5549,0.0,27.0804,0.1599,0.2071,-0.0473,-0.0397,-0.1813,0.1416,26.563,26.9736,47.2239,27.63,27.605,18.8366,2.0471,-0.24,1.9666,-88375303.0,15.5679,1.6918,-0.1442,-0.8611,0.9914,55.1194,28.2324,27.536,68.2461,63.1477,68.2461,87.6712,55.3747,98.8356,27.6335,27.5592,0.42,27.4949,0.1327,59.5827,-48.1481,27.4998
2010-10-14,23.8359,73535396.6764,204217.6739,9.8215,12.2032,-0.0666,15.0,20.0,-5.0,27.521,27.9755,27.0665,-0.5932,-72.8077,3.0828,27.6122,13.4019,27.4041,22.0014,54.7985,0.0421,-0.1443,0.9854,0.8171,27.5535,0.0,27.0827,0.1327,0.1923,-0.0595,-0.0666,-0.1474,0.0807,26.5704,26.9716,47.3685,27.63,27.605,19.2843,2.1047,-0.3,1.9989,-89621403.0,14.7263,1.6072,-0.2419,-1.087,0.9891,51.5414,28.2075,27.521,58.9041,63.0099,58.9041,42.4658,32.9452,0.0,27.6529,27.4948,0.59,27.4845,0.1277,52.7709,-72.5926,27.4773
2010-10-15,23.8883,73484077.6288,141593.8166,10.0005,12.5388,-0.0837,10.0,15.0,-5.0,27.5035,27.9545,27.0525,-0.2381,-70.5655,4.2721,27.5844,13.4019,27.3999,21.6966,62.1558,0.0541,0.063,0.9555,0.8842,27.5382,0.0,27.0859,0.1147,0.1767,-0.062,-0.0837,-0.1142,0.0305,26.5783,26.9697,41.6612,27.63,27.605,18.5336,1.9995,-0.35,1.9716,-88543703.0,14.153,1.5269,-0.3039,-1.2631,0.9874,52.136,28.1832,27.5035,60.274,62.4747,60.274,50.6849,38.4333,16.4643,27.668,27.4568,0.42,27.4734,0.1223,52.9099,-68.1481,27.462
2010-10-18,23.9494,73943377.6288,249243.7099,10.1706,12.9103,-0.0933,5.0,10.0,-5.0,27.469,27.8207,27.1173,0.55,-50.7596,5.6933,27.5723,13.4019,27.4028,21.3057,82.4698,0.0914,-0.2234,0.7937,0.9914,27.5197,0.0,27.0943,0.1049,0.1624,-0.0575,-0.0933,-0.0818,-0.0116,26.5868,26.9678,40.2734,27.51,27.605,18.1789,1.8995,-0.69,1.9047,-87625103.0,13.8821,1.4505,-0.3388,-2.4538,0.9755,52.8466,28.1593,27.469,51.4206,56.8662,51.4206,61.1111,17.648,36.4797,27.6792,27.4433,0.2,27.4668,0.1168,54.6458,-62.963,27.455
2010-10-19,23.9058,75706260.8809,831541.1819,10.6822,12.8989,-0.0882,0.0,5.0,-5.0,27.444,27.7423,27.1457,0.5386,-134.6013,4.5265,27.552,20.4024,27.4006,20.8637,91.5349,-0.0887,-0.2023,0.6879,0.9996,27.4934,0.0,27.0995,0.092,0.1483,-0.0563,-0.0882,-0.0498,-0.0384,26.5948,26.9659,40.057,27.43,27.5,20.1269,2.0844,-0.5,1.8912,-89483303.0,13.3058,1.378,-0.3203,-1.7934,0.9821,52.2632,28.1359,27.444,55.1035,55.5994,55.1035,53.5146,24.3729,20.1747,27.6867,27.4189,0.4299,27.4666,0.1112,56.2387,-60.5263,27.4465
2010-10-20,24.2637,76596177.2074,1277314.326,10.4437,12.5259,-0.0344,0.0,0.0,0.0,27.4645,27.7968,27.1322,0.6531,126.8605,12.8323,27.6082,5.9128,27.4377,20.4512,265.9066,-0.0389,0.0226,-0.7558,-0.9974,27.477,0.0,27.1099,0.1136,0.1414,-0.0278,-0.0344,0.0123,-0.0467,26.6067,26.9641,46.9492,27.465,27.51,19.1721,1.9802,0.41,1.8583,-88365203.0,17.0314,1.7591,-0.1248,1.4974,1.015,56.4162,28.113,27.4645,69.5575,58.6939,69.5575,94.0469,52.2181,100.0,27.6922,27.5051,0.49,27.4707,0.1068,60.0861,-24.0741,27.4794
2010-10-21,24.2987,76629928.1878,1354295.5309,9.961,12.0541,-0.017,100.0,0.0,100.0,27.499,27.8326,27.1654,0.0392,193.2165,13.6042,27.6632,0.7899,27.4751,20.0429,125.3092,-0.0573,-0.1876,0.1683,0.816,27.4819,0.0,27.1301,0.1324,0.1396,-0.0072,-0.017,0.0323,-0.0493,26.6189,26.9624,53.5051,27.495,27.535,18.2248,1.8812,0.69,1.8545,-86643903.0,18.515,1.9112,-0.0617,2.5424,1.0254,56.8021,28.0905,27.499,74.8037,66.4883,74.8037,76.8497,73.3916,100.0,27.6973,27.5858,0.51,27.4769,0.1035,60.9535,-22.9358,27.5142
2010-10-22,24.5169,77289847.5427,1472644.4066,9.5434,11.6263,0.0079,100.0,60.0,40.0,27.517,27.9266,27.1074,0.8065,233.21,18.3603,27.755,1.6092,27.5327,19.5592,111.6869,-0.1887,0.1097,0.3958,0.9292,27.4959,0.0,27.1445,0.1655,0.1448,0.0208,0.0079,0.0573,-0.0495,26.6336,26.9607,52.3827,27.62,27.55,17.6663,1.7871,0.36,1.8013,-85825603.0,18.2442,1.8456,0.0286,1.2987,1.013,59.1801,26.99,27.517,89.3979,77.9197,89.3979,97.2971,100.0,100.0,27.7036,27.7159,0.31,27.4854,0.1018,62.5965,-2.6786,27.5696
2010-10-25,24.4558,76444629.0241,1118249.9265,9.6114,11.3251,0.0455,100.0,55.0,45.0,27.551,28.0035,27.0985,-0.5,235.7358,16.4705,27.8204,10.9033,27.5781,19.0382,116.8714,-0.0186,0.3234,0.3112,0.892,27.5232,1.0,27.1744,0.184,0.1526,0.0314,0.0455,0.0866,-0.0411,26.6473,26.9592,56.9107,27.62,27.73,16.7265,1.6978,0.68,1.8119,-87026703.0,20.8203,2.1133,0.1651,2.4881,1.0249,58.2353,27.0012,27.551,80.9507,81.7174,80.9507,68.7054,95.4465,86.3395,27.7122,27.8031,0.54,27.4992,0.101,59.2427,-31.0811,27.6165
2010-10-26,23.9232,75853466.167,683514.0096,9.3964,10.8991,0.0607,95.0,50.0,45.0,27.547,28.0033,27.0907,-0.4286,-35.259,1.5918,27.765,5.3116,27.5612,18.5317,130.0957,0.0201,0.3844,0.0855,0.765,27.5406,0.0,27.1757,0.1478,0.1516,-0.0039,0.0607,0.0906,-0.0299,26.6548,26.9576,57.0566,27.62,27.73,21.5889,2.2329,-0.08,1.8874,-88243803.0,19.4112,2.0077,0.2205,-0.2911,0.9971,50.7959,27.0306,27.547,57.9203,76.0896,57.9203,7.7586,62.1132,0.0,27.721,27.7146,0.7,27.5113,0.0988,52.6317,-72.2973,27.6021
2010-10-27,23.7835,76645320.7124,695483.5798,9.6679,10.9695,0.0562,90.0,100.0,-10.0,27.5365,28.0106,27.0624,-0.1364,-147.4637,-1.8694,27.6873,14.8259,27.5306,18.1311,150.1704,0.2547,0.5498,-0.2617,0.4974,27.5438,0.0,27.1763,0.1049,0.1423,-0.0374,0.0562,0.0724,-0.0163,26.6607,26.9561,52.6041,27.62,27.665,24.8055,2.5712,-0.21,1.9026,-89332603.0,18.3999,1.9073,0.2041,-0.765,0.9923,49.0653,28.47,27.5365,33.3555,57.4088,33.3555,23.6025,28.7798,0.0,27.7282,27.5991,0.54,27.5212,0.0951,54.193,-76.3975,27.5729
2010-10-28,24.0018,76598004.5834,622099.3103,9.4894,10.8181,0.0653,85.0,95.0,-10.0,27.5335,28.008,27.059,0.2903,-11.5403,3.536,27.665,6.0978,27.5267,17.8649,167.1822,0.448,0.1531,-0.5326,0.2219,27.5505,0.0,27.178,0.0901,0.1319,-0.0418,0.0653,0.065,0.0003,26.669,26.9547,53.2348,27.62,27.665,23.814,2.4427,-0.06,1.8656,-87865803.0,21.0767,2.1619,0.2372,-0.2178,0.9978,51.768,28.4539,27.5335,23.4972,38.2577,23.4972,39.1304,8.9067,26.72,27.7335,27.5686,0.41,27.5312,0.0911,51.7971,-60.8696,27.5685
2010-10-29,23.9843,76721264.9384,574743.1939,9.3412,10.4535,0.0392,80.0,90.0,-10.0,27.533,28.0077,27.0583,0.074,-21.2311,3.0754,27.6416,6.5252,27.5213,17.849,188.5774,0.4193,-0.2209,-0.8047,-0.1491,27.5493,0.0,27.1793,0.0759,0.1207,-0.0448,0.0392,0.0242,0.015,26.677,26.9533,48.5919,27.62,27.665,23.3708,2.3406,-0.01,1.8229,-88991803.0,20.5076,2.0538,0.1425,-0.0364,0.9996,51.5377,28.438,27.533,33.5404,30.131,33.5404,37.8882,17.894,26.9619,27.7367,27.5379,0.2704,27.5445,0.0868,48.7281,-62.1118,27.5624
2010-11-01,23.8621,76242186.6776,350686.8638,9.0763,10.097,0.0567,75.0,85.0,-10.0,27.5415,27.9948,27.0882,-0.3913,-41.7893,-0.196,27.5954,4.0429,27.5031,17.6101,213.2055,0.3301,-0.7285,-0.9789,-0.5476,27.5437,0.0,27.1805,0.0527,0.1071,-0.0544,0.0567,0.0256,0.0311,26.6835,26.952,50.7199,27.66,27.665,22.2929,2.2235,0.17,1.8248,-89839403.0,20.5604,2.0507,0.2062,0.6259,1.0063,49.902,28.4222,27.5415,44.5484,33.862,44.5484,56.6265,28.2133,30.9579,27.7372,27.4764,0.46,27.5579,0.0819,45.5969,-70.8075,27.5431
2010-11-02,24.3598,76837963.6006,416712.2167,8.7106,9.7014,0.0798,70.0,80.0,-10.0,27.5545,28.0326,27.0764,0.8718,95.6979,11.8008,27.6586,1.7634,27.5409,17.077,238.1051,-0.1402,-1.0051,-0.974,-0.849,27.5507,0.0,27.1883,0.0794,0.1015,-0.0222,0.0798,0.036,0.0438,26.6957,26.9507,49.0189,27.66,27.665,20.9653,2.1123,0.26,1.8056,-89135303.0,21.718,2.1882,0.2899,0.9407,1.0094,55.9004,28.4066,27.5545,63.9037,47.3308,63.9037,97.1963,52.6399,100.0,27.7369,27.5739,0.6,27.5736,0.0783,49.4389,-35.4037,27.5772
2010-11-03,24.386,77207742.3241,523496.526,8.5147,9.3629,0.1042,65.0,75.0,-10.0,27.573,28.0784,27.0676,0.0851,104.3026,12.382,27.718,4.7929,27.578,16.5702,254.1869,-0.5212,-0.366,-0.873,-0.9622,27.5634,0.0,27.1992,0.1018,0.1016,0.0002,0.1042,0.0469,0.0573,26.708,26.9495,52.8885,27.66,27.665,19.9841,2.0067,0.37,1.7976,-88307703.0,21.9961,2.2088,0.3781,1.3425,1.0134,56.191,28.3911,27.573,79.3867,62.6129,79.3867,84.3373,76.986,100.0,27.7371,27.6615,0.47,27.593,0.076,55.1405,-33.5404,27.613
2010-11-04,24.5955,77115210.3241,490148.423,8.6084,9.2396,0.1423,60.0,70.0,-10.0,27.6105,28.173,27.048,-0.24,168.2212,16.9885,27.8121,10.3871,27.6343,16.6128,263.0829,-0.4258,0.3285,-0.7871,-0.9927,27.5934,0.0,27.2294,0.1373,0.1087,0.0286,0.1423,0.0701,0.0722,26.7227,26.9483,56.4261,27.705,27.665,19.2185,1.9064,0.75,1.7607,-87536603.0,23.6738,2.3483,0.516,2.7352,1.0274,58.4943,28.3758,27.6105,89.5235,77.6046,89.5235,87.037,100.0,100.0,27.7397,27.7951,0.38,27.6134,0.0752,61.5706,-18.6335,27.6699
2010-11-05,24.6217,77024176.9907,402981.9181,8.7303,9.1178,0.1515,55.0,65.0,-10.0,27.643,28.2602,27.0258,-0.1667,146.5728,17.5588,27.8977,11.0473,27.6882,16.6844,242.9166,-0.1735,0.491,-0.9515,-0.8903,27.6284,1.0,27.2556,0.166,0.1202,0.0458,0.1515,0.0675,0.084,26.7374,26.9473,55.4419,27.72,27.665,18.7412,1.8111,0.65,1.7134,-86990403.0,23.3963,2.2609,0.5488,2.3593,1.0236,58.7794,28.3606,27.643,86.2539,85.0547,86.2539,87.3874,100.0,100.0,27.7457,27.9112,0.24,27.6311,0.0757,59.3806,-16.7702,27.726
2010-11-08,24.5344,76615475.6209,200646.8286,8.6926,9.1663,0.1501,50.0,60.0,-10.0,27.6685,28.3162,27.0208,0.1644,112.2623,14.7917,27.9525,7.9769,27.7274,16.3724,100.3938,-0.0554,0.6136,0.5679,0.9836,27.6779,1.0,27.2725,0.1786,0.1319,0.0467,0.1501,0.0562,0.0939,26.7511,26.9463,50.7595,27.72,27.665,19.177,1.8305,0.51,1.6985,-88019203.0,22.5016,2.1479,0.5434,1.8485,1.0185,57.3958,26.86,27.6685,81.0454,85.6076,81.0454,68.7117,83.9808,51.9423,27.7553,27.9787,0.365,27.6448,0.0767,55.8961,-22.9814,27.7695
2010-11-09,24.5431,76525566.5299,71025.3241,8.5121,9.0726,0.0941,45.0,55.0,-10.0,27.683,28.3125,27.0535,-0.0909,-8.6973,2.5904,27.9116,5.0824,27.7172,15.8206,119.529,0.2473,0.6801,0.2668,0.8701,27.715,0.0,27.2764,0.1481,0.1351,0.013,0.0941,-0.004,0.0981,26.7597,26.9454,51.7517,27.72,27.665,23.2931,2.259,0.29,1.7556,-89008203.0,21.0399,2.0405,0.3404,1.0611,1.0106,51.2952,26.8749,27.683,57.6827,74.994,57.6827,16.9492,50.6474,0.0,27.7666,27.9075,0.63,27.6567,0.0765,50.4264,-52.795,27.7649
2010-11-10,24.7653,77178166.5299,219186.9519,8.2521,9.0368,0.0736,40.0,50.0,-10.0,27.695,28.3291,27.0609,0.6176,18.7308,7.9542,27.9208,3.3118,27.7318,15.1924,139.2295,0.4857,0.2932,-0.0738,0.653,27.7477,0.0,27.2822,0.1425,0.1366,0.0059,0.0736,-0.0255,0.0991,26.7708,26.9445,50.9582,27.72,27.665,22.4641,2.146,0.24,1.7139,-88355603.0,21.0238,2.0085,0.2661,0.8686,1.0087,53.9771,26.8898,27.695,43.6195,60.7825,43.6195,45.1977,29.2588,35.8342,27.7791,27.9123,0.34,27.6737,0.0761,57.3235,-37.2671,27.7827
2010-11-11,24.4632,77057201.0127,221383.4121,8.1477,9.0741,0.0856,35.0,45.0,-10.0,27.7065,28.3195,27.0935,-0.2759,-34.0633,0.0661,27.8662,6.1648,27.7125,14.6339,163.7366,0.4943,-0.0596,-0.4808,0.2801,27.7579,0.0,27.2846,0.1094,0.1312,-0.0218,0.0856,-0.0186,0.1042,26.7784,26.9437,52.2761,27.72,27.665,22.6388,2.1587,0.23,1.7319,-89057203.0,20.0096,1.908,0.3095,0.8425,1.0084,50.033,26.9044,27.7065,24.9484,42.0836,24.9484,12.6984,11.9447,0.0,27.7912,27.8264,0.46,27.6946,0.0744,49.1548,-58.3851,27.767
2010-11-12,24.1877,76817537.7189,125899.6968,8.4383,9.3045,0.0916,30.0,40.0,-10.0,27.6995,28.3311,27.0679,-0.2094,-101.6525,-6.4915,27.7622,13.9595,27.6656,14.1069,217.6649,0.4387,-0.3439,-0.9918,-0.611,27.7272,0.0,27.2841,0.0575,0.1164,-0.059,0.0916,-0.0165,0.1081,26.7829,26.9429,52.6389,27.71,27.665,25.1953,2.4008,-0.14,1.7503,-89994703.0,19.0227,1.8126,0.3314,-0.5117,0.9949,46.7542,26.9189,27.6995,23.4171,30.6617,23.4171,12.3552,11.9447,0.0,27.8004,27.6746,0.47,27.7115,0.0708,45.8222,-77.6398,27.7207
2010-11-15,24.5076,76893018.851,99409.4737,8.2803,9.4812,0.0979,25.0,35.0,-10.0,27.707,28.3291,27.0849,0.4151,-30.9762,1.4066,27.7375,5.2775,27.6575,13.5625,249.6383,0.2012,-0.6414,-0.909,-0.9375,27.7074,0.0,27.2862,0.0448,0.1021,-0.0573,0.0979,-0.0122,0.1101,26.7908,26.9421,52.3778,27.71,27.665,23.6291,2.2808,0.15,1.7499,-89194603.0,21.2601,2.0521,0.3543,0.5468,1.0055,50.7033,26.9333,27.707,29.7504,26.0386,29.7504,64.1975,18.2248,54.6743,27.8068,27.6432,0.6,27.7297,0.067,47.812,-55.2795,27.7093
2010-11-16,23.9122,76111708.851,-169063.297,8.5969,9.5203,0.0774,20.0,100.0,-80.0,27.6835,28.3839,26.9831,-0.6667,-147.027,-11.4583,27.5943,14.6124,27.5863,13.0562,290.4551,-0.1645,-0.5597,-0.4154,-0.9369,27.6894,1.0,27.281,-0.019,0.0779,-0.0969,0.0774,-0.0297,0.1071,26.792,26.9414,54.6085,27.555,27.655,26.4056,2.6167,-0.47,1.8413,-90213703.0,19.6725,1.9495,0.2804,-1.7166,0.9828,44.2709,28.355,27.6835,27.783,26.9835,27.783,6.7961,18.2248,0.0,27.8079,27.4438,0.74,27.7398,0.0608,41.774,-95.7055,27.6334
2010-11-17,23.7256,75872256.2194,-339713.1499,9.1652,9.5631,0.0492,15.0,100.0,-85.0,27.629,28.4474,26.8106,-0.4211,-187.9731,-15.0154,27.4327,19.963,27.5019,12.6852,-44.0554,-0.2978,-0.2081,0.0165,-0.6954,27.6573,1.0,27.2595,-0.0856,0.0452,-0.1308,0.0492,-0.0476,0.0968,26.7911,26.9406,48.9465,27.45,27.51,28.342,2.7759,-1.09,1.8341,-91351103.0,18.9093,1.852,0.1782,-3.9223,0.9608,42.4923,28.3399,27.629,27.6016,28.3783,27.6016,11.811,18.2248,0.0,27.8016,27.2268,0.38,27.734,0.0525,41.758,-92.1875,27.5397
2010-11-18,24.1166,75917709.0496,-364179.1755,9.137,9.3402,0.0047,10.0,95.0,-85.0,27.5945,28.434,26.755,0.4717,-93.6676,-5.6539,27.3737,8.6003,27.4674,12.4402,-9.9244,-0.2896,-0.2061,0.5747,-0.1723,27.6231,1.0,27.2572,-0.1017,0.0158,-0.1175,0.0047,-0.0758,0.0805,26.7946,26.9399,46.3579,27.45,27.51,26.3854,2.6371,-0.69,1.8413,-90548103.0,22.2063,2.2194,0.017,-2.4793,0.9752,47.1731,28.3041,27.5945,21.6879,25.6908,21.6879,46.4567,19.002,57.0061,27.7884,27.1651,0.69,27.7175,0.044,46.3672,-69.2708,27.4931
2010-11-19,24.5609,77028156.7419,12243.4593,8.8204,9.2159,-0.0326,5.0,90.0,-85.0,27.5725,28.3825,26.7625,0.8,-29.4649,3.72,27.4139,2.8068,27.4839,12.2295,10.8469,-0.4591,-0.0611,0.8275,0.1882,27.5888,0.0,27.2618,-0.0732,-0.002,-0.0712,-0.0326,-0.0927,0.0602,26.803,26.9392,47.2305,27.45,27.51,24.6948,2.5052,-0.44,1.8352,-89402403.0,23.3464,2.3684,-0.118,-1.567,0.9843,51.86,28.269,27.5725,48.0315,32.4403,48.0315,85.8268,52.3354,100.0,27.7711,27.2468,0.65,27.6929,0.0373,50.8216,-43.2292,27.4975
2010-11-22,24.3921,77298958.1118,251285.5676,8.4648,8.9306,-0.096,0.0,85.0,-85.0,27.5445,28.3304,26.7586,-0.0411,-36.2729,0.1653,27.4144,1.7084,27.4806,12.0785,30.1567,-0.3107,0.123,0.9666,0.5024,27.5438,0.0,27.2646,-0.0653,-0.0146,-0.0506,-0.096,-0.1351,0.039,26.8095,26.9385,41.591,27.45,27.4525,22.956,2.38,-0.56,1.8884,-90261903.0,22.1848,2.3,-0.348,-1.9993,0.98,50.0826,28.2346,27.5445,70.1814,46.6336,70.1814,78.2609,79.3442,81.0265,27.7509,27.2666,0.73,27.6613,0.0313,53.2123,-50.1385,27.4858
2010-11-23,23.8056,76685122.3975,130920.0149,8.4084,9.0381,-0.1889,45.0,80.0,-35.0,27.514,28.3647,26.6633,-0.7143,-124.4503,-10.9894,27.2954,7.3358,27.4149,12.0793,42.9894,-0.3251,-0.0783,0.9994,0.6819,27.4701,1.0,27.257,-0.1109,-0.0339,-0.077,-0.1889,-0.1988,0.0099,26.8093,26.9379,42.3391,27.45,27.4525,23.879,2.531,-0.61,1.9782,-91166503.0,20.615,2.185,-0.6853,-2.2263,0.9777,44.5053,28.2009,27.514,61.6524,59.9551,61.6524,20.8696,67.505,21.4885,27.7263,27.1135,0.75,27.6213,0.0239,48.7273,-86.7036,27.414
2010-11-24,24.4632,77466110.0898,318273.8259,8.0074,8.7484,-0.2422,40.0,75.0,-35.0,27.5285,28.3698,26.6872,0.9231,-38.1286,1.9037,27.3277,0.3895,27.4258,12.184,56.8289,-0.4802,0.2086,0.9788,0.837,27.4014,1.0,27.2593,-0.0864,-0.0444,-0.042,-0.2422,-0.2156,-0.0265,26.8165,26.9373,47.6594,27.45,27.4525,22.1622,2.4044,0.29,1.9704,-90275903.0,21.9902,2.3858,-0.8783,1.0646,1.0106,50.9518,28.1679,27.5285,60.7101,64.1813,60.7101,83.0,63.3889,87.6517,27.6996,27.1824,0.78,27.5762,0.0181,53.7621,-45.7064,27.4155
2010-11-26,24.161,77291796.7565,310521.2493,7.6265,8.4839,-0.2549,35.0,70.0,-35.0,27.5135,28.3676,26.6594,-0.3333,-50.6318,-3.517,27.2943,0.3895,27.4034,12.3235,73.2929,-0.2038,0.5827,0.8805,0.9578,27.3433,0.0,27.2587,-0.0933,-0.0542,-0.0391,-0.2549,-0.1899,-0.065,26.8203,26.9367,42.4576,27.45,27.4525,21.3742,2.2842,-0.3,1.9652,-90513603.0,21.2083,2.2665,-0.9253,-1.0913,0.9891,48.2415,28.1355,27.5135,50.9565,57.773,50.9565,49.0,53.3135,50.8004,27.671,27.1529,0.38,27.5223,0.0124,55.3021,-64.5429,27.3832
2010-11-29,24.0633,78180265.0104,561814.9806,7.9243,8.5003,-0.2919,30.0,100.0,-70.0,27.494,28.3688,26.6192,0.1905,-112.996,-5.2337,27.246,13.5825,27.3726,12.5302,77.2441,0.1546,0.4847,0.8458,0.9753,27.3047,0.0,27.257,-0.1065,-0.0646,-0.0418,-0.2919,-0.1836,-0.1084,26.8229,26.9361,42.7839,27.45,27.4225,26.0771,2.83,-0.39,2.0038,-91531303.0,19.8403,2.1532,-1.0607,-1.4197,0.9858,47.3831,28.1038,27.494,60.2534,57.3067,60.2534,48.7603,61.0313,44.6419,27.6404,27.1023,0.7,27.4667,0.0066,59.5178,-68.3646,27.342
2010-11-30,23.7656,78748253.8993,794266.6098,8.2164,8.4635,-0.306,25.0,100.0,-75.0,27.4648,28.3968,26.5327,0.0417,-133.7365,-10.3475,27.1442,13.7647,27.3128,12.9026,88.1477,0.3131,-0.06,0.7296,0.9995,27.2532,0.0,27.2501,-0.1423,-0.0802,-0.0621,-0.306,-0.155,-0.151,26.8221,26.9356,41.9779,27.45,27.4175,24.7346,2.6985,-0.585,2.0396,-92734103.0,18.7492,2.0455,-1.1139,-2.1405,0.9786,44.8262,28.0554,27.4648,40.6908,50.6336,40.6908,24.3119,33.4737,4.9788,27.6069,26.9761,0.6,27.4059,-0.0002,58.2871,-85.8667,27.2706
2010-12-01,24.7742,79894809.4549,1181967.534,8.2004,8.3576,-0.246,20.0,95.0,-75.0,27.4638,28.3939,26.5336,0.9167,40.2893,7.4615,27.2632,7.8978,27.3668,13.4474,112.379,0.0044,-0.301,0.3846,0.9247,27.2311,0.0,27.2529,-0.0782,-0.0798,0.0016,-0.246,-0.0622,-0.1838,26.8327,26.9351,43.6551,27.45,27.4175,22.2546,2.5636,-0.02,2.0659,-91520103.0,26.0712,3.0032,-0.8956,-0.0717,0.9993,53.7308,27.9924,27.4638,57.2213,52.7218,57.2213,98.5915,49.8736,100.0,27.5741,27.1698,1.155,27.3515,-0.004,61.9431,-25.3333,27.3102
2010-12-02,25.2185,80232139.3761,1340453.1112,8.9053,8.7568,-0.217,100.0,90.0,10.0,27.4863,28.4801,26.4924,0.4331,142.9586,13.9048,27.4568,22.2969,27.4633,13.9022,112.6723,-0.0334,-0.04,0.3799,0.9227,27.2533,1.0,27.2638,0.0128,-0.0612,0.0741,-0.217,-0.0086,-0.2084,26.8481,26.9346,46.0846,27.54,27.68,19.9404,2.4354,0.45,2.1518,-89933403.0,31.3842,3.8331,-0.7891,1.6112,1.0161,56.9524,26.48,27.4863,67.3567,55.0896,67.3567,79.1667,68.3263,100.0,27.5465,27.4603,1.27,27.3215,-0.0038,61.7772,-20.8333,27.3974
2010-12-03,25.3162,80782132.4454,1458426.5411,9.5748,9.1526,-0.1334,95.0,85.0,10.0,27.5023,28.5485,26.456,0.33,157.1953,15.271,27.6437,22.2969,27.5611,14.1497,128.2992,0.0078,-0.0951,0.1167,0.7848,27.3112,1.0,27.2736,0.0928,-0.0304,0.1232,-0.1334,0.0862,-0.2196,26.8645,26.9343,46.0319,27.595,27.68,19.4329,2.3136,0.32,2.0894,-89186103.0,30.5855,3.6414,-0.4843,1.136,1.0114,57.6355,26.504,27.5023,87.1694,70.5825,87.1694,83.75,100.0,100.0,27.5273,27.7275,0.303,27.3149,-0.0004,67.7293,-16.25,27.493
2010-12-06,24.9697,80111202.0107,1160626.3022,10.0254,9.359,-0.0402,90.0,80.0,10.0,27.4973,28.531,26.4635,-0.8696,124.6688,8.8261,27.7336,18.5866,27.6124,14.28,141.3117,-0.1254,0.0162,-0.1099,0.6251,27.3726,1.0,27.2779,0.1232,0.0003,0.1229,-0.0402,0.1732,-0.2134,26.8769,26.934,42.2516,27.595,27.68,20.1773,2.3749,-0.1,2.0944,-90043403.0,29.3902,3.4593,-0.1459,-0.3546,0.9965,54.413,26.5278,27.4973,76.8056,77.1106,76.8056,67.5,91.6142,74.8427,27.5166,27.8443,0.46,27.3219,0.004,61.8053,-32.5,27.55
