date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2006-03-21,25.4379,123291988.3857,-694052.9179,14.4801,17.5013,0.1225,90.0,50.0,40.0,40.8642,39.8535,38.8428,-0.9524,57.0951,1.0859,40.0829,8.853,39.9437,19.2856,122.9128,0.6761,0.7408,0.2094,0.8395,39.8087,0.0,39.5708,0.0153,0.1415,0.1261,0.099,0.1225,0.0235,40.6184,39.5428,52.7069,39.765,39.795,18.725,2.0324,0.48,1.3534,73391600.0,22.3624,2.4273,0.3079,1.2115,1.0121,50.543,39.0477,39.8535,56.1259,73.2658,2.7778,56.1259,0.0,66.2245,39.2424,40.4375,0.52,39.6522,-0.0566,53.2145,-34.8259,39.9481
2006-03-22,25.495,123872417.2746,-626081.3228,13.9417,16.732,0.1783,85.0,45.0,40.0,40.8212,39.839,38.8568,0.4222,43.7017,2.5615,40.1143,3.7123,39.9671,18.8105,140.9029,0.0064,1.0186,-0.1028,0.6306,39.8241,0.0,39.5766,0.0403,0.1404,0.1,0.089,0.1783,0.0893,40.6141,39.5482,46.7859,39.765,39.795,19.8934,2.1408,-0.29,1.3388,74766300.0,21.4273,2.3059,0.4475,-0.7164,0.9928,51.2808,39.1178,39.839,40.3955,58.7692,34.4086,40.3955,16.8039,38.9346,39.3002,40.4423,0.45,39.6953,-0.0476,55.4824,-30.3483,39.9801
2006-03-23,25.2603,123214935.8792,-750556.903,13.2755,15.9321,0.2094,80.0,40.0,40.0,40.8142,39.833,38.8518,-0.7442,10.9023,-3.6581,40.0736,0.616,39.9531,18.4625,169.6313,-0.7359,0.7437,-0.5683,0.18,39.8234,0.0,39.578,0.0539,0.1084,0.0544,0.0935,0.2094,0.1159,40.6061,39.5535,47.2567,39.765,39.795,20.2726,2.1638,-0.12,1.3402,73719200.0,20.5239,2.1906,0.5256,-0.3005,0.997,48.171,39.1851,39.833,14.9112,37.1442,7.5472,14.9112,0.0,5.6013,39.3595,40.3462,0.45,39.7513,-0.04,46.4121,-48.7562,39.9783
2006-03-24,25.1842,123282079.6292,-711882.3651,12.8239,15.3004,0.2049,75.0,35.0,40.0,40.8025,39.821,38.8395,-0.125,-21.5398,-5.6122,40.0162,4.2451,39.929,18.204,189.238,-0.7027,0.4388,-0.8115,-0.1605,39.8235,0.0,39.5791,0.0577,0.0725,0.0149,0.1055,0.2049,0.0995,40.5971,39.5587,46.5359,39.765,39.795,21.6601,2.2656,-0.24,1.3173,72644900.0,19.896,2.0811,0.5142,-0.6009,0.994,47.1939,39.2497,39.821,18.4826,24.5964,13.4921,18.4826,0.0,5.6013,39.4176,40.2328,0.32,39.8154,-0.0341,43.0115,-54.7264,39.9657
2006-03-27,25.2983,123936911.2082,-422988.8822,12.2959,14.7666,0.2643,70.0,30.0,40.0,40.7898,39.813,38.8362,0.7895,-4.002,-2.3348,39.999,2.2638,39.9243,17.9307,208.5103,-0.8936,0.2759,-0.9589,-0.4773,39.828,0.0,39.5811,0.0577,0.0579,0.0002,0.1274,0.2643,0.1369,40.5899,39.5638,46.8973,39.765,39.795,20.8623,2.1523,-0.16,1.2935,73533600.0,19.9386,2.057,0.6633,-0.3996,0.996,48.8326,39.3117,39.813,19.0406,17.4781,36.0825,19.0406,40.0965,13.3655,39.4735,40.1836,0.38,39.8851,-0.029,48.6646,-45.7711,39.9713
2006-03-28,24.9875,123083888.351,-537768.0135,12.0819,14.4353,0.269,65.0,25.0,40.0,40.7928,39.806,38.8192,-0.3429,-39.8461,-10.3102,39.895,8.0146,39.8734,17.6448,228.4637,-0.9094,-0.1481,-0.9982,-0.7485,39.8297,0.0,39.5799,0.0475,0.0068,-0.0407,0.1535,0.269,0.1155,40.5779,39.5689,48.4137,39.765,39.795,21.8524,2.2947,-0.14,1.3329,72385300.0,18.6095,1.9542,0.6754,-0.3542,0.9965,44.8449,40.8,39.806,19.466,18.9964,8.8235,19.466,0.0,13.3655,39.5245,40.0139,0.7,39.9488,-0.0257,41.9595,-70.1493,39.931
2006-03-29,25.108,123794160.7648,-309839.3435,12.0956,14.2848,0.2597,60.0,20.0,40.0,40.7908,39.8,38.8092,-0.0517,-55.4656,-6.7521,39.8397,12.3572,39.8455,17.4445,255.2731,-0.4472,-0.3564,-0.8636,-0.9671,39.8642,0.0,39.5799,0.0344,-0.0182,-0.0526,0.1793,0.2597,0.0804,40.5679,39.5739,49.1752,39.765,39.795,22.5463,2.38,-0.12,1.3335,73469400.0,17.587,1.8565,0.6521,-0.3023,0.997,46.624,40.785,39.8,29.9219,22.8095,44.8598,29.9219,44.6139,28.2368,39.5698,39.9226,0.58,39.996,-0.0234,47.2825,-60.6965,39.9095
2006-03-30,24.867,123059660.7648,-422133.129,12.0127,14.181,0.2106,55.0,15.0,40.0,40.8016,39.7875,38.7734,-0.6,-67.7876,-12.6816,39.7231,10.4364,39.784,17.3433,275.8595,-0.3654,-0.4398,-0.6312,-0.9948,39.8856,0.0,39.5767,0.0139,-0.0679,-0.0818,0.1988,0.2106,0.0118,40.5542,39.5788,50.2842,39.765,39.795,21.2735,2.261,-0.25,1.3556,72588000.0,17.2528,1.8336,0.5295,-0.6337,0.9937,43.6592,40.7513,39.7875,21.5982,23.662,11.1111,21.5982,0.0,14.8713,39.6075,39.7483,0.6,40.0251,-0.0227,45.758,-79.602,39.8523
2006-03-31,24.867,122301063.2038,-671067.7081,11.9681,14.2303,0.1266,50.0,10.0,40.0,40.7939,39.7925,38.7911,0.1951,-82.1384,-12.6816,39.623,11.1218,39.7284,17.2402,297.0935,0.0334,-0.5931,-0.3075,-0.8903,39.8892,0.0,39.5745,-0.0101,-0.1061,-0.096,0.205,0.1266,-0.0784,40.5407,39.5836,49.9213,39.765,39.795,20.7289,2.1779,0.1,1.3401,72588000.0,16.5795,1.7419,0.3185,0.2558,1.0026,43.6592,40.7183,39.7925,22.3607,24.6269,11.1111,22.3607,0.0,14.8713,39.6366,39.6055,0.41,40.0336,-0.0232,41.5081,-79.602,39.7964
2006-04-03,25.0509,122421578.1292,-673552.768,11.5502,13.985,0.0731,45.0,5.0,40.0,40.7528,39.8205,38.8882,0.2836,-58.3291,-6.9318,39.5898,3.6096,39.7057,17.1275,-41.5761,0.2142,-0.3663,0.0597,-0.6636,39.8936,0.0,39.5732,-0.0304,-0.1116,-0.0812,0.1996,0.0731,-0.1265,40.5302,39.5883,55.8444,39.9,39.795,19.425,2.069,0.56,1.3486,74202900.0,18.0715,1.9249,0.1839,1.4385,1.0144,46.5341,40.6859,39.8205,21.8519,21.9369,43.3333,21.8519,96.9694,32.3231,39.6579,39.5644,0.67,40.0187,-0.0239,42.7422,-65.1741,39.7676
2006-04-04,25.2413,122829711.4626,-483476.7075,10.9766,13.4881,0.0177,40.0,0.0,40.0,40.7492,39.843,38.9368,0.5778,-19.1674,-1.3029,39.6161,0.0774,39.7137,17.0344,-19.4585,-0.0212,-0.3942,0.4312,-0.3331,39.899,0.0,39.5761,-0.0425,-0.0908,-0.0483,0.1817,0.0177,-0.164,40.5228,39.593,56.1916,39.9,39.95,18.5979,1.9656,0.45,1.3281,75427300.0,18.6267,1.9686,0.0445,1.1439,1.0114,49.3486,40.6542,39.843,45.5291,29.9139,82.1429,45.5291,100.0,65.6565,39.6735,39.6097,0.45,39.9858,-0.0241,43.6327,-59.4118,39.7647
2006-04-05,25.3047,122997256.9171,-308455.9738,10.5491,13.0294,-0.0553,35.0,75.0,-40.0,40.7571,39.8565,38.9559,0.0,1.2803,0.5343,39.6574,2.427,39.7305,16.9504,3.7398,0.1665,-0.3985,0.7517,0.0652,39.9088,0.0,39.579,-0.0471,-0.0654,-0.0184,0.1523,-0.0553,-0.2076,40.5165,39.5976,56.1713,39.9,39.95,18.0061,1.8673,0.27,1.2999,76533100.0,18.9018,1.9602,-0.1392,0.6815,1.0068,50.2671,40.6231,39.8565,70.0305,45.8038,84.6154,70.0305,100.0,98.9898,39.6852,39.6738,0.33,39.9433,-0.0236,42.7635,-53.5294,39.7691
2006-04-06,25.1334,122974128.0282,-216174.3225,10.2906,12.6674,-0.0922,30.0,70.0,-40.0,40.7404,39.8745,39.0086,-0.1111,-48.6711,-4.3935,39.6443,5.3797,39.72,16.9524,22.8696,0.1389,-0.3237,0.9263,0.3886,39.8989,0.0,39.5795,-0.0509,-0.0664,-0.0154,0.1193,-0.0922,-0.2115,40.5075,39.6022,56.6588,39.9,39.95,20.0538,2.0739,0.36,1.3051,75492300.0,18.0063,1.8622,-0.2321,0.917,1.0092,47.8032,40.5926,39.8745,73.9011,63.1536,54.9451,73.9011,62.7132,87.5711,39.6935,39.6568,0.49,39.8937,-0.0233,46.2864,-69.4118,39.7466
2006-04-07,25.1271,122617195.3009,-272340.0309,9.9078,12.14,-0.1467,25.0,65.0,-40.0,40.7372,39.8805,39.0238,-0.2545,-45.785,-4.5759,39.6316,2.635,39.7095,17.0435,37.5927,0.4209,-0.3688,0.9917,0.61,39.8673,0.0,39.5796,-0.0542,-0.0671,-0.013,0.0736,-0.1467,-0.2203,40.4985,39.6067,57.8828,39.9,39.95,18.9907,1.9702,0.12,1.3096,73982200.0,18.0156,1.8691,-0.3692,0.3039,1.003,47.7121,40.5628,39.8805,64.2979,69.4098,53.3333,64.2979,31.5552,64.7561,39.6988,39.6408,0.55,39.8383,-0.023,42.092,-70.0,39.7214
2006-04-10,25.495,122518959.4519,-301815.588,9.921,12.0965,-0.1578,20.0,60.0,-40.0,40.7677,39.9045,39.0413,0.3585,55.3596,6.3315,39.7261,10.1719,39.7553,17.124,53.5424,0.7883,-0.0567,0.9889,0.8043,39.8393,0.0,39.5885,-0.0475,-0.0207,0.0268,0.0262,-0.1578,-0.184,40.4954,39.6111,58.9204,39.9,39.95,17.4666,1.8717,0.48,1.3332,75717700.0,21.4223,2.2956,-0.3967,1.2088,1.0121,53.1657,40.5335,39.9045,60.7034,66.3008,73.8318,60.7034,100.0,64.7561,39.7036,39.7787,0.86,39.7837,-0.0216,50.2599,-35.8824,39.7509
2006-04-11,25.3681,121732725.4093,-536601.3669,9.4396,11.8673,-0.1915,15.0,55.0,-40.0,40.7094,39.866,39.0226,-0.6383,-31.5674,-4.1878,39.7026,0.292,39.7414,17.2082,68.2172,0.5709,0.2585,0.919,0.9286,39.7985,0.0,39.589,-0.0441,-0.0304,0.0137,-0.024,-0.1915,-0.1675,40.4866,39.6155,53.8313,39.9,39.95,20.0378,2.1681,-0.77,1.3658,74661900.0,20.1552,2.1808,-0.4809,-1.9069,0.9809,47.9061,40.5049,39.866,48.9304,57.9772,19.6262,48.9304,3.5581,45.0377,39.7075,39.7413,0.64,39.7296,-0.0205,46.7135,-70.0,39.7229
2006-04-12,25.1376,120989703.6702,-820284.1601,9.4157,11.9163,-0.2405,10.0,50.0,-40.0,40.6236,39.801,38.9784,-0.4783,-88.6417,-10.0047,39.6171,8.9626,39.6946,17.3913,82.0519,0.1524,0.4197,0.7981,0.9904,39.7425,0.0,39.5737,-0.0485,-0.0663,-0.0178,-0.0741,-0.2405,-0.1664,40.4742,39.6198,48.5531,39.9,39.95,22.6063,2.4797,-1.3,1.3973,73522600.0,18.8874,2.0718,-0.6042,-3.2059,0.9679,44.9977,40.4768,39.801,34.1377,47.9238,8.9552,34.1377,0.0,34.5194,39.7089,39.6172,0.69,39.6815,-0.0205,42.8812,-91.1765,39.6642
2006-04-13,25.3553,121748389.3845,-620364.9246,9.4348,12.025,-0.2227,5.0,100.0,-95.0,40.5521,39.7635,38.9749,0.8036,-75.7034,-3.7431,39.6055,9.7971,39.6847,17.6586,86.1766,-0.3744,0.312,0.7527,0.9978,39.7046,0.0,39.574,-0.0521,-0.0666,-0.0145,-0.1129,-0.2227,-0.1098,40.4654,39.624,46.8125,39.9,39.945,21.8177,2.3957,-0.75,1.3868,74488200.0,17.9241,1.9682,-0.5594,-1.8592,0.9814,48.1284,40.4492,39.7635,21.6044,34.8909,36.2319,21.6044,38.3296,13.9626,39.708,39.6041,0.56,39.6458,-0.0205,46.1274,-70.7602,39.6441
2006-04-17,25.1568,120770423.3467,-793353.9835,9.3236,12.05,-0.2485,0.0,95.0,-95.0,40.4214,39.699,38.9766,-0.2264,-78.6219,-8.7292,39.5396,7.211,39.6461,17.8533,103.4806,-0.2727,0.0507,0.5228,0.9724,39.6634,0.0,39.5615,-0.0599,-0.0908,-0.0309,-0.1486,-0.2485,-0.0998,40.4535,39.6281,39.6918,39.9,39.94,20.7628,2.2759,-1.29,1.3953,73224000.0,17.9698,1.9698,-0.6241,-3.1797,0.9682,45.6354,40.4085,39.699,19.6517,25.1313,13.7681,19.6517,7.8075,15.379,39.704,39.5137,0.53,39.6212,-0.0213,41.5487,-88.8235,39.598
2006-04-18,25.8869,122238103.4994,-325010.0059,9.3279,11.904,-0.1826,0.0,90.0,-90.0,40.3706,39.69,39.0094,0.916,94.7874,9.4314,39.6902,9.4093,39.7198,17.8443,128.9706,-0.0914,0.17,0.105,0.7775,39.6459,0.0,39.5672,-0.0514,-0.0178,0.0337,-0.1709,-0.1826,-0.0117,40.4532,39.6323,43.7743,39.81,39.795,18.4427,2.1622,-0.18,1.4502,74867300.0,22.2739,2.6113,-0.4582,-0.4433,0.9956,54.7157,39.09,39.69,48.3333,29.8632,95.0,48.3333,100.0,48.7124,39.7009,39.7362,1.31,39.6175,-0.02,52.5281,-5.6738,39.6667
2006-04-19,25.6819,122238103.4994,-103868.3782,9.332,11.6369,-0.1226,0.0,85.0,-85.0,40.3706,39.69,39.0094,-0.3167,120.2759,4.2847,39.762,9.4093,39.756,17.5928,151.9698,-0.6814,0.0772,-0.2919,0.4699,39.6464,0.0,39.5694,-0.0383,0.0141,0.0525,-0.1783,-0.1226,0.0558,40.4497,39.6364,49.5826,39.81,39.79,17.4702,2.054,0.0,1.466,73475800.0,21.0993,2.4807,-0.3075,0.0,1.0,52.1423,39.104,39.69,60.3037,42.7629,72.1429,60.3037,73.52,60.4425,39.6999,39.8358,0.62,39.6266,-0.0179,52.6562,-27.8571,39.7058
2006-04-20,26.7003,123234528.4994,313085.5493,10.639,11.9572,0.0104,100.0,80.0,20.0,40.8562,39.765,38.6738,0.3833,388.9659,23.181,40.1122,35.4719,39.9402,17.2143,158.137,-0.2654,-0.3777,-0.3929,0.3724,39.6906,1.0,39.637,0.0025,0.1658,0.1633,-0.1669,0.0104,0.1773,40.4621,39.6405,59.8436,40.445,40.615,14.7722,1.9513,1.5,1.5843,77461500.0,31.0132,4.0967,0.026,3.7323,1.0373,61.5905,39.1179,39.765,84.1296,64.2555,85.2459,84.1296,100.0,91.1733,39.7079,40.3293,2.04,39.655,-0.0119,58.6489,-14.7541,39.8962
2006-04-21,26.854,124483772.6855,852682.0744,11.8806,12.3523,0.1356,95.0,75.0,20.0,41.3138,39.8705,38.4272,-0.1163,296.4208,25.5173,40.4568,35.4719,40.1297,16.873,141.2987,0.3286,-0.2367,-0.1097,0.6253,39.7859,1.0,39.7558,0.0624,0.3019,0.2395,-0.1356,0.1356,0.2712,40.4767,39.6447,65.256,40.565,40.615,14.2828,1.8538,2.11,1.5477,79610200.0,29.9857,3.8919,0.3394,5.2988,1.053,62.7587,39.1783,39.8705,83.4314,75.9549,92.9054,83.4314,100.0,91.1733,39.7298,40.7935,0.43,39.7071,-0.0025,63.2163,-6.8852,40.1024
2006-04-24,26.8219,125097689.7067,1191246.7892,13.0232,12.6595,0.2422,90.0,70.0,20.0,41.6639,39.9795,38.2951,0.4043,214.0987,24.6857,40.7432,34.7314,40.2964,16.6304,139.924,0.8681,-0.1774,-0.0858,0.6438,39.9071,1.0,39.8727,0.1301,0.4011,0.2709,-0.0911,0.2422,0.3334,40.4908,39.6489,63.6581,40.565,40.615,13.9927,1.7911,2.18,1.5282,77912900.0,28.8847,3.6973,0.6053,5.4912,1.0549,62.3429,39.2375,39.9795,89.7892,85.7834,91.2162,89.7892,96.0833,98.6944,39.7676,41.156,0.47,39.7816,0.009,66.5521,-8.5246,40.2938
2006-04-25,26.7131,124762569.7067,1114826.2826,14.0193,13.0506,0.3726,85.0,65.0,20.0,41.9151,40.071,38.2269,0.0,163.4598,21.7976,40.9571,32.9465,40.431,16.6178,143.5674,1.4453,0.4188,-0.149,0.5939,40.0471,1.0,39.9517,0.1962,0.4606,0.2644,-0.0284,0.3726,0.401,40.503,39.6532,59.7198,40.565,40.615,13.8834,1.7715,1.83,1.5296,76656200.0,27.5265,3.5124,0.9299,4.5888,1.0459,60.8988,39.2956,40.071,88.5819,87.2675,81.6239,88.5819,82.4811,92.8548,39.8215,41.4023,0.6,39.8708,0.0213,62.8896,-14.0984,40.4586
2006-04-26,26.886,125231136.3734,1131304.8981,14.9657,13.5307,0.517,80.0,60.0,20.0,42.1929,40.2005,38.2081,0.6296,146.0016,24.7131,41.1879,32.9465,40.5786,17.1549,148.7998,1.1712,0.8945,-0.2385,0.518,40.1988,1.0,40.1026,0.2617,0.5236,0.2619,0.0557,0.517,0.4613,40.5177,39.6575,64.0024,40.59,40.615,13.483,1.683,2.59,1.4867,78061900.0,26.7326,3.3368,1.2886,6.5753,1.0658,62.3565,39.3525,40.2005,86.5023,88.2911,86.6667,86.5023,78.3785,85.6476,39.8913,41.6662,0.36,39.9787,0.0346,66.483,-5.2459,40.6404
2006-04-27,27.187,126545922.2141,1453541.1994,16.2394,14.126,0.6149,100.0,55.0,45.0,42.54,40.344,38.148,0.6283,136.6945,29.5272,41.4694,40.4403,40.7568,18.1168,154.0147,1.1701,1.2925,-0.3258,0.4381,40.3374,1.0,40.2959,0.3302,0.6045,0.2742,0.1488,0.6149,0.4661,40.5371,39.6619,68.8636,40.825,40.88,12.3099,1.5988,2.87,1.5298,80215100.0,29.0264,3.7699,1.5293,7.2511,1.0725,64.7636,39.4082,40.344,83.2155,86.0999,81.3559,83.2155,100.0,86.9532,39.9778,41.9955,1.13,40.1137,0.0493,65.5678,-6.1453,40.8547
2006-04-28,27.5008,128813938.632,2174866.6194,17.6149,14.7915,0.7867,100.0,50.0,50.0,42.9328,40.531,38.1292,0.7313,142.7935,34.1483,41.7976,43.749,40.9647,18.9777,157.7867,0.0943,1.7779,-0.3873,0.3781,40.4718,1.0,40.6203,0.4042,0.7,0.2958,0.2638,0.7867,0.5229,40.5611,39.6664,73.2244,41.07,41.03,11.6759,1.5189,3.74,1.5147,82706200.0,29.8376,3.8814,1.9513,9.5408,1.0954,67.0741,39.5061,40.531,88.6652,86.1277,97.973,88.6652,100.0,92.7928,40.0823,42.3824,0.67,40.2822,0.0655,69.7934,-0.7732,41.1019
2006-05-01,27.3151,126952925.9336,1680098.7399,19.0322,15.2912,0.9612,100.0,45.0,55.0,43.1921,40.7035,38.2149,-0.5556,124.5771,28.8833,42.024,45.961,41.1252,19.451,162.8486,-1.1173,1.3462,-0.4671,0.2949,40.617,1.0,40.8266,0.4721,0.7438,0.2716,0.3909,0.9612,0.5703,40.582,39.671,78.096,41.095,41.135,11.1095,1.4429,3.45,1.5226,79979600.0,30.0071,3.8974,2.3777,8.801,1.088,64.4417,39.6446,40.7035,82.656,84.8456,68.6391,82.656,57.371,85.7903,40.2031,42.6127,0.63,40.4777,0.0818,63.2154,-12.9584,41.3037
2006-05-02,27.3407,126766114.8225,1265517.5502,20.2376,15.6071,1.1045,95.0,40.0,55.0,43.4298,40.8635,38.2972,-0.1481,104.8108,29.2863,42.2222,43.1395,41.2743,19.6292,167.0757,-0.9927,0.8984,-0.531,0.2237,40.7429,1.0,41.0032,0.5322,0.7728,0.2405,0.5272,1.1045,0.5773,40.6031,39.6756,73.035,41.095,41.135,11.4202,1.4708,3.2,1.5084,81660900.0,28.749,3.7025,2.7245,8.1033,1.081,64.6431,39.8214,40.8635,78.9113,83.4108,70.122,78.9113,48.4695,68.6135,40.3384,42.7995,0.54,40.6932,0.0978,61.5352,-11.9804,41.4929
2006-05-03,27.3791,128020223.9134,1379903.8152,21.2399,15.8945,1.2833,90.0,35.0,55.0,43.6533,41.0115,38.3697,0.2955,89.6327,29.9133,42.3997,40.2851,41.4148,19.622,173.6877,-0.5152,0.5764,-0.6251,0.1099,40.8772,1.0,41.1568,0.5841,0.7914,0.2074,0.6687,1.2833,0.6146,40.6245,39.6804,68.6909,41.095,41.135,11.8127,1.4972,2.96,1.4824,83193700.0,27.751,3.5174,3.1569,7.4391,1.0744,64.9567,39.9893,41.0115,70.8472,77.4715,73.7805,70.8472,19.5628,41.8011,40.4856,42.9553,0.44,40.9243,0.1131,64.3026,-10.5134,41.6726
2006-05-04,27.4624,128389169.368,1418644.1304,22.2892,16.2899,1.354,85.0,30.0,55.0,43.8696,41.161,38.4524,-0.1364,91.8853,31.3026,42.5717,42.2255,41.5543,19.8039,180.837,0.2295,0.6234,-0.7174,-0.0146,41.0173,1.0,41.3099,0.6288,0.8074,0.1787,0.804,1.354,0.55,40.6471,39.6852,68.6772,41.095,41.135,11.6007,1.4224,2.99,1.4297,84208300.0,28.558,3.5015,3.3201,7.4956,1.075,65.6513,40.1489,41.161,69.9372,73.2319,65.9091,69.9372,45.9501,37.9941,40.6429,43.1037,0.22,41.1634,0.1277,66.4623,-7.335,41.8505
2006-05-05,27.6353,128966223.9134,1489133.0575,23.4871,16.6975,1.4709,100.0,25.0,75.0,44.0813,41.3375,38.5937,0.5909,96.7774,34.156,42.7642,46.2474,41.7063,20.3493,187.2443,0.0891,0.9258,-0.7906,-0.1261,41.1719,1.0,41.5229,0.6695,0.8323,0.1628,0.9406,1.4709,0.5303,40.6721,39.6901,72.3522,41.2,41.195,11.1785,1.3513,3.53,1.4007,86021900.0,30.4139,3.6764,3.5945,8.9096,1.0891,67.078,40.3004,41.3375,74.6334,71.8059,84.2105,74.6334,100.0,55.171,40.8088,43.2824,0.44,41.3972,0.1419,66.7609,-3.5629,42.04
2006-05-08,27.6161,128026782.7369,1083680.6026,24.691,17.306,1.4393,100.0,20.0,80.0,44.2413,41.513,38.7847,-0.4706,95.8955,33.5074,42.9199,47.5648,41.8409,21.0362,189.6068,-0.6811,0.8009,-0.8152,-0.1669,41.3036,1.0,41.7053,0.7036,0.8399,0.1364,1.0591,1.4393,0.3802,40.6966,39.6952,72.2208,41.2,41.255,10.857,1.2837,3.51,1.371,84793400.0,30.5542,3.6126,3.5044,8.8614,1.0886,66.7537,40.4804,41.513,74.0274,72.866,71.9626,74.0274,86.6813,77.5438,40.9813,43.4078,0.34,41.6213,0.1551,59.3211,-6.9284,42.2097
2006-05-09,27.6353,127806978.9634,749359.7065,25.6042,17.5219,1.389,100.0,15.0,85.0,44.4073,41.661,38.9147,0.0566,88.7157,33.8441,43.0546,42.9548,41.9656,21.8364,191.6667,-0.714,0.4374,-0.8355,-0.2022,41.4107,1.0,41.8466,0.7306,0.8387,0.1081,1.156,1.389,0.2331,40.7211,39.7003,68.0022,41.2,41.275,11.6431,1.3695,2.96,1.363,86087800.0,29.1775,3.432,3.3695,7.365,1.0737,66.922,40.6862,41.661,76.0817,74.9142,72.0721,76.0817,92.6482,93.1098,41.1584,43.5051,0.53,41.8378,0.1673,52.8654,-7.0938,42.3656
2006-05-10,27.424,127574608.593,470532.4306,25.9759,17.6958,1.3393,95.0,10.0,85.0,44.4419,41.8215,39.2011,-0.1481,66.1273,26.4318,43.1059,33.0384,42.047,22.9447,193.8158,-0.4122,0.2853,-0.8555,-0.2388,41.4918,1.0,41.9614,0.7448,0.8019,0.057,1.2365,1.3393,0.1028,40.7421,39.7055,66.8105,41.2,41.275,13.9849,1.641,3.21,1.3702,84519300.0,27.785,3.2604,3.2388,8.104,1.081,63.2159,40.9081,41.8215,56.8238,68.9777,26.4368,56.8238,0.0,59.7765,41.3366,43.4862,0.56,42.0482,0.1775,54.4926,-14.6453,42.476
2006-05-11,27.2831,127552374.6947,306616.6291,25.9517,17.6933,1.3054,90.0,5.0,85.0,44.3454,41.989,39.6326,-0.3898,46.2626,21.7021,43.1054,25.4922,42.0997,24.3966,196.2429,0.0002,0.2113,-0.8767,-0.2797,41.5506,1.0,42.0449,0.7451,0.7463,0.0012,1.2941,1.3054,0.0113,40.7607,39.7108,66.3046,41.215,41.275,15.6674,1.839,3.35,1.3777,83207500.0,26.3884,3.0974,3.1486,8.535,1.0854,60.851,41.1122,41.989,41.2421,58.0492,25.2174,41.2421,0.0,30.8827,41.5123,43.4014,0.59,42.2384,0.1853,54.4742,-19.6796,42.5501
2006-05-12,27.0397,126552953.2661,-106311.8014,25.7849,17.5543,1.2358,85.0,0.0,85.0,44.2045,42.1205,40.0365,-0.5,24.6788,13.9514,43.0314,22.616,42.1111,26.0031,196.0381,0.1741,0.3753,-0.8749,-0.2763,41.5619,1.0,42.0603,0.7289,0.664,-0.0649,1.3246,1.2358,-0.0888,40.7753,39.7161,63.3536,41.215,41.32,15.8576,1.857,2.63,1.3869,82131200.0,25.1265,2.9425,2.9742,6.6431,1.0664,56.9757,41.3001,42.1205,17.7472,38.6044,1.5873,17.7472,0.0,-0.0,41.6811,43.2219,0.56,42.3929,0.1902,45.1292,-28.972,42.5721
2006-05-15,27.2639,127530167.5518,45359.4589,25.6265,17.4772,1.1323,80.0,5.0,75.0,43.9165,42.285,40.6535,0.5714,22.9219,18.9555,43.027,22.616,42.1548,27.3564,199.1672,-0.4029,0.4184,-0.9001,-0.3283,41.5757,1.0,42.1237,0.7071,0.6198,-0.0873,1.3277,1.1323,-0.1954,40.7932,39.7215,66.9537,41.625,41.32,15.2807,1.7642,3.29,1.356,83499300.0,24.2125,2.7954,2.7178,8.3758,1.0838,59.4777,41.4728,42.285,18.7233,25.9042,29.3651,18.7233,25.1554,8.3851,41.8412,43.1559,0.42,42.5163,0.1934,48.3129,-20.7944,42.615
2006-05-16,27.219,127605848.6329,127363.5495,25.5114,17.4217,0.9845,75.0,0.0,75.0,43.779,42.389,40.999,-0.2162,15.764,17.5167,43.0066,23.3241,42.1877,28.291,202.3658,-1.1463,0.2624,-0.923,-0.3805,41.594,1.0,42.1533,0.6802,0.5726,-0.1076,1.2945,0.9845,-0.31,40.8103,39.7269,66.3552,41.625,41.63,14.782,1.676,2.08,1.3339,82565900.0,23.7751,2.6956,2.3567,5.146,1.0515,58.7584,41.6318,42.389,21.0701,19.1802,32.2581,21.0701,28.5674,17.9076,41.9911,43.0749,0.37,42.6073,0.1949,46.9862,-26.2295,42.6354
2006-05-17,26.8219,126913919.6474,-70827.0497,24.6123,17.6256,0.8553,70.0,0.0,70.0,43.4289,42.478,41.5271,-0.3188,-77.3143,5.6079,42.8728,7.5299,42.1584,29.4211,205.8052,-1.6545,-0.1059,-0.9444,-0.4353,41.6097,1.0,42.1376,0.6401,0.4796,-0.1605,1.2391,0.8553,-0.3838,40.821,39.7324,62.1048,42.42,42.2,19.0154,2.2022,1.78,1.3826,81025800.0,22.1122,2.5608,2.0443,4.4389,1.0444,52.804,43.46,42.478,25.7752,21.8562,15.7025,25.7752,0.0,17.9076,42.1276,42.84,0.81,42.6697,0.1936,44.0417,-62.6984,42.587
