date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD,MACDEXT,MACD_Signal,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
12/10/2004,21.3321,54202703.07,-246486.7603,15.2832,13.5619,0.9719,85,50,35,63.4583,70.9897,67.224,0.2843,62.3237,13.6668,68.9669,16.8677,67.8024,28.4455,114.9455,-3.9421,2.669,0.9067,0.3429,67.0743,1,66.7719,0.219,0.7096,0.9287,0.7632,0.2087,0.9719,64.8946,55.8996,67.3389,67.145,67.14,22.3981,5.5773,2.13,1.8073,45617050,31.4873,7.8406,1.4457,3.1905,1.0319,56.8334,64.5469,67.224,22.1078,38.8657,28.1513,22.1078,0,5.5705,66.7928,69.5723,1.02,66.9505,0.0891,51.8222,-24.711,68.0246
13/10/2004,21.1742,54174036.3,-244142.0049,15.0872,13.2776,1.3401,80,45,35,63.6424,71.0836,67.363,-0.3043,42.0149,9.4792,68.9607,11.3637,67.8574,27.558,125.6321,-2.716,2.1078,0.8128,0.1628,67.1776,1,66.8306,0.1178,0.7391,0.8569,0.9465,0.3936,1.3401,64.9294,55.9447,66.1556,67.145,67.14,23.4643,5.9285,2.78,1.8475,44078600,29.4809,7.4486,1.9937,4.2378,1.0424,54.7396,64.789,67.363,27.0929,28.2805,26.2458,27.0929,0,5.5705,66.9714,69.4532,1.61,67.2702,0.0973,51.6738,-32.0809,68.1347
14/10/2004,20.8552,53901036.3,-307851.6954,14.5024,12.9611,1.5355,75,40,35,63.7588,71.0992,67.429,-0.5233,0.8993,1.5276,68.7636,3.3907,67.8091,26.4024,148.3596,-4.1626,1.668,0.5246,-0.2311,67.2152,0,66.8384,-0.0243,0.733,0.7087,0.9461,0.5894,1.5355,64.9536,55.9898,60.4089,67.145,67.14,25.6553,6.6121,1.32,1.9133,42122100,27.4562,7.0762,2.2848,1.9991,1.02,50.7638,65.0214,67.429,25.988,25.0629,23.5669,25.988,0,0,67.1473,69.0746,1.77,67.5707,0.1024,51.1432,-46.9653,68.1335
15/10/2004,20.9977,54930408.52,21599.2924,13.9468,12.646,1.5556,70,35,35,63.8742,71.1398,67.507,0.5889,5.8107,4.7789,68.6729,3.3907,67.8092,25.1338,167.5782,-3.93,-0.0105,0.2151,-0.5384,67.243,0,66.8551,-0.0894,0.7107,0.6213,0.7837,0.7718,1.5556,64.9822,56.0347,61.0756,67.145,67.14,24.7457,6.2814,1.56,1.8717,43616350,26.4827,6.7224,2.3132,2.3547,1.0235,52.3895,65.2446,67.507,29.9376,27.6728,40,29.9376,21.6086,7.2029,67.3159,68.872,0.9,67.8456,0.1056,49.243,-40.3179,68.1698
18/10/2004,20.815,55368393.67,293770.0353,13.281,12.3394,1.4846,65,30,35,63.9559,71.1471,67.5515,-0.3366,-17.2159,0.3075,68.4837,0.6311,67.7531,24.0263,186.711,-1.8722,-0.5921,-0.1169,-0.7849,67.2661,0,66.8589,-0.1696,0.6683,0.4986,0.5524,0.9322,1.4846,65.0046,56.0796,60.3997,67.145,67.14,25.4874,6.4674,0.89,1.8874,42275850,25.1677,6.3863,2.2074,1.3418,1.0134,50.1538,65.4588,67.5515,29.4913,28.4723,24.9071,29.4913,0,7.2029,67.4717,68.5436,1.26,68.0795,0.1065,52.0022,-48.8439,68.1424
19/10/2004,20.9017,53835023.97,-109484.113,13.2035,12.1325,1.3524,60,25,35,64.0035,71.1655,67.5845,-0.1919,20.3285,2.3884,68.3682,11.73,67.729,23.1522,204.8245,-1.4266,-0.8434,-0.4198,-0.9386,67.3383,0,66.8643,-0.1993,0.6184,0.4192,0.2905,1.0618,1.3524,65.0295,56.1243,61.8277,67.145,67.14,23.4898,6.144,0.66,1.9375,44222050,29.7328,7.7769,2.0098,0.9874,1.0099,51.1942,65.6644,67.5845,33.2778,30.9022,34.9265,33.2778,22.6883,14.7656,67.6124,68.3397,2.05,68.2716,0.1059,47.3002,-44.7977,68.1375
20/10/2004,21.0875,55829419.59,370081.8068,12.9302,11.8142,1.2008,55,20,35,64.245,71.176,67.7105,0.292,1.7599,6.7776,68.3746,7.7382,67.7643,22.4149,224.2304,-1.171,-1.2045,-0.6975,-0.9999,67.4475,0,66.9024,-0.1747,0.5748,0.4,0.0329,1.1679,1.2008,65.0602,56.169,59.7876,67.145,67.14,24.1313,6.3268,2.52,1.925,46443450,28.1792,7.3881,1.7832,3.8426,1.0384,53.3888,65.8619,67.7105,38.9396,33.9029,56.9853,38.9396,100,40.8961,67.7388,68.3227,1.37,68.4242,0.105,51.4371,-36.1272,68.1866
21/10/2004,20.5053,55324931.79,372105.2172,12.6322,11.4926,0.9362,50,15,35,64.5449,71.0351,67.79,-0.2317,-70.5705,-7.0131,68.0364,6.9704,67.6172,21.7651,239.919,-0.3916,-1.6176,-0.8653,-0.9663,67.5087,0,66.8908,-0.2754,0.5059,0.2305,-0.294,1.2301,0.9362,65.0718,56.2135,53.9165,67.145,67.14,28.5505,8.0705,1.59,2.1344,41272450,24.8297,7.0187,1.3897,2.4602,1.0246,46.4935,70.6,67.79,41.5276,37.915,32.6711,41.5276,0,40.8961,67.8449,67.8164,3.36,68.5027,0.1012,49.0272,-63.2948,68.0447
22/10/2004,20.4775,53568306.93,-219820.8619,12.3491,11.2955,0.594,45,10,35,64.8058,70.9052,67.8555,-0.7143,-64.1899,-7.6143,67.7267,6.9704,67.4756,21.2137,264.9769,0.8343,-1.4828,-0.9962,-0.7663,67.6069,0,66.8801,-0.3344,0.4223,0.0878,-0.625,1.219,0.594,65.0824,56.2579,55.5375,67.145,67.14,26.8038,7.6669,1.31,2.1627,39209300,23.3106,6.6678,0.8817,2.021,1.0202,46.1928,70.5414,67.8555,40.1136,40.1936,30.6843,40.1136,0,33.3333,67.9269,67.3755,1.75,68.5091,0.0952,44.4108,-64.5954,67.8866
25/10/2004,20.8057,54692016.53,-84444.7599,12.1772,10.9837,0.3445,40,5,35,65.4658,70.5542,68.01,0.8136,-69.6372,0.3724,67.6509,8.9102,67.4484,20.7554,282.0791,0.8617,-1.047,-0.9779,-0.5435,67.7094,0,66.8912,-0.2901,0.3498,0.0596,-0.8048,1.1493,0.3445,65.1035,56.3021,59.1882,67.66,67.14,26.1666,7.5736,3.09,2.1539,40880700,21.8851,6.3344,0.5111,4.8206,1.0482,50.1862,70.4834,68.01,39.1464,40.2625,54.0839,39.1464,55.4944,18.4981,67.9872,67.2894,1.77,68.4593,0.0891,49.2494,-49.2775,67.8232
26/10/2004,21.1246,55911566.53,366651.8054,11.725,10.8871,0.211,35,0,35,65.9903,70.3387,68.1645,0.6667,-23.5647,7.4016,67.7716,3.134,67.5219,20.361,-43.0943,1.2,-0.8534,-0.6832,0.0333,67.9097,0,66.9391,-0.1846,0.3036,0.119,-0.8129,1.0238,0.211,65.1346,56.3462,58.2766,68.16,67.655,24.9161,7.1949,3.09,2.1164,42100250,23.4018,6.7576,0.3126,4.7444,1.0474,53.7008,70.426,68.1645,61.5894,46.9498,100,61.5894,100,51.8315,68.0322,67.4872,1.38,68.3566,0.0843,51.1361,-40.4075,67.8432
27/10/2004,21.2423,56636966.53,748668.418,11.2089,10.8015,0.0899,30,0,30,66.1176,70.3634,68.2405,0.5072,7.7796,9.8711,67.9434,1.4035,67.6246,20.0457,-17.2465,0.5117,-0.0823,-0.2965,0.4657,68.0814,0,66.9687,-0.0873,0.2818,0.1945,-0.7733,0.8632,0.0899,65.1693,56.3904,55.9257,68.16,67.67,23.7227,6.8352,1.52,2.1001,43188350,24.3981,7.0298,0.1332,2.266,1.0227,54.9356,70.3691,68.2405,82.8201,61.1853,94.3765,82.8201,100,85.1648,68.068,67.7486,1.38,68.2218,0.081,54.3884,-34.1297,67.8847
28/10/2004,21.1216,56888925.62,917055.9777,10.7187,10.8493,-0.0679,25,75,-50,66.1331,70.3719,68.2525,-0.1818,-5.9325,6.7942,68.0192,1.4035,67.6803,19.8679,7.4726,-0.9893,-0.603,0.1301,0.7931,68.1884,0,66.9758,-0.0492,0.2695,0.2203,-0.7507,0.6828,-0.0679,65.1997,56.4344,52.0503,68.16,67.67,22.9838,6.4934,0.24,2.071,42264500,23.6381,6.6783,-0.1004,0.3531,1.0035,53.3971,70.3128,68.2525,91.5016,78.637,80.1282,91.5016,82.403,94.1343,68.0976,67.8611,0.88,68.083,0.0783,59.1335,-40.785,67.8818
29/10/2004,21.1928,56945637.74,920617.8382,10.413,11.0858,-0.2094,20,70,-50,66.1281,70.3519,68.24,0.0909,16.4408,8.3869,68.1248,4.6054,67.7527,19.7715,28.2301,0.7857,-1.2488,0.473,0.9575,68.2363,0,66.9844,-0.0105,0.2669,0.2564,-0.704,0.4946,-0.2094,65.2321,56.4784,50.6175,68.16,67.67,22.1662,6.1687,-0.25,2.0331,43387400,24.3064,6.7644,-0.3089,-0.364,0.9964,54.1935,70.2571,68.24,86.6057,86.9758,85.3125,86.6057,84.3744,88.9258,68.1239,68.0118,0.99,67.9555,0.0764,56.4966,-36.8601,67.8996
01/11/2004,21.1928,56433775.41,675517.143,10.1496,11.3062,-0.2578,15,65,-50,66.1389,70.2551,68.197,-0.3766,30.6093,8.3869,68.214,5.1458,67.8181,19.6594,45.4375,2.6567,-0.3342,0.7125,1,68.2253,0,67.0017,0.0119,0.2699,0.2817,-0.5735,0.3157,-0.2578,65.2642,56.5223,49.2759,68.16,67.67,21.5389,5.8603,-0.86,1.9877,43387400,23.8758,6.4961,-0.3795,-1.241,0.9876,54.1935,70.2019,68.197,80.069,86.0588,74.7664,80.069,51.7623,72.8466,68.1488,68.1333,0.77,67.8472,0.075,57.7902,-36.8601,67.9187
02/11/2004,21.2702,56855533.25,648033.703,9.6446,11.4941,-0.361,10,60,-50,66.1472,70.2048,68.176,0.1351,37.3848,10.2343,68.3345,0.0482,67.9012,19.5515,62.0209,2.5167,0.7947,0.8831,0.9562,68.2028,0,67.0142,0.0388,0.2796,0.3183,-0.5032,0.1422,-0.361,65.2984,56.5662,54.9111,68.16,67.67,22.3026,6.1773,-0.42,2.0161,45751800,22.2811,6.1713,-0.5301,-0.6077,0.9939,55.1172,70.1473,68.176,74.0263,80.2337,62,74.0263,100,78.7122,68.1745,68.2953,1.85,67.7685,0.0743,63.8714,-32.5939,67.9656
03/11/2004,21.6077,58508143.41,1103708.831,9.3049,11.7779,-0.3265,5,55,-50,66.2016,70.1094,68.1555,0.1864,125.1191,17.8382,68.634,2.8503,68.0801,19.565,78.8657,1.0555,1.6119,0.9812,0.8303,68.1784,0,67.0344,0.1206,0.3097,0.4303,-0.3284,0.0019,-0.3265,65.3433,56.6101,54.8334,67.955,67.67,21.3998,5.8684,-0.41,1.9649,47524600,22.6555,6.2128,-0.4782,-0.5841,0.9942,58.9191,70.0932,68.1555,78.6191,77.5715,99.0909,78.6191,100,83.9208,68.2065,68.7077,1.11,67.7198,0.0755,65.5609,-13.9932,68.1184
04/11/2004,22.0784,59986470.05,1660160.875,9.6088,12.1732,-0.1722,100,50,50,65.9389,70.5271,68.233,0.8952,205.5761,26.9246,69.1654,15.3837,68.3868,19.7149,97.0398,-0.7401,1.4147,0.9925,0.6151,68.1948,1,67.1148,0.2598,0.3746,0.6344,-0.0889,-0.0833,-0.1722,65.4028,56.6541,55.0532,68.715,68.12,19.6707,5.575,1.55,1.9875,49315800,26.8232,7.6021,-0.2515,2.2222,1.0222,63.4623,64.74,68.233,85.3209,79.3221,94.8718,85.3209,100,100,68.2534,69.4354,2.29,67.7363,0.0799,66.9958,-2.9586,68.4179
05/11/2004,22.2611,59886680.92,1705125.544,10.1725,12.6861,-0.0071,100,45,55,65.5964,71.1636,68.38,0.4783,253.3542,30.0839,69.7268,20.8822,68.7204,19.8123,114.1867,-0.9244,0.8244,0.9122,0.3553,68.2706,1,67.3151,0.3676,0.4665,0.8341,0.1152,-0.1223,-0.0071,65.4677,56.6981,60.3919,69.01,68.555,18.9189,5.2963,2.94,1.947,51610950,28.9057,8.092,-0.0104,4.264,1.0426,65.042,64.8076,68.38,94.6333,86.1911,89.9371,94.6333,100,100,68.3224,70.177,1.07,67.8372,0.0872,64.7273,-6.291,68.7661
08/11/2004,22.4655,61146680.92,1969417.859,10.7902,13.0367,0.3719,100,40,60,65.2336,71.8574,68.5455,0.8333,225.5197,33.4707,70.3256,22.5269,69.0851,19.7081,128.6126,-0.1445,0.5466,0.7814,0.1112,68.3944,1,67.5637,0.4538,0.58,1.0338,0.4764,-0.1045,0.3719,65.5385,56.7423,61.1699,69.34,68.69,18.1412,5.0314,3.31,1.9114,53107200,28.6911,7.9574,0.541,4.7805,1.0478,66.7354,64.9588,68.5455,94.3411,91.4317,98.2143,94.3411,100,100,68.4192,70.9449,1.14,68.0125,0.0974,68.833,-1.1392,69.1633
09/11/2004,22.8835,63029562.68,2497598.198,11.7616,13.4244,0.8425,100,35,65,64.7429,72.8491,68.796,0.8491,219.6069,39.7543,71.0809,30.218,69.5437,19.5426,139.6825,1.1818,0.5595,0.647,-0.0816,68.5814,1,68.0611,0.5649,0.7212,1.2861,0.8633,-0.0208,0.8425,65.6221,56.7867,65.086,70.015,69.37,17.1088,4.7799,5.01,1.8903,55261000,31.9262,8.9196,1.2223,7.2725,1.0727,69.8772,65.1893,68.796,95.3546,94.7763,97.9123,95.3546,100,100,68.551,71.9097,1.59,68.258,0.1109,72.0494,-1.0799,69.6732
10/11/2004,22.6915,62332616.25,2264861.909,12.6844,13.5934,1.1784,95,30,65,64.583,73.474,69.0285,-0.7589,163.9568,31.3394,71.567,30.218,69.8757,19.7485,148.8878,2.5745,1.2938,0.5167,-0.24,68.7973,1,68.396,0.5428,0.8569,1.3997,1.0608,0.1176,1.1784,65.6962,56.8313,65.4224,70.015,69.37,16.4161,4.5409,4.65,1.8938,54002000,30.6335,8.4736,1.7059,6.8002,1.068,65.6697,65.5417,69.0285,91.9587,93.8848,79.7495,91.9587,34.4101,78.1367,68.7169,72.4561,1.12,68.5499,0.1255,70.8406,-10.4752,70.0765
11/11/2004,23.0333,63692431.77,2396423.646,13.6383,13.7926,1.5194,100,25,75,64.4742,74.2608,69.3675,0.5431,149.9097,36.4335,72.1776,31.7633,70.2809,20.5519,151.8159,2.6074,2.4645,0.4723,-0.2893,69.0309,1,69.089,0.5629,0.9976,1.5605,1.2096,0.3097,1.5194,65.7805,56.876,70.4031,70.13,69.46,15.722,4.3138,6.78,1.8507,55490100,30.3589,8.3299,2.1947,10.0668,1.1007,68.2167,65.88,69.3675,91.9434,93.0856,98.1685,91.9434,65.6593,66.6898,68.9183,73.1681,1.16,68.8936,0.1416,76.4277,-0.5297,70.5623
12/11/2004,23.1731,64697959.19,2552328.204,14.694,13.9875,1.8319,100,20,80,64.3736,75.0384,69.706,0.3548,141.3477,38.4015,72.7769,34.751,70.6903,21.8223,154.2869,0.972,3.0697,0.4339,-0.3303,69.2718,1,69.7517,0.5656,1.139,1.7046,1.29,0.5419,1.8319,65.8685,56.921,70.5139,70.355,69.735,15.1804,4.0981,6.77,1.8099,56974450,31.3503,8.4634,2.6392,9.9838,1.0998,69.2007,66.295,69.706,91.0913,91.6645,95.356,91.0913,83.9228,61.3307,69.1552,73.8447,0.93,69.2854,0.1589,75.4555,-1.5015,71.0588
15/11/2004,22.9618,64319248.32,2263578.591,15.5858,14.3946,2.1157,100,15,85,64.5381,75.5419,70.04,-0.7391,114.0519,31.9057,73.1604,32.5299,70.996,23.4786,156.9956,0.148,2.9136,0.3908,-0.3745,69.4923,1,70.2367,0.4839,1.26,1.7439,1.2986,0.8171,2.1157,65.9489,56.9661,71.4062,70.355,69.745,15.2753,4.0932,6.68,1.813,56182600,30.0049,8.0402,3.0397,9.9375,1.0994,65.9528,66.8011,70.04,85.7332,89.5893,63.6752,85.7332,6.7295,52.1039,69.4228,74.197,1.15,69.721,0.1757,67.419,-8.4915,71.4582
16/11/2004,22.8127,64241169.96,1914830.764,16.1628,14.5465,2.3699,95,10,85,64.7759,75.8961,70.336,0.0299,85.1255,27.4606,73.394,27.1258,71.2269,25.4422,156.1099,-0.8062,3.1022,0.405,-0.3602,69.6604,1,70.5367,0.3652,1.3513,1.7164,1.2532,1.1167,2.3699,66.0236,57.0114,67.5712,70.355,69.745,16.6824,4.3786,5.92,1.7874,55136350,29.1018,7.6382,3.3971,8.7704,1.0877,63.7303,67.3576,70.336,63.8395,80.2214,32.4873,63.8395,0,30.2174,69.7133,74.3343,0.79,70.1885,0.1907,66.1738,-13.2867,71.7801
17/11/2004,23.0146,63802377.11,1458469.765,16.9607,14.7964,2.6399,90,5,85,64.9471,76.3219,70.6345,0.2857,93.4065,30.7854,73.7034,32.1205,71.4976,26.3498,159.7915,-2.6874,2.4514,0.3454,-0.4193,69.8171,1,70.8724,0.3008,1.4265,1.7273,1.2107,1.4292,2.6399,66.104,57.0569,72.9585,70.355,69.745,15.9164,4.1596,5.97,1.7642,56160200,30.9797,8.0963,3.7732,8.7665,1.0877,65.3927,67.875,70.6345,52.2854,67.2861,60.6936,52.2854,30.3885,12.3726,70.0222,74.589,1.2,70.6843,0.2048,63.0573,-6.7932,72.1357
18/11/2004,23.1731,64309378.75,1300507.175,17.7844,15.0668,2.8922,100,0,100,65.497,76.608,71.0525,0.4176,91.0631,33.3099,74.0525,33.4354,71.7912,26.7614,163.335,-1.5159,1.7482,0.2868,-0.4746,69.973,1,71.5927,0.2642,1.4925,1.7567,1.1409,1.7513,2.8922,66.1888,57.1025,86.1134,70.355,70.28,15.3537,3.9517,8.36,1.7255,57407150,30.778,7.9215,4.1199,12.6246,1.1262,66.6549,68.3563,71.0525,59.2212,58.4487,84.4828,59.2212,53.4628,27.9504,70.3464,74.904,0.91,71.1945,0.2183,60.0278,-2.954,72.5115
19/11/2004,22.8438,63522134.45,867171.3676,18.0587,15.118,2.9666,100,5,95,66.2559,76.5881,71.422,-0.7358,68.245,23.4581,74.1507,23.2716,71.9558,26.9746,170.7482,-1.9184,1.9538,0.1608,-0.5842,70.1429,1,71.8631,0.1462,1.5291,1.6752,0.927,2.0396,2.9666,66.2621,57.1483,80.0892,70.885,70.325,17.7557,4.6841,7.39,1.7941,55737500,28.5263,7.5254,4.2116,11.175,1.1117,61.7291,68.8758,71.422,57.2004,56.2357,26.4249,57.2004,0,27.9504,70.6781,74.8611,1.93,71.6735,0.2294,57.6157,-15.3846,72.7465
22/11/2004,22.8775,63914179.54,735805.4873,18.1338,14.9294,2.9369,95,0,95,66.8791,76.6087,71.7439,0.2648,53.2516,24.0633,74.2451,19.5608,72.1152,26.8964,177.7083,-3.5139,1.02,0.04,-0.6783,70.3436,1,72.0842,0.0575,1.5434,1.601,0.6645,2.2723,2.9369,66.3358,57.1943,75.9439,71.395,70.89,18.1562,4.8099,6.4386,1.799,56800900,26.9864,7.1491,4.1561,9.5827,1.0958,62.0317,69.4216,71.7439,51.2138,55.8785,42.7336,51.2138,6.1431,19.8686,71.0109,74.8292,1.43,72.1098,0.2383,56.0995,-16.1901,72.9566
23/11/2004,22.9245,64332938.64,748415.0209,18.2816,14.7453,2.8421,90,0,90,67.3633,76.6806,72.0219,-0.1538,54.6817,24.9343,74.3443,21.0888,72.2737,26.7514,184.4765,-2.1793,-0.0392,-0.0781,-0.7601,70.557,1,72.2711,-0.0055,1.5421,1.5366,0.3849,2.4572,2.8421,66.4102,57.2403,76.2967,71.395,71.195,17.18,4.5694,5.56,1.8025,58336350,26.3627,7.0117,4.0077,8.1501,1.0815,62.4672,69.9182,72.0219,39.5012,49.3051,49.345,39.5012,14.9842,7.0424,71.3404,74.8189,1.43,72.4963,0.2455,54.843,-15.4873,73.1505
24/11/2004,23.2042,64916933.85,871352.3974,18.6066,14.6626,2.7434,85,0,85,67.8088,76.843,72.3259,0.8348,73.9701,29.9612,74.5836,24.7807,72.5029,27,190.2838,-0.0286,-0.1716,-0.1785,-0.822,70.7994,1,72.5582,-0.0013,1.5418,1.5405,0.1502,2.5932,2.7434,66.4929,57.2866,76.1346,71.445,71.27,16.4321,4.3409,6.08,1.7687,59145500,27.2592,7.2011,3.8535,8.863,1.0886,64.9806,70.3702,72.3259,60.2416,50.3188,88.6463,60.2416,66.0093,29.0456,71.6657,75.0222,1.15,72.8462,0.2519,58.7142,-3.5422,73.4037
26/11/2004,23.3005,65306610.97,966419.2803,18.9694,14.6912,2.5692,100,15,85,68.4251,76.9047,72.6649,0.9661,83.5985,31.6215,74.8366,25.8625,72.7398,27.4474,195.3991,-0.0334,0.3303,-0.2655,-0.8695,71.0607,1,72.9085,0.0071,1.5435,1.5507,-0.1059,2.6751,2.5692,66.5779,57.3331,78.8517,71.715,71.3,16.0547,4.1239,6.78,1.7127,59548850,27.2559,7.0011,3.5955,9.9399,1.0994,65.8107,70.7815,72.6649,79.1886,59.6438,99.5745,79.1886,100,60.3312,71.9867,75.2481,0.59,73.1637,0.2579,61.863,-0.1351,73.6574
29/11/2004,23.1451,65889652.32,1102967.137,18.6437,14.3967,2.3728,100,10,90,69.1326,76.8023,72.9674,-0.2757,58.8638,26.5292,74.9544,12.4556,72.9064,27.5489,197.4939,-0.9499,-0.006,-0.3006,-0.887,71.2664,1,73.0912,-0.034,1.535,1.5011,-0.3308,2.7037,2.3728,66.657,57.3797,74.3461,71.715,71.3,19.723,5.1777,6.05,1.7621,58249300,25.3352,6.651,3.3059,8.8399,1.0884,63.2646,71.2033,72.9674,88.8395,76.0899,78.2979,88.8395,32.6256,66.2116,72.3006,75.2825,1.85,73.4265,0.2625,63.8439,-6.8919,73.8312
30/11/2004,23.1234,66620927.02,1291236.197,18.3343,13.9894,2.0781,95,5,90,69.9998,76.5331,73.2664,0.2048,59.7749,25.8119,75.0339,12.4556,73.0506,27.3351,205.6312,0.2207,-0.3792,-0.4326,-0.9434,71.5544,1,73.2406,-0.0764,1.5159,1.4396,-0.5931,2.6712,2.0781,66.7346,57.4265,74.4553,71.84,71.3,19.0877,4.9188,5.98,1.7314,56957900,24.5192,6.3184,2.8826,8.7376,1.0874,62.9059,71.583,73.2664,83.5474,83.8585,72.77,83.5474,13.1232,48.5829,72.6045,75.2723,0.83,73.6382,0.2657,63.4829,-7.8378,73.9696
01/12/2004,24.0555,69276377.02,2095786.159,18.955,14.1299,1.9213,100,0,100,70.6747,76.7312,73.7029,1,189.5651,40.9213,75.6377,30.7489,73.4667,27.0487,208.2833,1.5375,-0.1064,-0.4738,-0.9577,71.9002,1,73.8829,0.0787,1.5356,1.6143,-0.6701,2.5914,1.9213,66.8415,57.4735,74.9518,73.6,73.315,17.004,4.6728,8.73,1.7748,59613350,32.1042,8.8225,2.6506,12.7093,1.1271,70.4607,71.9247,73.7029,83.6893,85.3587,100,83.6893,100,48.5829,72.9073,76.0231,3,73.8366,0.2711,76.6488,0,74.3651
02/12/2004,23.894,69517122.18,2310994.952,19.5447,14.5767,1.8375,95,5,90,71.2967,76.8211,74.0589,-0.4032,213.0203,35.8724,76.0538,30.7489,73.7937,26.7317,209.5012,2.2318,0.5128,-0.4924,-0.9636,72.2663,1,74.2347,0.1245,1.5667,1.6913,-0.6367,2.4742,1.8375,66.9421,57.5209,74.6151,74.36,73.315,16.2211,4.4392,7.12,1.7794,58369500,30.6261,8.3814,2.5233,10.2035,1.102,67.9362,72.5292,74.0589,86.864,84.7002,87.822,86.864,66.5839,59.9024,73.2118,76.483,1.26,74.0178,0.2772,75.7756,-6.3337,74.6696
03/12/2004,23.7604,69146882.39,2071140.892,20.0254,15.0989,1.789,100,0,100,71.6711,76.9637,74.3174,-0.1224,187.8562,31.7631,76.324,29.1582,74.0486,26.3311,211.8754,1.6431,1.306,-0.5281,-0.9739,72.6899,1,74.411,0.105,1.593,1.698,-0.5544,2.3434,1.789,67.0373,57.5685,70.2213,74.655,74.465,15.8991,4.3672,5.17,1.796,57379950,28.9871,7.9623,2.4465,7.2511,1.0725,65.8816,73.0672,74.3174,88.1655,86.2396,76.6744,88.1655,39.3874,68.6571,73.5171,76.7263,1.47,74.1772,0.2829,71.7187,-16.7496,74.8993
06/12/2004,23.7355,69331754.51,1843556.189,20.4425,15.6164,1.6677,95,0,95,71.9967,77.0882,74.5424,-0.1023,142.8682,30.9873,76.532,28.3691,74.2716,25.8965,211.2077,-0.1186,1.2299,-0.5181,-0.9712,73.0714,1,74.5445,0.0677,1.6099,1.6776,-0.5347,2.2024,1.6677,67.1309,57.6163,64.428,74.985,74.49,15.7044,4.2209,4.5,1.7592,56194950,28.1437,7.5642,2.2709,6.2596,1.0626,65.4936,73.5967,74.5424,78.3721,84.4672,70.6199,78.3721,34.2527,46.7414,73.8212,76.8825,0.782,74.3328,0.2876,70.6075,-18.2274,75.0966
07/12/2004,23.4496,68394208.06,1284547.104,20.5655,16.1636,1.4715,90,0,90,72.2855,77.0913,74.6884,-0.6323,96.9246,22.2723,76.5342,22.9023,74.3857,25.3429,207.3357,1.5491,0.7115,-0.4592,-0.9529,73.4888,1,74.5776,-0.0327,1.6017,1.5691,-0.5786,2.0501,1.4715,67.2143,57.6643,59.9181,75.225,74.945,16.6444,4.5078,2.92,1.7943,55219650,26.533,7.186,1.9963,4.0248,1.0402,61.1361,74.0627,74.6884,60.536,75.6912,34.3137,60.536,0,24.5467,74.1184,76.7499,1.55,74.4903,0.2902,62.2768,-39.645,75.185
08/12/2004,23.5304,69217114.38,1200918.389,20.4279,16.5561,1.3753,85,0,85,72.3648,77.1951,74.7799,0.2644,56.1215,23.7809,76.5734,17.812,74.5137,24.4923,191.9559,2.9134,2.1618,-0.2072,-0.8383,73.9297,1,74.6031,-0.0919,1.5788,1.4869,-0.5228,1.898,1.3753,67.2994,57.7124,53.8235,75.225,75.065,17.9045,4.7624,1.83,1.7562,56288200,25.6652,6.8267,1.8587,2.4763,1.0248,61.8904,74.4728,74.7799,45.1631,61.3571,30.5556,45.1631,11.0923,15.115,74.4052,76.6883,0.87,74.6558,0.2912,63.1009,-36.2319,75.2842
09/12/2004,23.9623,70579008.24,1490862.108,20.7489,17.1936,1.342,80,40,40,72.5048,77.464,74.9844,0.4877,91.2911,31.2859,76.85,26.8482,74.762,23.4533,175.8094,-1.1186,2.9561,0.0731,-0.6535,74.3417,1,74.7554,-0.0499,1.5663,1.5165,-0.4197,1.7617,1.342,67.3976,57.7609,59.2297,75.42,75.065,16.0898,4.5243,4.09,1.8231,57720450,27.9004,7.8454,1.8058,5.6004,1.056,65.6429,77.48,74.9844,51.1348,52.278,88.535,51.1348,94.9717,35.3547,74.6838,76.9797,2.85,74.8445,0.2924,68.9433,-7.4534,75.507
10/12/2004,23.8629,69819391.57,1232246.316,21.2202,17.9571,1.3236,100,35,65,72.5507,77.6851,75.1179,-0.181,126.3116,28.2262,77.0209,30.1757,74.9561,22.4446,172.8229,-3.12,1.5891,0.1249,-0.6132,74.6841,1,74.8294,-0.0556,1.5524,1.4968,-0.3215,1.6451,1.3236,67.4917,57.8095,58.3874,75.42,75.2,15.4813,4.2981,2.67,1.8075,56782100,28.8623,8.0131,1.7747,3.6018,1.036,64.1131,74.34,75.1179,63.7438,53.3472,72.1408,63.7438,66.0548,57.3729,74.9542,77.1171,1.05,75.0347,0.293,60.1505,-18.6275,75.68
