date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2011-03-24,8.4621,-154339972.8942,-7377843.876,15.4543,15.5203,0.049,20.0,55.0,35.0,9.4526,8.6985,7.9444,0.0455,28.5285,-7.0285,8.6826,9.8005,8.9094,18.8699,223.6804,-0.4502,0.3222,-0.9997,-0.6906,8.6918,1.0,9.0956,-0.1434,0.0654,-0.2088,0.049,0.2923,-0.2432,8.2071,9.3454,55.9807,8.615,8.545,24.8535,2.2677,0.43,5.1491,665935379.0,20.4168,1.8629,0.5548,5.1008,1.051,46.4857,8.1588,8.6985,38.9438,57.2527,32.3077,38.9438,34.8871,48.2453,8.6213,8.8164,0.22,8.7717,-0.3982,45.1773,-31.1377,8.8074
2011-03-25,8.615,-152337774.4942,-5391220.3563,14.9308,15.7878,0.0981,15.0,50.0,35.0,9.4852,8.721,7.9568,0.35,63.2184,-3.462,8.7242,4.9847,8.9199,18.5923,237.8926,-0.0754,0.8681,-0.9748,-0.8471,8.7077,1.0,9.0945,-0.119,0.0718,-0.1908,0.0981,0.2708,-0.1727,8.2128,9.3421,54.3955,8.615,8.545,24.1839,2.1543,0.45,4.9379,675946371.0,21.8873,1.9497,1.1149,5.2509,1.0525,48.269,8.1954,8.721,40.4579,46.5425,56.9231,40.4579,77.4162,52.2473,8.6054,8.8735,0.24,8.8002,-0.3824,49.99,-21.5569,8.838
2011-03-28,8.615,-160220987.3403,-6596694.7896,14.2515,16.1408,0.1269,10.0,45.0,35.0,9.5146,8.7415,7.9684,-0.3462,73.115,-3.462,8.761,1.3456,8.9295,18.2915,258.8374,0.2972,0.4121,-0.8306,-0.9811,8.7594,1.0,9.0936,-0.0986,0.0738,-0.1724,0.1269,0.2304,-0.1036,8.2184,9.3389,53.8685,8.615,8.545,23.463,2.0466,0.41,4.8352,675946371.0,22.84,1.9922,1.4478,4.7619,1.0476,48.269,8.2309,8.7415,48.7179,42.7066,56.9231,48.7179,100.0,70.7678,8.5947,8.9208,0.26,8.8245,-0.3651,48.622,-21.5569,8.8665
2011-03-29,8.4717,-171099395.0326,-9951455.4336,13.7679,16.6234,0.1337,5.0,40.0,35.0,9.471,8.7875,8.104,-0.6538,38.7688,-6.6919,8.7663,4.5786,8.9238,17.9742,271.1447,0.2575,-0.2027,-0.6928,-0.9998,8.8071,1.0,9.0855,-0.0934,0.0632,-0.1566,0.1337,0.1718,-0.0381,8.224,9.3342,55.6906,8.625,8.545,24.2703,2.0743,0.92,4.8176,663090071.0,22.1451,1.8926,1.5318,11.5723,1.1157,46.6541,8.2654,8.7875,50.3781,46.518,37.2881,50.3781,50.2493,75.8885,8.5882,8.9207,0.26,8.8459,-0.3483,41.8787,-30.5389,8.8788
2011-03-30,8.5672,-171618045.2066,-10584204.8038,13.3084,16.6411,0.1497,0.0,35.0,35.0,9.4122,8.8375,8.2628,0.3043,41.4377,-4.2444,8.7897,4.5786,8.9282,17.6693,294.5289,0.0309,-0.3042,-0.3497,-0.9098,8.8534,0.0,9.081,-0.0803,0.061,-0.1413,0.1497,0.1316,0.0182,8.2296,9.3306,59.8006,8.78,8.695,23.6017,1.9705,1.0,4.6539,675019025.0,21.5351,1.798,1.7169,12.5471,1.1255,47.8778,8.2989,8.8375,48.0704,49.0555,50.0,48.0704,78.0636,76.1043,8.5858,8.9465,0.23,8.8624,-0.331,36.3046,-29.927,8.8961
2011-03-31,8.3189,-174827830.7066,-10902151.7686,13.2065,16.9036,0.1238,10.0,30.0,20.0,9.3904,8.855,8.3196,-0.625,-40.7407,-9.9011,8.7633,11.2703,8.9074,17.33,103.7762,-0.0593,-0.0601,0.5184,0.9712,8.8813,0.0,9.0763,-0.0898,0.0412,-0.131,0.1238,0.0653,0.0585,8.235,9.3244,55.2644,8.78,8.695,25.7711,2.142,0.35,4.7714,662179883.0,20.5505,1.7081,1.4178,4.1866,1.0419,45.0495,8.3313,8.855,35.2499,44.5661,18.4615,35.2499,0.0,42.771,8.5861,8.9001,0.38,8.8755,-0.3159,39.1715,-48.9051,8.884
2011-04-01,8.3857,-186844781.9351,-13864691.6661,12.835,16.9864,0.1295,5.0,25.0,20.0,9.3481,8.88,8.4119,-0.8571,-5.4551,-8.0914,8.7539,5.7756,8.8953,16.9545,126.3673,0.017,0.1235,0.1501,0.8052,8.8887,0.0,9.0711,-0.0907,0.0323,-0.123,0.1295,0.0404,0.089,8.2404,9.3189,60.1839,8.79,8.695,24.5581,2.0349,0.5,4.7188,676683100.0,21.8763,1.8127,1.4809,6.0386,1.0604,45.9543,8.3628,8.88,32.5641,38.6281,29.2308,32.5641,28.104,35.3892,8.5882,8.8802,0.39,8.8859,-0.302,37.8973,-43.7956,8.8769
2011-04-04,8.3475,-188738776.5351,-14418847.9364,12.6196,16.5503,0.1438,0.0,20.0,20.0,9.2943,8.902,8.5097,-0.52,-86.2692,-8.9928,8.7392,8.5283,8.8805,16.5813,168.303,0.1056,-0.0048,-0.5491,0.2027,8.8819,0.0,9.0659,-0.0936,0.0235,-0.1171,0.1438,0.0336,0.1102,8.2458,9.3131,56.2796,8.885,8.855,25.1566,2.0432,0.44,4.6464,667213127.0,21.2029,1.7221,1.6432,5.3012,1.053,45.5036,8.3933,8.902,25.5128,31.1089,28.8462,25.5128,16.0565,14.7202,8.5916,8.8535,0.25,8.8862,-0.2892,34.9687,-60.9524,8.8635
2011-04-05,8.0706,-199980914.0494,-16911787.6254,12.6801,16.2684,0.1074,0.0,15.0,15.0,9.2596,8.8605,8.4614,-0.8857,-164.6947,-15.3299,8.6745,13.8283,8.8395,16.2241,260.3566,0.0369,-0.1425,-0.8156,-0.9859,8.8558,1.0,9.0415,-0.1179,-0.0006,-0.1172,0.1074,-0.0106,0.118,8.2511,9.3045,48.018,8.815,8.9,26.7925,2.161,-0.83,4.7726,653645030.0,20.2828,1.636,1.2286,-8.944,0.9106,42.335,9.38,8.8605,20.8296,26.3022,4.4118,20.8296,0.0,14.7202,8.5946,8.7566,0.35,8.8745,-0.2803,30.6688,-96.875,8.8205
2011-04-06,8.0228,-191567132.4008,-13717079.0077,13.0375,16.0201,0.026,100.0,10.0,-90.0,9.2789,8.834,8.3891,-0.3243,-203.1297,-16.3866,8.6105,19.8292,8.7976,15.9009,286.7967,-0.0134,-0.1781,-0.4726,-0.9573,8.8241,1.0,9.0254,-0.1395,-0.0178,-0.1217,0.026,-0.0895,0.1154,8.2563,9.2954,48.3442,8.79,8.765,28.9198,2.323,-0.53,4.7812,629698113.0,19.3485,1.5542,0.2963,-5.9351,0.9406,41.8067,9.3704,8.834,19.8579,22.0668,26.3158,19.8579,0.0,5.3522,8.596,8.6647,0.37,8.8632,-0.2746,36.7856,-79.6748,8.7766
2011-04-07,7.87,-199976247.7341,-13838773.1786,13.3771,15.7626,-0.0394,95.0,5.0,-90.0,9.2896,8.7915,8.2934,-0.4583,-190.0436,-19.7597,8.5272,19.8292,8.7445,15.6322,305.5002,-0.1166,-0.2444,-0.165,-0.8141,8.7953,1.0,8.9893,-0.1677,-0.0368,-0.1309,-0.0394,-0.1396,0.1001,8.2615,9.2849,40.7272,8.71,8.765,28.0379,2.2068,-0.85,4.776,617084440.0,18.7585,1.4765,-0.4494,-9.3509,0.9065,40.1201,9.346,8.7915,13.4004,18.0293,9.4737,13.4004,0.0,0.0,8.5945,8.5489,0.24,8.8481,-0.2727,35.718,-92.6829,8.72
2011-04-08,7.5835,-211967891.2463,-16446009.8043,14.0642,15.8672,-0.0891,100.0,0.0,-100.0,9.3191,8.7295,8.1399,-0.7805,-233.9373,-25.6774,8.4019,27.1192,8.6679,15.4309,-33.1395,-0.2032,-0.094,0.2055,-0.5467,8.7587,1.0,8.9123,-0.2118,-0.0647,-0.1471,-0.0891,-0.1653,0.0762,8.2665,9.2714,34.4926,8.555,8.575,31.018,2.4465,-1.24,4.9668,595708032.0,17.7834,1.4026,-1.0176,-13.5076,0.8649,37.1613,9.3221,8.7295,14.8144,16.0243,8.6538,14.8144,0.0,0.0,8.5882,8.3776,0.41,8.8253,-0.2764,32.2598,-93.7931,8.639
2011-04-11,7.87,-185202207.2463,-7501160.8053,14.8045,16.2014,-0.1392,100.0,30.0,-70.0,9.3206,8.698,8.0754,0.7708,-172.9494,-16.6238,8.3496,28.8699,8.6272,15.3372,-24.5901,-0.1498,-0.1121,0.3487,-0.4161,8.7119,1.0,8.893,-0.22,-0.0583,-0.1617,-0.1392,-0.1851,0.0458,8.2715,9.2611,41.2424,8.555,8.53,30.2794,2.4142,-0.63,4.8379,622473716.0,16.7128,1.3325,-1.5904,-7.1026,0.929,41.6881,9.2779,8.698,21.8841,16.6996,47.5248,21.8841,87.4962,29.1654,8.5775,8.3172,0.48,8.7968,-0.2811,42.8135,-68.8312,8.5923
2011-04-12,8.0706,-179375200.0884,-1305932.955,14.9159,16.2229,-0.1925,95.0,25.0,-70.0,9.2973,8.6745,8.0517,0.6053,-70.9402,-10.7453,8.3439,17.0328,8.6103,15.3298,-14.0995,-0.265,-0.2404,0.5135,-0.2436,8.6695,1.0,8.8844,-0.2071,-0.0364,-0.1708,-0.1925,-0.2003,0.0078,8.2764,9.253,48.5858,8.555,8.53,28.8329,2.2934,-0.47,4.7067,650152000.0,20.4403,1.6259,-2.1975,-5.2691,0.9473,44.6274,9.2172,8.6745,46.1072,27.6019,82.1429,46.1072,100.0,62.4987,8.5635,8.3247,0.38,8.7632,-0.2842,47.2861,-55.1948,8.5687
2011-04-13,7.8891,-185495307.3787,-600107.2491,15.0767,16.2937,-0.2166,90.0,20.0,-70.0,9.3067,8.66,8.0133,-0.7097,-88.8261,-14.8337,8.3058,18.1322,8.5769,15.3883,-2.039,-0.3482,-0.0851,0.6815,-0.0356,8.6307,1.0,8.8764,-0.2099,-0.0313,-0.1786,-0.2166,-0.1866,-0.03,8.2812,9.2431,49.323,8.555,8.53,28.3322,2.2288,-0.29,4.7618,635557898.0,19.6348,1.5446,-2.4838,-3.3918,0.9661,42.5831,9.1589,8.66,63.0638,43.685,59.5238,63.0638,72.6199,86.7054,8.5465,8.284,0.31,8.7235,-0.2877,45.5133,-67.5325,8.5292
2011-04-14,7.6981,-194183961.7787,-3021377.0195,15.3834,16.2258,-0.2506,85.0,15.0,-70.0,9.3332,8.6385,7.9438,-0.56,-114.2867,-18.9475,8.2378,21.2094,8.5277,15.7368,3.6266,-0.342,-0.0375,0.7504,0.0633,8.5956,1.0,8.8617,-0.2256,-0.0376,-0.188,-0.2506,-0.1784,-0.0723,8.286,9.2313,51.0109,8.555,8.53,29.2278,2.2573,-0.43,4.7911,624125458.0,18.9992,1.4674,-2.8851,-5.0648,0.9494,40.5262,9.1029,8.6385,59.127,56.0993,35.7143,59.127,45.0698,72.5632,8.5262,8.2011,0.25,8.6742,-0.293,45.5231,-80.5195,8.4721
2011-04-15,7.7267,-193582442.5787,-3545833.3601,15.6968,16.1602,-0.2855,80.0,10.0,-70.0,9.3123,8.595,7.8777,0.2667,-106.6761,-18.0472,8.186,21.6522,8.486,16.3094,12.6454,-0.4179,0.1374,0.8448,0.2189,8.5571,1.0,8.8231,-0.2329,-0.036,-0.197,-0.2855,-0.1656,-0.12,8.2907,9.2198,43.9184,8.555,8.53,28.9094,2.1645,-0.87,4.6274,633148246.0,18.6185,1.394,-3.3012,-9.7098,0.9029,40.9764,9.0492,8.595,44.8413,55.6774,39.2857,44.8413,10.9766,42.8888,8.5027,8.1437,0.15,8.6165,-0.299,43.7666,-78.5714,8.4199
2011-04-18,7.9559,-180347858.306,772968.8927,15.6548,15.8599,-0.2845,75.0,5.0,-70.0,9.2278,8.553,7.8782,0.8788,-68.0989,-10.9737,8.1863,14.857,8.4711,16.7202,17.0477,-0.265,0.5418,0.8833,0.2932,8.5284,1.0,8.7999,-0.2169,-0.0159,-0.201,-0.2845,-0.121,-0.1635,8.2953,9.2109,43.4881,8.48,8.53,27.6276,2.0562,-0.84,4.4674,649323849.0,20.4802,1.5243,-3.3018,-9.1603,0.9084,44.5131,8.9977,8.553,43.0791,49.0158,54.2373,43.0791,97.2146,51.087,8.4773,8.1617,0.33,8.5568,-0.3029,51.0373,-62.987,8.3946
2011-04-19,7.8795,-191693291.9727,-1140428.9789,15.3416,15.5467,-0.3048,70.0,0.0,-70.0,9.1879,8.5205,7.8531,-0.2667,-43.0829,-12.807,8.1733,9.3899,8.4501,17.0847,26.4738,0.0394,0.406,0.9482,0.4458,8.4941,1.0,8.7801,-0.2082,-0.0058,-0.2024,-0.3048,-0.1046,-0.2003,8.2998,9.2013,48.1222,8.48,8.5,26.5031,1.9534,-0.65,4.467,636232964.0,21.9531,1.6181,-3.5474,-7.3034,0.927,43.5965,8.9482,8.5205,46.5589,44.8264,46.1538,46.5589,77.0095,61.7336,8.4507,8.1583,0.3,8.4992,-0.3057,49.8381,-66.8919,8.3658
2011-04-20,7.7745,-201586380.806,-4967308.2844,15.2235,15.3389,-0.3248,65.0,15.0,-50.0,9.1708,8.491,7.8112,-0.5833,-60.4775,-15.3304,8.1434,12.9805,8.4206,17.8277,29.8491,0.0786,-0.0237,0.9652,0.4977,8.4664,1.0,8.7593,-0.2078,-0.0043,-0.2035,-0.3248,-0.0928,-0.232,8.3042,9.1907,48.0568,8.48,8.5,27.1087,1.9958,-0.59,4.5221,622534841.0,20.8796,1.5372,-3.7935,-6.7583,0.9324,42.3348,8.9006,8.491,41.797,43.8117,25.0,41.797,45.3622,73.1954,8.4231,8.1296,0.36,8.4433,-0.3083,39.3842,-74.3243,8.3295
2011-04-21,7.7649,-202279737.9171,-6301889.9643,15.1626,15.0467,-0.3353,60.0,10.0,-50.0,9.1295,8.4545,7.7795,-0.3889,-73.1629,-15.5643,8.1171,14.0054,8.3929,18.8431,32.1915,-0.047,-0.1756,0.9751,0.5328,8.4444,1.0,8.7306,-0.206,-0.002,-0.204,-0.3353,-0.076,-0.2593,8.3086,9.1801,45.3222,8.48,8.5,26.9861,1.936,-0.73,4.412,616294627.0,20.3557,1.4603,-3.9236,-8.2393,0.9176,42.2179,8.855,8.4545,31.4103,39.9221,23.0769,31.4103,35.1018,52.4912,8.3948,8.1058,0.18,8.3894,-0.3107,37.9623,-75.0,8.2951
2011-04-25,7.9082,-196191820.8481,-4337891.5874,14.9003,14.5759,-0.3372,55.0,5.0,-50.0,9.0439,8.4175,7.7911,0.7241,-48.8186,-10.7353,8.1229,9.9173,8.3821,19.5648,35.0056,-0.1291,0.0131,0.9848,0.5737,8.4285,1.0,8.7096,-0.1902,0.011,-0.2012,-0.3372,-0.0559,-0.2813,8.3129,9.1711,45.4699,8.48,8.5,25.8847,1.8392,-0.74,4.2906,628064600.0,21.2138,1.5073,-3.9499,-8.204,0.918,44.6323,8.8112,8.4175,32.6923,35.2999,50.0,32.6923,100.0,60.1547,8.3666,8.1276,0.29,8.3442,-0.3111,42.7196,-64.8649,8.2785
2011-04-26,8.4048,-169650265.8481,5304956.302,14.3409,14.0544,-0.2844,50.0,0.0,-50.0,8.9968,8.4065,7.8162,1.0,62.7532,3.9159,8.2234,3.712,8.4219,19.8709,45.6815,-0.031,0.219,0.9999,0.7155,8.4169,1.0,8.7106,-0.1342,0.0536,-0.1878,-0.2844,0.0071,-0.2915,8.3172,9.1674,48.1151,8.455,8.435,24.0332,1.7472,-0.22,4.1307,654606155.0,25.8863,1.8819,-3.3336,-2.439,0.9756,51.9579,7.76,8.4065,57.6923,40.5983,100.0,57.6923,100.0,78.3673,8.3412,8.2826,0.52,8.3139,-0.3047,56.1351,-22.963,8.315
2011-04-27,8.3571,-176010578.5033,6743753.1118,14.0102,13.6593,-0.2008,45.0,0.0,-45.0,8.9741,8.4005,7.8269,-0.069,101.2256,2.5427,8.3018,7.7266,8.4532,19.9816,59.414,0.0628,0.0727,0.9685,0.8609,8.4081,1.0,8.7109,-0.0927,0.0761,-0.1688,-0.2008,0.089,-0.2898,8.3214,9.1632,53.1076,8.455,8.43,23.0648,1.6599,-0.12,4.1123,637838058.0,26.9275,1.9378,-2.3576,-1.3529,0.9865,51.2713,7.7704,8.4005,75.9259,55.4368,77.7778,75.9259,92.9508,97.6503,8.32,8.398,0.29,8.2935,-0.2936,53.6935,-26.1194,8.3477
2011-04-28,8.3762,-170894090.5033,8347256.7965,13.5879,13.3972,-0.1516,40.0,10.0,-30.0,8.93,8.3905,7.851,0.125,94.8579,3.0819,8.3737,5.5645,8.4833,20.2085,74.9574,0.0085,0.0373,0.8664,0.9657,8.3994,1.0,8.7115,-0.0576,0.0889,-0.1466,-0.1516,0.1272,-0.2788,8.3256,9.1593,49.3832,8.37,8.43,23.2717,1.6469,-0.2,4.0346,648071034.0,26.0142,1.8409,-1.7813,-2.2297,0.9777,51.541,7.794,8.3905,85.9259,73.1814,80.0,85.9259,95.719,96.2233,8.304,8.4985,0.24,8.2815,-0.2788,52.6335,-24.6269,8.3829
2011-04-29,8.6818,-157703708.3367,12441333.83,13.6144,13.2247,-0.1121,35.0,100.0,65.0,9.0153,8.4095,7.8037,0.6667,152.3861,11.3439,8.4942,14.118,8.5411,20.5798,85.4233,0.0035,0.2185,0.7613,0.9968,8.4074,1.0,8.7182,-0.0039,0.1141,-0.118,-0.1121,0.1474,-0.2595,8.3298,9.1586,54.614,8.515,8.46,21.7209,1.5645,0.38,3.962,666692750.0,28.8622,2.0789,-1.3152,4.3628,1.0436,55.672,7.8171,8.4095,83.8047,81.8855,93.6364,83.8047,100.0,96.2233,8.2948,8.6639,0.48,8.2853,-0.2583,61.5373,-5.0,8.4495
2011-05-02,8.6532,-168027960.4718,9700163.8616,13.8631,13.2413,-0.0531,30.0,100.0,70.0,9.0742,8.4235,7.7728,-0.4865,179.1951,10.415,8.5928,18.587,8.5905,20.9774,102.4107,0.0799,0.5997,0.5386,0.9766,8.4215,1.0,8.7227,0.0358,0.123,-0.0873,-0.0531,0.1807,-0.2338,8.3339,9.1576,55.2384,8.515,8.555,20.6066,1.4863,0.28,3.9805,648502401.0,30.0158,2.1649,-0.6228,3.1891,1.0319,55.2075,7.8574,8.4235,81.2465,83.659,70.1031,81.2465,89.4461,95.055,8.2931,8.7908,0.37,8.3038,-0.2341,60.0731,-18.239,8.5114
2011-05-03,8.806,-156597537.2109,11333895.9246,14.0993,13.3897,0.0358,25.0,95.0,70.0,9.1741,8.4475,7.7209,0.913,163.493,14.423,8.7068,18.587,8.6505,21.8665,110.42,0.4151,0.7995,0.416,0.9372,8.4463,1.0,8.7338,0.0792,0.1332,-0.054,0.0358,0.2318,-0.196,8.338,9.1582,58.7743,8.58,8.555,19.9374,1.412,0.48,3.8406,661021436.0,29.041,2.0567,0.4196,5.492,1.0549,57.2115,7.9171,8.4475,82.2114,82.4209,82.8947,82.2114,100.0,96.482,8.2995,8.9348,0.23,8.3367,-0.2058,63.3249,-8.1761,8.5873
2011-05-04,8.8824,-150223408.7109,13000018.48,14.4781,13.7578,0.1259,20.0,100.0,80.0,9.3061,8.49,7.6739,0.4583,155.6616,16.3917,8.8192,21.6769,8.7123,23.2433,117.055,0.6273,0.2373,0.3081,0.8906,8.4779,1.0,8.7622,0.1188,0.1382,-0.0194,0.1259,0.2718,-0.1459,8.3422,9.1597,63.0261,8.62,8.56,19.2507,1.3414,0.85,3.7462,673769693.0,29.9064,2.0839,1.4724,10.0592,1.1006,58.1958,7.9744,8.49,81.7352,81.731,92.2078,81.7352,100.0,96.482,8.3144,9.0713,0.24,8.3829,-0.1744,64.1025,-3.75,8.6685
2011-05-05,9.379,-144674110.9796,14265479.8508,15.5637,14.4704,0.2135,15.0,100.0,85.0,9.56,8.561,7.562,0.5075,201.381,27.7622,9.01,36.1885,8.8178,25.0251,115.9175,0.5073,-0.0124,0.3269,0.8994,8.5216,1.0,8.8554,0.1899,0.1674,0.0224,0.2135,0.2984,-0.0849,8.3463,9.1663,71.6562,8.88,8.93,17.175,1.2743,1.42,3.7778,707569961.0,36.6555,2.7197,2.4865,16.9048,1.169,63.8811,8.0437,8.561,85.1281,83.0249,80.2817,85.1281,100.0,100.0,8.3395,9.3152,0.8,8.4462,-0.136,60.9717,-11.9658,8.7951
2011-05-06,9.2549,-147969650.7978,12437725.9376,16.5949,15.3296,0.3058,10.0,95.0,85.0,9.7341,8.6335,7.5329,-0.5818,158.8448,23.3477,9.1499,36.1885,8.9009,26.4719,121.0746,0.5488,0.0561,0.2407,0.8565,8.5675,1.0,8.9324,0.2331,0.1685,0.0646,0.3058,0.3193,-0.0134,8.3504,9.1715,69.4566,8.88,8.93,15.9319,1.2106,1.45,3.9208,687430551.0,34.0023,2.5837,3.55,17.5971,1.176,61.6739,8.1671,8.6335,78.6274,81.8302,63.3929,78.6274,74.5523,91.5174,8.3748,9.4775,0.55,8.526,-0.0947,60.0175,-17.5214,8.9027
2011-05-09,8.9015,-160086381.2032,6703982.7588,17.3025,16.0535,0.3807,5.0,90.0,85.0,9.7936,8.7025,7.6114,-0.5676,104.5596,11.777,9.2022,30.7476,8.9408,26.8007,126.745,0.5159,-0.0463,0.1436,0.8013,8.6065,1.0,8.9645,0.2347,0.1361,0.0986,0.3807,0.3202,0.0605,8.3545,9.173,70.6582,8.94,8.93,17.1092,1.3001,1.38,4.0765,674621436.0,32.3019,2.4545,4.4071,17.3804,1.1738,55.8885,8.2831,8.7025,57.5885,73.7813,29.0909,57.5885,0.0,58.1841,8.4184,9.5098,0.38,8.6163,-0.0557,53.3413,-33.3333,8.968
2011-05-10,9.0734,-169850915.7746,642010.2076,18.0875,16.5017,0.4672,0.0,85.0,85.0,9.8875,8.7655,7.6435,0.2619,107.7601,15.8207,9.2788,33.0016,8.9941,26.7985,137.3904,0.4994,0.1523,-0.0417,0.677,8.6407,1.0,9.0051,0.2477,0.1193,0.1284,0.4672,0.3325,0.1347,8.3586,9.1763,70.6737,8.94,9.055,16.0424,1.2351,1.26,4.052,697405350.0,31.8466,2.4518,5.3909,15.2913,1.1529,57.9103,8.3921,8.7655,43.7531,59.9897,38.7755,43.7531,25.2968,33.283,8.4692,9.5782,0.48,8.7098,-0.0178,49.2895,-28.7081,9.044
2011-05-11,9.5414,-141767348.9511,7039428.1344,19.0142,17.0454,0.5616,15.0,80.0,65.0,10.0734,8.8425,7.6116,0.6471,118.042,25.5934,9.4323,36.6207,9.0889,27.2255,146.4596,0.5804,0.2882,-0.1987,0.5525,8.6769,1.0,9.0958,0.2941,0.1326,0.1616,0.5616,0.3477,0.2139,8.3628,9.1844,71.163,9.025,9.055,14.6778,1.1733,1.54,4.0009,726339934.0,31.6395,2.5292,6.4447,18.2249,1.1822,62.7967,8.4945,8.8425,51.3141,50.8852,86.0759,51.3141,86.4324,37.2431,8.5277,9.7563,0.68,8.8095,0.0234,59.6434,-5.2632,9.1606
2011-05-12,9.188,-153795133.3147,5189583.3401,19.9389,17.6611,0.5849,10.0,75.0,65.0,10.1554,8.9105,7.6656,-0.9545,103.7104,14.9832,9.4959,37.509,9.1395,28.2514,149.9724,0.7483,0.0927,-0.2584,0.5004,8.7117,1.0,9.133,0.2976,0.1089,0.1888,0.5849,0.2936,0.2914,8.3669,9.1888,71.1198,9.025,9.055,13.8739,1.1146,1.36,4.1757,713739398.0,30.529,2.4527,6.6779,16.4649,1.1646,57.4916,8.5909,8.9105,55.5811,50.2161,41.8919,55.5811,23.2057,44.9783,8.5923,9.8009,0.44,8.9143,0.0621,53.041,-22.9665,9.2347
2011-05-13,8.9874,-158773721.5814,2376952.0813,20.3101,18.0034,0.6011,5.0,70.0,65.0,10.1766,8.978,7.7794,-0.7667,61.5941,9.4586,9.5111,27.3622,9.1653,29.1201,153.785,0.7296,-0.899,-0.322,0.4417,8.7425,1.0,9.1523,0.2803,0.0732,0.2071,0.6011,0.237,0.3641,8.371,9.191,71.2284,9.04,9.055,16.753,1.3289,1.35,4.2149,704404545.0,29.3744,2.3301,6.8321,16.7494,1.1675,54.7293,8.6814,8.978,47.1605,51.3519,13.5135,47.1605,0.0,36.546,8.6608,9.7774,0.3,9.0173,0.0959,50.014,-33.0144,9.2822
2011-05-16,9.4936,-143591487.7369,5840954.4185,20.9863,18.3205,0.6332,0.0,65.0,65.0,10.2663,9.0705,7.8747,0.8667,97.0924,19.7074,9.6187,33.834,9.239,29.497,161.6344,0.2315,-1.3041,-0.4483,0.3151,8.7768,1.0,9.2272,0.3057,0.0789,0.2268,0.6332,0.2028,0.4304,8.3751,9.1985,74.614,9.06,9.065,15.5749,1.2625,1.85,4.0773,722869424.0,31.5034,2.5536,7.144,22.8677,1.2287,59.8537,8.7665,9.0705,46.779,49.8402,84.9315,46.779,63.5201,28.9086,8.7331,9.8902,0.57,9.1189,0.1302,52.4163,-7.7295,9.3739
2011-05-17,9.3599,-155367140.1814,2980251.9224,21.6913,18.5164,0.6208,0.0,60.0,60.0,10.3294,9.144,7.9586,-0.2222,97.1613,16.0547,9.6843,35.0874,9.2925,30.5139,159.9438,-0.0147,-0.1452,-0.4217,0.3429,8.8089,1.0,9.2667,0.311,0.0674,0.2436,0.6208,0.1354,0.4854,8.3793,9.2045,74.6407,9.06,9.075,15.0473,1.1993,1.47,4.0666,709045832.0,31.3144,2.4959,6.9483,17.6471,1.1765,58.0273,8.8465,9.144,54.7328,49.5574,65.7534,54.7328,40.8812,34.8005,8.8085,9.941,0.27,9.217,0.1625,50.6182,-14.6341,9.4433
2011-05-18,9.2358,-148293920.1814,3789602.5447,21.7171,18.4703,0.6167,10.0,55.0,45.0,10.3465,9.215,8.0835,-0.25,57.0809,12.6935,9.7155,22.207,9.3284,32.2703,162.4831,0.2788,0.3687,-0.4615,0.301,8.8386,1.0,9.2926,0.3012,0.0461,0.2552,0.6167,0.0864,0.5302,8.3834,9.2091,70.0962,9.06,9.075,18.9573,1.5094,1.42,4.1168,693131087.0,29.7806,2.3711,6.8595,17.2121,1.1721,56.3468,8.9217,9.215,65.7213,55.7444,46.4789,65.7213,31.5641,45.3218,8.8853,9.9434,0.39,9.3104,0.1911,55.2714,-20.9756,9.4934
2011-05-19,9.8566,-115117731.5898,14332251.2107,22.2704,18.7165,0.6364,5.0,100.0,95.0,10.4402,9.324,8.2078,0.7606,116.036,24.2414,9.8585,32.7825,9.4229,32.8292,164.4286,0.2977,-0.6114,-0.4913,0.2684,8.8741,1.0,9.4004,0.342,0.0695,0.2725,0.6364,0.0695,0.567,8.3876,9.2202,75.6789,9.225,9.2,17.3306,1.4339,2.18,4.0087,729369693.0,34.235,2.8326,7.0229,26.7813,1.2678,62.1207,8.9924,9.324,69.754,63.4027,97.0297,69.754,100.0,57.4818,8.9648,10.1086,0.71,9.3987,0.2223,62.7955,-1.3043,9.5987
