date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2007-05-29,13.7765,-207253305.3099,-16926933.9229,9.8013,11.5474,-0.5164,20.0,100.0,-80.0,33.502,34.9491,32.0549,0.4062,-125.954,-14.2777,32.9093,8.1147,33.2499,17.5383,1.0172,0.7797,-0.6709,0.7195,0.0178,33.5562,1.0,33.6433,-0.3006,-0.1455,-0.1551,-0.5164,-0.2223,-0.2941,32.6158,39.5991,36.3573,33.7,33.745,20.5035,3.2541,-1.53,2.4484,263121033.0,17.4256,2.7656,-1.5373,-4.508,0.9549,42.8612,34.7973,33.502,15.6939,21.7736,15.6939,20.6667,11.7134,0.0,34.0228,32.498,0.64,33.5975,0.0222,30.756,-90.5775,33.1871
2007-05-30,14.1209,-190742665.6547,-9763787.9983,9.3321,11.0784,-0.5865,15.0,100.0,-85.0,33.49,34.9422,32.0378,0.8793,-72.2452,-1.4147,32.9363,0.418,33.247,17.4056,17.6081,0.83,-0.2519,0.8879,0.3025,33.4701,1.0,33.6404,-0.2625,-0.1689,-0.0936,-0.5865,-0.2819,-0.3046,32.6218,39.5642,42.5523,33.7,33.73,19.0387,3.0914,-0.24,2.4439,279921333.0,19.1985,3.1173,-1.7466,-0.7173,0.9928,49.2926,34.6624,33.49,35.4025,23.5311,35.4025,75.1634,36.9817,100.0,33.9459,32.5912,1.16,33.4818,0.0108,42.3948,-65.3614,33.1603
2007-05-31,13.8403,-201661731.0012,-9420041.0942,9.0497,10.843,-0.6537,10.0,95.0,-85.0,33.432,34.9346,31.9294,-0.8119,-68.8096,-10.0944,32.8413,3.6839,33.1816,17.4598,27.9042,0.2588,-0.0075,0.9558,0.468,33.3814,1.0,33.6157,-0.2823,-0.1915,-0.0907,-0.6537,-0.3473,-0.3064,32.6212,39.5295,38.313,33.7,33.73,17.8687,2.9368,-1.16,2.5239,264814133.0,19.2356,3.1614,-1.9493,-3.4401,0.9656,44.9528,34.5069,33.432,42.8322,31.3095,42.8322,32.6667,44.1741,32.5222,33.8647,32.5022,1.01,33.3595,-0.0004,40.8515,-85.241,33.0717
2007-06-01,13.717,-210907737.3842,-11364961.1103,8.6336,10.7481,-0.6985,5.0,90.0,-85.0,33.3145,34.7945,31.8345,-0.8723,-99.1415,-13.6122,32.7083,0.7281,33.0948,17.7401,30.1668,0.0,-0.1043,0.9667,0.5025,33.3022,1.0,33.5289,-0.3177,-0.2168,-0.1009,-0.6985,-0.414,-0.2846,32.6177,39.4949,32.405,33.63,33.73,18.4035,2.9599,-2.35,2.492,254708033.0,18.6735,3.0034,-2.0865,-6.788,0.9321,43.1939,34.3607,33.3145,40.8453,39.6933,40.8453,14.7059,45.8987,5.1738,33.779,32.3598,0.47,33.2351,-0.0119,35.2879,-93.9759,32.961
2007-06-04,13.8318,-202699782.6672,-8515809.9697,8.3123,10.6401,-0.6931,0.0,85.0,-85.0,33.234,34.6986,31.7694,0.7925,-94.3443,-9.4164,32.6445,2.2065,33.042,18.14,37.0241,-0.1177,-0.1203,0.9903,0.6022,33.2164,1.0,33.4902,-0.3203,-0.2375,-0.0828,-0.6931,-0.4709,-0.2221,32.6169,39.4605,25.945,33.63,33.57,18.8619,2.9819,-1.61,2.4292,265862433.0,18.0475,2.8532,-2.0743,-4.7145,0.9529,45.2918,34.2232,33.234,27.3105,36.996,27.3105,34.5588,25.1629,37.7928,33.6901,32.3192,0.53,33.1241,-0.0227,41.3146,-84.3333,32.8873
2007-06-05,13.4705,-218471204.1726,-11594263.1666,8.3891,10.6943,-0.7052,10.0,100.0,-90.0,33.1195,34.6873,31.5517,-0.7849,-136.0632,-19.2934,32.4371,9.8499,32.9132,18.568,35.1996,0.0685,-0.2711,0.9854,0.5764,33.1364,1.0,33.3883,-0.3864,-0.2673,-0.1192,-0.7052,-0.5279,-0.1773,32.6077,39.4262,25.1411,33.34,33.34,20.7089,3.3029,-2.29,2.5164,246813833.0,16.9951,2.7105,-2.1166,-6.7393,0.9326,40.3533,34.094,33.1195,17.8868,28.6808,17.8868,4.3956,14.3222,0.0,33.5961,32.0716,0.93,33.0175,-0.0348,40.7192,-97.6879,32.7402
2007-06-06,13.2495,-227651695.0817,-14720671.7485,8.8841,11.1374,-0.7262,5.0,100.0,-95.0,32.961,34.6402,31.2818,-0.6515,-192.594,-24.5886,32.1662,18.2889,32.7472,18.9569,29.9101,0.3802,0.0055,0.9655,0.4986,33.0076,1.0,33.1888,-0.4754,-0.3089,-0.1665,-0.7262,-0.5869,-0.1393,32.5933,39.3921,20.2178,33.08,33.045,23.561,3.7277,-3.17,2.5379,229982933.0,16.2754,2.575,-2.1865,-9.2312,0.9077,37.7057,33.9202,32.961,15.0595,20.0856,15.0595,6.2241,12.5976,0.0,33.4942,31.7407,0.67,32.9056,-0.0489,39.4136,-96.2963,32.5546
2007-06-07,13.0114,-243264887.3894,-19629248.1074,9.634,11.513,-0.7874,0.0,100.0,-100.0,32.742,34.4478,31.0362,-0.4286,-221.2414,-29.809,31.8338,23.8824,32.5436,19.3278,15.3009,-0.6027,0.1091,0.8686,0.2639,32.8537,1.0,32.7897,-0.5843,-0.364,-0.2203,-0.7874,-0.645,-0.1423,32.5735,39.358,15.1806,32.405,32.73,24.9763,3.9813,-4.38,2.6038,213267633.0,15.3463,2.4463,-2.3787,-12.5179,0.8748,35.0955,33.6882,32.742,4.0072,12.3178,4.0072,1.4019,-0.0,0.0,33.3814,31.3323,0.91,32.7848,-0.0655,34.759,-99.3023,32.3307
2007-06-08,13.3557,-231560663.9111,-16128753.865,10.4496,11.9215,-0.8356,0.0,100.0,-100.0,32.62,34.3375,30.9025,0.8696,-164.3745,-17.4316,31.6976,25.9442,32.4366,19.7418,6.253,-0.8071,-0.3985,0.7799,0.1089,32.7293,1.0,32.7005,-0.5984,-0.4109,-0.1875,-0.8356,-0.6892,-0.1464,32.5619,39.324,20.478,32.405,32.575,24.2568,3.9523,-2.44,2.5928,228738733.0,14.2631,2.3239,-2.531,-7.2061,0.9279,41.2842,33.4084,32.62,17.845,12.3039,17.845,45.9091,20.2319,60.6956,33.2596,31.2174,1.15,32.6715,-0.0814,35.858,-76.6744,32.2048
2007-06-11,13.3855,-229245383.9111,-12493803.1417,11.1204,12.377,-0.831,5.0,95.0,-90.0,32.4845,34.107,30.862,0.0889,-113.2119,-16.4218,31.5963,23.8667,32.3465,20.2693,-4.3987,-0.7644,-0.4064,0.6508,-0.0767,32.6019,1.0,32.6027,-0.597,-0.4481,-0.1489,-0.831,-0.7241,-0.1069,32.5512,39.2901,23.8431,32.265,32.575,23.5715,3.7546,-2.71,2.5292,238210333.0,14.488,2.3078,-2.5265,-7.924,0.9208,41.7891,33.1086,32.4845,32.6717,18.1746,32.6717,50.7042,53.5652,100.0,33.131,31.1517,0.45,32.558,-0.0962,40.1447,-75.0577,32.0971
2007-06-12,13.1602,-241695131.5302,-13832260.8935,11.9522,12.8749,-0.8542,0.0,90.0,-90.0,32.3365,33.9482,30.7248,-0.4286,-128.9837,-21.7825,31.4162,27.7554,32.2144,21.2197,-4.7742,-1.301,-0.7975,0.6458,-0.0832,32.5024,1.0,32.4582,-0.6314,-0.4847,-0.1467,-0.8542,-0.7539,-0.1003,32.5353,39.2564,23.7576,32.055,32.39,24.5961,3.8769,-2.96,2.5456,222831233.0,13.9089,2.1924,-2.6066,-8.7264,0.9127,39.1088,32.8387,32.3365,46.6401,32.3856,46.6401,43.3071,73.5507,59.9566,32.996,30.9705,0.63,32.4455,-0.1111,38.4609,-86.1111,31.952
2007-06-13,13.3812,-227779661.2599,-8694683.8975,12.7856,13.0165,-0.8555,0.0,85.0,-85.0,32.2355,33.7952,30.6758,0.6459,-96.3951,-14.2166,31.359,28.6219,32.1445,21.915,-2.558,-0.7431,-1.2807,0.6748,-0.0446,32.4303,1.0,32.4105,-0.6097,-0.5097,-0.0999,-0.8555,-0.7763,-0.0792,32.5247,39.2227,29.6459,31.93,32.09,23.8833,3.7531,-2.02,2.4959,241219533.0,13.2539,2.0827,-2.6183,-6.0299,0.9397,42.8917,32.5958,32.2355,59.8704,46.3941,59.8704,85.6,86.6522,100.0,32.8575,30.9673,0.74,32.3308,-0.1242,41.0767,-68.1548,31.8704
2007-06-14,13.4365,-234479916.3619,-7934421.3955,13.1346,12.9296,-0.8172,0.0,80.0,-80.0,32.1535,33.6629,30.6441,-0.0204,-50.264,-12.3793,31.3368,19.7649,32.0936,22.5021,0.8023,0.4984,-1.4158,0.7169,0.014,32.3763,1.0,32.3805,-0.5753,-0.5229,-0.0525,-0.8172,-0.7895,-0.0277,32.5156,39.1892,34.9848,31.915,32.005,23.1093,3.5654,-1.64,2.4404,254352033.0,15.4818,2.3886,-2.5091,-4.9323,0.9507,43.8104,32.3773,32.1535,68.4467,58.3191,68.4467,76.4331,86.6522,100.0,32.7184,31.0084,0.5,32.2101,-0.1353,44.3913,-62.3824,31.8108
2007-06-15,13.6193,-231072484.783,-5817911.1063,13.2518,12.7172,-0.8021,20.0,75.0,-55.0,32.1065,33.5678,30.6452,0.1579,-14.3471,-6.4189,31.3992,15.4776,32.0885,22.5644,2.7569,2.0004,-0.9656,0.7403,0.0481,32.318,1.0,32.3742,-0.5076,-0.5198,0.0122,-0.8021,-0.8016,-0.0005,32.5108,39.1558,39.9702,31.915,32.005,22.2297,3.3871,-0.94,2.3778,270537333.0,16.2707,2.4792,-2.4712,-2.8502,0.9715,46.7905,30.41,32.1065,83.6679,70.6617,83.6679,88.9706,100.0,100.0,32.5829,31.1631,0.58,32.0935,-0.1433,49.1789,-48.9028,31.8
2007-06-18,13.4492,-235901949.4889,-5959812.8393,13.6592,12.679,-0.7933,15.0,70.0,-55.0,32.0535,33.5017,30.6053,-0.5765,-35.6832,-11.039,31.3835,21.4011,32.0458,22.1352,6.5545,1.5803,-0.0841,0.7832,0.1141,32.2307,1.0,32.3587,-0.4806,-0.512,0.0314,-0.7933,-0.8114,0.018,32.5021,39.1225,40.8797,31.915,32.005,23.7373,3.6378,-1.06,2.4218,258808633.0,15.3683,2.3552,-2.4508,-3.2416,0.9676,44.4805,30.4278,32.0535,74.2835,75.466,74.2835,57.4468,89.976,69.9281,32.4524,31.1943,0.85,31.9753,-0.1499,51.4595,-61.442,31.7556
2007-06-19,13.3345,-240003373.6268,-6781060.9704,14.1925,12.72,-0.7595,10.0,65.0,-55.0,31.989,33.4383,30.5397,-0.3966,-63.4887,-14.0539,31.324,24.3253,31.9814,21.7542,13.5449,0.7384,-0.0328,0.853,0.2342,32.1428,1.0,32.3336,-0.4755,-0.5047,0.0291,-0.7595,-0.8151,0.0556,32.4908,39.0894,40.7344,31.915,32.005,24.2811,3.6759,-1.29,2.413,245592933.0,14.7795,2.2375,-2.3542,-3.9498,0.9605,42.973,30.464,31.989,61.5718,73.1744,61.5718,38.2979,57.338,2.0858,32.327,31.1572,0.58,31.8555,-0.1557,42.8211,-69.906,31.6905
2007-06-20,13.2282,-250804617.2632,-9937325.3656,14.7457,12.8408,-0.7701,5.0,60.0,-55.0,31.892,33.3007,30.4833,-0.6909,-71.6322,-16.802,31.2303,25.2566,31.8994,21.4284,25.3436,0.8744,0.1912,0.9417,0.428,32.0451,1.0,32.28,-0.4861,-0.501,0.0149,-0.7701,-0.8132,0.043,32.4771,39.0563,36.7407,31.915,32.005,23.8555,3.5621,-1.94,2.3991,233944533.0,14.2351,2.1256,-2.3952,-5.8681,0.9413,41.599,30.4996,31.892,32.4997,56.1183,32.4997,1.7544,24.0047,0.0,32.206,31.0689,0.55,31.7442,-0.1613,39.1787,-77.7429,31.6077
2007-06-21,13.2325,-252184683.9298,-10764243.3425,15.3982,12.8989,-0.7256,0.0,55.0,-55.0,31.8045,33.1737,30.4353,0.1875,-80.5153,-16.645,31.1545,27.7956,31.8261,21.0455,32.6896,0.4011,0.4532,0.977,0.5401,31.9494,1.0,32.2345,-0.488,-0.4984,0.0103,-0.7256,-0.8009,0.0753,32.4636,39.0233,31.6192,31.915,31.99,24.3703,3.574,-1.75,2.3555,250505333.0,13.7692,2.0193,-2.2632,-5.3224,0.9468,41.6775,30.5344,31.8045,18.8645,37.6453,18.8645,16.5414,1.1994,1.5125,32.0891,31.0061,0.48,31.6547,-0.1665,42.5926,-77.2152,31.5351
2007-06-22,13.5002,-274172407.6141,-17120054.2923,14.9722,12.4311,-0.6192,0.0,50.0,-50.0,31.757,33.0617,30.4523,0.0789,18.914,-7.0961,31.2064,6.8773,31.8198,20.6686,40.9162,-0.115,0.5284,0.9975,0.655,31.8724,1.0,32.2261,-0.4337,-0.4854,0.0517,-0.6192,-0.7774,0.1582,32.4566,38.9905,40.1752,31.915,31.92,22.2904,3.3953,-0.95,2.398,279316833.0,19.4217,2.9583,-1.9346,-2.9043,0.971,46.4519,30.5685,31.757,24.7389,25.3677,24.7389,55.9211,33.8375,100.0,31.9788,31.1249,1.3,31.589,-0.1695,39.138,-55.298,31.5309
2007-06-25,13.581,-275118500.4712,-18464819.7452,14.5674,12.1844,-0.4679,15.0,45.0,-30.0,31.722,32.9651,30.4789,0.1964,27.2809,-4.3834,31.2885,6.8773,31.8322,20.3032,57.5599,-0.8852,0.4205,0.9761,0.844,31.7954,0.0,32.2225,-0.3711,-0.4626,0.0915,-0.4679,-0.7345,0.2666,32.4515,38.9578,43.8914,31.915,31.92,21.4599,3.2255,-0.7,2.3522,292562133.0,18.6981,2.8104,-1.4637,-2.144,0.9786,47.8083,30.6243,31.722,46.9612,30.1882,46.9612,68.4211,67.1708,100.0,31.8774,31.2777,0.56,31.5392,-0.1702,41.5625,-49.0066,31.5493
2007-06-26,13.4492,-278891268.8922,-18536757.4058,14.4217,11.8769,-0.4088,10.0,40.0,-30.0,31.6835,32.886,30.481,-0.4737,-1.2223,-8.3696,31.3054,11.6535,31.8139,19.8953,70.8769,-1.0559,-0.1182,0.8997,0.9448,31.736,0.0,32.2142,-0.3425,-0.4385,0.0961,-0.4088,-0.6849,0.2761,32.4434,38.9252,43.8359,31.915,31.92,22.4367,3.3743,-0.77,2.3766,280615033.0,17.7532,2.6699,-1.2805,-2.3758,0.9762,45.8152,30.6785,31.6835,57.4561,43.0521,57.4561,48.0263,89.3005,67.9016,31.7852,31.3275,0.76,31.5061,-0.1697,38.8616,-59.2715,31.5415
2007-06-27,13.6363,-270565810.9975,-14232017.3545,14.2736,11.6617,-0.3373,5.0,35.0,-30.0,31.6265,32.6226,30.6304,0.8684,31.694,-2.0154,31.4021,11.4593,31.8392,19.4602,96.8635,-0.3857,-0.4174,0.6175,0.9928,31.6606,0.0,32.2113,-0.2811,-0.4071,0.126,-0.3373,-0.6315,0.2942,32.4398,38.8928,42.4714,31.585,31.92,21.3035,3.2055,-1.14,2.3452,290820433.0,16.923,2.5464,-1.0573,-3.4317,0.9657,48.9923,30.731,31.6265,64.4737,56.297,64.4737,76.9737,89.3005,100.0,31.7038,31.4867,0.76,31.4916,-0.1672,46.7488,-44.702,31.5792
2007-06-28,13.5853,-280984457.339,-14492191.4099,13.9456,11.2896,-0.2117,0.0,30.0,-30.0,31.5965,32.5112,30.6818,-0.4634,77.1905,-3.6375,31.4656,7.714,31.8507,19.0726,117.8611,0.4785,-0.4579,0.2947,0.8841,31.6065,0.0,32.2081,-0.2394,-0.3735,0.1342,-0.2117,-0.5659,0.3543,32.435,38.8605,47.1987,31.575,31.565,20.7095,3.0453,-0.6,2.3005,278615733.0,17.7432,2.6091,-0.6644,-1.8428,0.9816,48.1813,30.782,31.5965,60.0794,60.6697,60.0794,55.2381,80.7914,74.4726,31.6337,31.5893,0.41,31.4962,-0.1633,43.8241,-32.9004,31.611
2007-06-29,13.6788,-277268917.7163,-12098937.1517,13.7266,11.0195,-0.1264,0.0,25.0,-25.0,31.592,32.4942,30.6898,0.3208,90.185,-0.4291,31.562,9.5659,31.8821,18.8339,142.7329,1.1888,0.0089,-0.1346,0.6055,31.569,0.0,32.208,-0.1864,-0.3361,0.1497,-0.1264,-0.4918,0.3654,32.4324,38.8284,50.7812,31.575,31.51,20.7111,3.003,-0.09,2.2529,288980133.0,17.0947,2.4786,-0.3971,-0.2789,0.9972,49.7854,30.8315,31.592,71.562,65.3717,71.562,82.4742,91.4909,100.0,31.5757,31.7327,0.53,31.5106,-0.1578,48.3094,-19.5455,31.6666
2007-07-02,13.7425,-281401709.383,-11334954.3808,13.1921,10.7906,-0.0518,100.0,20.0,80.0,31.5815,32.4433,30.7197,0.125,143.3615,1.7538,31.6738,3.0366,31.9248,18.7626,161.0157,0.6229,0.5306,-0.4386,0.3253,31.5629,1.0,32.2088,-0.1308,-0.295,0.1642,-0.0518,-0.4132,0.3614,32.4314,38.7964,54.3582,31.47,31.545,19.9857,2.8529,-0.21,2.2076,297997133.0,18.8077,2.6847,-0.1628,-0.6454,0.9935,50.8769,30.8794,31.5815,70.2631,67.3015,70.2631,73.0769,91.4909,100.0,31.5304,31.8907,0.5,31.5335,-0.1507,47.5911,-15.4185,31.7369
2007-07-03,13.666,-284580749.383,-11003478.3036,12.8188,10.8515,-0.0234,95.0,15.0,80.0,31.6045,32.5005,30.7085,-0.58,108.0904,-0.9653,31.7385,5.7247,31.9462,18.9063,169.5344,0.0105,0.4372,-0.5669,0.1816,31.5882,1.0,32.2081,-0.1001,-0.256,0.1559,-0.0234,-0.3302,0.3068,32.4286,38.7645,57.0881,31.47,31.545,20.3418,2.8602,0.46,2.1867,292698733.0,18.1389,2.5505,-0.0736,1.4516,1.0145,49.5174,30.9514,31.6045,71.4886,71.1046,71.4886,58.9147,83.1886,49.5658,31.4972,31.974,0.5,31.5715,-0.1429,44.377,-23.348,31.791
2007-07-05,13.717,-278720465.6621,-8002922.515,12.6236,11.1288,0.0345,90.0,10.0,80.0,31.6595,32.5769,30.7421,-0.0698,82.2755,0.8932,31.8171,8.9144,31.977,19.0679,167.6553,0.0224,0.4187,-0.5396,0.2138,31.6435,1.0,32.2099,-0.0653,-0.2179,0.1526,0.0345,-0.2458,0.2803,32.427,38.7329,59.1776,31.47,31.545,21.0129,2.8972,1.1,2.1363,299509333.0,17.5732,2.4229,0.1085,3.529,1.0353,50.4466,31.0206,31.6595,61.4391,67.7303,61.4391,52.3256,77.8678,84.0375,31.4757,32.0732,0.43,31.623,-0.1344,48.6504,-18.0617,31.8544
2007-07-06,14.1931,-272319017.6621,-4011059.6455,12.8747,11.6621,0.1963,100.0,5.0,95.0,31.7985,32.8676,30.7294,0.6229,229.9537,16.0709,32.0886,17.6456,32.1116,18.9676,161.7976,-0.2109,0.3929,-0.4508,0.3124,31.7248,1.0,32.3212,0.052,-0.1639,0.2159,0.1963,-0.1552,0.3514,32.4366,38.7014,65.4766,32.175,32.17,18.5364,2.7523,2.78,2.2235,316229533.0,26.4797,3.9318,0.6172,9.082,1.0908,58.0354,31.087,31.7985,61.8826,64.9368,61.8826,74.4076,77.8678,100.0,31.4692,32.4443,1.75,31.6955,-0.1225,54.9403,-15.3409,32.0192
2007-07-09,14.2866,-264498921.4357,474829.3863,13.1132,12.1168,0.3634,95.0,0.0,95.0,31.908,33.2205,30.5955,0.3396,240.9675,18.6469,32.3626,17.6456,32.2543,18.7105,157.957,-0.0297,0.2691,-0.39,0.3753,31.8232,1.0,32.4176,0.1608,-0.099,0.2598,0.3634,-0.0628,0.4262,32.4484,38.6701,65.4658,32.285,32.38,17.8651,2.6147,2.19,2.1773,330521433.0,25.5208,3.7352,1.1413,6.9701,1.0697,59.3235,31.2291,31.908,70.3997,64.5738,70.3997,84.466,94.6792,100.0,31.4802,32.8033,0.53,31.78,-0.1076,54.2393,-10.3226,32.1917
2007-07-10,13.9891,-273450990.0924,-581585.9811,13.0435,12.4978,0.4871,90.0,10.0,80.0,31.979,33.3458,30.6122,-0.7463,154.9836,7.5869,32.4712,11.7193,32.3168,18.4869,158.4288,0.1291,0.3924,-0.3976,0.3677,31.9395,1.0,32.435,0.1885,-0.0415,0.23,0.4871,0.0367,0.4504,32.453,38.639,61.7347,32.285,32.38,19.1606,2.804,1.42,2.2234,320688833.0,24.2478,3.5484,1.5287,4.5094,1.0451,53.7935,31.3641,31.979,69.7863,67.3562,69.7863,50.4854,81.2022,43.6065,31.5067,32.9117,0.73,31.8702,-0.0927,50.7558,-32.9032,32.2871
2007-07-11,14.2781,-259132249.8862,3595078.3416,12.7636,12.7746,0.5992,85.0,5.0,80.0,32.1105,33.5633,30.6577,0.8247,152.6238,15.6292,32.6875,7.4462,32.438,18.4126,162.2045,0.0246,0.3292,-0.4572,0.3056,32.0562,1.0,32.5307,0.2622,0.0193,0.243,0.5992,0.1408,0.4584,32.4644,38.6082,67.457,32.365,32.38,19.5246,2.9038,2.63,2.2138,335623433.0,22.6663,3.371,1.8781,8.4948,1.0849,57.8146,31.4924,32.1105,72.8155,71.0005,72.8155,83.4951,75.5362,83.0022,31.5492,33.172,0.97,31.9739,-0.0762,57.1286,-10.9677,32.4406
2007-07-12,14.5502,-241558826.8093,10568432.1488,12.9528,13.0437,0.6915,100.0,0.0,100.0,32.248,33.9373,30.5587,0.5934,190.1176,22.326,32.9888,16.5461,32.6087,18.9139,162.8762,0.5711,0.2819,-0.4676,0.2944,32.1703,1.0,32.6777,0.3681,0.089,0.279,0.6915,0.2412,0.4504,32.482,38.5775,67.6977,32.675,32.585,18.3432,2.7586,2.75,2.1967,354437333.0,25.6169,3.8525,2.1608,8.7357,1.0874,61.163,31.6143,32.248,77.5128,73.3715,77.5128,98.5577,75.5362,100.0,31.6095,33.5454,0.91,32.091,-0.0573,63.4646,-0.8955,32.6424
2007-07-13,14.4312,-238678386.8093,13376904.8746,13.1324,13.1921,0.7771,95.0,25.0,70.0,32.365,34.1808,30.5492,-0.4,150.4989,18.0122,33.1959,16.5461,32.7364,19.9075,163.8054,1.1071,0.7628,-0.4818,0.2789,32.2715,1.0,32.7611,0.4245,0.1561,0.2683,0.7771,0.3416,0.4356,32.4967,38.5471,62.306,32.675,32.585,17.4283,2.6207,2.34,2.2146,340035133.0,24.3392,3.6598,2.4201,7.4027,1.074,59.0061,31.7731,32.365,87.639,79.3224,87.639,80.8642,84.5782,70.7324,31.6866,33.7713,0.75,32.2207,-0.0376,65.4855,-9.2537,32.8045
2007-07-16,14.6182,-229901415.3807,16102416.0011,13.5343,13.5968,0.8242,100.0,20.0,80.0,32.4825,34.4927,30.4723,0.5714,147.162,22.5312,33.4521,21.1703,32.8939,21.2967,164.1717,0.1613,1.1905,-0.4874,0.2728,32.3677,1.0,32.8683,0.4989,0.2247,0.2742,0.8242,0.4389,0.3853,32.5156,38.517,62.3375,32.755,32.755,16.3094,2.4896,2.35,2.2194,355394833.0,25.0695,3.8269,2.5553,7.3346,1.0733,61.2656,31.9223,32.4825,89.5692,84.907,89.5692,89.2857,90.2441,100.0,31.7806,34.062,0.98,32.3674,-0.0168,66.4439,-5.6911,32.9974
2007-07-17,14.5587,-237043796.8622,13480965.8996,13.9161,14.0543,0.9062,95.0,15.0,80.0,32.613,34.7238,30.5022,-0.7407,131.8111,20.3102,33.645,21.1703,33.0231,23.0233,163.5416,-0.6595,0.7774,-0.4778,0.2833,32.4405,1.0,32.981,0.5404,0.2878,0.2526,0.9062,0.5422,0.364,32.533,38.487,66.5591,32.755,32.755,16.0113,2.3652,2.61,2.1565,345245133.0,24.6112,3.6355,2.8,8.2491,1.0825,60.1551,32.1097,32.613,84.0976,87.1019,84.0976,82.1429,79.5179,67.8213,31.8898,34.2544,0.27,32.5302,0.0041,65.4553,-9.4851,33.1657
2007-07-18,14.4737,-247438583.9589,7875579.8818,13.919,14.3323,0.9636,90.0,10.0,80.0,32.747,34.8654,30.6286,-0.3226,103.1742,17.1179,33.772,13.9728,33.1209,25.0556,164.1345,0.3675,0.5991,-0.4869,0.2734,32.4887,1.0,33.0732,0.5508,0.3404,0.2104,0.9636,0.6454,0.3182,32.5481,38.4573,62.3281,32.755,32.755,17.7907,2.6069,2.68,2.1517,315950733.0,23.5699,3.4537,2.9683,8.5432,1.0854,58.559,32.284,32.747,75.8095,83.1588,75.8095,56.0,55.9404,0.0,32.0114,34.3499,0.62,32.704,0.0238,61.5666,-14.9051,33.3026
2007-07-19,14.2399,-225748552.38,11767879.2968,13.4385,14.4183,0.9634,85.0,5.0,80.0,32.866,34.8698,30.8622,-0.1579,37.9571,8.7641,33.7788,4.3091,33.157,26.0801,167.4681,0.3672,1.0095,-0.5368,0.217,32.5278,1.0,33.102,0.5087,0.3741,0.1347,0.9634,0.7306,0.2327,32.5577,38.4278,56.861,32.76,32.755,23.4982,3.5765,2.38,2.2717,278486133.0,21.5568,3.2811,2.9588,7.6478,1.0765,54.382,32.4462,32.866,59.5611,73.1561,59.5611,40.5405,22.6071,0.0,32.1402,34.2751,1.3,32.8819,0.0408,65.3296,-29.8103,33.3743
2007-07-20,14.2526,-218268265.7133,14670467.6062,12.982,13.9771,0.9996,80.0,0.0,80.0,32.986,34.8415,31.1305,0.2444,45.3534,9.1362,33.7873,4.3091,33.1925,26.4655,173.0567,-0.388,0.9098,-0.6164,0.1209,32.5789,1.0,33.1311,0.4724,0.3937,0.0787,0.9996,0.8013,0.1982,32.5674,38.3985,63.2614,33.015,32.99,22.789,3.3977,2.4,2.2233,304379433.0,20.9061,3.117,3.0624,7.7096,1.0771,54.5681,32.5969,32.986,46.2342,60.535,46.2342,42.1622,0.901,2.703,32.2725,34.2117,0.45,33.0506,0.0553,62.0599,-33.2298,33.4375
2007-07-23,14.0656,-228365069.0984,11311591.9643,12.7689,13.6681,1.011,75.0,10.0,65.0,33.0525,34.8208,31.2842,-0.4654,19.5381,2.671,33.712,8.719,33.1827,26.9574,178.0386,-0.5723,0.8806,-0.6825,0.0342,32.6189,1.0,33.1298,0.4035,0.3957,0.0078,1.011,0.8595,0.1514,32.5726,38.3694,56.2769,33.015,32.99,23.713,3.5268,1.33,2.2474,286961833.0,19.9095,2.9611,3.092,4.1877,1.0419,51.3355,32.7371,33.0525,34.1186,46.638,34.1186,19.6532,0.901,0.0,32.4035,34.0368,0.709,33.1941,0.0664,54.9737,-46.8944,33.4474
2007-07-24,14.0528,-236570938.2071,6298221.5794,12.7035,13.5626,0.9442,70.0,5.0,65.0,33.108,34.8025,31.4135,0.3368,9.0214,2.2349,33.6393,11.4627,33.171,27.1385,185.5134,-1.7924,0.7258,-0.7718,-0.0961,32.6649,1.0,33.1281,0.3425,0.385,-0.0426,0.9442,0.8979,0.0464,32.5775,38.3405,50.0414,33.015,32.99,23.5325,3.5415,1.1099,2.2761,261813933.0,18.6924,2.8131,2.8844,3.4739,1.0347,51.1174,34.6,33.108,26.6109,35.6546,26.6109,18.0174,0.901,0.0,32.5295,33.878,0.92,33.3221,0.0745,52.058,-47.8292,33.4481
