date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2009-05-08,15.84,-36383661.8346,412852.5998,19.1286,19.7746,0.3865,45.0,100.0,55.0,13.6065,15.585,11.628,0.6344,183.4366,21.564,14.418,32.6142,14.0401,17.3119,146.599,0.7929,0.8884,-0.2011,0.5505,13.5234,1.0,13.901,0.3793,0.3493,0.0301,0.5244,0.3865,-0.1379,18.4448,16.4404,65.2509,14.125,14.12,13.8692,2.1764,1.9,4.9534,-58995000.0,27.2944,4.2832,2.8495,13.6298,1.1363,60.782,12.3847,13.6065,85.4516,88.7206,86.3208,85.4516,100.0,92.7135,12.9224,15.0937,0.99,13.2665,-0.2241,62.6122,-7.2139,13.9913
2009-05-11,16.25,-36248748.1594,433096.2275,20.0984,20.2169,0.5992,40.0,100.0,60.0,13.747,16.0334,11.4606,0.2137,173.608,25.3079,14.7829,38.5247,14.2506,17.5558,151.7684,1.3798,0.8458,-0.2885,0.473,13.6565,1.0,14.1248,0.5023,0.3777,0.1245,0.6205,0.5992,-0.0213,18.4348,16.4385,70.3842,14.33,14.415,12.86,2.0676,2.81,4.947,-58308700.0,28.9779,4.659,4.3831,20.9077,1.2091,62.654,12.5345,13.747,85.154,86.6035,78.9238,85.154,100.0,98.1467,13.0077,15.534,1.17,13.4077,-0.1649,64.2541,-10.1952,14.243
2009-05-12,15.91,-36603413.2122,289157.3559,21.0198,20.7418,0.7355,35.0,95.0,60.0,13.8795,16.3383,11.4207,-0.5569,139.0961,20.2956,15.0332,38.5247,14.4086,17.8967,161.41,1.5391,-0.2212,-0.4448,0.3188,13.7965,1.0,14.2745,0.5657,0.353,0.2128,0.6278,0.7355,0.1077,18.4248,16.4332,69.9787,14.33,14.415,12.1595,1.9642,2.65,5.0766,-58886500.0,27.3994,4.4261,5.3371,19.9849,1.1998,60.1478,12.7438,13.8795,75.3714,81.9923,60.8696,75.3714,62.6982,87.5661,13.1136,15.7963,0.8799,13.584,-0.1046,61.201,-17.5705,14.449
2009-05-13,15.0,-37148703.2831,30484.8535,20.9238,20.5966,0.8763,30.0,90.0,60.0,13.9645,16.4546,11.4744,-0.4752,79.4167,8.1122,15.081,19.1003,14.465,18.5042,166.6721,1.1479,-0.7423,-0.5251,0.2305,13.9044,1.0,14.3016,0.5364,0.2589,0.2775,0.6262,0.8763,0.2501,18.4147,16.4189,67.4303,14.33,14.415,17.0451,2.8561,1.7,5.5854,-59731400.0,25.0938,4.2048,6.3336,12.782,1.1278,54.0561,12.9426,13.9645,50.8279,70.4511,12.6904,50.8279,0.0,54.2327,13.2341,15.7637,1.41,13.7779,-0.0503,50.1782,-37.3102,14.5558
2009-05-14,15.1,-37258928.2831,-113178.6569,20.8326,20.435,0.9896,25.0,85.0,60.0,14.0495,16.5726,11.5264,-0.0208,62.4098,9.1762,15.1376,19.1003,14.5254,19.2384,177.252,0.841,-0.4481,-0.6724,0.0479,14.0046,1.0,14.3314,0.5153,0.1902,0.325,0.5911,0.9896,0.3985,18.4047,16.4057,63.169,14.33,14.415,16.5462,2.7133,1.7,5.4299,-59290500.0,24.3593,3.9945,7.1142,12.6866,1.1269,54.5881,13.1315,14.0495,30.4421,52.2138,17.7665,30.4421,6.1878,22.962,13.365,15.7516,0.48,13.9869,-0.0015,46.2739,-35.141,14.6639
2009-05-15,14.61,-37555084.4235,-255892.6234,20.3532,20.2608,1.0349,20.0,80.0,60.0,14.1225,16.6216,11.6234,-0.7544,33.7799,3.023,15.0946,11.2446,14.5335,19.942,183.7068,0.8706,-0.1731,-0.7513,-0.0647,14.0707,1.0,14.3396,0.4538,0.103,0.3508,0.4981,1.0349,0.5369,18.3946,16.3877,62.8592,14.33,14.415,18.6794,3.0276,1.46,5.547,-59872600.0,23.4125,3.7948,7.414,11.1027,1.111,51.5115,13.3109,14.1225,12.2264,31.1655,6.2222,12.2264,0.0,2.0626,13.5005,15.604,0.63,14.2041,0.0391,44.9818,-45.7701,14.7173
2009-05-18,14.88,-37366639.979,-231053.0479,19.805,20.0489,1.1338,15.0,75.0,60.0,14.227,16.6687,11.7853,0.1806,33.1927,6.0929,15.104,9.3881,14.5665,20.5907,189.9087,0.9894,-0.5693,-0.8182,-0.1721,14.119,1.0,14.3657,0.4219,0.0569,0.365,0.4628,1.1338,0.671,18.3845,16.3726,66.3447,14.33,14.415,18.5275,2.9863,2.09,5.416,-59448600.0,22.3666,3.6051,8.1011,16.3409,1.1634,53.0464,13.4813,14.227,15.6659,19.4448,23.0088,15.6659,17.7729,7.9869,13.6371,15.5436,0.72,14.4143,0.0741,46.9647,-39.9132,14.7894
2009-05-19,14.8,-37342687.3475,-192265.289,19.2841,19.9063,1.1606,10.0,70.0,60.0,14.321,16.698,11.944,-0.3947,30.2198,5.0556,15.0952,9.3881,14.5887,20.9961,200.8428,0.7374,-1.8994,-0.9124,-0.3558,14.1835,1.0,14.3839,0.3858,0.0167,0.3692,0.3689,1.1606,0.7918,18.3744,16.3569,66.8624,14.33,14.415,18.0788,2.8369,1.88,5.3014,-59903700.0,21.825,3.4248,8.2621,14.5511,1.1455,52.5278,13.6433,14.321,17.8918,15.2614,24.4444,17.8918,33.0336,16.9355,13.772,15.4648,0.38,14.6017,0.1034,43.9148,-41.6486,14.844
2009-05-20,14.79,-37601930.0141,-241405.2099,19.0343,19.9913,1.0885,5.0,65.0,60.0,14.4365,16.6643,12.2087,-0.2133,31.9902,4.9207,15.0835,14.2871,14.6079,21.1899,211.8323,-0.2103,-2.3107,-0.9737,-0.5274,14.2576,1.0,14.4086,0.3523,-0.0135,0.3658,0.199,1.0885,0.8894,18.3642,16.3412,70.938,14.33,14.415,17.2128,2.6951,2.31,5.2933,-60530900.0,22.9511,3.5936,7.716,18.5096,1.1851,52.4603,13.7971,14.4365,29.5998,21.0525,41.3462,29.5998,30.8402,27.2156,13.9029,15.3899,0.75,14.7682,0.1277,40.0782,-41.8655,14.8887
2009-05-21,14.14,-37700688.6808,-270985.1887,18.1823,19.4042,0.9728,0.0,60.0,60.0,14.523,16.5551,12.4909,-0.6133,-25.3594,-3.557,14.9533,1.9949,14.5633,21.5891,217.6996,-0.8153,-1.2841,-0.9919,-0.6115,14.3034,1.0,14.3988,0.2702,-0.0765,0.3467,0.0182,0.9728,0.9546,18.354,16.3192,70.8337,14.455,14.4975,20.7425,3.2803,1.73,5.5922,-60966600.0,21.5869,3.4139,6.8805,13.9404,1.1394,48.2215,16.72,14.523,28.5062,25.3326,19.7279,28.5062,0.0,21.2913,14.0254,15.1531,0.94,14.9037,0.1433,40.5727,-58.0427,14.8604
2009-05-22,13.99,-37824155.3475,-297735.9205,17.3569,18.8386,0.876,0.0,55.0,55.0,14.5755,16.4923,12.6587,-0.3958,-46.5439,-5.4135,14.8121,1.6751,14.5087,22.4295,229.0099,-1.0085,-0.2727,-0.9976,-0.7548,14.3554,0.0,14.3902,0.1909,-0.1247,0.3155,-0.1094,0.876,0.9853,18.3437,16.2959,67.3087,14.455,14.61,20.2293,3.1363,1.05,5.5411,-61337000.0,20.9185,3.2432,6.1855,8.1144,1.0811,47.2933,16.6913,14.5755,23.9374,27.3478,10.7383,23.9374,0.0,10.2801,14.1365,14.9146,0.48,14.9976,0.1513,41.9927,-64.6919,14.8097
2009-05-26,14.63,-37550613.6808,-194576.5149,16.9819,18.4566,0.7765,0.0,50.0,50.0,14.674,16.3775,12.9705,0.7604,-20.7828,2.9749,14.8052,9.8558,14.5203,23.1047,234.4989,-0.8539,0.7477,-0.9863,-0.8141,14.387,1.0,14.4007,0.1775,-0.1104,0.2879,-0.2134,0.7765,0.9899,18.3334,16.2793,71.4129,14.545,14.655,18.9914,2.9795,1.97,5.3618,-60811800.0,23.1442,3.631,5.4615,15.5608,1.1556,51.4874,16.6341,14.674,28.0525,26.832,53.6913,28.0525,80.1246,26.7082,14.2365,14.8813,0.96,15.0505,0.157,46.1955,-50.6053,14.8149
2009-05-27,14.58,-37838040.1514,-226140.0429,16.8376,17.9083,0.6027,0.0,45.0,45.0,14.761,16.2445,13.2775,0.1324,-2.0622,2.3054,14.7889,14.0962,14.526,23.2791,245.7826,-0.4069,0.7504,-0.9349,-0.912,14.4405,0.0,14.4075,0.1611,-0.1015,0.2626,-0.3568,0.6027,0.9595,18.323,16.2623,71.2406,14.755,14.72,18.1628,2.8305,1.74,5.3444,-61202700.0,24.1236,3.7595,4.2184,13.5514,1.1355,51.1527,16.578,14.761,38.255,30.0816,50.3356,38.255,74.6926,51.6057,14.3258,14.8378,0.68,15.0585,0.1607,44.7685,-53.5,14.8059
2009-05-28,14.74,-37750611.58,-190676.0277,16.6643,17.3693,0.4069,0.0,40.0,40.0,14.824,16.1867,13.4613,0.0816,-17.0517,4.399,14.8027,13.3719,14.5464,23.0337,258.1305,-0.3081,0.0203,-0.8374,-0.9786,14.509,0.0,14.4165,0.1592,-0.0827,0.2419,-0.4879,0.4069,0.8947,18.3126,16.2471,67.12,14.755,14.93,17.8424,2.729,1.26,5.1883,-60726700.0,23.3507,3.5715,2.8338,9.3472,1.0935,52.1995,16.523,14.824,57.3124,41.2066,67.9104,57.3124,100.0,84.9391,14.4056,14.841,0.49,15.0364,0.1634,43.4544,-55.3073,14.8039
2009-05-29,15.27,-37041309.227,66853.2752,16.7646,17.216,0.2462,0.0,35.0,35.0,14.9245,16.0937,13.7553,0.6118,17.3643,11.046,14.9096,18.6711,14.6153,22.6333,271.5957,-0.5105,-0.4074,-0.6871,-0.9996,14.5977,1.0,14.457,0.1981,-0.035,0.2331,-0.5609,0.2462,0.8071,18.3022,16.2373,67.8971,15.05,15.1,16.8564,2.5926,2.01,5.0361,-59900800.0,24.5959,3.7829,1.7022,15.1584,1.1516,55.523,16.4692,14.9245,71.4153,55.6609,96.0,71.4153,100.0,91.5642,14.4787,14.9785,0.85,15.0019,0.1686,48.4797,-44.7531,14.8464
2009-06-01,15.59,-36755868.7646,256950.5667,17.1383,17.4411,0.1731,0.0,30.0,30.0,15.0115,16.1044,13.9186,0.4509,71.0748,14.8105,15.0584,24.2375,14.7081,22.2583,303.2329,-0.805,0.4474,-0.2039,-0.8364,14.729,1.0,14.5033,0.2519,0.015,0.2369,-0.5273,0.1731,0.7004,18.2919,16.2308,67.5341,15.12,15.275,15.9142,2.4629,1.74,4.9635,-59402000.0,26.0966,4.0388,1.1865,12.5632,1.1256,57.4052,16.4164,15.0115,84.6813,71.1363,90.1333,84.6813,100.0,100.0,14.5484,15.1714,0.865,14.9596,0.1772,53.2713,-39.1003,14.9098
2009-06-02,15.86,-36543632.9155,378888.0863,17.7585,17.8438,0.1241,70.0,25.0,-45.0,15.057,16.21,13.904,0.2736,109.2962,17.8964,15.234,29.5419,14.8178,21.8986,-25.4074,-0.296,1.522,0.3353,-0.4291,14.8609,1.0,14.5319,0.3127,0.0606,0.252,-0.4611,0.1241,0.5852,18.2816,16.2271,67.6382,15.12,15.275,14.844,2.3398,0.91,4.9693,-58652100.0,27.2917,4.3018,0.8443,6.087,1.0609,58.9482,16.3647,15.057,88.3014,81.466,78.7709,88.3014,100.0,100.0,14.6177,15.3958,1.06,14.9194,0.1896,58.036,-29.7578,14.9906
2009-06-03,16.27,-36206540.3782,501583.9621,18.3863,18.2833,0.1236,65.0,20.0,-45.0,15.1135,16.3821,13.8449,0.8657,132.9481,22.3903,15.4578,30.315,14.9561,21.5796,19.2418,0.2269,1.2343,0.9006,0.3296,14.9878,1.0,14.5772,0.3894,0.1099,0.2795,-0.3544,0.1236,0.478,18.2713,16.2275,66.7733,15.13,15.275,14.2083,2.2228,1.13,4.8077,-58269300.0,26.5703,4.1568,0.8329,7.4637,1.0746,61.1951,16.314,15.1135,88.9179,87.3002,97.8495,88.9179,100.0,100.0,14.69,15.6816,0.67,14.8931,0.2067,63.8695,-15.5709,15.1061
2009-06-04,16.36,-35959153.4217,584893.219,19.0448,18.7319,0.1115,60.0,15.0,-45.0,15.1875,16.5613,13.8137,0.087,132.0711,23.3595,15.6647,31.5572,15.0898,21.3542,64.5363,0.4429,1.1565,0.9424,0.9029,15.0887,1.0,14.6449,0.4523,0.1383,0.3141,-0.2707,0.1115,0.3823,18.2611,16.2289,66.0054,15.175,15.275,13.7817,2.1117,1.48,4.6828,-57934600.0,26.4905,4.0589,0.7449,9.9462,1.0995,61.6798,13.83,15.1875,91.1759,89.4651,96.9072,91.1759,100.0,100.0,14.7674,15.9334,0.46,14.8842,0.2273,64.7572,-12.4567,15.2248
2009-06-05,16.36,-35959153.4217,565802.1679,19.7614,19.445,0.1308,55.0,10.0,-45.0,15.2485,16.7138,13.7832,0.0,123.9795,23.3595,15.8403,33.3757,15.2108,21.1318,86.4074,0.8546,1.0848,0.75,0.998,15.1704,1.0,14.6981,0.4965,0.1459,0.3506,-0.1687,0.1308,0.2995,18.2509,16.2302,65.0117,15.175,15.275,13.3774,2.0061,1.22,4.5831,-57934600.0,26.7802,4.016,0.8669,8.0581,1.0806,61.6798,13.8559,15.2485,93.861,91.3183,86.8263,93.861,100.0,100.0,14.8509,16.133,0.44,14.8963,0.2496,68.9064,-12.4567,15.3365
2009-06-08,15.92,-36055049.6481,476043.196,20.0165,20.0575,0.1226,50.0,5.0,-45.0,15.2525,16.7246,13.7804,-0.4528,79.2656,15.5426,15.909,24.8636,15.2783,20.8566,104.2252,1.0891,0.4836,0.5117,0.9693,15.2305,1.0,14.7045,0.4903,0.1118,0.3785,-0.1042,0.1226,0.2268,18.2408,16.2271,61.2065,15.175,15.275,15.4532,2.2958,0.08,4.6659,-58202100.0,25.6806,3.8152,0.8075,0.5051,1.0051,57.7713,13.9104,15.2525,78.8636,87.9668,52.8571,78.8636,0.0,66.6667,14.9386,16.1748,0.61,14.935,0.2697,65.5358,-27.6817,15.4004
2009-06-09,16.02,-35881899.6481,451140.1442,20.2268,20.6233,0.1958,45.0,0.0,-45.0,15.241,16.6851,13.7969,0.175,78.7602,16.8038,15.9835,24.2217,15.349,20.5855,120.527,1.1287,0.1449,0.2499,0.8614,15.2657,1.0,14.7146,0.4878,0.0875,0.4004,0.0142,0.1958,0.1816,18.2307,16.225,56.0616,15.175,15.225,15.234,2.211,-0.23,4.5298,-57855800.0,24.9728,3.6244,1.2825,-1.4154,0.9858,58.4019,13.9638,15.241,60.0363,77.587,40.4255,60.0363,16.1345,38.7115,15.0296,16.2275,0.4,15.0032,0.2879,63.615,-21.5054,15.4735
2009-06-10,16.15,-35439885.014,540580.8117,20.4604,20.6921,0.3297,40.0,0.0,-40.0,15.253,16.7229,13.7831,0.122,87.6432,18.4699,16.0684,24.8991,15.4253,20.2637,146.2608,1.1804,-0.3099,-0.1953,0.5554,15.2683,1.0,14.726,0.4907,0.0723,0.4184,0.1566,0.3297,0.173,18.2207,16.2243,61.9148,15.175,15.205,14.7941,2.1004,0.24,4.3956,-57366000.0,24.6039,3.4932,2.1525,1.5085,1.0151,59.2349,14.0161,15.253,47.7609,62.2203,50.0,47.7609,37.4479,17.8608,15.1228,16.2969,0.41,15.1004,0.3047,65.2747,-15.6364,15.5601
2009-06-11,16.07,-35380348.3051,546969.9638,20.851,20.8418,0.4139,35.0,80.0,45.0,15.3065,16.8131,13.7999,0.557,79.7157,16.9528,16.1241,28.2735,15.4867,19.8741,162.2888,0.9869,-0.8931,-0.4585,0.3042,15.2844,1.0,14.7767,0.481,0.05,0.4309,0.2222,0.4139,0.1917,18.2107,16.2227,69.7224,15.175,15.205,13.9756,1.9954,1.07,4.4424,-57888600.0,24.9935,3.5685,2.6961,7.1333,1.0713,58.4764,14.0674,15.3065,45.5804,51.1259,46.3158,45.5804,18.0398,23.874,15.2171,16.3257,0.79,15.2217,0.3193,65.2276,-18.5455,15.6379
2009-06-12,16.36,-35101851.0078,588471.9421,21.2222,20.7877,0.5053,30.0,75.0,45.0,15.3695,16.9403,13.7987,0.5811,81.4128,20.8218,16.2218,28.2735,15.5698,19.4742,181.953,0.6257,-1.2086,-0.7308,-0.0341,15.3352,1.0,14.8476,0.491,0.0481,0.443,0.2767,0.5053,0.2286,18.2008,16.2241,74.1412,15.175,15.205,13.2525,1.8956,1.26,4.3716,-57556200.0,23.7005,3.3901,3.2794,8.3444,1.0834,60.4109,14.1176,15.3695,62.907,52.0828,92.4051,62.907,100.0,51.8292,15.3124,16.4174,0.74,15.3554,0.3334,66.2057,-8.0,15.7382
2009-06-15,15.32,-35708841.5738,358819.2129,21.058,20.4315,0.5467,25.0,70.0,45.0,15.405,16.9372,13.8728,-0.6604,25.6877,2.7511,16.1144,17.9392,15.546,19.1281,195.1373,0.1279,-1.1655,-0.8672,-0.2611,15.3825,1.0,14.8567,0.4103,-0.0261,0.4364,0.2712,0.5467,0.2756,18.1908,16.215,72.8062,15.175,15.205,15.2348,2.2409,0.71,4.8005,-58271100.0,21.8958,3.2206,3.5466,4.8597,1.0486,51.3755,14.1669,15.405,48.5002,52.3292,6.7797,48.5002,0.0,39.3466,15.4044,16.2157,1.12,15.485,0.34,53.6815,-45.8182,15.7335
2009-06-16,15.64,-35444373.4887,316399.3769,20.9021,20.0931,0.5853,20.0,65.0,45.0,15.443,16.9588,13.9272,0.5319,16.0583,7.2444,16.0773,17.9392,15.555,18.9464,208.8191,-0.2014,-0.4203,-0.9604,-0.482,15.4331,1.0,14.873,0.368,-0.0548,0.4227,0.2584,0.5853,0.3269,18.1809,16.2093,67.789,15.175,15.205,14.7391,2.1288,0.76,4.6174,-57773900.0,21.1833,3.0596,3.7984,5.1075,1.0511,53.6222,14.2151,15.443,44.361,51.9227,33.8983,44.361,24.865,41.6217,15.4911,16.1273,0.47,15.6037,0.3427,56.6299,-34.1818,15.7559
2009-06-17,16.58,-35028434.3135,402626.5109,21.3934,20.2138,0.6551,15.0,100.0,85.0,15.532,17.0946,13.9694,0.9175,87.4713,18.8395,16.2135,30.7284,15.6526,18.9564,220.6929,-0.0934,-0.0539,-0.9972,-0.652,15.4989,1.0,14.9605,0.4056,-0.0137,0.4193,0.2678,0.6551,0.3872,18.1711,16.213,68.0927,15.285,15.245,13.7192,2.0224,1.78,4.4455,-57275800.0,25.8907,3.8166,4.2479,12.027,1.1203,59.4198,14.2624,15.532,45.0147,45.9586,94.3662,45.0147,89.0305,37.9652,15.575,16.2936,1.02,15.7164,0.3476,64.1302,-2.8269,15.8642
2009-06-18,17.32,-34460046.7078,582149.4393,22.2433,20.2128,0.7225,10.0,100.0,90.0,15.6585,17.3635,13.9535,0.9127,148.8314,26.4578,16.4626,38.3919,15.8114,19.0291,227.9506,-0.1054,0.0454,-0.9987,-0.7426,15.6053,1.0,15.1348,0.4894,0.0561,0.4333,0.2695,0.7225,0.453,18.1614,16.2241,68.3179,15.655,15.59,12.9016,1.9213,2.53,4.299,-56666200.0,28.9812,4.3158,4.6688,17.1062,1.1711,63.2289,14.3344,15.6585,75.6142,54.9967,98.5782,75.6142,100.0,71.2985,15.6601,16.6167,0.8875,15.8244,0.3581,66.9547,-0.8523,16.0345
2009-06-19,18.21,-33563821.1759,887830.6302,23.5219,20.4394,0.7607,5.0,100.0,95.0,15.862,17.7547,13.9693,0.7766,226.0322,34.2689,16.8357,47.8156,16.0398,19.0764,225.6551,0.041,-0.0342,-0.9999,-0.7151,15.7676,1.0,15.5963,0.6206,0.1498,0.4708,0.2368,0.7607,0.5239,18.1518,16.2439,76.1723,16.1,16.125,11.9708,1.8252,4.07,4.1864,-55046100.0,33.9081,5.17,4.8768,28.7836,1.2878,67.1345,14.455,15.862,95.4469,72.0253,93.3962,95.4469,100.0,96.3435,15.7522,17.106,1.1,15.9349,0.3772,67.4773,-4.5752,16.2775
2009-06-22,17.21,-34087278.3188,765615.6055,24.3769,20.6794,0.7504,0.0,95.0,95.0,16.023,17.7953,14.2507,-0.8163,162.7746,19.2842,16.9722,40.621,16.1513,19.0896,212.6127,-0.2402,-0.3022,-0.9767,-0.539,15.9315,1.0,15.736,0.6365,0.1325,0.5039,0.1649,0.7504,0.5855,18.1423,16.2536,73.8162,16.395,16.16,13.3332,2.0739,3.22,4.5191,-55656800.0,31.5756,4.9115,4.7857,23.0164,1.2302,59.6421,14.6532,16.023,84.4798,85.1803,61.465,84.4798,44.5516,81.5172,15.8507,17.2394,1.07,16.037,0.3959,60.5744,-26.7699,16.4059
2009-06-23,16.97,-34384695.0315,551384.5409,24.9241,20.8808,0.7104,0.0,90.0,90.0,16.14,17.8364,14.4436,-0.5264,117.4462,16.0133,17.0425,35.3212,16.2293,19.024,187.8595,-0.4379,1.1213,-0.7972,-0.1367,16.0837,1.0,15.807,0.6225,0.0949,0.5276,0.0826,0.7104,0.6278,18.1329,16.2608,69.887,16.395,16.435,14.3539,2.2301,2.34,4.5777,-56046400.0,30.0312,4.6659,4.505,15.9945,1.1599,58.0067,14.8416,16.14,67.2492,82.392,46.8864,67.2492,0.0,48.1839,15.9534,17.2774,0.7599,16.1302,0.412,53.7048,-36.5239,16.496
2009-06-24,17.09,-34319520.6129,434356.0076,25.413,21.0387,0.7229,5.0,85.0,80.0,16.2655,17.8493,14.6817,-0.1628,95.1095,17.2082,17.1212,34.7023,16.3112,18.8379,167.888,0.4271,2.0747,-0.543,0.2098,16.2203,1.0,15.8877,0.6141,0.0691,0.5449,0.0608,0.7229,0.6622,18.1236,16.269,65.2083,16.475,16.435,14.1457,2.1487,2.51,4.4441,-55485900.0,29.1811,4.4326,4.5596,17.2154,1.1722,58.6041,15.0205,16.2655,46.8025,66.1772,32.0562,46.8025,6.5452,17.0323,16.0589,17.3307,0.43,16.2193,0.4259,58.4776,-33.5013,16.5865
2009-06-25,17.61,-33855720.6129,494566.516,26.0412,21.4029,0.7474,0.0,80.0,80.0,16.409,17.9329,14.8851,0.9365,114.1467,22.2535,17.2797,37.976,16.4349,18.6548,160.135,1.1903,1.603,-0.4248,0.3398,16.3454,1.0,16.0119,0.6419,0.0776,0.5643,0.0583,0.7474,0.689,18.1143,16.2825,69.2795,16.74,16.45,13.554,2.0413,2.87,4.2761,-55022100.0,30.1516,4.541,4.6818,19.4708,1.1947,61.1268,15.1905,16.409,42.4501,52.1673,48.4076,42.4501,34.1822,13.5758,16.1678,17.5007,0.63,16.3081,0.4406,61.3408,-20.5584,16.7146
2009-06-26,18.14,-33106579.8722,712600.4582,26.9217,22.03,0.7844,0.0,75.0,75.0,16.5525,18.1586,14.9464,0.5278,136.0247,27.0247,17.5085,43.6529,16.5973,18.7502,158.0902,1.7985,0.1802,-0.3922,0.3731,16.4733,1.0,16.1654,0.6987,0.1075,0.5912,0.0689,0.7844,0.7154,18.1053,16.301,69.943,16.765,16.665,12.6026,1.9392,2.87,4.2413,-54102700.0,32.1296,4.9439,4.8741,18.795,1.188,63.5123,15.3519,16.5525,57.7565,49.0031,92.8058,57.7565,100.0,46.9091,16.2818,17.7687,1.08,16.401,0.4579,62.9301,-7.9772,16.8794
2009-06-29,17.84,-33051026.931,754690.2378,27.7583,22.7584,0.7896,0.0,70.0,70.0,16.665,18.3006,15.0294,-0.3235,114.3651,22.5439,17.6472,43.6529,16.7157,18.8984,160.7818,1.2985,-1.8869,-0.4349,0.3292,16.5923,1.0,16.2501,0.7113,0.0961,0.6152,0.0514,0.7896,0.7381,18.0963,16.3164,65.5326,16.765,16.8,12.0425,1.8423,2.25,4.2876,-54574900.0,30.7014,4.6967,4.8634,14.4323,1.1443,61.2719,15.5054,16.665,70.8121,57.0063,71.223,70.8121,59.3072,64.4965,16.4003,17.9009,0.68,16.5069,0.4745,59.2324,-17.9012,17.002
2009-06-30,17.92,-32906578.931,749261.3079,28.553,23.4697,0.7684,0.0,65.0,65.0,16.768,18.4468,15.0892,0.24,104.7283,23.3033,17.7769,43.6529,16.8304,18.7491,166.9409,0.1948,-1.7151,-0.529,0.226,16.6974,1.0,16.3271,0.7195,0.0834,0.6361,0.0177,0.7684,0.7507,18.0875,16.3325,64.8221,16.765,16.83,11.6419,1.7502,2.06,4.1945,-54123500.0,29.6803,4.4619,4.6894,12.9887,1.1299,61.6516,15.6511,16.768,80.3357,69.6348,76.9784,80.3357,62.0904,73.7992,16.5225,18.0201,0.5,16.636,0.4901,56.7029,-15.7233,17.1216
2009-07-01,18.14,-32801726.2994,712287.9186,29.4137,24.2293,0.8684,40.0,60.0,20.0,16.8615,18.6251,15.0979,0.0526,108.6343,25.42,17.9243,45.7666,16.9551,18.4173,179.6777,-0.1068,-0.3729,-0.7031,0.0056,16.8069,1.0,16.4025,0.7352,0.0793,0.6559,0.1014,0.8684,0.767,18.0788,16.3505,64.6258,16.765,16.83,11.1951,1.6626,1.87,4.0936,-53838900.0,30.0898,4.4688,5.2564,11.4935,1.1149,62.71,15.7895,16.8615,78.2562,76.468,86.5672,78.2562,66.3678,62.5885,16.6482,18.1649,0.57,16.7813,0.5053,64.3355,-8.805,17.2522
2009-07-02,17.05,-33159721.5375,518501.4183,29.256,24.5087,0.8909,35.0,55.0,20.0,16.896,18.6459,15.1461,-0.8095,35.8467,9.639,17.8493,26.2584,16.9641,18.2602,190.218,0.0406,0.6079,-0.8213,-0.1774,16.8967,1.0,16.4104,0.6522,-0.003,0.6552,0.1095,0.8909,0.7814,18.0702,16.3575,60.1129,16.765,16.83,16.1018,2.4795,0.69,4.5158,-54417200.0,27.5691,4.2454,5.3618,4.2176,1.0422,54.8195,15.9211,16.896,59.0503,72.5474,13.6054,59.0503,0.0,42.8194,16.7725,17.9908,1.29,16.9213,0.513,59.3752,-43.0818,17.2702
2009-07-06,17.02,-32868046.5375,484894.3119,28.805,24.4107,0.8399,30.0,50.0,20.0,16.929,18.662,15.196,0.2143,0.0261,9.2408,17.7751,20.2359,16.9695,18.4197,201.7859,0.6138,0.7328,-0.919,-0.3711,16.9711,1.0,16.4176,0.5773,-0.0622,0.6396,0.0485,0.8399,0.7914,18.0617,16.3641,57.0413,16.765,16.83,17.615,2.6755,0.66,4.4621,-54806100.0,26.5527,4.0331,5.0281,4.0342,1.0403,54.6204,16.046,16.929,42.5156,59.9407,27.3743,42.5156,0.0,22.1226,16.8917,17.8312,0.56,17.0417,0.5145,63.0824,-44.0252,17.282
2009-07-07,16.88,-33158746.5375,334569.1946,28.486,24.3564,0.7413,25.0,45.0,20.0,16.977,18.6477,15.3063,-0.5,7.3153,7.3259,17.6821,22.4269,16.9609,18.6599,209.7298,0.7078,-0.3499,-0.9647,-0.4959,17.0093,1.0,16.4254,0.5009,-0.1109,0.6119,-0.0535,0.7413,0.7948,18.0532,16.3693,59.5204,16.765,16.83,17.1398,2.5418,0.96,4.3926,-55112100.0,27.0503,4.0114,4.4215,6.0302,1.0603,53.6629,16.1647,16.977,20.1776,40.5812,19.5531,20.1776,0.0,0.0,17.0026,17.6565,0.4,17.1424,0.51,57.0316,-48.4277,17.2773
