date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Lower Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2010-01-28,38.0574,231039113.5515,-1173350.5051,21.4299,18.8642,-1.7215,100.0,10.0,-90.0,56.7623,49.9417,53.352,-0.3063,-120.1863,-31.9804,51.6809,39.1015,52.8535,23.208,6.5011,1.0882,-1.2922,0.7826,0.1132,53.987,1.0,52.3098,-0.3156,-0.9657,-0.65,-0.4317,-1.7215,-1.2898,51.1177,50.0023,15.67,53.84,53.69,31.0471,6.0436,-5.8,1.9159,90167000.0,13.5924,2.6459,-3.1878,-10.2473,0.8975,34.0098,53.6327,53.352,31.7931,24.4805,31.7931,25.0,0.0,0.0,54.6211,50.7402,1.11,53.3246,-0.045,45.2101,-91.404,52.4534
2010-01-29,38.0199,231128897.0958,-880793.0091,22.3135,19.3966,-1.8499,95.0,5.0,-90.0,56.2265,49.8645,53.0455,-0.1646,-110.4999,-32.4008,51.411,39.1015,52.6532,23.2614,9.2554,0.7033,-0.9318,0.8116,0.1608,53.7569,1.0,51.9319,-0.2862,-1.0077,-0.7216,-0.419,-1.8499,-1.4309,51.114,50.0079,12.9443,53.365,53.69,29.7751,5.7414,-6.13,1.8998,87802700.0,13.0355,2.5136,-3.4367,-10.7771,0.8922,33.7996,53.2208,53.0455,27.5461,28.2708,27.5461,27.3632,0.0,0.0,54.3836,50.4969,0.79,53.0365,-0.0636,46.6352,-92.1203,52.2056
2010-02-01,38.372,232751414.4871,-164782.7718,23.0053,19.7557,-1.8907,90.0,0.0,-90.0,55.7802,49.8348,52.8075,0.3152,-92.6987,-24.7718,51.2693,36.1501,52.5167,23.3632,11.674,0.4661,-0.9321,0.8356,0.2023,53.5226,1.0,51.8098,-0.2162,-0.9918,-0.7756,-0.3488,-1.8907,-1.5419,51.1151,50.0134,16.9093,53.325,53.405,28.3512,5.4543,-4.76,1.878,89766800.0,13.2958,2.5579,-3.5244,-8.503,0.915,37.6141,52.8583,52.8075,39.971,33.1034,39.971,67.5497,33.3333,100.0,54.1369,50.4376,0.92,52.7674,-0.0807,49.2116,-84.0874,52.0317
2010-02-02,38.5743,234008796.9871,543187.0091,23.4377,19.6285,-1.8842,85.0,0.0,-85.0,55.2472,49.9268,52.587,0.1875,-72.1854,-20.5707,51.2019,31.6531,52.4189,23.6104,13.7782,0.3043,-0.7044,0.8552,0.2382,53.3507,1.0,51.7634,-0.1366,-0.9464,-0.8097,-0.2588,-1.8842,-1.6254,51.1188,50.019,20.5401,52.73,53.02,27.1623,5.1816,-4.41,1.8525,91290900.0,14.1011,2.69,-3.5243,-7.8891,0.9211,39.7146,52.5393,52.587,63.2553,43.5908,63.2553,94.8529,66.6667,100.0,53.8864,50.4768,0.8,52.5211,-0.0956,57.6149,-77.1277,51.9062
2010-02-03,38.0799,233540116.0347,634304.6156,23.8712,19.6506,-1.7975,80.0,0.0,-80.0,54.9702,49.8158,52.393,-0.8095,-82.231,-26.9035,51.0295,32.107,52.2676,24.1051,16.062,-0.057,-0.8017,0.8751,0.2767,53.1615,1.0,51.6412,-0.1144,-0.9527,-0.8383,-0.119,-1.7975,-1.6785,51.116,50.0244,21.94,52.67,52.555,26.306,4.9726,-3.88,1.8594,90533800.0,13.5193,2.5555,-3.3759,-7.0919,0.9291,36.5482,52.2586,52.393,69.5754,57.6005,69.5754,46.3235,82.1561,46.4684,53.6341,50.3545,0.78,52.2959,-0.1095,56.2889,-86.6242,51.7389
2010-02-04,37.1359,231677166.0347,21159.126,24.7532,20.1602,-1.7799,100.0,20.0,-80.0,54.9216,49.4254,52.1735,-0.9444,-131.4095,-36.9978,50.6581,41.512,52.0107,24.7963,16.7228,0.4033,-0.8581,0.8807,0.2877,52.9973,1.0,51.3416,-0.1672,-1.0473,-0.8801,-0.0614,-1.7799,-1.7186,51.1005,50.0298,22.6197,52.08,52.235,30.5494,5.8739,-4.39,1.9394,88635700.0,12.6263,2.4277,-3.3596,-8.1357,0.9186,31.5011,52.0115,52.1735,47.2255,60.0187,47.2255,0.5,48.8228,0.0,53.3774,49.9437,1.27,52.0725,-0.1242,47.1689,-99.8131,51.47
2010-02-05,37.2183,234602380.3204,699153.3233,25.8696,20.7836,-1.6971,100.0,15.0,-85.0,54.8058,49.1252,51.9655,0.0095,-147.821,-35.281,50.3641,47.0813,51.7887,25.5204,16.6224,1.0115,-0.7037,0.8798,0.2861,52.8523,1.0,51.1213,-0.1765,-1.1007,-0.9242,0.047,-1.6971,-1.7441,51.0863,50.0351,22.0035,52.08,51.82,33.1857,6.4102,-4.16,1.9441,92249200.0,11.94,2.3064,-3.2194,-7.7266,0.9227,32.3595,51.6928,51.9655,26.7975,47.8661,26.7975,33.5689,18.9731,10.4509,53.1161,49.6526,1.05,51.8482,-0.139,51.3325,-84.6278,51.2326
2010-02-08,36.7164,233465580.3204,551246.1019,26.9302,21.1038,-1.6603,95.0,10.0,-85.0,54.7093,48.7417,51.7255,-0.8122,-140.6964,-40.0941,49.9957,47.0813,51.5241,26.309,14.8855,1.2112,-0.2622,0.865,0.2569,52.6436,1.0,50.8073,-0.2074,-1.1835,-0.9761,0.101,-1.6603,-1.7612,51.0655,50.0403,22.1785,51.8,51.82,31.9839,6.0897,-4.8,1.9425,91112400.0,11.5076,2.191,-3.1677,-8.9203,0.9108,29.9529,51.278,51.7255,14.6543,29.5591,14.6543,9.894,3.4836,0.0,52.8487,49.2581,0.6895,51.6212,-0.1543,47.216,-95.4693,50.9511
2010-02-09,37.1509,233183212.952,350781.1576,27.5144,21.1624,-1.5778,90.0,5.0,-85.0,54.2905,48.6605,51.4755,0.0947,-108.266,-31.2028,49.7904,38.6147,51.3399,27.5094,14.7011,-0.0059,0.2103,0.8634,0.2538,52.5384,1.0,50.606,-0.17,-1.1885,-1.0186,0.1843,-1.5778,-1.7621,51.0508,50.0453,21.8594,51.705,51.82,30.0408,5.7852,-5.0,1.9417,92278700.0,13.3035,2.562,-3.0246,-9.1592,0.9084,34.3986,50.9213,51.4755,25.471,22.3076,25.471,32.9502,25.9526,67.4068,52.5774,49.104,1.17,51.3975,-0.1687,47.5773,-86.0841,50.7477
2010-02-10,36.9037,233416144.4127,310998.1308,28.2549,21.5809,-1.5166,100.0,0.0,-100.0,53.8512,48.5858,51.2185,-0.3933,-129.2631,-33.7221,49.5607,42.324,51.1418,29.3019,13.7632,-2.9149,-0.0803,0.855,0.2379,52.4391,1.0,50.3789,-0.1494,-1.2053,-1.0559,0.2227,-1.5166,-1.7393,51.0329,50.0502,21.9995,51.44,51.37,31.3055,6.006,-5.14,1.9473,91187600.0,12.6864,2.4339,-2.9216,-9.4485,0.9055,33.139,50.6145,51.2185,23.6564,21.2606,23.6564,28.125,46.3575,71.6658,52.3037,48.911,0.89,51.1857,-0.1824,44.9905,-89.8113,50.5367
2010-02-11,37.2857,234545227.746,625704.4867,28.7265,21.8268,-1.4666,100.0,5.0,-95.0,53.417,48.61,51.0135,0.4924,-107.5941,-26.2039,49.4624,37.6874,51.0111,31.5899,12.5494,-3.6585,-1.3725,0.8439,0.2173,52.459,1.0,50.308,-0.0865,-1.164,-1.0775,0.2301,-1.4666,-1.6968,51.0202,50.0551,26.0391,51.305,51.29,29.1913,5.7057,-4.1,1.9636,92542500.0,13.211,2.5822,-2.8356,-7.6109,0.9239,36.8981,50.3304,51.0135,45.2555,31.461,45.2555,74.6914,79.6909,100.0,52.0313,48.9039,1.32,50.9948,-0.1943,49.8047,-77.8388,50.3988
2010-02-12,37.0685,235894755.6149,1126961.0009,29.1746,22.3919,-1.4276,95.0,0.0,-95.0,52.9845,48.6305,50.8075,-0.0164,-101.4849,-28.6064,49.3322,37.6874,50.8653,32.3337,13.7382,-1.5954,-1.9723,0.8548,0.2375,52.4094,1.0,50.2111,-0.0512,-1.1415,-1.0903,0.2177,-1.4276,-1.6453,51.0048,50.0598,22.0605,50.77,51.08,28.0001,5.4204,-4.12,1.9562,90431700.0,12.6719,2.4531,-2.7695,-7.6866,0.9231,35.6968,50.0471,50.8075,53.2022,40.7047,53.2022,56.7901,84.7897,82.7033,51.7625,48.8409,0.79,50.8203,-0.2048,53.8106,-81.746,50.2527
2010-02-16,36.7089,231389414.7058,-203948.0781,28.7106,22.484,-1.3915,90.0,0.0,-90.0,52.8173,48.4557,50.6365,-0.5057,-77.6145,-32.4387,49.1398,19.895,50.6877,32.0949,14.549,0.7502,-2.0878,0.8621,0.2512,52.2739,1.0,50.0914,-0.0471,-1.1492,-1.1021,0.1991,-1.3915,-1.5905,50.9848,50.0645,32.3852,50.765,50.775,25.5545,5.1494,-3.42,2.0562,85596700.0,17.0736,3.4404,-2.7091,-6.5242,0.9348,33.7806,48.56,50.6365,50.6807,49.7128,50.6807,20.5607,66.5911,17.07,51.4976,48.682,1.76,50.6515,-0.2147,49.8049,-90.0677,50.0806
2010-02-17,36.1021,229112016.4299,-1454496.8729,28.7071,22.9057,-1.3887,100.0,0.0,-100.0,52.6661,48.1729,50.4195,-0.7845,-137.7381,-38.3199,48.8341,28.6398,50.4498,32.9781,14.3924,2.932,-1.5486,0.8607,0.2486,52.1299,1.0,49.8493,-0.0837,-1.2067,-1.123,0.1565,-1.3887,-1.5451,50.9568,50.0689,32.3052,50.195,50.27,29.0198,5.8919,-4.34,2.1066,81594000.0,16.0981,3.2684,-2.7151,-8.2619,0.9174,30.84,50.7,50.4195,28.8029,44.2286,28.8029,9.058,33.2578,0.0,51.2347,48.3586,1.16,50.4635,-0.2251,43.369,-94.6352,49.8476
2010-02-18,36.0571,230641327.2407,-1347259.1334,28.8567,23.268,-1.3977,100.0,10.0,-90.0,52.5833,47.8807,50.232,0.0946,-145.806,-38.7357,48.5672,31.7007,50.2289,32.8125,13.5281,3.0612,-0.5912,0.8529,0.2339,51.9192,1.0,49.6564,-0.0958,-1.2428,-1.147,0.105,-1.3977,-1.5026,50.9286,50.0732,32.2765,50.165,50.075,29.8948,5.9873,-3.75,2.0806,78899500.0,15.5033,3.105,-2.7461,-7.2282,0.9277,30.6321,50.7,50.232,16.0105,31.8314,16.0105,18.4127,5.69,0.0,50.9728,48.0953,0.74,50.2605,-0.2354,47.7258,-88.5149,49.6295
2010-02-19,36.6714,231867466.0896,-790775.9578,28.2792,23.2563,-1.3997,95.0,5.0,-90.0,52.3004,47.8386,50.0695,0.5468,-88.5881,-26.4699,48.4934,17.3052,50.1071,31.9942,11.8026,1.4231,-0.0877,0.8368,0.2045,51.6519,1.0,49.5988,-0.0356,-1.1915,-1.1559,0.0699,-1.3997,-1.4696,50.9088,50.0774,31.7306,49.86,50.075,27.8595,5.6879,-3.25,2.0854,81788200.0,19.6397,4.0097,-2.7615,-6.2261,0.9377,36.7651,50.637,50.0695,23.9717,22.9284,23.9717,44.4444,33.3333,100.0,50.7153,48.11,1.39,50.0615,-0.244,50.4654,-72.2772,49.5074
2010-02-22,36.4317,229595613.9157,-1214097.0815,27.7305,23.2452,-1.3815,90.0,0.0,-90.0,52.1298,47.7172,49.9235,-0.7826,-77.5812,-29.0468,48.3792,17.3052,49.9664,31.4428,11.8305,-0.9004,0.1236,0.8371,0.205,51.3697,1.0,49.5277,-0.0059,-1.1633,-1.1574,0.0571,-1.3815,-1.4386,50.886,50.0815,38.2384,49.86,49.88,26.9025,5.4035,-2.92,2.0652,79218400.0,18.965,3.8092,-2.7364,-5.6644,0.9434,35.4766,50.5753,49.9235,32.381,24.121,32.381,34.2857,59.6638,78.9914,50.4639,48.0561,0.69,49.8767,-0.2513,45.9236,-76.824,49.3703
2010-02-23,36.1395,227580260.0696,-1918150.3939,27.3813,23.4926,-1.2862,85.0,0.0,-85.0,51.9393,47.5727,49.756,-0.4615,-96.5788,-32.0995,48.2172,20.7463,49.802,31.8265,12.3203,-2.5238,-0.6239,0.8417,0.2134,51.1535,1.0,49.4179,-0.0013,-1.159,-1.1577,0.12,-1.2862,-1.4062,50.8595,50.0853,37.8294,49.81,49.63,27.7592,5.5134,-3.35,2.0586,77035100.0,18.2202,3.6188,-2.5581,-6.4935,0.9351,33.9502,50.5148,49.756,39.0212,31.7913,39.0212,38.3333,77.6982,54.1031,50.2189,47.927,0.78,49.702,-0.258,37.1121,-83.4135,49.21
2010-02-24,36.3568,227215414.2362,-2147882.2056,27.0902,23.795,-1.2324,80.0,0.0,-80.0,51.7096,47.5104,49.61,0.1458,-84.1171,-27.7958,48.1373,21.56,49.6808,32.533,12.9296,-1.7613,-1.4032,0.8474,0.2238,51.0061,1.0,49.3582,0.0307,-1.1194,-1.15,0.1422,-1.2324,-1.3747,50.8362,50.0891,42.8755,49.81,49.555,26.8691,5.3277,-2.92,2.0429,79536900.0,17.3381,3.4378,-2.4584,-5.6754,0.9432,36.1021,50.4555,49.61,42.3545,37.9189,42.3545,54.4444,74.095,89.1904,49.9818,47.9123,0.96,49.5411,-0.2634,36.2368,-75.5611,49.0932
2010-02-25,37.6978,230115567.6286,-1123825.3032,25.7674,23.5987,-1.0383,100.0,20.0,-80.0,51.5897,47.5543,49.572,0.7139,4.4188,-5.47,48.4003,0.6345,49.7417,32.9967,15.4731,1.1082,-1.6579,0.8701,0.2668,50.8954,1.0,49.3695,0.1739,-0.9327,-1.1066,0.2888,-1.0383,-1.3271,50.8311,50.0928,50.0526,49.81,49.555,22.7711,5.0613,-0.76,2.2086,84109700.0,23.0619,5.126,-2.0746,-1.4879,0.9851,47.265,47.55,49.572,58.1629,46.5129,58.1629,81.7109,81.0978,100.0,49.7612,48.3795,3.39,49.4067,-0.2646,53.8615,-30.9227,49.1609
2010-02-26,36.8362,226859946.2,-1638606.5429,24.5108,23.4121,-0.969,95.0,15.0,-80.0,51.4335,47.5475,49.4905,-0.9821,3.7536,-15.4581,48.4243,0.6345,49.6873,33.4356,18.5832,3.1338,-0.7573,0.8956,0.3187,50.7835,1.0,49.3649,0.1912,-0.8676,-1.0588,0.3071,-0.969,-1.2761,50.8145,50.0964,48.2405,49.81,49.555,21.5756,4.8082,-1.63,2.2662,80733500.0,21.8512,4.8697,-1.9403,-3.2087,0.9679,42.2709,47.55,49.4905,61.3143,53.9439,61.3143,47.7876,83.8942,62.4924,49.5579,48.4765,1.17,49.2835,-0.2642,50.5966,-59.601,49.1226
2010-03-01,36.9336,226303533.1565,-1877275.1508,23.3006,23.1529,-0.8542,90.0,10.0,-80.0,51.2739,47.5621,49.418,0.2174,-9.6431,-14.0245,48.4744,0.3072,49.6504,34.4226,20.828,2.2033,-0.0199,0.9123,0.3556,50.6965,1.0,49.3636,0.21,-0.7963,-1.0063,0.3623,-0.8542,-1.2164,50.7993,50.0999,48.114,49.81,49.555,21.2555,4.5978,-1.45,2.1938,83293000.0,21.3865,4.6262,-1.7142,-2.8571,0.9714,42.9877,47.55,49.418,60.3736,59.9503,60.3736,51.6224,76.7894,67.8759,49.3732,48.6002,0.46,49.1679,-0.2622,49.4966,-56.3591,49.1044
2010-03-02,36.5516,224148135.4293,-2490059.2991,22.3909,22.9143,-0.8297,85.0,5.0,-80.0,50.9742,47.6188,49.2965,-0.6477,-43.0551,-18.2179,48.4303,5.1073,49.5684,35.9797,21.4215,1.2969,-0.0192,0.9165,0.3652,50.6609,1.0,49.3423,0.1874,-0.7721,-0.9594,0.3246,-0.8297,-1.1543,50.7792,50.1033,42.6768,49.81,49.555,22.7159,4.8679,-2.43,2.1961,79780500.0,20.5083,4.3949,-1.6686,-4.7442,0.9526,40.891,47.5839,49.2965,45.3294,55.6725,45.3294,36.5782,57.7562,42.9004,49.2055,48.5784,0.88,49.062,-0.2597,45.14,-69.0773,49.0446
2010-03-03,36.6639,225156589.9747,-2193502.7953,21.5267,22.6989,-0.7728,80.0,0.0,-80.0,50.5154,47.8226,49.169,0.3636,-46.2688,-16.4593,48.4247,5.1073,49.5086,36.3067,24.266,3.5324,0.1114,0.9352,0.411,50.596,1.0,49.3262,0.1817,-0.7323,-0.914,0.3121,-0.7728,-1.0849,50.7608,50.1066,39.0451,49.48,49.445,22.2353,4.6245,-2.55,2.1249,81999100.0,20.0744,4.1751,-1.5573,-4.9524,0.9505,41.7703,47.6175,49.169,43.0678,49.5903,43.0678,41.0029,41.5238,13.7952,49.0541,48.6078,0.44,48.9831,-0.2565,47.8485,-63.3245,49.0107
2010-03-04,36.5665,225640055.1921,-1718945.0387,20.8382,22.7957,-0.6871,75.0,0.0,-75.0,50.1842,47.9518,49.068,-0.1884,-53.8886,-17.5779,48.4012,7.7555,49.4421,35.7205,26.7123,2.9599,1.5247,0.9495,0.4495,50.4948,1.0,49.31,0.1687,-0.7032,-0.8719,0.3186,-0.6871,-1.0057,50.7413,50.1098,38.176,49.225,49.245,22.6587,4.6333,-2.02,2.0947,80036800.0,19.397,3.9664,-1.3874,-3.974,0.9603,41.2111,47.6507,49.068,33.4441,40.6138,33.4441,22.7513,23.9862,15.2631,48.9179,48.6058,0.69,48.9404,-0.2528,50.4041,-62.8319,48.9765
2010-03-05,37.2558,227450984.0581,-792335.4046,19.867,22.8683,-0.5068,70.0,70.0,0.0,50.2087,47.9433,49.076,0.7423,67.7132,-6.9141,48.5525,1.4154,49.4695,34.9109,28.9884,-1.9722,1.675,0.9612,0.4846,50.3299,1.0,49.3122,0.2183,-0.599,-0.8173,0.4017,-0.5068,-0.9085,50.7312,50.1129,42.2782,49.225,49.245,21.5283,4.4017,0.16,2.0557,82318100.0,22.1465,4.528,-1.0245,0.3228,1.0032,46.543,47.6836,49.076,52.2859,42.9326,52.2859,93.1034,43.0194,100.0,48.7994,48.8498,1.02,48.9293,-0.2471,54.7251,-35.6932,49.0395
2010-03-08,38.2072,224751761.1665,-1200080.9831,19.8503,23.3903,-0.2753,65.0,100.0,35.0,50.5323,47.7517,49.142,-0.4337,285.6538,5.5354,48.9175,19.5327,49.6152,34.54,32.5349,-3.2406,0.5488,0.9764,0.5378,50.1844,1.0,49.3421,0.3265,-0.4092,-0.7357,0.5208,-0.2753,-0.7962,50.7339,50.116,49.1504,49.565,49.645,19.5094,4.1816,1.32,2.1013,85764800.0,28.9809,6.2116,-0.5565,2.657,1.0266,52.7677,47.7161,49.142,64.6103,50.1135,64.6103,77.9762,71.7544,100.0,48.7045,49.3848,2.01,48.9454,-0.2377,50.9172,-17.6611,49.2228
2010-03-09,37.945,223680593.1665,-1598613.903,19.585,23.5497,-0.1298,60.0,95.0,35.0,50.7594,47.6886,49.224,-0.66,178.3642,2.0869,49.1717,14.5442,49.7138,33.5556,39.3288,-2.4979,-0.1092,0.9951,0.6338,50.0494,1.0,49.3724,0.3615,-0.2838,-0.6453,0.5438,-0.1298,-0.6737,50.7331,50.1191,47.0756,49.565,49.645,21.0828,4.4025,1.64,2.0614,82417400.0,28.2592,5.9011,-0.2624,3.3463,1.0335,51.0435,47.7966,49.224,79.5464,65.4809,79.5464,67.5595,95.0267,85.0802,48.6351,49.7352,0.52,48.9929,-0.2261,55.7842,-26.0143,49.3664
2010-03-10,37.9675,225421230.6665,-1062482.3564,19.2015,23.7282,0.0618,55.0,90.0,35.0,50.9346,47.6224,49.2785,0.2292,143.2314,2.3747,49.3986,11.9145,49.8058,32.2087,52.5417,-0.1464,-0.7174,0.9913,0.7938,49.9101,0.0,49.393,0.3723,-0.1799,-0.5522,0.6132,0.0618,-0.5514,50.7325,50.1222,44.0557,49.565,49.645,21.7167,4.4124,1.09,2.0045,84616100.0,27.5916,5.606,0.125,2.198,1.022,51.1874,47.8755,49.2785,71.3294,71.8287,71.3294,68.4524,90.4685,86.3254,48.5914,50.0305,0.48,49.067,-0.213,58.1006,-25.2983,49.505
2010-03-11,37.9001,226202163.9998,-498087.7216,18.8021,23.7643,0.2922,50.0,85.0,35.0,51.0968,47.5932,49.345,0.2708,118.076,1.4332,49.5796,11.2134,49.8805,30.8545,66.2907,2.6737,-0.2879,0.9317,0.9156,49.7953,1.0,49.4168,0.3589,-0.1036,-0.4625,0.7035,0.2922,-0.4113,50.7311,50.1252,43.9683,49.565,49.645,21.4822,4.2517,1.33,1.9561,83444700.0,26.9085,5.3257,0.5914,2.7,1.027,50.7166,47.9528,49.345,65.3604,72.0787,65.3604,60.0694,79.4848,67.0489,48.5724,50.2476,0.49,49.1532,-0.199,62.7231,-27.4463,49.63
2010-03-12,37.6603,224854273.2023,-650792.6501,18.5916,23.8831,0.4588,45.0,80.0,35.0,51.1593,47.5807,49.37,-0.6994,104.8912,-1.9423,49.6789,14.5927,49.9176,30.411,82.1831,4.2258,0.6714,0.7967,0.9907,49.6994,1.0,49.4243,0.3154,-0.0682,-0.3836,0.7242,0.4588,-0.2654,50.7265,50.1282,44.2066,49.565,49.645,20.5897,4.0392,0.5,1.9512,81886500.0,27.6257,5.4194,0.9288,1.0046,1.01,49.0289,48.0285,49.37,44.561,60.417,44.561,5.1613,51.1248,0.0,48.5749,50.3396,0.815,49.2397,-0.1851,57.2582,-35.0835,49.718
2010-03-15,37.6603,224854273.2023,-654099.8799,18.3917,23.5511,0.4277,40.0,75.0,35.0,51.2411,47.5779,49.4095,0.0,73.954,-1.9423,49.7656,14.5927,49.9512,31.0877,87.7465,3.0178,2.2232,0.7344,0.9992,49.6553,0.0,49.4349,0.2752,-0.0396,-0.3148,0.5534,0.4277,-0.1257,50.7219,50.1312,44.7425,49.565,49.645,20.5897,3.8372,0.79,1.8536,81886500.0,27.6257,5.1485,0.8654,1.5966,1.016,49.0289,48.1028,49.4095,24.9182,44.9466,24.9182,9.5238,22.3496,0.0,48.596,50.4114,0.0,49.3405,-0.1714,57.8223,-35.0835,49.8038
2010-03-16,37.9974,226218223.996,-162004.8687,17.8727,23.2899,0.4994,35.0,70.0,35.0,51.3396,47.6124,49.476,0.746,58.4327,-1.2423,49.852,8.013,49.9872,32.6124,87.0792,-1.3406,2.3249,0.7422,0.9987,49.6625,0.0,49.4545,0.2422,-0.0121,-0.2543,0.4837,0.4994,0.0157,50.718,50.1341,38.1855,49.565,49.645,22.7184,4.1653,1.33,1.8214,83507800.0,26.6764,4.891,1.0099,2.7143,1.0271,49.3788,48.1755,49.476,19.9992,29.8261,19.9992,45.3125,5.4046,16.2137,48.6329,50.4818,0.63,49.457,-0.158,57.6942,-33.6516,49.8914
2010-03-17,37.9823,227094079.8099,332715.8375,17.4063,23.1315,0.5335,30.0,65.0,35.0,51.381,47.783,49.582,0.2326,59.4031,-1.4797,49.9234,8.5445,50.018,34.5772,86.1461,-3.2902,1.4213,0.753,0.9977,49.7,0.0,49.4921,0.2099,0.0081,-0.2018,0.3823,0.5335,0.1513,50.7139,50.137,43.6527,49.565,49.645,22.1711,3.9571,2.12,1.7738,81525600.0,26.3139,4.6965,1.0779,4.3993,1.044,49.2602,48.2468,49.582,32.8621,25.9265,32.8621,43.75,9.9728,13.7048,48.683,50.53,0.43,49.5878,-0.145,55.5376,-34.1289,49.9709
2010-03-18,38.3145,228007365.8905,795445.7123,17.1817,22.7304,0.6522,25.0,60.0,35.0,51.4505,47.9755,49.713,0.8645,79.4506,3.8706,50.0652,12.9142,50.0877,35.0536,96.1135,-3.9945,0.7602,0.6278,0.9943,49.7266,1.0,49.5624,0.2086,0.0589,-0.1497,0.3722,0.6522,0.2801,50.7143,50.1399,47.471,49.62,49.645,21.3132,3.7592,2.62,1.7377,82778500.0,27.6344,4.8742,1.3165,5.4436,1.0544,51.9353,48.3167,49.713,55.7292,36.1968,55.7292,78.125,43.3062,100.0,48.7456,50.6793,0.6825,49.7295,-0.1319,63.1998,-23.6277,50.0821
2010-03-19,38.1258,227349933.2818,703247.9481,17.0959,22.4132,0.7346,20.0,55.0,35.0,51.5232,48.0578,49.7905,-0.337,71.7233,0.6954,50.1422,15.4652,50.127,34.5883,106.7255,-3.2748,-0.1638,0.4737,0.9577,49.7374,1.0,49.5904,0.1822,0.0781,-0.1041,0.3423,0.7346,0.3923,50.7122,50.1428,46.9622,49.62,49.645,20.2039,3.5713,1.55,1.7501,80452200.0,27.5963,4.8779,1.4813,3.1665,1.0317,50.3477,48.3851,49.7905,59.2817,49.291,59.2817,55.9701,53.0271,45.3765,48.8183,50.7318,0.92,49.8719,-0.1192,57.2501,-29.5943,50.157
2010-03-22,37.9823,227670213.2818,703506.322,16.8946,22.1379,0.8388,15.0,50.0,35.0,51.5355,48.2135,49.8745,0.44,38.4884,-1.7083,50.1739,13.0705,50.1444,33.5437,124.5474,-0.6985,-0.5734,0.1814,0.8237,49.716,0.0,49.6147,0.1449,0.0771,-0.0679,0.3389,0.8388,0.4999,50.7081,50.1456,42.7572,49.62,49.645,20.6028,3.5627,1.68,1.7186,79117700.0,26.7983,4.634,1.6907,3.4547,1.0345,49.1458,48.4522,49.8745,58.6287,57.8799,58.6287,41.791,48.4588,0.0,48.8983,50.7204,0.5,50.001,-0.1074,57.0105,-34.1289,50.2065
2010-03-23,37.7936,227873673.2818,704394.1729,16.5896,21.8399,0.844,10.0,45.0,35.0,51.4481,48.4829,49.9655,-0.45,11.4992,-4.8541,50.1558,10.7939,50.1364,32.5965,145.5004,0.5404,-0.3677,-0.1822,0.5664,49.6651,0.0,49.6318,0.0987,0.0554,-0.0432,0.2572,0.844,0.5868,50.7017,50.1484,42.831,49.765,49.645,20.9766,3.5446,1.82,1.6877,77083100.0,26.0529,4.4023,1.7004,3.7728,1.0377,47.573,48.518,49.9655,38.4537,52.1214,38.4537,17.6,15.1255,0.0,48.9822,50.6411,0.47,50.1032,-0.0968,62.168,-40.0955,50.2242
2010-03-24,37.4237,227597452.5045,552833.1217,15.9116,20.8395,0.7029,5.0,40.0,35.0,51.3616,48.6734,50.0175,-0.5531,-45.5049,-10.7475,50.0512,3.0288,50.0824,31.5835,164.609,1.0543,-0.1796,-0.4941,0.2654,49.6284,0.0,49.6306,0.0336,-0.0012,-0.0348,0.0705,0.7029,0.6324,50.6903,50.1511,37.4891,49.895,49.645,23.3724,3.9363,1.04,1.6988,74480400.0,24.8324,4.1822,1.4155,2.143,1.0214,44.6263,48.5824,50.0175,25.2762,40.7862,25.2762,16.4376,0.0,0.0,49.0657,50.4445,0.789,50.1734,-0.0883,58.5402,-51.79,50.1865
2010-03-25,36.797,225154131.1209,-336847.1234,15.3427,19.9267,0.5226,0.0,35.0,35.0,51.3841,48.4929,49.9385,-0.6604,-83.4768,-19.6243,49.8107,4.5341,49.9546,30.3821,185.8986,0.8153,0.2736,-0.776,-0.1028,49.6074,0.0,49.5985,-0.0616,-0.1118,-0.0502,-0.1169,0.5226,0.6395,50.6708,50.1537,28.9306,49.87,50.06,24.7333,4.3505,-1.58,1.8044,71763700.0,22.5877,3.9731,1.0519,-3.1399,0.9686,40.1879,48.6456,49.9385,12.4433,25.3911,12.4433,3.2922,0.0,0.0,49.1424,50.0645,1.59,50.2072,-0.0828,43.4167,-89.2857,50.0649
