date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2000-01-26,1404.09,-1215783803.3199,-625020191.6269,,,,,,,-0.4726,,,,,,,,,,,0.0,,,,,,,,,,,,1079500000.0,,,,,,,1384.1556,,18.9296,20.202,,,,12.5699,,,,,
2000-01-27,1398.5601,-1044243645.0537,-524010920.3597,,,,,,,-0.1155,,,,,,,,,,,0.0,,,,,,,,,,,,-50000000.0,,,,,,,1473.0,,27.0911,33.177,,,,47.87,,,,,
2000-01-28,1360.16,-1935159419.9521,-718524790.4581,,,,,,,-0.9065,,,,,,,,,,,0.0,,,,,,,,,,,,-1145800000.0,,,,,,,1471.9799,,19.1415,4.0454,,,,42.3601,,,,,
2000-01-31,1394.46,-942256799.199,-416854649.7625,,,,,,1369.1181,0.7736,-127.0856,,,,1425.5855,,,,,,0.0,,,,,,1412.655,1414.07,,188.96,,,-152000000.0,,82.86,,,,,1469.6643,1425.5855,33.9053,64.4935,,,,44.34,1435.8946,,,-65.3371,1419.3417
2000-02-01,1409.28,-188619781.9711,-15754664.0179,,,,95.0,-95.0,1368.1070000000002,0.535,-58.9786,-13.3213,,29.9686,1424.0326,,,,,,0.0,1394.7704,,,,39.8603,1412.655,1411.57,32.0332,179.512,-45.9399,2.0877,829000000.0,17.2606,96.727,,-3.1569,0.9684,43.3393,1466.0786,1423.2885,51.5328,86.0594,,,,27.7,1433.8586,,,-51.8639,1417.7888
2000-02-02,1409.12,-544121078.6128,36649887.0387,,,,90.0,-50.0,1369.2734,-0.0093,-33.0565,-13.3637,,26.0678,1422.6124,,,,,,0.0,1394.8734,,,,44.5873,1412.655,1411.57,31.0352,170.5364,9.7,2.0443,-209600000.0,18.2005,100.0106,,0.6931,1.0069,43.3182,1462.6004,1423.7735,78.0827,83.6952,,,,17.12,1431.3979,,,-51.9942,1416.4394
2000-02-03,1424.97,534240169.342,397871247.0894,,,,85.0,-50.0,1371.3305,0.5814,-21.8263,-7.8728,,23.5819,1422.8369,,,,,,0.0,1395.2378,,,,49.7034,1412.655,1411.57,29.495,162.0095,22.86,2.0161,936900000.0,18.2385,100.1802,,1.6304,1.0163,46.0636,1459.2266,1424.9165,89.5612,98.9291,,,,27.26,1428.2366,,,-39.0933,1416.5533
2000-02-04,1424.37,744374.9361,339724846.4274,,,,80.0,-50.0,1373.2844,-0.0393,4.9089,-8.0503,,18.7523,1422.9829,,,,,,0.0,1395.5668,,,,49.637,1412.655,1411.57,28.6558,153.9091,20.92,1.9698,-108200000.0,19.6057,105.3012,,1.4906,1.0149,45.9749,1455.954,1425.9625,89.7232,86.5454,,,,15.28,1424.5256,,,-39.5816,1416.5013
2000-02-07,1424.24,532203409.7252,454154207.5506,,,,75.0,-50.0,1372.9042,-0.0094,-10.1985,-8.0907,,21.0915,1423.1026,,,,,,0.0,1395.8761,,,,44.5955,1412.655,1411.57,29.2931,153.5137,-17.23,1.92,-1026300000.0,19.0887,100.0361,,-1.1953,0.988,45.9547,1452.7796,1425.101,87.5486,77.1713,,,,13.8201,1420.6766,,,-39.6875,1416.3372
2000-02-08,1441.72,1566801475.9864,788869766.5886,,,-16.2793,70.0,-50.0,1373.6514,0.9937,36.7258,-1.7654,,14.1356,1424.8757,,,,,,0.0,1396.3399,,,,44.5145,1412.655,1411.57,28.2935,145.838,-15.88,1.8628,21400000.0,21.2852,109.7142,-1.1425,-1.0895,0.9891,49.1173,1449.7004,1424.307,87.8209,99.7461,,,,17.59,1417.4786,,,-25.4599,1417.92
2000-02-09,1411.71,520129060.8287,521051293.5005,,,-13.7575,65.0,-50.0,1372.4681,-0.9122,-1.2364,-11.1604,,18.3689,1423.6218,,,,,,0.0,1396.5728,,,,44.4698,1412.655,1411.57,28.9214,151.136,-26.8501,1.9239,-1029100000.0,19.9452,104.2285,-0.9667,-1.8665,0.9813,44.4198,1446.7136,1422.9645,68.5241,28.6551,0.0,,,32.9,1414.7825,,,-49.8861,1416.7203
2000-02-10,1416.83,866749743.5353,474409290.5074,,,-13.8605,60.0,-50.0,1371.817,0.3274,-22.9463,-9.2834,,20.0883,1422.975,,,,,,0.0,1396.7685,,,,44.3225,1412.655,1411.57,29.0558,148.7992,-15.42,1.8764,29700000.0,19.3349,99.0171,-0.9735,-1.0766,0.9892,45.3583,1444.55,1422.1935,51.8944,27.282,19.9788,,,15.6699,1412.5657,,,-45.7187,1416.136
