date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2010-04-30,31.4997,-63716320.6876,-393496.8991,16.6574,15.8995,-0.2321,55.0,80.0,25.0,34.7065,37.4455,36.076,-0.7522,-122.9902,-14.951,35.5754,20.5808,36.2091,20.7857,44.8062,0.2842,1.2871,1.0,0.7047,36.1175,1.0,36.8234,-0.4319,-0.4652,-0.0333,-0.6111,-0.2321,0.379,30.6167,36.658,48.9179,36.16,36.14,29.2112,6.687,-1.13,3.2787,105786382.0,19.2396,4.4043,-0.6425,-3.1354,0.9686,42.5245,34.5187,36.076,25.5746,8.2,8.2,5.0794,8.1516,1.1239,36.466,35.418,1.13,36.0645,-0.1342,41.6605,-84.9432,35.9766
2010-05-03,31.0395,-63666889.8213,-421086.004,17.15,16.1152,-0.2728,100.0,75.0,-25.0,34.4472,37.5518,35.9995,-0.3209,-190.2723,-18.4912,35.3076,26.5093,36.0368,20.5068,-21.42,-1.4033,1.1618,0.4,-0.3652,36.0576,1.0,36.7761,-0.456,-0.5525,-0.0965,-0.5071,-0.2728,0.2344,30.6468,36.6355,44.3882,35.905,35.9,31.6499,7.2027,-1.53,3.3078,105075338.0,18.3858,4.1841,-0.7567,-4.2583,0.9574,40.7544,37.9,35.9995,14.5831,12.2601,12.2601,13.5501,8.1516,0.0,36.3555,35.0787,1.01,36.0399,-0.1411,36.0299,-87.5,35.817
2010-05-04,29.5507,-64525068.8213,-667148.8647,18.0363,16.5293,-0.3332,100.0,70.0,-30.0,33.7309,37.8931,35.812,-0.7187,-262.5898,-28.611,34.7808,34.8773,35.7238,20.0709,300.6461,-3.1139,0.456,-0.2479,-0.8603,35.9488,1.0,36.5558,-0.514,-0.7462,-0.2321,-0.4262,-0.3332,0.093,30.6766,36.5966,39.0619,35.08,35.205,35.0179,8.2325,-3.75,3.5892,103849368.0,16.9077,3.9749,-0.9278,-10.274,0.8973,35.6945,37.86,35.812,9.4892,8.0076,8.0076,5.3933,0.3746,0.0,36.2357,34.3803,1.89,35.991,-0.1532,30.4351,-95.5473,35.5075
2010-05-05,29.5778,-64611068.7066,-734524.6472,18.9325,17.0142,-0.3792,100.0,65.0,-35.0,33.1891,38.1109,35.65,0.2151,-223.9261,-28.3061,34.3366,35.9597,35.4435,19.4627,296.7704,-2.9684,-1.0968,-0.3128,-0.8928,35.7905,1.0,36.3797,-0.5886,-0.887,-0.2984,-0.3646,-0.3792,-0.0146,30.706,36.5584,38.2432,35.08,35.107,34.1872,8.0169,-3.24,3.5769,104370976.0,16.103,3.7762,-1.0605,-8.995,0.91,35.8469,37.753,35.65,10.1437,10.1634,10.1634,11.5469,0.5646,1.6939,36.1019,33.826,1.116,35.9184,-0.1687,30.5363,-91.6577,35.2187
2010-05-06,28.9191,-64184617.9542,-559623.6236,20.3457,17.678,-0.5451,100.0,60.0,-40.0,32.5481,38.2979,35.423,-0.1442,-233.2709,-32.4101,33.8264,47.196,35.1203,18.9086,304.1847,-1.1397,-1.6441,-0.1876,-0.8272,35.5759,1.0,36.0543,-0.68,-1.0455,-0.3655,-0.3462,-0.5451,-0.1988,30.735,36.5133,35.1831,34.73,33.915,39.266,10.0001,-4.54,3.9731,103075378.0,14.086,3.5874,-1.532,-12.4078,0.8759,33.7949,37.5898,35.423,11.8982,17.5235,17.5235,35.6303,0.5646,0.0,35.9495,33.1953,3.19,35.8088,-0.1878,39.9856,-73.4003,34.8759
2010-05-07,28.9822,-63616505.8236,-256435.3793,21.6882,18.4459,-0.7118,95.0,55.0,-40.0,32.0705,38.2765,35.1735,-0.2668,-181.3414,-31.6495,33.4054,47.196,34.8345,18.4619,313.3796,-0.5647,-1.5911,-0.0283,-0.7268,35.3285,1.0,35.6926,-0.7744,-1.1522,-0.3777,-0.3705,-0.7118,-0.3413,30.7637,36.4694,37.2451,34.73,33.915,36.5483,9.5001,-4.99,4.0463,104293535.0,13.1111,3.408,-2.008,-13.4465,0.8655,34.1753,37.2834,35.1735,19.4318,30.6085,30.6085,44.6483,2.3863,5.465,35.7771,32.7119,1.799,35.6565,-0.2089,46.9291,-72.522,34.5613
2010-05-10,30.3537,-63733033.7223,-146168.5763,22.1519,18.9669,-0.8528,90.0,50.0,-40.0,31.9081,38.2019,35.055,0.1139,-70.5591,-16.369,33.3248,30.9627,34.7208,17.9044,-35.0798,-0.6641,-1.7111,0.1723,-0.5747,35.1126,1.0,35.6303,-0.8398,-1.1014,-0.2615,-0.4222,-0.8528,-0.4306,30.7921,36.4411,41.566,34.73,33.915,33.81,9.0251,-2.37,3.9675,104835047.0,17.823,4.7576,-2.4121,-6.5815,0.9342,41.8155,36.9893,35.055,34.8021,56.2742,56.2742,88.5442,35.155,100.0,35.5913,32.7274,2.0,35.471,-0.2272,50.3705,-53.4504,34.4152
2010-05-11,29.8484,-63876965.7787,-133567.9407,22.7243,19.2957,-1.0682,85.0,45.0,-40.0,31.6876,38.1054,34.8965,-0.4507,-86.6487,-19.9713,33.1601,33.5997,34.5645,17.273,-17.8397,-0.5387,-2.0861,0.4565,-0.3064,34.9177,1.0,35.5203,-0.8906,-1.0937,-0.2031,-0.5108,-1.0682,-0.5574,30.8202,36.4075,42.9084,34.73,33.915,34.724,9.0938,-3.17,3.9584,104233919.0,17.2582,4.5197,-3.0307,-8.7448,0.9126,40.0143,36.7069,34.8965,52.1133,69.4572,69.4572,75.179,61.0027,77.5432,35.3953,32.612,0.83,35.242,-0.2442,51.8888,-60.4768,34.2271
2010-05-12,30.2094,-63510273.5519,404.2044,23.2168,19.6761,-1.2796,80.0,40.0,-40.0,31.5629,37.9381,34.7505,0.7543,-65.6512,-16.2077,33.0971,32.5736,34.4612,16.7396,-2.4399,0.5101,-2.2749,0.6764,-0.0426,34.7692,1.0,35.4435,-0.9211,-1.0433,-0.1222,-0.6305,-1.2796,-0.649,30.8479,36.3782,42.3208,34.73,33.915,33.9462,8.6391,-2.92,3.8007,104955034.0,17.2649,4.3938,-3.6423,-8.022,0.9198,41.8961,36.4359,34.7505,69.5159,82.8162,82.8162,84.7255,92.5144,100.0,35.1942,32.6376,0.5701,34.997,-0.2586,51.9609,-55.458,34.0922
2010-05-13,30.2004,-63625242.1233,18593.336,23.4923,20.1021,-1.4315,75.0,35.0,-40.0,31.4385,37.8275,34.633,0.2024,-52.0739,-16.2769,33.0472,28.7277,34.3668,16.4173,19.5114,1.2799,-1.8464,0.9027,0.334,34.5954,1.0,35.3843,-0.9354,-0.9927,-0.0573,-0.7638,-1.4315,-0.6677,30.8755,36.3492,46.3794,34.73,33.915,32.8063,8.2072,-2.35,3.7372,104472166.0,18.1638,4.544,-4.0862,-6.5606,0.9344,41.8616,36.1756,34.633,77.4601,80.1068,80.1068,80.4158,92.3652,99.5524,34.9921,32.6718,0.84,34.746,-0.2706,55.0298,-55.5834,33.9703
2010-05-14,30.0018,-63386176.0798,100410.5095,23.879,20.64,-1.4505,70.0,30.0,-40.0,31.2986,37.7824,34.5405,-0.2174,-64.6397,-17.8462,32.9703,31.2258,34.2604,16.2725,33.4749,2.2974,-1.3776,0.9798,0.5516,34.4078,1.0,35.3339,-0.9402,-0.9593,-0.0191,-0.8947,-1.4505,-0.5559,30.9027,36.3182,47.8656,34.73,33.915,33.5838,8.2368,-1.85,3.6881,104049203.0,17.6009,4.3168,-4.1557,-5.2707,0.9473,41.0769,35.9258,34.5405,76.912,67.8131,67.8131,38.2979,85.3396,56.4663,34.7914,32.6572,0.76,34.4827,-0.2808,56.8834,-58.3438,33.8386
2010-05-17,29.0093,-63987311.6681,-66517.4712,24.5367,21.0534,-1.5397,65.0,25.0,-40.0,31.001,37.779,34.39,-0.3882,-89.0404,-25.2231,32.7103,37.0336,34.0595,16.2487,44.4644,2.5261,0.0198,1.0,0.7005,34.1702,1.0,35.2088,-0.9542,-1.01,-0.0558,-1.0287,-1.5397,-0.511,30.9295,36.2765,45.7237,34.73,33.915,35.7001,8.925,-3.01,3.888,102400928.0,16.4041,4.101,-4.4356,-8.5609,0.9144,37.3884,35.686,34.39,65.018,47.1342,47.1342,22.6891,52.0062,0.0,34.5906,32.3737,1.7,34.2007,-0.2918,53.0813,-72.1455,33.6109
2010-05-18,28.2694,-63555967.4458,8486.7412,25.5536,21.5359,-1.6581,100.0,20.0,-80.0,30.6158,37.6772,34.1465,-0.3294,-124.5866,-30.1451,32.3437,44.8739,33.7995,16.4362,50.5687,0.886,0.6689,0.9953,0.7724,33.8641,1.0,34.8948,-0.9841,-1.1036,-0.1195,-1.1708,-1.6581,-0.4873,30.956,36.227,37.081,34.37,33.875,38.9752,10.2387,-4.87,4.1924,99930502.0,14.8305,3.8959,-4.8014,-13.453,0.8655,34.9274,35.4557,34.1465,49.0642,32.2452,32.2452,35.7488,18.8221,0.0,34.3859,31.9426,2.52,33.9127,-0.3048,53.1009,-81.6149,33.3195
2010-05-19,28.0709,-63094619.95,185191.1457,26.5196,22.0248,-1.7346,95.0,15.0,-80.0,30.2265,37.6085,33.9175,0.4215,-120.5475,-31.42,31.9944,44.8739,33.5434,16.8446,47.2641,-0.0137,0.5891,0.9992,0.7345,33.613,1.0,34.6065,-1.0236,-1.1819,-0.1583,-1.303,-1.7346,-0.4316,30.9821,36.1758,29.9438,34.26,33.875,37.1728,9.7268,-4.58,4.2055,98421771.0,14.1447,3.7011,-5.0518,-12.8327,0.8717,34.29,35.1754,33.9175,36.3346,29.6242,29.6242,30.4348,0.0,0.0,34.1751,31.5473,1.21,33.6409,-0.3194,51.5697,-84.3478,33.0303
2010-05-20,27.0964,-59294288.7518,1449840.0428,28.1151,22.7011,-1.7162,100.0,10.0,-90.0,29.7289,37.4651,33.597,0.7558,-185.3949,-37.3301,31.5046,58.4302,33.2088,17.2746,38.5736,-0.9551,0.5578,0.9937,0.6235,33.3126,1.0,34.0355,-1.0821,-1.3159,-0.2338,-1.4146,-1.7162,-0.3016,31.0078,36.1144,21.4891,33.72,32.03,44.9558,13.4004,-6.41,4.963,93570760.0,11.7958,3.5161,-5.0343,-17.5906,0.8241,31.3349,34.9092,33.597,33.9161,39.8789,39.8789,53.453,0.0,0.0,33.9536,30.9596,4.95,33.3772,-0.3371,60.9176,-67.0358,32.66
2010-05-21,27.2047,-59048470.4529,1913607.6829,29.5336,23.0717,-1.7173,95.0,5.0,-90.0,29.4367,37.0743,33.2555,0.5606,-128.5265,-35.9597,31.112,56.4837,32.9174,17.5961,25.4722,-1.9578,-0.0122,0.9425,0.4301,33.0691,1.0,33.4683,-1.1449,-1.3964,-0.2514,-1.5106,-1.7173,-0.2067,31.033,36.0547,23.6976,33.72,32.03,42.9537,12.7304,-6.83,4.915,95044888.0,11.9449,3.5402,-5.0699,-18.4694,0.8153,32.0201,34.3842,33.2555,38.689,46.564,46.564,55.8042,3.773,11.319,33.7202,30.5273,1.3199,33.1355,-0.3562,60.2701,-66.0136,32.3318
2010-05-24,26.9701,-58732058.4814,2030043.0099,30.8811,23.5418,-1.6969,90.0,0.0,-90.0,29.2974,36.4616,32.8795,0.0714,-125.8281,-37.3848,30.7348,56.4837,32.6291,17.7588,5.1981,-2.3439,-0.7907,0.7683,0.0906,32.8176,1.0,32.8406,-1.2088,-1.4642,-0.2554,-1.5805,-1.6969,-0.1164,31.0578,35.9931,18.7875,33.18,31.875,41.9117,12.0939,-7.52,4.827,93814397.0,11.6552,3.3632,-5.0396,-20.1016,0.799,31.3076,33.8908,32.8795,47.6278,56.4405,56.4405,60.0644,3.773,0.0,33.4746,30.1253,0.7,32.9038,-0.3763,62.4402,-67.3666,32.0112
2010-05-25,26.0948,-57470223.0832,2294619.3604,32.3714,24.3506,-1.7236,85.0,0.0,-85.0,28.9217,36.0823,32.502,-0.0177,-154.3925,-42.4168,30.2423,60.687,32.2759,17.7699,-12.6328,-1.7139,-1.6964,0.5353,-0.2187,32.516,1.0,32.1509,-1.2826,-1.5781,-0.2954,-1.6298,-1.7236,-0.0938,31.0821,35.9224,18.2607,32.215,31.56,44.3845,13.0592,-7.55,5.0869,92313477.0,10.8589,3.195,-5.1555,-20.7019,0.793,28.7916,33.4269,32.502,52.9199,55.7551,55.7551,51.3966,3.773,0.0,33.2142,29.565,2.01,32.6686,-0.3987,61.3358,-74.4444,31.6341
2010-05-26,26.2843,-57893406.6832,2059604.0529,33.3493,24.9001,-1.8275,80.0,0.0,-80.0,28.5363,35.8787,32.2075,0.181,-112.647,-39.8555,29.8653,51.9302,31.9763,17.6797,-19.5575,-0.64,-1.9492,0.4296,-0.3348,32.2049,1.0,31.735,-1.3526,-1.6325,-0.2799,-1.6738,-1.8275,-0.1537,31.106,35.8544,21.7893,32.215,31.2548,42.7776,12.4062,-5.89,4.978,93220299.0,13.5346,3.9253,-5.5112,-16.819,0.8318,30.0723,32.9909,32.2075,57.052,58.9603,58.9603,65.4199,13.2224,39.6672,32.94,29.1825,1.05,32.4247,-0.4215,61.2971,-70.8529,31.313
2010-05-27,27.6558,-57044614.8711,2046294.817,33.8314,25.2444,-1.8362,75.0,0.0,-75.0,28.5667,35.3623,31.9645,0.7718,-65.4612,-23.001,29.8258,42.9904,31.85,17.472,-18.2467,-0.0151,-2.0768,0.4501,-0.3131,31.898,1.0,31.6394,-1.3892,-1.5353,-0.1462,-1.7167,-1.8362,-0.1195,31.1295,35.8024,26.3114,31.915,31.02,40.2365,11.7859,-4.86,4.7784,94424775.0,16.0421,4.699,-5.5698,-13.6863,0.8631,38.4995,32.581,31.9645,61.5117,69.8196,69.8196,92.6421,46.5557,100.0,32.6597,29.2864,1.74,32.1692,-0.4401,64.0458,-53.8066,31.1647
2010-05-28,27.3942,-57191416.8358,1808113.612,34.2893,25.7196,-1.8623,70.0,0.0,-70.0,28.5562,34.9178,31.737,-0.2471,-54.2206,-24.8205,29.7483,42.9904,31.7081,17.1281,-7.4267,0.963,-1.8884,0.6098,-0.1293,31.6586,1.0,31.5337,-1.4043,-1.4648,-0.0605,-1.7525,-1.8623,-0.1098,31.1526,35.748,29.6804,31.66,30.4975,39.0439,11.1966,-4.55,4.7228,93464916.0,15.5666,4.464,-5.6895,-13.0335,0.8697,37.5897,32.1958,31.737,69.705,80.3351,80.3351,82.9431,76.7652,90.6285,32.3787,29.3186,0.85,31.9059,-0.4555,62.3482,-51.585,31.0119
2010-06-01,27.349,-57058102.7781,1588719.9909,34.7807,26.4085,-1.8691,65.0,0.0,-65.0,28.5426,34.5224,31.5325,0.5865,-54.3224,-25.1416,29.6813,44.1172,31.5749,16.7788,6.2599,1.0264,-1.2801,0.78,0.109,31.4884,1.0,31.4427,-1.4028,-1.3969,0.0059,-1.776,-1.8691,-0.0931,31.1753,35.6936,29.7235,31.28,30.14,38.6689,10.9368,-4.09,4.6657,92694657.0,14.9942,4.2408,-5.7554,-11.8895,0.8811,37.4292,31.8336,31.5325,78.5911,85.6187,85.6187,81.2709,93.2011,88.9749,32.1014,29.3524,1.04,31.641,-0.4679,58.1816,-47.8643,30.876
2010-06-02,28.1521,-56536154.7781,1520613.3285,35.0247,26.9786,-1.8011,60.0,20.0,-40.0,28.5154,34.3946,31.455,1.0,-18.8277,-15.8703,29.7936,39.6616,31.5392,16.5979,22.3364,0.8011,-1.2401,0.9228,0.38,31.3804,1.0,31.4373,-1.3736,-1.2567,0.1169,-1.7834,-1.8011,-0.0177,31.1976,35.6487,32.7949,31.28,30.14,37.4291,10.39,-1.55,4.4486,93216605.0,16.1706,4.4888,-5.587,-4.7328,0.9527,42.0648,31.4932,31.455,84.6751,88.0713,88.0713,100.0,93.2011,100.0,31.8348,29.63,0.89,31.3954,-0.4753,61.0058,-36.6834,30.8443
2010-06-03,28.9191,-55936676.1781,1545257.1277,34.7652,27.5554,-1.6394,55.0,15.0,-40.0,28.5279,34.3091,31.4185,0.7909,28.4187,-7.8384,30.0525,29.8333,31.5878,16.5454,38.7186,1.8971,-0.9708,0.994,0.6255,31.292,0.0,31.4436,-1.3118,-1.0648,0.247,-1.7748,-1.6394,0.1354,31.2197,35.6127,36.2683,31.28,30.14,35.9304,9.8705,-0.73,4.2857,94215736.0,19.4181,5.3344,-5.1125,-2.227,0.9777,46.0808,26.16,31.4185,88.3032,91.2195,91.2195,92.3875,96.325,100.0,31.587,30.0947,1.1,31.1712,-0.4762,62.7736,-26.005,30.901
2010-06-04,28.2062,-56383742.1122,1272612.5094,34.5186,28.1034,-1.5006,50.0,10.0,-40.0,28.5025,34.2555,31.379,-0.4505,12.8281,-13.6915,30.1393,29.8333,31.5566,16.5632,55.3318,2.2449,0.1832,0.9838,0.8225,31.2001,0.0,31.4416,-1.2425,-0.9653,0.2772,-1.7507,-1.5006,0.2501,31.2415,35.5691,37.4231,31.28,30.14,34.7197,9.3769,-0.79,4.3198,93673296.0,18.7638,5.0676,-4.7009,-2.4649,0.9754,43.1543,26.2211,31.379,87.8845,84.3626,84.3626,60.7004,88.7245,66.1735,31.3603,30.2842,0.91,30.9734,-0.4739,60.011,-35.9296,30.8859
2010-06-07,27.4122,-56865717.8547,892028.1103,34.498,28.3249,-1.3642,45.0,5.0,-40.0,28.4051,34.1789,31.292,-0.6766,-17.2398,-19.6732,30.0608,34.107,31.4446,16.7607,70.984,1.0624,0.8404,0.8989,0.9454,31.0709,0.0,31.4188,-1.1833,-0.9466,0.2368,-1.7138,-1.3642,0.3496,31.2628,35.5173,33.2487,31.28,30.14,35.8548,9.7981,-1.74,4.4976,93133095.0,17.6171,4.8143,-4.3,-5.4172,0.9458,40.1634,26.2816,31.292,78.4771,59.849,59.849,26.4591,65.9256,31.6034,31.1527,30.2223,1.67,30.796,-0.471,55.4014,-46.9849,30.7907
2010-06-08,27.3851,-56934916.4129,633223.3049,34.5113,28.6178,-1.1621,40.0,0.0,-40.0,28.4256,33.8294,31.1275,-0.2326,-38.8891,-19.8725,29.994,34.7649,31.3403,17.1835,87.0894,0.5069,0.799,0.7421,0.9987,30.912,0.0,31.3571,-1.1314,-0.9235,0.2079,-1.6514,-1.1621,0.4893,31.2839,35.4656,30.2612,31.2,30.075,35.8011,9.4482,-3.29,4.3477,92141249.0,17.3301,4.5735,-3.6835,-9.78,0.9022,40.0638,26.3415,31.1275,58.8032,32.1978,32.1978,9.434,32.5923,0.0,30.9626,30.1741,0.43,30.6407,-0.4674,50.6179,-46.4879,30.701
2010-06-09,26.7806,-57332485.2259,343283.6889,34.6758,28.9463,-1.0197,35.0,10.0,-25.0,28.3419,33.5731,30.9575,-0.6075,-59.0672,-24.2882,29.8211,37.8,31.1822,17.5832,92.0561,0.417,1.0208,0.6813,0.9994,30.7863,1.0,31.2569,-1.0948,-0.9483,0.1464,-1.5616,-1.0197,0.5419,31.3045,35.4077,30.3427,31.2,30.075,36.8222,9.6258,-3.4,4.4039,91542096.0,16.6207,4.3449,-3.2509,-10.2781,0.8972,37.8559,26.4008,30.9575,35.3924,14.1304,14.1304,6.4982,10.5345,0.0,30.7861,29.9705,1.07,30.5265,-0.4648,47.5478,-55.0447,30.5631
2010-06-10,26.9881,-56149364.1768,569912.0264,34.992,29.2422,-0.9088,30.0,5.0,-25.0,28.3997,33.1583,30.779,-0.0738,-74.3743,-21.8615,29.7199,41.0007,31.061,17.8219,112.5432,-0.5284,1.254,0.382,0.9236,30.6395,1.0,31.1684,-1.0635,-0.9386,0.1249,-1.4586,-0.9088,0.5498,31.3247,35.3527,26.487,31.195,30.075,37.8614,9.8645,-3.57,4.3554,92929988.0,15.8425,4.1276,-2.9075,-10.6631,0.8934,39.0692,26.4595,30.779,21.0062,16.6904,16.6904,34.139,7.6335,22.9005,30.6217,29.8732,1.22,30.4571,-0.4619,50.2598,-52.1073,30.4634
2010-06-11,27.4483,-55574078.0412,793859.0233,35.0123,29.4457,-0.6931,25.0,0.0,-25.0,28.5905,32.6625,30.6265,0.8898,-31.4027,-16.55,29.7314,35.3983,31.0,17.9029,145.7615,-2.0314,0.8317,-0.1867,0.5626,30.5153,0.0,31.1318,-1.0268,-0.8797,0.1471,-1.3287,-0.6931,0.6356,31.3446,35.3034,27.067,31.085,29.78,36.1386,9.3713,-3.05,4.2622,93667855.0,17.2425,4.4712,-2.2237,-9.1126,0.9089,41.725,26.5176,30.6265,20.5191,30.7365,30.7365,51.5723,40.9668,100.0,30.4702,29.9356,1.18,30.4252,-0.4574,51.229,-41.1602,30.4292
2010-06-14,27.9446,-56056342.9608,659856.7728,34.3677,29.4522,-0.4982,20.0,0.0,-20.0,28.8571,32.1679,30.5125,-0.4911,74.654,-11.0551,29.8467,22.1197,30.9971,17.8413,187.2393,-2.2429,-0.2556,-0.7906,-0.126,30.4355,0.0,31.1266,-0.9773,-0.7796,0.1978,-1.1764,-0.4982,0.6782,31.3642,35.2601,29.3412,30.535,29.735,33.9865,8.9027,-2.28,4.2291,94268020.0,21.6745,5.6776,-1.6006,-6.8571,0.9314,44.4724,26.5751,30.5125,32.9368,51.3836,51.3836,68.4396,74.3002,100.0,30.3342,30.1385,1.5599,30.4245,-0.4499,46.8819,-32.7273,30.4619
2010-06-15,27.9716,-55984582.2116,567883.6566,33.8349,29.6942,-0.426,15.0,0.0,-15.0,28.9589,31.9511,30.455,0.0376,61.4332,-10.7553,29.9568,23.7114,30.9974,17.692,219.158,-1.2519,-0.8875,-0.9948,-0.6315,30.3893,0.0,31.1245,-0.9198,-0.6899,0.23,-1.0236,-0.426,0.5976,31.3835,35.2175,30.273,30.485,29.265,34.0555,8.7466,-1.15,4.1425,95225870.0,21.0008,5.3937,-1.3704,-3.577,0.9642,44.6223,26.632,30.455,48.4166,63.1297,63.1297,69.3772,100.0,100.0,30.2151,30.3202,0.7982,30.4563,-0.44,49.8374,-22.0612,30.5083
2010-06-16,27.7912,-56277076.2116,385566.2312,33.3287,29.9242,-0.2801,10.0,0.0,-10.0,28.9772,31.8798,30.4285,-0.4667,57.9276,-12.4146,30.0201,23.7114,30.9786,17.5202,239.0257,-0.1412,-1.1869,-0.9702,-0.8574,30.3909,1.0,31.1216,-0.8614,-0.6277,0.2337,-0.8725,-0.2801,0.5925,31.4024,35.1733,33.0196,30.485,29.215,33.2381,8.3092,-0.53,4.0583,94738380.0,20.4968,5.124,-0.9042,-1.6917,0.9831,43.7927,26.6884,30.4285,60.4982,66.9813,66.9813,63.127,95.0199,85.0597,30.1131,30.4232,0.6,30.5012,-0.4286,54.142,-24.0589,30.5412
2010-06-17,27.2859,-57840078.262,-221388.4799,32.9917,30.5534,-0.1767,5.0,50.0,45.0,28.9662,31.8038,30.385,-0.7563,28.1211,-16.9649,29.9774,26.5877,30.9083,17.3258,274.1479,1.2999,-0.9724,-0.6541,-0.9974,30.415,0.0,31.1102,-0.8124,-0.6165,0.196,-0.7254,-0.1767,0.5488,31.421,35.124,32.7113,30.485,29.215,33.657,8.3938,-0.87,4.1235,93000088.0,19.5188,4.8678,-0.5724,-2.7965,0.972,41.5176,26.7442,30.385,61.7969,55.2796,55.2796,33.3346,61.6866,0.0,30.0253,30.3671,1.19,30.5308,-0.4174,47.4048,-33.2242,30.5232
2010-06-18,27.3851,-57812569.1065,-440808.9958,32.6889,31.1112,-0.1271,0.0,45.0,45.0,28.9914,31.8106,30.401,0.2222,-6.0304,-15.7218,29.9648,26.9357,30.8551,17.0584,297.1473,1.825,-0.1251,-0.3066,-0.8898,30.4674,0.0,31.1048,-0.7683,-0.5919,0.1764,-0.588,-0.1271,0.4609,31.4393,35.0762,38.4316,30.485,30.075,33.2782,8.0341,0.32,3.9773,94238000.0,19.155,4.6244,-0.4135,1.0656,1.0107,42.1391,26.7995,30.401,52.8456,36.2759,36.2759,12.3663,35.0262,20.0189,29.9502,30.354,0.45,30.5436,-0.4062,50.085,-43.7358,30.5199
2010-06-21,30.074,-55851335.5472,133530.4707,31.1749,31.028,-0.0151,10.0,100.0,90.0,28.6655,32.4545,30.56,0.9449,205.5106,11.1931,30.4985,2.4097,31.0908,16.7162,12.7094,1.1402,0.5449,0.8453,0.22,30.6029,1.0,31.2093,-0.6803,-0.3282,0.3521,-0.4605,-0.0151,0.4455,31.4574,35.0588,41.1292,31.125,30.665,29.3158,7.6324,3.18,3.9057,96421260.0,27.9362,7.2732,-0.049,10.5473,1.1055,55.5966,26.8542,30.56,46.3071,47.3658,47.3658,96.3964,40.0063,100.0,29.8977,31.1204,3.1,30.5721,-0.387,58.8948,-2.1544,30.7989
2010-06-22,28.4589,-57204765.9175,-74288.5446,29.7366,31.054,0.074,5.0,95.0,90.0,28.7283,32.5567,30.6425,-0.8704,121.206,-3.0624,30.6364,2.4097,31.1336,16.3828,90.2373,0.0837,0.7695,0.7042,1.0,30.7302,1.0,31.2154,-0.5963,-0.2606,0.3357,-0.339,0.074,0.413,31.4752,35.0236,39.7275,31.125,30.665,27.1226,7.2508,1.65,4.238,94594129.0,25.8462,6.9095,0.2414,5.5202,1.0552,48.4688,26.9861,30.6425,44.7034,50.4684,50.4684,42.6426,56.464,49.3731,29.8666,31.2851,2.0,30.6093,-0.3666,48.4771,-34.2908,30.8922
2010-06-23,28.7115,-57477338.767,-239279.6352,28.3703,30.8598,0.2067,0.0,90.0,90.0,28.9809,32.5941,30.7875,-0.3548,112.7227,-0.9317,30.8083,2.4097,31.199,16.0894,112.8945,-0.4474,0.4956,0.3763,0.9212,30.8504,1.0,31.2383,-0.5135,-0.1823,0.3312,-0.215,0.2067,0.4218,31.4928,34.9915,44.4589,31.23,31.115,26.1446,6.8882,2.9,4.14,95212404.0,24.9142,6.5641,0.6743,10.0277,1.1003,49.5341,27.1154,30.7875,53.7325,63.3634,63.3634,51.0511,68.771,56.9399,29.8564,31.4915,0.95,30.6617,-0.3449,47.6707,-34.9036,31.0043
2010-06-24,28.2514,-58058987.0747,-470093.2125,27.1769,30.5041,0.2875,50.0,85.0,35.0,29.2468,32.5462,30.8965,-0.359,66.562,-4.7088,30.8657,4.502,31.2095,15.7824,132.0871,-0.5281,0.1121,0.0508,0.7421,30.9225,1.0,31.2401,-0.4428,-0.1596,0.2831,-0.1061,0.2875,0.3936,31.5101,34.9547,40.5624,31.505,31.115,26.4393,6.8238,2.18,4.1216,94582285.0,24.1613,6.2359,0.9377,7.4837,1.0748,47.6456,27.2421,30.8965,52.325,43.1431,43.1431,35.7357,49.0769,40.9177,29.8638,31.5261,0.78,30.72,-0.3237,45.0331,-45.8244,31.0541
2010-06-25,28.2333,-57869272.0503,-461417.3306,26.1485,30.2189,0.4147,45.0,80.0,35.0,29.2743,32.5827,30.9285,-0.2927,29.2365,-4.8586,30.913,6.6097,31.2172,15.4723,167.1968,0.9124,-0.1772,-0.5328,0.2216,30.9234,1.0,31.2406,-0.3825,-0.1416,0.2409,-0.0047,0.4147,0.4194,31.5272,34.9181,35.8495,31.505,31.115,27.1277,6.7626,0.64,3.9835,94124737.0,23.7639,5.9241,1.3524,2.0881,1.0209,47.5707,27.3662,30.9285,46.4603,32.8745,32.8745,11.8367,32.6192,0.0,29.8859,31.5465,0.41,30.7791,-0.3032,48.2014,-46.2527,31.0916
