date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2011-08-23,91.9883,166148407.967,-274123.9004,14.2946,17.1253,-1.9039,0.0,-50.0,115.777,0.8241,44.7205,7.0705,116.5182,0.2813,116.5008,22.8607,74.3555,7.1289,0.8716,116.8848,0.0,116.1823,-0.2142,-2.9275,95.0793,56.578,111.215,112.415,23.2613,17.5366,-3.15,3.1546,114209700.0,23.1308,17.4382,-1.624,-2.5685,0.9743,53.5353,106.2394,115.777,27.208000000000002,61.858999999999995,83.1798,116.9916,116.5496,4.2,114.436,-0.0013,48.2259,-16.7684,115.8353
2011-08-24,92.4117,166942220.5384,180612.1142,13.7194,16.4552,-0.4026,75.0,30.0,115.8195,0.44,68.7951,8.2088,117.1586,2.7907,116.8379,22.2066,98.802,3.9631,0.5906,116.5989,0.0,116.2031,-0.0986,-2.6310000000000002,95.1563,60.6991,111.215,112.415,22.1775,16.6598,0.85,3.1289999999999996,115330000.0,23.4508,17.6163,-0.3434,0.7131,1.0071,54.1044,106.9122,115.8195,57.1692,92.5547,100.0,116.8915,117.4614,3.5,114.7369,0.0016,49.6768,-14.1851,116.2413
2011-08-25,90.6641,166479119.5075,202870.8726,13.3066,15.8045,0.1399,70.0,30.0,115.74,-0.5505,58.1052,2.7412,117.2972,5.4617,116.9266,21.3136,129.083,-0.9078,0.1031,116.2727,1.0,116.2133,-0.0011,-2.2619,95.2333,60.0988,111.215,112.415,20.7662,15.8268,-1.59,3.2357,114449200.0,23.1656,17.6555,0.1194,-1.3321,0.9867,51.3706,107.5582,115.74,68.9316,52.381,59.4341,116.8231,117.6161,4.85,115.1272,0.0047,45.2918,-24.8473,116.427
2011-08-26,92.4656,167486188.473,513964.9562,12.6683,15.2165,1.1229,65.0,30.0,115.764,0.5118,53.5941,7.7965,117.8394,0.5418,117.2298,20.4312,161.6766,-4.7428,-0.449,116.0052,1.0,116.2319,0.1173,-1.7861,95.3103,59.4479,111.215,112.415,21.7619,16.9554,0.48,3.2434,115494200.0,21.5274,16.7727,0.9598,0.4012,1.004,53.8983,108.1782,115.764,75.7115,82.199,95.9976,116.7915,118.3442,5.51,115.5628,0.0095,55.791000000000004,-13.8563,116.8432
2011-08-29,94.267,167989038.473,754504.358,12.4474,14.67,1.5646,100.0,70.0,115.9465,0.1279,120.0456,12.5797,118.7283,8.2491,117.727,19.7457,178.3399,-3.9818,-0.6863,115.9185,1.0,116.2932,0.2797,-1.2591,95.3876,59.1784,112.26,112.525,20.7954,16.1077,3.65,3.1628,116466000.0,24.5348,19.0041,1.3376,3.0724,1.0307,56.2898,108.7735,115.9465,74.9687,90.3263,100.0,116.8069,119.5395,3.44,116.0465,0.0172,59.7336,-3.8587,117.48
2011-08-30,94.9522,168413118.473,919250.0808,12.3684,14.5683,2.0642,100.0,75.0,116.2935,0.2873,123.7333,14.3583,119.6511,10.8678,118.2615,19.2493,204.6909,0.1335,-0.9378,116.0288,1.0,116.4165,0.4747,-0.6883,95.4651,62.8239,112.705,113.015,19.8384,15.3023,6.94,3.1269,117346400.0,24.6761,19.0339,1.7644,5.9622,1.0596,57.1792,109.4988,116.2935,87.634,90.3766,100.0,116.8771,120.7364,3.55,116.5489,0.0275,66.3758,-4.0907,118.1841
2011-08-31,95.2524,168893440.3683,1055907.563,12.2933,14.7058,2.3481,95.0,75.0,116.626,-0.053,120.1156,15.1546,120.5108,10.8678,118.7824,18.8281,210.9604,3.4154,-0.9701,116.414,1.0,116.5395,0.6851,-0.0911,95.5429,66.8253,112.9,113.015,19.3888,14.5372,6.65,3.0299,118391300.0,24.1169,18.0822,2.0063,5.6799,1.0568,57.5773,110.3845,116.626,91.7197,94.4561,100.0,117.0057,121.7993,1.699,117.0467,0.0397,66.3546,-2.3566,118.8924
2011-09-01,93.3355,167962517.1591,719618.4608,11.9515,14.888,2.3501,100.0,85.0,117.147,-0.7564,89.5365,8.3821,120.792,5.4569,119.0164,18.4321,206.5528,2.7742,-0.9486,117.2703,1.0,116.6808,0.8527,0.5187,95.6208,67.013,112.9,113.08,20.6112,15.4003,10.42,3.0814,117235100.0,22.9905,17.1781,2.0067,9.4026,1.094,54.1911,111.21700000000001,117.147,84.1083,67.4923,7.9582,117.1823,122.0005,3.49,117.564,0.0512,58.9881,-13.9257,119.3318
2011-09-02,91.2954,167059047.9283,229158.3036,11.4796,15.3701,2.2322,95.0,85.0,117.561,-0.1378,38.3814,1.6827,120.5456,2.5124,118.9758,18.0422,192.9798,2.2947,-0.8479,117.99600000000001,1.0,116.7226,0.9406,1.0573,95.6986,68.2773,112.9,113.08,23.1576,17.1603,8.28,3.1243,116183300.0,22.0225,16.3192,1.9065,7.5061,1.0751,50.8413,112.1391,117.561,55.2009,3.6545,0.0,117.387,121.4527,3.12,118.07799999999999,0.0598,51.6806,-25.641,119.4692
2011-09-06,91.5264,167805896.486,245316.57100000003,11.5032,15.5438,2.5165,90.0,85.0,118.402,0.9447,-11.9832,2.4016,120.3805,11.9524,118.9676,17.6252,181.7195,3.3718,-0.728,118.6535,1.0,116.869,0.9765,1.5484,95.7765,70.9457,116.675,113.08,26.4391,19.7123,16.82,3.1356,117023000.0,20.7937,15.5032,2.1498,16.4789,1.1648,51.2008,112.9967,118.402,37.6074,41.6755,5.3364,117.6061,121.0593,4.16,118.5915,0.0662,59.9653,-24.3148,119.5958
2011-09-07,95.1754,168739276.7304,526609.8881,11.0071,15.2683,3.1374,85.0,85.0,118.945,0.5804,93.4561,12.9838,121.0917,1.5803,119.4117,17.2003,176.4104,3.5289,-0.6614,119.2125,1.0,117.1588,1.0514,1.9418,95.8546,69.1299,116.675,116.74,24.7251,18.7267,10.86,3.0631,117991900.0,25.5192,19.328,2.676,9.6302,1.0963,56.4919,113.7942,118.945,45.7569,91.9406,83.8867,117.8467,121.9476,4.91,119.0225,0.0743,61.6001,-4.9673,120.0937
