date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Upper Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2002-09-12,85.2,160971808.4073,657630.8969,16.6129,21.7025,0.1858,0.0,45.0,45.0,8.1159,8.786,9.4561,-0.6222,-29.8578,-1.5176,8.8275,5.8423,8.6321,31.0951,215.5318,-0.9173,1.0005,-0.9864,-0.5812,8.3551,1.0,8.6218,0.1607,0.1289,-0.0318,0.4748,0.1858,-0.289,10.3607,13.9463,60.6129,8.78,8.85,21.8023,2.2075,0.28,5.9419,54453000.0,24.5079,2.4814,2.1659,3.3981,1.034,49.2412,9.4851,8.786,67.6809,78.4478,35.0427,67.6809,0.0,59.3889,8.4424,8.9181,0.45,8.859,0.1324,57.5079,-70.122,8.778
2002-09-13,85.0,161692808.4073,701412.1811,15.824,20.7246,0.0895,70.0,40.0,-30.0,8.1072,8.7825,9.4578,0.8571,-84.4911,-1.9222,8.7849,0.8362,8.6196,30.3243,228.035,-0.468,2.6462,-0.9986,-0.7436,8.3996,1.0,8.6212,0.1491,0.1024,-0.0466,0.4082,0.0895,-0.3187,10.3421,13.9283,56.7057,8.78,8.85,23.9981,2.3971,-0.07,5.8757,53732000.0,23.6001,2.3574,1.0389,-0.8168,0.9918,49.0389,9.456,8.7825,44.6721,66.7509,30.9735,44.6721,0.0,26.0555,8.4987,8.8398,0.37,8.8375,0.1396,61.4988,-71.3415,8.7507
2002-09-16,83.5,162001808.4073,753876.1446,15.1289,19.9102,0.0249,65.0,35.0,-30.0,8.0792,8.773,9.4668,0.1429,-99.4883,-5.0033,8.7202,1.9219,8.5939,29.1814,240.8997,0.4533,2.1793,-0.9617,-0.8738,8.4584,0.0,8.619,0.133,0.0685,-0.0644,0.3417,0.0249,-0.3168,10.3222,13.9103,58.4715,8.78,8.85,23.533,2.3273,-0.19,5.9217,53011000.0,22.6455,2.2395,0.2888,-2.2248,0.9778,47.4984,9.4275,8.773,29.0675,47.1402,21.1864,29.0675,0.0,0.0,8.5475,8.7346,0.4,8.8048,0.1413,63.7165,-80.4878,8.7095
2002-09-17,84.0,162045926.0544,720841.9132,14.4902,19.049,-0.0679,60.0,30.0,-30.0,8.0676,8.769,9.4704,-0.0392,-75.0737,-3.8585,8.673,2.3545,8.5754,27.9365,255.2672,0.7916,0.3337,-0.8637,-0.9671,8.5244,0.0,8.6178,0.1154,0.0452,-0.0702,0.2703,-0.0679,-0.3382,10.303,13.8922,56.4946,8.78,8.85,22.3213,2.2109,-0.08,5.8957,53761000.0,23.3978,2.3175,-0.7843,-0.9434,0.9906,48.0708,9.3995,8.769,25.8612,33.2003,25.4237,25.8612,10.4453,3.4818,8.5888,8.66,0.51,8.7684,0.1394,60.4521,-77.439,8.674
2002-09-18,80.8,161715380.5998,536623.2728,13.7672,18.3524,-0.1431,100.0,25.0,-75.0,7.9892,8.7465,9.5038,-0.7727,-123.3525,-10.4367,8.5739,0.0293,8.5282,27.1317,274.7826,0.6008,-1.1981,-0.6457,-0.9965,8.5827,1.0,8.6103,0.0925,0.0009,-0.0916,0.1941,-0.1431,-0.3372,10.2808,13.8742,58.7656,8.76,8.85,22.4993,2.2003,-0.45,6.0517,53155000.0,22.5125,2.2016,-1.6525,-5.2755,0.9472,44.7816,9.3721,8.7465,17.4524,24.1271,5.7471,17.4524,0.0,3.4818,8.6214,8.5151,0.37,8.7293,0.1314,51.8718,-96.9512,8.6084
2002-09-19,72.0,160856713.9332,139265.0466,14.0658,18.2168,-0.2192,100.0,20.0,-80.0,7.6525,8.6615,9.6705,-0.6,-229.1088,-25.2434,8.3286,19.739,8.4017,26.5098,288.4075,-0.0443,-1.7205,-0.4476,-0.9488,8.6056,1.0,8.5226,0.0532,-0.1041,-0.1573,0.1137,-0.2192,-0.3329,10.25,13.856,51.4498,8.32,8.335,30.0882,3.1203,-1.7,7.2018,51315000.0,20.1681,2.0916,-2.5391,-19.1011,0.809,37.3783,9.3453,8.6615,14.4553,19.2563,12.1951,14.4553,0.0,3.4818,8.6416,8.1679,1.08,8.683,0.11,40.7801,-92.5094,8.4611
2002-09-20,72.8,162041713.9332,341094.4044,14.3494,18.2028,-0.2756,100.0,15.0,-85.0,7.4141,8.577,9.7399,0.5143,-202.9753,-23.2929,8.1321,19.739,8.2949,25.7377,309.5255,-0.4444,-1.0293,-0.0954,-0.7713,8.6079,1.0,8.4463,0.0068,-0.1787,-0.1855,0.0327,-0.2756,-0.3083,10.2203,13.8379,44.866,8.32,8.335,29.0559,2.9643,-1.69,7.0069,53290000.0,19.4762,1.987,-3.2061,-18.8406,0.8116,38.3536,9.2749,8.577,11.6718,14.5265,17.0732,11.6718,9.121,3.0403,8.6479,7.9055,0.35,8.6324,0.0799,46.3905,-89.5131,8.3295
2002-09-23,70.0,161083513.9332,87770.5594,14.7024,18.3594,-0.3086,100.0,10.0,-90.0,7.1488,8.472,9.7952,-0.48,-188.4885,-27.4553,7.9127,21.4099,8.1716,24.8518,-36.6196,-0.5475,-0.5646,0.1457,-0.5965,8.5789,1.0,8.3277,-0.0461,-0.2575,-0.2115,-0.0453,-0.3086,-0.2633,10.1881,13.8196,37.781,8.22,8.285,28.6117,2.9161,-2.1,7.28,51693000.0,18.5207,1.8876,-3.6148,-23.0769,0.7692,36.2724,9.2067,8.472,11.6718,12.5996,5.7471,11.6718,0.0,3.0403,8.6387,7.6208,0.5,8.5682,0.0413,46.0387,-96.3899,8.1793
2002-09-24,69.0,161020410.4849,-43919.4343,15.1548,18.6631,-0.3822,100.0,5.0,-95.0,6.9332,8.345,9.7568,0.0,-182.8064,-28.9056,7.7066,23.7491,8.0505,23.9066,-27.3831,-0.5717,-0.3241,0.3027,-0.4599,8.5298,1.0,8.1581,-0.1017,-0.3243,-0.2226,-0.1218,-0.3822,-0.2604,10.1552,13.8013,30.4075,8.08,8.215,29.1835,2.9103,-2.54,7.2264,49863000.0,17.9821,1.7932,-4.5101,-26.9068,0.7309,35.5472,9.1144,8.345,10.7388,11.3608,9.396,10.7388,0.0,3.0403,8.6136,7.3658,0.29,8.4859,-0.0037,43.0146,-95.189,8.0296
2002-09-25,68.5,160742577.1516,-182201.4528,15.635,18.6846,-0.492,100.0,0.0,-100.0,6.7354,8.225,9.7146,-0.5556,-154.4549,-29.6459,7.5216,24.7594,7.9361,22.8594,-22.8617,-0.5875,-0.8333,0.3768,-0.3885,8.4526,1.0,8.0103,-0.1568,-0.3769,-0.2202,-0.1971,-0.492,-0.2949,10.1221,13.7829,31.1026,8.055,8.075,28.7253,2.8248,-2.4,7.1779,48196000.0,17.3238,1.7036,-5.8492,-25.9459,0.7405,35.1771,8.9967,8.225,9.8096,10.7401,14.2857,9.8096,0.0,0.0,8.5729,7.1492,0.36,8.3885,-0.0528,41.679,-94.5455,7.8872
2002-09-26,74.5,162015577.1516,182837.8535,15.5727,18.6127,-0.5854,95.0,5.0,-90.0,6.6593,8.1535,9.6477,0.6,-92.4319,-14.576,7.4729,14.3892,7.8898,21.7748,-21.4048,-1.1301,-0.905,0.4003,-0.365,8.3506,1.0,7.9833,-0.1986,-0.366,-0.1674,-0.2721,-0.5854,-0.3133,10.0954,13.7645,36.4376,8.055,8.075,26.9917,2.6835,-1.43,6.6725,49469000.0,20.201,2.0084,-6.9949,-16.1036,0.839,42.712,8.8589,8.1535,41.2272,20.5919,100.0,41.2272,100.0,33.3333,8.5201,7.1338,0.6,8.2848,-0.0976,47.0429,-72.7273,7.8134
2002-09-27,70.2,161177677.1516,48945.9467,15.5135,18.5444,-0.6681,90.0,0.0,-90.0,6.5601,8.0415,9.5229,-0.575,-92.9117,-21.4629,7.3548,14.3892,7.807,20.8024,-19.3116,-1.2895,0.1075,0.4335,-0.3307,8.2299,1.0,7.8934,-0.2364,-0.3875,-0.1511,-0.3491,-0.6681,-0.319,10.0646,13.746,27.8417,7.96,7.99,25.7642,2.5494,-2.24,7.0477,48538000.0,19.2824,1.908,-8.0525,-24.1901,0.7581,39.2686,8.7294,8.0415,52.3175,34.4514,42.6667,52.3175,54.3007,51.4336,8.4563,7.0161,0.45,8.1709,-0.1425,43.668,-87.5969,7.7055
2002-09-30,70.0,162027495.3334,260119.0475,15.8931,18.2481,-0.719,100.0,35.0,-65.0,6.4538,7.9465,9.4392,0.2727,-105.3543,-21.7716,7.2515,23.1056,7.7301,20.0778,-13.7561,-1.0528,0.6312,0.5187,-0.2378,8.0918,1.0,7.8224,-0.2694,-0.4016,-0.1322,-0.4215,-0.719,-0.2975,10.034,13.7274,28.3009,7.96,7.9,29.1641,2.9019,-1.9,7.1073,47398000.0,18.2165,1.8126,-8.7458,-21.3483,0.7865,39.1142,8.6076,7.9465,64.7599,52.7682,51.6129,64.7599,52.2517,68.8508,8.3833,6.9211,0.55,8.0516,-0.1864,53.1286,-82.6087,7.6063
2002-10-01,72.5,162873495.3334,592042.6753,16.0159,17.8478,-0.7521,95.0,30.0,-65.0,6.3832,7.8865,9.3898,0.431,-76.5433,-15.7821,7.21,18.3492,7.6844,19.527,-4.8931,-0.8278,0.8826,0.6442,-0.0853,7.9821,1.0,7.7978,-0.2932,-0.3881,-0.0949,-0.4891,-0.7521,-0.2629,10.0062,13.7088,32.8991,7.96,7.9,27.4781,2.7568,-1.2,6.9191,48244000.0,18.9575,1.902,-9.2272,-14.2012,0.858,42.109,8.4615,7.8865,57.5914,58.2229,78.4946,57.5914,91.9969,66.1831,8.3037,6.9149,0.58,7.9269,-0.2259,58.1625,-73.5507,7.54
2002-10-02,70.0,162276983.7055,484208.3982,16.0019,17.4489,-0.7707,90.0,25.0,-65.0,6.2852,7.8165,9.3478,-0.4186,-66.0413,-19.9279,7.131,15.7342,7.6192,19.0591,10.5359,-0.4789,1.1555,0.8245,0.1829,7.8854,1.0,7.7575,-0.3131,-0.393,-0.0799,-0.5504,-0.7707,-0.2203,9.9761,13.6901,32.8142,7.96,7.9,26.2919,2.619,-1.4,7.1151,47294000.0,19.1431,1.9069,-9.5662,-16.6667,0.8333,40.0361,8.3256,7.8165,60.5735,60.9749,51.6129,60.5735,25.6236,56.6241,8.2187,6.8515,0.43,7.7928,-0.2635,58.4112,-82.6087,7.4555
2002-10-03,68.0,161900983.7055,276439.0669,16.2287,17.1062,-0.8098,85.0,20.0,-65.0,6.1644,7.7505,9.3366,-0.5,-80.1795,-23.1151,7.0289,20.5393,7.5412,18.739,21.1354,0.005,0.9117,0.9145,0.3606,7.7957,1.0,7.712,-0.3322,-0.4084,-0.0762,-0.6098,-0.8098,-0.2,9.9443,13.6714,32.3566,7.935,7.9,27.8054,2.748,-1.32,7.2669,46166000.0,18.3296,1.8115,-10.1705,-16.2562,0.8374,38.4425,8.1992,7.7505,53.9752,57.38,31.8182,53.9752,0.0,39.2069,8.1293,6.7542,0.42,7.658,-0.3008,55.8911,-89.8551,7.3587
2002-10-04,67.7,162250594.8166,277551.597,16.5687,17.0616,-0.8378,100.0,15.0,-85.0,6.0645,7.662,9.2595,-0.0833,-83.7883,-23.5953,6.9378,23.0272,7.4678,18.7014,29.4828,0.1688,0.1038,0.9636,0.4922,7.6998,1.0,7.6344,-0.3494,-0.4182,-0.0688,-0.6686,-0.8378,-0.1692,9.9126,13.6526,28.3206,7.92,7.9,28.2147,2.7506,-1.77,7.2001,45267000.0,17.6527,1.7209,-10.6307,-20.726,0.7927,38.2024,8.0816,7.662,37.8505,50.7997,30.1205,37.8505,0.0,8.5412,8.036,6.6733,0.36,7.5269,-0.3371,57.5709,-90.942,7.2653
2002-10-07,63.5,161266081.9961,-60479.3197,17.0811,17.169,-0.7967,100.0,10.0,-90.0,5.9481,7.5335,9.1189,-0.7692,-102.4938,-30.0349,6.7855,26.8173,7.3613,18.9077,34.1532,-0.0301,-0.0902,0.9821,0.5614,7.5816,1.0,7.4441,-0.3704,-0.4546,-0.0841,-0.7146,-0.7967,-0.0821,9.877,13.6337,23.3679,7.71,7.79,29.1127,2.8331,-2.57,7.6625,43943000.0,16.8001,1.6349,-10.255,-28.8117,0.7119,34.9826,7.9723,7.5335,22.2335,38.0198,4.7619,22.2335,0.0,0.0,7.9386,6.5047,0.47,7.4014,-0.3759,48.4595,-98.3221,7.1404
2002-10-08,62.5,161652081.9961,-70448.3929,17.7714,17.4756,-0.7806,100.0,5.0,-95.0,5.8788,7.3925,8.9062,0.6667,-121.6472,-31.4822,6.6387,30.8879,7.2555,19.1303,35.3737,0.0562,-0.0904,0.9859,0.5789,7.4515,1.0,7.2337,-0.3935,-0.4859,-0.0924,-0.7467,-0.7806,-0.0339,9.8407,13.6148,19.9641,7.565,7.665,30.8169,2.9414,-2.82,7.6359,42785000.0,16.2721,1.5531,-10.1814,-31.0915,0.6891,34.2589,7.8385,7.3925,16.7557,25.6132,15.3846,16.7557,0.0,0.0,7.8366,6.3477,0.3,7.2874,-0.4165,54.0222,-93.808,7.0181
2002-10-09,60.8,161009339.1389,-272631.3417,18.4672,17.5401,-0.7662,100.0,0.0,-100.0,5.7982,7.2525,8.7068,-0.3429,-130.568,-33.9281,6.4842,31.6878,7.1435,19.2937,33.125,-0.0485,-0.5408,0.9786,0.5465,7.3187,1.0,7.0314,-0.4185,-0.5184,-0.0999,-0.7668,-0.7662,0.0006,9.8031,13.5957,17.0574,7.3,7.45,30.2025,2.8444,-2.8,7.7447,41601000.0,15.6673,1.4755,-10.1127,-31.5315,0.6847,33.036,7.6776,7.2525,9.1846,16.0579,7.4074,9.1846,0.0,0.0,7.7299,6.1824,0.35,7.1861,-0.459,49.1225,-97.2414,6.8931
2002-10-10,64.0,162231339.1389,58260.3012,19.1936,17.5088,-0.7309,100.0,0.0,-100.0,5.7703,7.1465,8.5227,0.8333,-116.9441,-25.0811,6.4121,32.994,7.0727,19.4219,27.8321,-0.288,-0.48,0.9554,0.4669,7.1939,1.0,6.9606,-0.4373,-0.5125,-0.0752,-0.7738,-0.7309,0.0429,9.7691,13.5766,21.466,7.29,7.28,29.5133,2.7821,-2.12,7.3646,42823000.0,14.8696,1.4017,-9.7463,-24.8826,0.7512,37.4595,7.5098,7.1465,24.264,16.7348,50.0,24.264,85.6205,28.5402,7.6201,6.1379,0.48,7.0937,-0.4983,49.1022,-82.3529,6.812
2002-10-11,65.9,162751773.9215,353921.5586,19.4606,17.2948,-0.6937,95.0,10.0,-85.0,5.8048,7.051,8.2972,-0.0435,-68.8921,-20.1217,6.3875,24.5344,7.0267,19.5015,26.1854,-0.357,-0.4407,0.9466,0.4413,7.1116,1.0,6.9273,-0.4472,-0.4868,-0.0396,-0.7709,-0.6937,0.0772,9.7373,13.5574,27.3337,7.24,7.28,28.6495,2.643,-1.91,6.9995,44533000.0,17.3611,1.6016,-9.3237,-22.4706,0.7753,39.9392,7.3349,7.051,48.1401,27.1963,87.013,48.1401,100.0,61.8735,7.5095,6.1586,0.27,7.0072,-0.5321,54.2492,-75.3676,6.759
2002-10-14,67.6,163556440.5882,698729.507,19.5054,16.9978,-0.6828,90.0,5.0,-85.0,5.8727,6.9715,8.0703,0.3667,-43.9771,-15.7975,6.4,20.3558,7.0013,19.518,23.3994,-0.5658,-0.3926,0.9298,0.3971,7.0375,1.0,6.916,-0.4473,-0.4476,-0.0004,-0.7632,-0.6828,0.0805,9.7075,13.5381,31.6354,7.24,7.28,27.7013,2.5109,-1.59,6.7042,45740000.0,18.331,1.6615,-9.2616,-19.0419,0.8096,42.1013,7.1793,6.9715,77.1317,49.8453,94.382,77.1317,100.0,95.2068,7.4007,6.2272,0.3,6.9319,-0.5586,58.7984,-69.1176,6.7312
2002-10-15,89.5,170209440.5882,2893130.0762,19.6222,16.6947,-0.5231,85.0,100.0,15.0,5.7424,6.999,8.2556,1.0,264.0529,22.1871,6.8107,21.8411,7.1869,19.4529,23.3972,-0.6601,0.141,0.9298,0.3971,6.986,1.0,6.9413,-0.4053,-0.2371,0.1681,-0.7357,-0.5231,0.2127,9.6999,13.5189,47.1312,7.515,7.435,22.0845,2.3853,0.55,6.034,52393000.0,34.4274,3.7185,-7.0944,6.5476,1.0655,61.0936,5.92,6.999,93.7983,73.0234,100.0,93.7983,100.0,100.0,7.3039,6.8582,2.19,6.8844,-0.5552,74.581,-0.0,6.9197
2002-10-16,80.0,168034830.1986,2835906.0873,19.6502,16.858,-0.3986,80.0,95.0,15.0,5.7518,6.995,8.2382,-0.7922,192.8886,6.2697,6.9941,20.183,7.2644,19.307,43.5232,-0.5496,0.6507,0.9997,0.6886,6.9757,1.0,6.9466,-0.3533,-0.1453,0.208,-0.69,-0.3986,0.2915,9.6829,13.4998,43.7215,7.515,7.435,20.7784,2.3461,-0.08,7.0568,49648000.0,31.2867,3.5325,-5.4364,-0.9901,0.9901,53.1348,5.9503,6.995,87.6763,86.2021,68.6469,87.6763,66.3252,88.7751,7.2218,7.1328,1.03,6.8564,-0.5391,66.2135,-31.3531,7.015
2002-10-17,86.1,169029445.5832,2871155.1608,19.7193,17.0343,-0.2749,75.0,90.0,15.0,5.6376,7.0655,8.4934,0.3077,202.8001,13.8548,7.2639,21.0314,7.3925,19.0276,70.0079,-0.2565,1.4469,0.9062,0.9397,7.0025,1.0,7.0,-0.2872,-0.023,0.2642,-0.6275,-0.2749,0.3526,9.6722,13.4806,50.2622,7.515,7.435,19.4205,2.2288,1.41,6.6645,51803000.0,29.7649,3.4159,-3.7543,19.5833,1.1958,56.9274,5.9803,7.0655,85.0337,88.8361,86.4542,85.0337,80.3059,82.2104,7.1583,7.5176,0.75,6.8546,-0.5066,68.4815,-11.2211,7.1688
2002-10-18,86.6,169449565.5832,2758235.6762,19.7849,17.2437,-0.1419,70.0,85.0,15.0,5.5473,7.1345,8.7217,0.6,175.8585,14.4521,7.5061,21.0314,7.5132,18.7251,93.7528,0.346,1.4494,0.6593,0.9979,7.0639,1.0,7.052,-0.2144,0.0771,0.2914,-0.5547,-0.1419,0.4128,9.6621,13.4615,55.2486,7.515,7.435,18.9852,2.1173,1.38,6.4391,52970000.0,29.0977,3.2451,-1.937,18.956,1.1896,57.226,6.01,7.1345,81.0719,84.594,88.1148,81.0719,79.6364,75.4225,7.1151,7.8455,0.25,6.8737,-0.4616,69.7351,-9.571,7.3207
2002-10-21,89.4,170489996.9558,2792338.9896,20.0248,17.5898,0.0195,65.0,100.0,35.0,5.4623,7.2315,9.0007,0.8627,154.557,17.8114,7.7656,24.5843,7.6491,18.6249,112.0213,0.623,1.8246,0.3904,0.927,7.1513,1.0,7.1458,-0.1361,0.1769,0.313,-0.4658,0.0195,0.4853,9.6549,13.4425,59.8161,7.515,7.45,18.1133,2.0115,1.94,6.2108,54204000.0,29.9226,3.3229,0.2654,27.7143,1.2771,58.9057,6.0394,7.2315,90.2651,85.4569,96.2264,90.2651,72.5101,77.4841,7.0938,8.1846,0.51,6.921,-0.4047,69.5345,-1.3072,7.4926
2002-10-22,87.2,170117761.6616,2434002.8434,20.2528,17.9439,0.1678,60.0,95.0,35.0,5.4469,7.3225,9.1981,0.0588,124.4603,14.1055,7.9488,24.5843,7.7511,18.5726,126.7772,1.7145,1.6639,0.143,0.801,7.2474,1.0,7.2156,-0.0618,0.2356,0.2973,-0.3621,0.1678,0.5298,9.6455,13.4235,59.5218,7.515,7.45,17.5316,1.9109,1.82,6.2498,52622000.0,28.9617,3.1567,2.2799,26.3768,1.2638,57.0528,6.0982,7.3225,86.6043,85.9804,75.4717,86.6043,67.8916,73.346,7.0934,8.4013,0.35,6.9966,-0.3424,68.7382,-8.4967,7.6344
2002-10-23,89.8,170868802.478,2305105.3302,20.3551,17.9639,0.3646,55.0,100.0,45.0,5.4346,7.429,9.4234,0.5918,110.6032,17.3402,8.1529,22.298,7.8681,18.5972,140.0666,1.8941,-0.4732,-0.0883,0.6419,7.3393,1.0,7.3096,0.0105,0.2996,0.2891,-0.2403,0.3646,0.605,9.6388,13.4046,63.5245,7.53,7.455,17.5694,1.9053,2.13,6.0382,53405000.0,27.6531,2.9989,4.9403,31.0949,1.3109,58.6701,6.1558,7.429,90.1274,88.9989,98.6842,90.1274,88.0898,76.1638,7.1134,8.6411,0.49,7.1045,-0.2743,70.7773,-0.3257,7.7922
2002-10-24,88.5,170613725.5549,1961658.6602,20.4605,17.987,0.5517,50.0,100.0,50.0,5.4106,7.499,9.5874,-0.5,98.031,15.0597,8.3039,22.4644,7.9616,18.7887,152.2393,1.2346,-0.9,-0.2964,0.4658,7.4324,1.0,7.3601,0.0756,0.336,0.2604,-0.102,0.5517,0.6536,9.631,13.3857,64.33,7.53,7.46,17.1369,1.8101,1.4,5.9675,51747000.0,27.0671,2.8589,7.4449,18.7919,1.1879,57.5298,6.2409,7.499,81.9513,86.2277,71.6981,81.9513,25.7466,60.576,7.1517,8.7976,0.26,7.2417,-0.2048,60.2837,-4.8701,7.9276
2002-10-25,91.0,171926725.5549,2060597.8716,20.4126,18.1529,0.7303,45.0,100.0,55.0,5.4155,7.603,9.7905,0.5745,90.9314,18.2749,8.4778,19.5009,8.0701,18.7353,163.7582,1.1217,-0.9125,-0.4811,0.2797,7.5315,1.0,7.4619,0.1366,0.3806,0.244,0.055,0.7303,0.6752,9.6257,13.3669,67.7067,7.59,7.51,17.4173,1.8296,2.08,5.7716,53060000.0,25.856,2.716,9.7588,29.6296,1.2963,59.1375,6.3512,7.603,90.1274,87.4021,100.0,90.1274,100.0,71.2788,7.207,8.9837,0.47,7.4113,-0.1331,75.0865,-0.0,8.08
2002-10-28,89.6,171478081.1104,1770995.4192,20.5021,18.259,0.879,40.0,100.0,60.0,5.4555,7.701,9.9465,-0.3111,84.6966,15.6934,8.6004,22.2032,8.1548,18.4506,181.5244,0.6687,-1.0889,-0.7257,-0.0266,7.6441,1.0,7.5404,0.1893,0.4,0.2107,0.2108,0.879,0.6682,9.619,13.3482,71.5272,7.59,7.585,16.6658,1.7381,1.96,5.8198,51507000.0,26.1787,2.7302,11.6456,28.0,1.28,57.8467,6.4887,7.701,77.6771,83.252,61.3333,77.6771,38.0843,54.6103,7.2769,9.0924,0.45,7.6047,-0.063,70.2519,-8.7087,8.2093
2002-10-29,84.0,170740938.2533,1256976.6506,19.8863,17.9441,0.976,35.0,95.0,60.0,5.5033,7.7585,10.0137,-0.7857,50.1217,5.9561,8.6024,8.1858,8.1782,18.225,193.8473,0.4292,-0.5867,-0.8558,-0.2393,7.7504,1.0,7.5616,0.2246,0.366,0.1414,0.3635,0.976,0.6124,9.6068,13.3295,67.8715,7.59,7.585,20.7314,2.2012,1.15,6.32,50217000.0,24.4281,2.5937,12.839,15.8621,1.1586,52.978,6.6544,7.7585,58.7778,75.5275,15.0,58.7778,0.0,46.0281,7.3567,9.0283,0.71,7.7954,-0.0022,63.6305,-25.5255,8.2759
2002-10-30,86.7,171538301.8897,1186132.2522,19.3013,17.765,1.0671,30.0,90.0,60.0,5.5816,7.842,10.1024,0.4545,49.7536,9.8086,8.6513,8.1858,8.225,18.1994,205.8448,0.3137,-0.4265,-0.9446,-0.4359,7.8564,1.0,7.6052,0.2511,0.3568,0.1057,0.5126,1.0671,0.5544,9.5974,13.3108,68.3597,7.59,7.585,20.0747,2.0911,1.67,6.0074,51470000.0,23.6542,2.464,13.9127,23.8571,1.2386,54.9043,6.8101,7.842,39.4444,58.6331,42.0,39.4444,31.2737,23.1193,7.4438,9.0383,0.33,7.9766,0.0531,61.5821,-17.4174,8.3627
2002-10-31,87.3,171420035.223,1011689.9451,18.919,17.7438,0.9764,25.0,85.0,60.0,5.6996,7.9385,10.1774,-0.1333,54.3363,10.6647,8.7023,11.6564,8.2731,18.3377,216.8173,0.2038,-0.3835,-0.9898,-0.5993,7.9718,1.0,7.6607,0.2709,0.3502,0.0793,0.6369,0.9764,0.3395,9.5888,13.2922,71.2674,7.59,7.585,19.484,1.9866,1.93,5.8396,52357000.0,24.6256,2.5108,12.612,28.3824,1.2838,55.3323,6.9565,7.9385,35.0,44.4074,48.0,35.0,38.2229,23.1655,7.5358,9.0551,0.3,8.1499,0.1035,62.0119,-15.6156,8.4472
2002-11-01,89.4,172341915.223,1141680.8244,18.5559,17.8185,0.9974,20.0,80.0,60.0,5.835,8.047,10.259,0.62,55.0633,13.6831,8.7824,11.6564,8.3366,18.5923,220.6183,0.1199,-0.2539,-0.9971,-0.651,8.0593,1.0,7.733,0.2883,0.3579,0.0696,0.7456,0.9974,0.2519,9.5823,13.2736,73.9944,7.59,7.585,18.5276,1.8872,2.17,5.6969,53570000.0,23.4168,2.3853,12.7889,32.0532,1.3205,56.8416,7.0941,8.047,53.0,42.4815,69.0,53.0,79.3547,49.6171,7.6316,9.1166,0.5,8.3093,0.1511,61.4898,-9.3093,8.5426
2002-11-04,94.8,173845118.6128,1569361.7333,18.7125,18.242,0.9753,15.0,100.0,85.0,6.0518,8.2035,10.3552,0.9153,86.7828,20.9158,8.9473,21.6891,8.4455,18.925,228.2798,0.1057,-0.5121,-0.9984,-0.7464,8.1777,1.0,7.9011,0.3112,0.4028,0.0916,0.8353,0.9753,0.14,9.5813,13.2552,77.7773,7.78,7.72,17.4629,1.7929,3.13,5.415,55309000.0,27.136,2.786,12.3555,49.2913,1.4929,60.4579,7.2234,8.2035,71.2835,53.0945,96.8504,71.2835,100.0,72.5259,7.732,9.3005,0.59,8.4564,0.2011,63.7717,-1.1111,8.6791
2002-11-05,90.5,172620118.6128,1211880.1293,18.8614,18.6643,0.929,10.0,95.0,85.0,6.3607,8.3435,10.3263,-0.6389,73.7316,12.9806,9.0092,21.6891,8.5031,19.2757,234.2104,-0.2656,-0.5394,-0.9871,-0.8112,8.3134,1.0,7.9882,0.3288,0.3992,0.0704,0.898,0.929,0.031,9.5759,13.2368,75.815,7.78,7.72,16.6601,1.7032,2.8,5.6483,53734000.0,25.8884,2.6467,11.652,44.8,1.448,56.4903,7.3842,8.3435,74.6287,66.3041,58.0357,74.6287,28.5578,69.3042,7.8353,9.3326,0.47,8.5829,0.2467,57.2985,-13.0556,8.7597
2002-11-06,97.1,173958683.8302,1381373.8487,19.3718,19.2827,0.8985,5.0,100.0,95.0,6.7506,8.525,10.2994,0.5362,115.8849,21.3227,9.1799,29.0697,8.618,19.6801,233.102,-0.3454,0.3251,-0.99,-0.7997,8.4237,1.0,8.1667,0.3519,0.4444,0.0925,0.9365,0.8985,-0.038,9.5773,13.2185,79.0957,8.055,7.86,15.4658,1.6181,3.63,5.3874,55545000.0,28.1426,2.9444,11.1379,59.7039,1.597,60.6613,7.5337,8.525,82.6543,76.1888,93.0769,82.6543,100.0,76.1859,7.9425,9.523,0.75,8.6936,0.2948,63.3402,-2.3196,8.8899
