date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2011-11-16,47.438,-422291976.0095,-6678450.5737,8.2572,8.7832,-0.3295,50.0,15.0,-35.0,59.3667,57.085,54.8033,-0.0263,-78.76,-3.9295,57.1554,11.3762,56.9168,18.0801,112.3485,1.5932,-1.6651,0.3851,0.9249,57.0884,0.0,55.7537,0.1439,0.2537,-0.1098,-0.3295,-0.0966,-0.2329,55.5185,55.7896,34.8496,56.875,56.8375,28.7236,6.9116,-1.31,2.1481,-25264367.0,22.8558,5.4997,-0.5773,-2.2854,0.9771,48.0352,58.6269,57.085,6.2043,22.46,8.4871,6.2043,0.0,-0.0,57.39,56.9362,0.81,56.8313,0.0858,37.3459,-68.7006,56.9729
2011-11-17,47.3533,-426941901.0095,-8992009.0842,8.4504,8.7489,-0.2706,45.0,10.0,-35.0,59.353,57.017,54.681,0.0114,-73.7202,-4.5884,56.9501,12.1216,56.821,18.1336,140.9729,1.0281,-1.7923,-0.1041,0.6297,56.9703,0.0,55.7557,0.0489,0.2127,-0.1638,-0.2706,-0.1558,-0.1148,55.5199,55.7908,33.6949,56.875,56.8375,28.08,6.666,-1.36,2.123,-35007067.0,22.0085,5.2247,-0.4743,-2.3747,0.9763,47.7058,58.5869,57.017,6.0755,9.7678,8.1851,6.0755,0.0,-0.0,57.3896,56.6527,0.88,56.8279,0.0799,35.4909,-70.9605,56.861
2011-11-18,47.0653,-431016392.8128,-10417438.6773,8.7066,8.841,-0.1522,40.0,5.0,-35.0,59.1659,56.866,54.5661,-0.2459,-86.6272,-6.8743,56.7108,13.5752,56.7018,17.7721,180.3297,0.3595,-2.3086,-0.7112,-0.0058,56.8672,1.0,55.7499,-0.0533,0.1595,-0.2128,-0.1522,-0.1978,0.0456,55.5212,55.7886,29.9731,56.875,56.8375,28.1608,6.5227,-3.02,2.0841,-40530267.0,21.4289,4.9635,-0.267,-5.1545,0.9485,46.5629,58.5473,56.866,6.7118,6.3305,3.4632,6.7118,0.0,-0.0,57.3774,56.3331,0.61,56.8425,0.0724,34.6822,-78.6441,56.7231
2011-11-21,46.5571,-437250454.6309,-12037094.2096,9.1682,9.0585,-0.1161,35.0,0.0,-35.0,58.8989,56.667,54.4351,-0.6,-116.6992,-10.8421,56.3958,17.9371,56.5369,17.1588,236.9049,-0.3898,-1.9232,-0.9785,-0.8378,56.7272,1.0,55.7154,-0.1806,0.0915,-0.2721,-0.1161,-0.2128,0.0967,55.5225,55.7804,26.6941,56.615,56.6625,29.8999,6.7766,-3.98,2.0615,-48504067.0,20.8049,4.7153,-0.2041,-6.7515,0.9325,44.5789,58.508,56.667,4.7756,5.8543,2.6786,4.7756,0.0,-0.0,57.3498,55.9183,0.66,56.8566,0.0629,29.4208,-91.5337,56.5426
2011-11-22,47.1415,-428576547.2235,-8845519.6423,9.7092,9.3826,-0.0453,30.0,0.0,-30.0,58.9003,56.6265,54.3527,0.7963,-89.2123,-5.4056,56.2502,19.9892,56.4534,16.5137,266.5877,-0.9666,-1.442,-0.7479,-0.9982,56.6055,1.0,55.7148,-0.2232,0.0286,-0.2517,-0.0453,-0.1931,0.1479,55.5238,55.7792,31.9316,56.615,56.6175,29.71,6.7178,-0.81,2.0312,-38945067.0,19.8112,4.4795,-0.0796,-1.4344,0.9857,47.2972,58.4692,56.6265,19.8366,10.4413,53.3679,19.8366,78.647,26.2157,57.3077,55.7619,1.08,56.8543,0.0533,41.0403,-74.0276,56.4467
2011-11-23,46.5317,-434285863.013,-8552337.8303,10.2232,9.4387,-0.2461,25.0,45.0,20.0,58.9087,56.526,54.1433,-0.8684,-88.0259,-10.2412,55.995,19.9892,56.3092,15.9245,298.2364,-1.4712,-0.7012,-0.2884,-0.881,56.4996,1.0,55.6984,-0.3115,-0.0394,-0.272,-0.2461,-0.2009,-0.0452,55.5251,55.7708,32.0873,56.615,56.6175,28.6948,6.3819,-2.01,2.0241,-44971567.0,19.1342,4.2555,-0.4335,-3.5294,0.9647,44.8794,58.4308,56.526,24.0362,16.2161,16.0622,24.0362,9.6086,29.4186,57.25,55.4528,0.76,56.8146,0.0426,37.8025,-92.0954,56.286
2011-11-25,46.2861,-436476629.6797,-8351976.6803,10.838,9.6215,-0.4226,100.0,40.0,-60.0,58.7627,56.3555,53.9483,0.1111,-101.9719,-12.1453,55.7239,22.5193,56.1512,15.3972,-27.4937,-1.4513,0.2802,0.3008,-0.4617,56.4505,1.0,55.6519,-0.4002,-0.1116,-0.2886,-0.4226,-0.2322,-0.1903,55.5262,55.7596,29.0772,56.54,56.6,29.5026,6.3928,-3.41,1.9825,-47788267.0,18.6573,4.0428,-0.7457,-5.8732,0.9413,43.9273,58.3927,56.3555,24.4679,22.7802,3.9735,24.4679,0.0,29.4186,57.1758,55.1311,0.54,56.7398,0.0309,38.7465,-98.5075,56.1074
2011-11-28,47.3448,-430644629.6797,-5655103.7843,10.9436,9.6257,-0.504,95.0,35.0,-60.0,58.6679,56.2885,53.9091,0.3404,-45.0572,-2.2989,55.7191,12.9491,56.1273,14.9338,-2.685,-1.1334,0.4501,0.6732,-0.0468,56.4544,1.0,55.6555,-0.3655,-0.1624,-0.2031,-0.504,-0.2614,-0.2427,55.5274,55.761,33.0076,56.54,56.6,27.7248,6.0731,-1.34,1.9593,-40935667.0,21.3678,4.6806,-0.8903,-2.341,0.9766,48.8505,58.3166,56.2885,38.3211,28.9417,94.9275,38.3211,100.0,36.5362,57.09,55.1999,1.32,56.6481,0.0207,44.6147,-67.4129,56.064
2011-11-29,47.5481,-426738338.3753,-2794826.386,10.8259,9.7461,-0.5615,90.0,30.0,-60.0,58.5688,56.232,53.8952,0.2826,-19.0538,-0.5153,55.7602,8.591,56.1285,14.5335,17.1217,-1.072,0.5999,0.8839,0.2944,56.4067,0.0,55.6615,-0.315,-0.1929,-0.1221,-0.5615,-0.2942,-0.2673,55.5286,55.7648,38.0348,56.54,56.6,26.551,5.7695,-1.13,1.9353,-32767967.0,22.3499,4.8566,-0.9934,-1.9731,0.9803,49.7424,58.2421,56.232,61.8311,41.54,86.5922,61.8311,100.0,66.6667,56.9979,55.3267,0.92,56.5399,0.0122,49.7342,-61.4428,56.0499
2011-11-30,49.0472,-416196530.1562,1983573.9272,10.5818,9.9139,-0.5173,85.0,25.0,-60.0,58.7737,56.3505,53.9273,0.9658,68.6374,11.468,56.1185,5.944,56.2982,14.2215,45.2797,-0.6444,0.9177,1.0,0.7106,56.3381,0.0,55.7199,-0.1306,-0.1804,0.0498,-0.5173,-0.3151,-0.2022,55.5299,55.7862,43.8936,56.54,56.6,24.4216,5.481,2.37,1.9378,-21774367.0,27.5082,6.1738,-0.9159,4.2672,1.0427,55.734,58.1691,56.3505,93.5414,64.5645,99.1045,93.5414,100.0,100.0,56.9101,55.8968,1.8,56.4432,0.0078,61.3801,-17.4129,56.2097
2011-12-01,49.1234,-407589656.31,6496599.9221,10.4004,10.0986,-0.5203,80.0,20.0,-60.0,58.9256,56.5105,54.0954,0.4615,82.1922,12.0293,56.4443,6.9524,56.4602,14.0568,69.0989,-0.3433,0.4521,0.9128,0.9342,56.2864,1.0,55.8122,0.0225,-0.1398,0.1624,-0.5203,-0.3428,-0.1775,55.5313,55.8084,49.0669,56.54,56.6,23.6991,5.207,3.2,1.8941,-11218767.0,27.2406,5.9851,-0.9203,5.8394,1.0584,56.0147,58.0975,56.5105,94.6558,83.3428,98.2709,94.6558,100.0,100.0,56.8337,56.3919,0.65,56.355,0.0068,65.5625,-15.1741,56.3668
2011-12-02,49.2081,-406918136.31,7965903.2908,10.3803,10.3701,-0.4387,75.0,15.0,-60.0,59.1102,56.6305,54.1508,-0.2857,87.6988,12.6769,56.7433,9.9997,56.6164,14.0224,94.8805,-0.4808,0.9495,0.6444,0.9964,56.2608,1.0,55.8808,0.1502,-0.0818,0.232,-0.4387,-0.3747,-0.0641,55.5328,55.8313,50.0289,56.54,56.6,22.9301,4.9466,2.4,1.8565,-3384367.0,28.0255,6.0458,-0.7753,4.3088,1.0431,56.3385,54.59,56.6305,95.9786,94.7253,90.5605,95.9786,100.0,100.0,56.7737,56.8251,0.7,56.2757,0.0084,63.1075,-12.6866,56.5181
2011-12-05,48.6999,-413244758.9991,5829792.605,10.1052,10.0474,-0.293,70.0,10.0,-60.0,59.1593,56.747,54.3347,-0.7395,59.0647,7.6711,56.8915,4.8778,56.7006,14.0276,120.4841,0.2585,1.672,0.2506,0.8618,56.2623,1.0,55.9273,0.2007,-0.0253,0.226,-0.293,-0.3943,0.1013,55.5344,55.848,47.578,56.54,56.6,24.0236,5.2093,2.33,1.8856,-15726467.0,26.4875,5.7435,-0.518,4.2233,1.0422,53.8355,54.6283,56.747,85.9168,92.1837,68.9189,85.9168,62.0544,87.3515,56.7304,57.0235,1.19,56.2121,0.011,62.9728,-27.6119,56.601
2011-12-06,49.0302,-405712150.3034,6822687.1271,9.8438,9.7443,-0.153,65.0,5.0,-60.0,59.0676,56.72,54.3724,0.3043,66.0765,10.3948,57.0891,4.8778,56.8138,14.0692,144.2456,0.9003,1.5195,-0.1607,0.5843,56.3068,1.0,55.9452,0.2691,0.0336,0.2355,-0.153,-0.4063,0.2533,55.536,55.8684,46.1868,56.375,56.6,23.245,4.9488,-0.54,1.8388,23533.0,25.629,5.4564,-0.2704,-0.9242,0.9908,55.1974,54.6662,56.72,77.3866,86.4273,72.6804,77.3866,54.4112,72.1552,56.7047,57.2848,0.69,56.1714,0.0148,66.7801,-17.9104,56.7098
2011-12-07,49.4114,-395553536.3794,9840913.2141,9.8026,9.5244,0.0367,60.0,0.0,-60.0,59.126,56.737,54.348,0.6203,91.2245,13.4943,57.3397,9.0195,56.9592,14.2133,163.5845,1.609,1.2336,-0.4785,0.2826,56.4054,1.0,55.9621,0.3554,0.0979,0.2575,0.0367,-0.3749,0.4115,55.5378,55.8931,53.7896,56.495,56.555,22.3712,4.7014,0.34,1.8011,18687033.0,26.8069,5.6335,0.0647,0.5862,1.0059,56.7472,54.7038,56.737,75.953,79.7521,86.2595,75.953,100.0,72.1552,56.698,57.612,0.79,56.1865,0.0202,65.5447,-4.5802,56.8641
2011-12-08,49.4664,-378831195.2715,15501758.4918,9.6781,9.2666,0.2127,55.0,100.0,45.0,59.2589,56.7818,54.3046,-0.0569,73.9348,13.9469,57.5658,7.3124,57.0969,14.4405,179.1778,2.0284,-0.1304,-0.6969,0.0143,56.5464,1.0,55.9961,0.4243,0.1632,0.2611,0.2127,-0.3043,0.517,55.5397,55.9182,45.9141,56.5275,57.01,26.4861,6.1963,0.895,2.0028,60250533.0,22.8766,5.3519,0.3749,1.5563,1.0156,56.9735,54.7801,56.7818,76.3522,76.5639,70.1166,76.3522,100.0,84.8037,56.7107,57.8921,3.43,56.2543,0.0266,66.7396,-21.1777,57.023
2011-12-09,49.6231,-378371922.5442,16554440.2921,9.5598,9.1096,0.3111,50.0,95.0,45.0,59.3644,56.8133,54.2621,0.1429,106.5841,15.275,57.792,7.3124,57.2391,14.6973,184.2111,1.4746,-1.2999,-0.7571,-0.0734,56.6925,1.0,56.0236,0.4881,0.2282,0.2599,0.3111,-0.2137,0.5248,55.5417,55.945,45.7924,56.62,57.01,25.5992,5.8865,0.63,1.9623,67323333.0,22.1105,5.0843,0.5469,1.087,1.0109,57.6375,54.9196,56.8133,77.2955,76.5335,75.5102,77.2955,100.0,100.0,56.7427,58.1632,0.77,56.3814,0.0339,62.718,-17.3554,57.1952
2011-12-12,48.412,-388386595.5601,12293646.8606,9.8643,9.0486,0.44,45.0,90.0,45.0,59.2899,56.7783,54.2666,-0.9048,49.3893,2.4148,57.725,15.6486,57.2316,14.9305,198.1364,0.7613,-1.4051,-0.8921,-0.3113,56.8247,1.0,56.0355,0.4185,0.2662,0.1522,0.44,-0.1024,0.5424,55.5438,55.9571,42.3941,56.62,57.01,28.4396,6.6222,-0.7,2.0368,57147133.0,20.7432,4.8301,0.7727,-1.2098,0.9879,51.2074,55.0549,56.7783,59.8154,71.1543,33.8192,59.8154,0.0,66.6667,56.7873,58.007,1.44,56.55,0.0394,54.9154,-46.9008,57.2282
2011-12-13,48.6406,-393695182.476,7743894.9054,10.1535,9.1233,0.5847,40.0,85.0,45.0,59.2997,56.7833,54.2668,-0.2523,56.0751,4.5316,57.714,15.6486,57.2505,15.1453,211.5092,0.2319,-0.676,-0.9724,-0.5226,56.9649,1.0,56.0424,0.3807,0.2891,0.0916,0.5847,0.02,0.5647,55.546,55.9718,45.3171,56.62,57.01,26.9531,6.2911,0.1,2.0321,63990733.0,19.6589,4.5886,1.0253,0.1744,1.0017,52.2658,55.1861,56.7833,50.3401,62.4836,41.691,50.3401,16.46,38.82,56.8406,57.9421,1.22,56.7481,0.0438,51.2383,-41.3223,57.2903
2011-12-14,48.8016,-394152370.8255,5033173.2756,10.4965,9.3768,0.7592,35.0,80.0,45.0,59.3753,56.8348,54.2942,0.466,47.9499,6.0413,57.7369,17.0136,57.2857,15.4182,225.6654,0.3468,-0.1471,-0.9999,-0.7153,57.1001,1.0,56.0668,0.3619,0.3037,0.0582,0.7592,0.1622,0.597,55.5482,55.9883,45.5942,56.62,57.01,26.4893,6.1465,1.03,2.0135,70717933.0,18.7863,4.3591,1.332,1.8201,1.0182,53.0206,55.3135,56.8348,40.9135,50.3563,47.2303,40.9135,28.1994,14.8865,56.8999,57.9322,1.03,56.9544,0.0476,53.1831,-37.3967,57.37
2011-12-15,49.6485,-391557639.7498,4292276.7443,10.3433,9.3969,0.942,30.0,75.0,45.0,59.5897,56.9653,54.3408,0.494,88.6907,13.61,57.936,7.4332,57.4127,15.7583,230.0872,0.3744,-0.2301,-0.9961,-0.767,57.2173,1.0,56.1799,0.4229,0.3275,0.0953,0.942,0.3156,0.6264,55.5505,56.0146,52.0541,56.635,57.01,24.865,5.8392,2.61,2.003,79401633.0,21.4242,5.0312,1.652,4.6599,1.0466,56.805,55.437,56.9653,55.3349,48.8628,77.0833,55.3349,87.0533,43.9042,56.967,58.1778,1.44,57.1544,0.0523,54.6753,-16.7355,57.54
2011-12-16,50.8597,-400272287.898,826133.1394,10.304,9.5053,1.0227,25.0,100.0,75.0,60.07,57.1723,54.2745,0.2222,167.5992,22.9523,58.3645,9.5574,57.6639,16.1056,236.2918,0.3694,-0.752,-0.9806,-0.8319,57.4135,1.0,56.4631,0.5799,0.378,0.2019,1.0227,0.4618,0.5609,55.553,56.055,58.9955,57.35,57.795,22.468,5.5472,4.14,2.0557,100792133.0,27.2166,6.7196,1.7904,7.4048,1.074,61.4762,55.5567,57.1723,66.5674,54.2719,75.3886,66.5674,100.0,71.7509,57.0475,58.7439,2.38,57.354,0.0597,53.3728,-14.8206,57.8338
2011-12-19,50.9571,-405567835.724,-2351884.7472,10.3128,9.7405,1.1183,20.0,100.0,80.0,60.4783,57.402,54.3257,-0.1348,165.1366,23.6513,58.7515,10.4792,57.9021,16.4197,230.6031,-0.275,-1.1429,-0.9952,-0.7728,57.6775,1.0,56.7908,0.7054,0.4435,0.2619,1.1183,0.603,0.5152,55.5557,56.0961,61.8812,57.4075,57.855,21.4179,5.2699,4.595,2.0448,108805133.0,26.4322,6.5036,1.9549,8.2689,1.0827,61.8256,55.7745,57.402,76.159,66.0204,76.005,76.159,100.0,95.6844,57.1448,59.2293,1.15,57.5579,0.0691,45.9738,-14.6248,58.1188
2011-12-20,51.7998,-400345916.255,-1776655.4382,10.3686,10.0389,1.2463,15.0,100.0,85.0,60.9859,57.7115,54.4371,0.6372,188.4609,29.4777,59.2616,11.4295,58.2124,16.7642,208.0898,-0.7508,0.2425,-0.9568,-0.4709,57.928,1.0,57.3834,0.8751,0.5298,0.3453,1.2463,0.7374,0.5089,55.5587,56.1467,65.2313,57.905,57.915,20.4762,5.0064,6.19,1.9988,116090033.0,25.7609,6.2984,2.1739,11.2607,1.1126,64.7388,56.0418,57.7115,83.1475,75.2913,98.0488,83.1475,100.0,100.0,57.2637,59.8747,1.075,57.774,0.081,48.4377,-1.203,58.4767
2011-12-21,53.4768,-390927516.6955,1616943.2697,11.1257,10.6744,1.4929,10.0,100.0,90.0,61.9861,58.0855,54.1849,0.9427,223.8205,39.1971,60.0556,25.5097,58.6817,17.2248,162.0358,-0.2808,1.6692,-0.4545,0.3084,58.2552,1.0,58.2892,1.1561,0.6551,0.501,1.4929,0.8797,0.6132,55.562,56.2167,65.5854,58.895,58.93,18.6532,4.7561,7.48,2.0191,126726733.0,31.429,8.0135,2.5939,13.4387,1.1344,69.5986,56.3536,58.0855,90.5583,83.2883,97.6212,90.5583,100.0,100.0,57.4132,60.9041,2.27,58.0071,0.0975,59.2569,-1.4977,58.9937
2011-12-22,53.6419,-388397651.039,3663196.0619,11.9435,11.3908,1.6872,5.0,100.0,95.0,62.7529,58.5053,54.2576,0.7251,206.0441,40.0536,60.7689,27.4823,59.1248,17.7469,154.4207,0.4672,2.7975,-0.3325,0.4318,58.56,1.0,59.3216,1.3786,0.7998,0.5788,1.6872,1.0326,0.6546,55.5656,56.2878,68.1016,58.9925,59.095,17.9137,4.5182,8.395,1.9912,132110033.0,31.4915,7.9429,2.9183,15.2803,1.1528,70.0268,56.8378,58.5053,96.3204,90.0087,93.2911,96.3204,100.0,100.0,57.5982,61.7809,0.9999,58.2608,0.1172,63.0647,-2.9412,59.4936
2011-12-23,53.9426,-385819668.686,4987548.7653,12.7954,11.8695,1.8377,0.0,100.0,100.0,63.3877,58.9573,54.5268,0.7882,175.7317,41.6293,61.4405,28.9821,59.5596,18.3849,146.5652,1.7949,2.9915,-0.2005,0.551,58.9105,1.0,60.3283,1.5655,0.9529,0.6126,1.8377,1.1879,0.6498,55.5696,56.3619,69.5082,59.795,59.44,17.3,4.2923,9.04,1.9478,136244533.0,31.4202,7.7957,3.1624,16.5416,1.1654,70.8147,57.3788,58.9573,95.5962,94.1583,95.8763,95.5962,100.0,100.0,57.8206,62.5704,0.85,58.5293,0.139,66.0026,-1.8141,59.9874
2011-12-27,54.5609,-383035247.4262,5961868.1117,13.8333,12.3296,2.0116,0.0,100.0,100.0,64.1793,59.3833,54.5872,0.8189,162.3323,44.7715,62.143,33.5532,60.0225,19.4008,149.3755,2.4458,1.6218,-0.2483,0.5094,59.2396,1.0,61.2411,1.7524,1.1128,0.6395,2.0116,1.3464,0.6652,55.574,56.4424,69.2611,60.28,60.05,16.4156,4.0777,8.52,1.928,140505033.0,32.9941,8.1959,3.4424,15.2415,1.1524,72.3858,57.9612,59.3833,94.5396,95.4854,94.4515,94.5396,100.0,100.0,58.082,63.3822,1.27,58.828,0.163,67.5609,-2.3965,60.5077
2011-12-28,54.2051,-384388528.0263,5387876.0068,14.8193,12.7006,2.1382,0.0,95.0,95.0,64.7304,59.7763,54.8221,-0.3276,135.737,40.2007,62.6626,33.5532,60.4013,20.5921,156.0772,2.5665,1.5899,-0.3596,0.4055,59.4506,1.0,61.7642,1.8453,1.2593,0.586,2.1382,1.4997,0.6386,55.5787,56.518,66.8607,60.79,60.32,16.0019,3.8738,7.86,1.8913,136579233.0,32.1627,7.7861,3.6388,14.0007,1.14,70.1004,58.6291,59.7763,90.9151,93.6837,82.4176,90.9151,18.003,72.6677,58.3789,63.9111,0.61,59.1749,0.187,67.4397,-7.4074,60.9474
2011-12-29,54.8319,-381163253.5582,5689477.8395,15.869,13.1347,2.3941,30.0,100.0,70.0,65.4383,60.1178,54.7972,0.5638,127.3693,43.5086,63.2343,35.8137,60.8145,21.1484,156.7816,3.3265,1.3368,-0.3711,0.3942,59.7251,1.0,62.277,1.9561,1.3987,0.5574,2.3941,1.661,0.7331,55.5838,56.6002,65.8065,60.95,60.39,15.3736,3.6801,6.83,1.8488,140104533.0,32.5294,7.7869,4.0484,11.7942,1.1179,71.7543,59.2302,60.1178,91.678,92.3776,98.1651,91.678,73.2312,63.7447,58.7091,64.5073,0.94,59.5749,0.2113,73.8252,-0.4556,61.4201
2011-12-30,54.383,-386275353.5582,3669057.8766,16.9298,13.6551,2.6303,25.0,100.0,75.0,65.9396,60.4283,54.9169,-0.1772,112.2505,37.7633,63.6198,37.0843,61.1379,21.2137,161.3315,3.4542,-0.7643,-0.4436,0.3201,60.0048,1.0,62.5442,1.9783,1.5146,0.4637,2.6303,1.8396,0.7906,55.5892,56.6763,65.034,60.95,60.5,14.8574,3.4961,6.21,1.8324,134992433.0,32.3722,7.6176,4.4232,10.7069,1.1071,68.8817,59.8406,60.4283,80.3609,87.6513,60.5,80.3609,0.0,30.4114,59.0665,64.8278,0.79,60.0283,0.2342,67.4569,-8.7778,61.8099
2012-01-03,54.2983,-388741477.6961,1724295.859,17.4773,13.7912,2.8184,20.0,100.0,80.0,66.3537,60.7288,55.1038,-0.4828,93.5878,36.6766,63.9226,27.8791,61.421,21.2103,167.8775,2.8739,-1.3794,-0.5428,0.21,60.298,1.0,62.7493,1.9652,1.6047,0.3605,2.8184,2.0285,0.7899,55.5951,56.7507,60.3942,60.95,60.595,16.9387,4.0813,6.01,1.8792,124775633.0,30.0344,7.2367,4.7116,10.3442,1.1034,68.3383,60.4598,60.7288,66.4415,79.4935,40.6593,66.4415,0.0,24.4104,59.4442,65.0334,1.74,60.513,0.2551,59.5548,-11.7519,62.1605
2012-01-04,54.0019,-388838688.655,741026.4687,17.9678,13.9058,2.8963,15.0,95.0,80.0,66.6096,61.0418,55.4739,-0.4658,72.698,32.8166,64.1087,27.2872,61.6437,21.171,175.6358,2.6044,-2.1651,-0.6512,0.0761,60.5941,1.0,62.8958,1.9046,1.6647,0.2399,2.8963,2.2119,0.6845,55.6012,56.8208,61.6621,60.95,60.595,16.6269,3.9273,6.26,1.8523,117679233.0,29.1062,6.8749,4.8137,10.887,1.1089,66.4083,61.0747,61.0418,40.4237,62.4087,20.1117,40.4237,0.0,-0.0,59.8339,65.0804,0.73,61.0126,0.2732,58.2138,-15.5604,62.4492
2012-01-05,54.5524,-387314353.4491,756429.6047,18.6921,14.2474,2.9324,10.0,90.0,80.0,66.9228,61.3678,55.8127,0.4419,78.2232,36.3317,64.3757,32.4542,61.9072,21.1114,183.3301,1.5665,-2.7233,-0.747,-0.0581,60.8948,1.0,63.1224,1.8873,1.7092,0.1781,2.9324,2.3718,0.5606,55.6077,56.8967,60.0222,60.95,60.595,15.6932,3.7309,6.52,1.8455,123940733.0,30.7737,7.3161,4.8472,11.2627,1.1126,68.1658,61.6097,61.3678,39.0652,48.6435,56.4246,39.0652,32.8761,10.9587,60.231,65.2582,1.335,61.5175,0.2894,57.6696,-8.4875,62.77
2012-01-06,54.8488,-383886612.0697,1784609.5442,19.3802,14.5292,2.9837,5.0,85.0,80.0,67.2488,61.6888,56.1287,0.5977,77.0518,38.1654,64.6581,32.4542,62.1789,21.2265,190.5397,0.9653,-1.8187,-0.8245,-0.1829,61.2073,1.0,63.3645,1.8802,1.7434,0.1368,2.9837,2.5159,0.4679,55.6145,56.9753,57.1698,60.96,60.595,15.1111,3.5444,6.42,1.8109,128528633.0,29.6323,6.9503,4.9053,11.0045,1.11,69.0827,62.0751,61.6888,50.838,43.4423,75.9777,50.838,100.0,44.292,60.6318,65.4663,0.87,62.0075,0.3041,57.4727,-4.679,63.093
2012-01-09,54.3745,-381298082.219,2866614.5134,19.5994,14.5796,2.9952,0.0,80.0,80.0,67.4267,61.9785,56.5303,-0.3134,58.7117,31.7734,64.7887,23.7645,62.3714,21.5385,194.1348,0.6013,-1.8377,-0.8584,-0.2442,61.4468,1.0,63.4623,1.8085,1.7564,0.052,2.9952,2.6445,0.3507,55.6217,57.0475,69.2037,60.96,61.165,17.1302,4.0671,5.795,1.8491,120988133.0,27.8101,6.6028,4.9045,9.9221,1.0992,65.8867,62.4801,61.9785,60.0071,49.9701,47.619,60.0071,0.0,44.292,61.0306,65.4638,1.46,62.4617,0.316,59.3019,-12.2981,63.3322
2012-01-10,55.6196,-375395253.3599,4926824.4093,20.1685,15.0164,2.911,15.0,100.0,85.0,67.7741,62.3325,56.8909,0.7517,85.2423,39.5065,65.1568,30.982,62.6855,21.9197,200.3393,-0.0581,-1.3355,-0.9088,-0.3476,61.7148,1.0,63.768,1.8489,1.7749,0.074,2.911,2.7444,0.1666,55.6292,57.1338,69.1589,61.415,61.42,16.062,3.8638,7.08,1.8315,127138633.0,30.4824,7.3327,4.7438,12.084,1.1208,69.7533,62.8324,62.3325,74.1156,61.6535,98.75,74.1156,100.0,66.6667,61.4276,65.8165,1.5,62.889,0.3276,63.037,-0.3505,63.6838
2012-01-11,56.2378,-370816791.8215,6778527.6372,20.9365,15.545,2.8472,10.0,100.0,90.0,67.9632,62.7945,57.6258,0.8769,105.4956,42.8902,65.5953,35.528,63.0393,22.3593,205.6586,-0.28,-0.195,-0.9436,-0.433,62.0171,1.0,64.393,1.9178,1.8035,0.1143,2.8472,2.8232,0.024,55.6372,57.2264,74.8616,61.915,61.795,15.1975,3.6706,9.24,1.8187,132098633.0,31.947,7.716,4.6158,16.1652,1.1617,71.4451,63.2338,62.7945,81.5939,71.9055,98.4127,81.5939,100.0,66.6667,61.8247,66.2688,1.3,63.288,0.3393,69.1813,-0.5371,64.0712
2012-01-12,57.2034,-365926911.8215,8475683.7179,22.019,16.2578,2.7819,5.0,100.0,95.0,68.2438,63.3,58.3562,0.8399,143.3561,47.6992,66.1683,42.587,63.4679,22.871,205.2692,-0.1453,1.2324,-0.9413,-0.4269,62.2952,1.0,65.1748,2.0409,1.851,0.1899,2.7819,2.8663,-0.0844,55.6457,57.3296,75.1093,62.58,62.46,14.265,3.4871,10.11,1.8097,139289633.0,35.4275,8.6602,4.4818,17.604,1.176,73.8496,63.7162,63.3,97.2685,84.326,94.6429,97.2685,100.0,100.0,62.226,66.9083,1.5,63.6532,0.3521,73.6907,-2.2556,64.5231
2012-01-13,57.2542,-360863285.1548,10010612.0796,23.0474,16.6954,2.6734,0.0,95.0,95.0,68.3477,63.799,59.2503,0.5222,151.3581,47.9421,66.6607,42.587,63.8615,23.3426,207.7282,0.5497,1.5123,-0.9549,-0.4653,62.6257,1.0,65.7735,2.1188,1.9045,0.2143,2.6734,2.8711,-0.1977,55.6546,57.4323,79.4721,63.11,62.7925,13.7327,3.3127,9.98,1.7842,145286033.0,34.1057,8.2272,4.2813,17.3204,1.1732,73.971,64.3664,63.799,96.3459,91.7361,95.9821,96.3459,100.0,100.0,62.6329,67.4197,0.9,63.9847,0.3652,76.2874,-1.8045,64.9326
2012-01-17,57.6523,-361527307.0726,9517201.9738,24.2196,17.2618,2.6383,0.0,100.0,100.0,68.5237,64.2715,60.0193,0.2329,181.8864,49.8618,67.1576,46.4917,64.2623,23.6245,205.5584,0.5839,1.6524,-0.943,-0.4314,62.9098,1.0,66.3251,2.1932,1.9623,0.2309,2.6383,2.851,-0.2127,55.664,57.5386,79.3885,64.06,64.06,13.2305,3.1471,9.45,1.7472,152210833.0,36.2215,8.6159,4.2,16.1208,1.1612,74.9309,64.9126,64.2715,93.7451,95.7865,90.6103,93.7451,100.0,100.0,63.0463,67.9312,0.87,64.2865,0.3784,76.1751,-4.5351,65.3394
